trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2021-11-18,signal bar close,2021-11-19,122.02999877929688,2.5415921977270286,115.6760182849793,2,1,2021-11-23,121.27891054354487,ATR_STOP,3,True,False,-0.006154947498691943,2021-11-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.04965990018203503,,0.04965990018203503,0.04965990018203503,-0.020568730323189288,-0.006154947498691943,2021-11-22,1,-0.1239420030271941,0.055814847680726976,20,True,17,0.012128192835684004,0.052069003998019864,-0.11820751360878748,0.9537324774624756,-0.006154947498691943,0.04965990018203503,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,ADX 18-25,breakout,TSM,IN-SAMPLE,2021,1-3
2,Long,2022-01-04,signal bar close,2022-01-05,130.7100067138672,3.4138888683768944,122.17528454292496,2,1,2022-01-18,133.99729358075737,ATR_STOP,9,True,False,0.02514946597842549,2022-01-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.10932593185014938,-0.056996436347411916,0.10932593185014938,0.10932593185014938,-0.056996436347411916,-0.056996436347411916,2022-01-13,6,0.23004117644199276,0.0841764658717239,20,True,11,0.03970611977687688,0.06529509396801808,0.38516624221023166,1.6743360826419496,-0.05661394518533336,0.0013005750150212325,6.0,-0.056996436347411916,False,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,ADX 18-25,breakout,TSM,IN-SAMPLE,2022,6-10
3,Long,2023-05-26,signal bar close,2023-05-30,103.79000091552734,2.6943506707098726,97.05412423875266,2,1,2023-05-31,98.32275539882292,ATR_STOP,2,True,False,-0.0526760330328363,2023-05-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.013970487864455317,,0.013970487864455317,0.013970487864455317,-0.055207662649479405,-0.0526760330328363,2023-05-30,0,-3.7705220851204713,0.06664652089729162,20,True,18,0.06648040721663229,0.06489909063838316,-0.8116605720463239,0.21526477069299296,-0.0526760330328363,0.013970487864455317,,-0.021774757840785086,False,1.0,1.0,1.0,1.0,,,,,,,ADX 18-25,breakout,TSM,IN-SAMPLE,2023,1-3
4,Long,2023-06-12,signal bar close,2023-06-13,110.0,3.1515573079012666,102.12110673024684,2,1,2023-06-20,103.2477002421242,ATR_STOP,5,True,False,-0.06138454325341636,2023-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.006272749467329586,,0.006272749467329586,0.006272749467329586,-0.06300000277432527,-0.06138454325341636,2023-06-13,0,-9.785907052900166,0.06765729272074594,20,True,15,0.0,0.07162630245230149,-0.8570111977271829,0.08757606148253756,-0.04481818459250708,0.006272749467329586,,-0.05136365023526279,False,1.0,1.0,,,,,,,,,ADX 25-40,breakout,TSM,IN-SAMPLE,2023,4-5
5,Long,2023-07-12,signal bar close,2023-07-13,105.0,2.5179473001661696,98.70513174958458,2,1,2023-07-20,98.55000305175781,ATR_STOP,6,True,False,-0.06142854236421136,2023-07-20,OPEN,TRAILING_STOP,False,True,0.021904790969122123,-0.06142854236421136,0.021904790969122123,0.021904790969122123,-0.06142854236421136,-0.06142854236421136,2023-07-14,1,-2.8043427782900787,0.08333333333333348,20,True,15,0.0,0.05995112619443256,-1.024643676667345,0.3653774726112875,-0.023619079589843772,0.021904790969122123,1.0,0.0,False,1.0,1.0,2.0,2.0,2.0,2.0,,,,,ADX 18-25,breakout,TSM,IN-SAMPLE,2023,6-10
6,Long,2023-12-08,signal bar close,2023-12-11,99.56999969482422,1.8976658782607447,94.82583499917236,2,1,2023-12-20,100.28279991622061,ATR_STOP,8,True,False,0.007158785011359692,2023-12-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.052124158454487146,-0.002008606496486598,0.052124158454487146,0.052124158454487146,-0.002008606496486598,-0.002008606496486598,2023-12-15,4,0.13734101851467728,0.044965373443127454,20,True,12,0.05975692443987701,0.0476465271687499,0.1502477816694886,1.0939760262039415,-0.002008606496486598,0.03123431374795138,1.0,0.0,False,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,ADX 18-25,breakout,TSM,IN-SAMPLE,2023,6-10
7,Long,2024-02-07,signal bar close,2024-02-08,127.0,2.901692757530079,119.74576810617481,2,1,2024-02-13,126.51774893951405,ATR_STOP,4,True,False,-0.0037972524447712486,2024-02-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.06433069424366389,-0.007007869209830209,0.06433069424366389,0.06433069424366389,-0.007007869209830209,-0.007007869209830209,2024-02-09,1,-0.05902707081612524,0.06812794668843514,20,True,16,0.193700835460753,0.05711993617185191,-0.06647858347297128,1.1262389028257591,-0.007007869209830209,0.06433069424366389,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,breakout,TSM,IN-SAMPLE,2024,4-5
8,Long,2024-03-01,signal bar close,2024-03-04,139.94000244140625,3.5752645011301083,131.00184118858098,2,1,2024-03-11,143.6199951171875,ATR_STOP,6,True,False,0.026296931624837372,2024-03-11,OPEN,TRAILING_STOP,False,True,0.13191361392756473,-0.044376208414512175,0.13191361392756473,0.13191361392756473,-0.044376208414512175,-0.044376208414512175,2024-03-08,4,0.19934964134389735,0.10561668230272736,20,True,15,0.04830637693940587,0.06387138128404515,0.41171697082753167,2.06530078535371,-0.044376208414512175,0.02901241594799675,3.0,-0.044376208414512175,False,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,ADX 25-40,breakout,TSM,IN-SAMPLE,2024,6-10
9,Long,2024-06-05,signal bar close,2024-06-06,164.52000427246094,4.7261343038879104,152.70466851274116,2,1,2024-06-24,170.42999267578125,ATR_STOP,12,True,False,0.03592261275129083,2024-06-24,OPEN,TRAILING_STOP,False,True,0.12363235965035368,-0.02528570115534401,0.12363235965035368,0.12363235965035368,-0.02528570115534401,-0.02528570115534401,2024-06-18,8,0.29055995414860675,0.08770974689906286,20,True,9,0.12496959047329237,0.07181701588186468,0.5001963992820544,1.7214911832833963,-0.02528570115534401,0.032336444974917944,3.0,-0.02528570115534401,False,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,ADX 25-40,breakout,TSM,IN-SAMPLE,2024,11-15
10,Long,2024-10-11,signal bar close,2024-10-14,190.61000061035156,5.387278888872178,177.14180338817113,2,1,2024-10-23,196.67206720742777,ATR_STOP,8,True,False,0.03180350756867378,2024-10-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.11536648351476808,-0.03336656308685915,0.11536648351476808,0.11536648351476808,-0.03336656308685915,-0.03336656308685915,2024-10-17,3,0.27567371908846133,0.0835629759460943,20,True,12,0.08394103115663643,0.07065839766567322,0.4501023037509998,1.6327356312357284,-0.03336656308685915,0.019096581386038647,1.0,0.0,False,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,ADX 18-25,breakout,TSM,IN-SAMPLE,2024,6-10
11,Long,2025-06-04,signal bar close,2025-06-05,204.8800048828125,5.347986270533049,191.5100392064799,2,1,2025-07-22,234.28293349094594,ATR_STOP,32,True,False,0.1435129241867763,2025-07-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.21183128105306492,-0.012690384818190403,0.21183128105306492,0.21183128105306492,-0.012690384818190403,-0.012690384818190403,2025-07-17,28,0.677486929566486,0.06831835686628862,20,True,0,,0.06525754274547182,2.1991775685843544,3.2460811753100183,-0.012690384818190403,0.021427173394297006,2.0,-0.012690384818190403,False,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,ADX 25-40,breakout,TSM,IN-SAMPLE,2025,16+
12,Long,2025-09-22,signal bar close,2025-09-23,282.3999938964844,6.655115552427437,265.76220501541576,2,1,2025-10-10,286.6830423633149,ATR_STOP,14,True,False,0.015166602547450836,2025-10-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.08817278482524205,-0.04323651458559796,0.08817278482524205,0.08817278482524205,-0.04323651458559796,-0.04323651458559796,2025-10-06,9,0.17201002075085817,0.07300618227779121,20,True,6,0.10258499237546825,0.05891568427996252,0.2574289466855783,1.4965927308295728,-0.04323651458559796,0.012747897242643802,1.0,0.0,False,1.0,1.0,1.0,1.0,7.0,7.0,8.0,8.0,8.0,8.0,ADX 25-40,breakout,TSM,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,11-15
13,Long,2026-01-15,signal bar close,2026-01-16,346.510009765625,9.658839867352528,322.3629100972437,2,1,2026-01-21,325.92948236708344,ATR_STOP,3,True,False,-0.05939374568850686,2026-01-21,INTRABAR_STOP,TRAILING_STOP,True,True,0.00963896061804892,,0.00963896061804892,0.00963896061804892,-0.06011375285791287,-0.05939374568850686,2026-01-16,0,-6.161841306550447,0.06903270630655578,20,True,17,0.09664941643973646,0.06968658621063821,-0.8522981095526808,0.1383187373953677,-0.05939374568850686,0.00963896061804892,,-0.05659292752438694,False,1.0,1.0,,,,,,,,,ADX 18-25,breakout,TSM,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
14,Long,2026-02-06,signal bar close,2026-02-09,348.760009765625,12.062976842393848,318.6025676596404,2,1,2026-02-12,348.91163655545427,ATR_STOP,4,True,False,0.00043475967881523303,2026-02-12,INTRABAR_STOP,TRAILING_STOP,True,True,,,0.08837015696654094,0.08957446197850794,-0.07644226091181017,-0.002752672169327619,,,,,20,True,16,0.11884958289027603,0.0864704704138847,0.005027839871048313,,-0.002752672169327619,0.08837015696654094,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,ADX 18-25,breakout,TSM,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
15,Long,2026-04-22,signal bar close,2026-04-23,384.25,12.235016784285346,353.66245803928666,2,1,2026-05-19,385.1024782443391,ATR_STOP,19,True,False,0.0022185510587875434,2026-05-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.09816526017099059,-0.02196487297698435,0.09816526017099059,0.09816526017099059,-0.02196487297698435,-0.02196487297698435,2026-05-14,15,0.022600164813123585,0.09594670911220304,20,True,1,0.051086544912979814,0.07960323216841467,0.027870112787553747,1.2331818381859756,-0.02196487297698435,0.07872478854912157,2.0,-0.02196487297698435,False,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,ADX 18-25,breakout,TSM,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+
