trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,module,symbol,scenario,partition,year,holding_bucket
1,Long,2023-05-12,signal bar close,2023-05-15,116.11000061035156,2.9957894337882602,108.62052702588092,4,1,2023-05-16,116.48999786376953,ATR_STOP,2,True,False,0.0032727349187877675,squeeze,GOOGL,lock25_2,IN-SAMPLE,2023,1-3
2,Long,2023-08-31,signal bar close,2023-09-01,137.4600067138672,3.118907357430595,129.6627383202907,4,1,2023-09-21,131.44000244140625,ATR_STOP,14,True,False,-0.0437945873594493,squeeze,GOOGL,lock25_2,IN-SAMPLE,2023,11-15
3,Long,2024-01-19,signal bar close,2024-01-22,147.10000610351562,2.820779017732696,140.0480585591839,4,1,2024-01-31,143.6199951171875,ATR_STOP,8,True,False,-0.023657449639255645,squeeze,GOOGL,lock25_2,IN-SAMPLE,2024,6-10
4,Long,2024-06-26,signal bar close,2024-06-27,184.17999267578125,3.291190156039166,175.95201728568333,4,1,2024-07-11,186.0724945068359,ATR_STOP,10,True,False,0.010275284538566076,squeeze,GOOGL,lock25_2,IN-SAMPLE,2024,6-10
5,Long,2025-10-28,signal bar close,2025-10-29,267.75,6.414259860295942,251.71435034926014,4,1,2025-11-14,271.4100036621094,ATR_STOP,13,True,False,0.013669481464460675,squeeze,GOOGL,lock25_2,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,11-15
