trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,module,symbol,scenario,partition,year,holding_bucket
1,Long,2024-01-22,signal bar close,2024-01-23,113.5199966430664,2.773702413968557,106.58574060814502,4,1,2024-01-31,113.5,ATR_STOP,7,True,False,-0.00017615084265087955,squeeze,TSM,breakeven_4,IN-SAMPLE,2024,6-10
2,Long,2024-07-05,signal bar close,2024-07-08,190.0,5.246142128372162,176.8846446790696,4,1,2024-07-17,175.22000122070312,ATR_STOP,8,True,False,-0.07778946725945723,squeeze,TSM,breakeven_4,IN-SAMPLE,2024,6-10
3,Long,2024-09-26,signal bar close,2024-09-27,185.83999633789062,5.689871505515363,171.61531757410222,4,1,2024-10-01,171.61531757410222,ATR_STOP,3,True,False,-0.07654261216151437,squeeze,TSM,breakeven_4,IN-SAMPLE,2024,1-3
4,Long,2026-02-10,signal bar close,2026-02-11,370.0799865722656,11.85175209107596,340.4506063445757,4,1,2026-02-12,348.91163655545427,ATR_STOP,2,True,False,-0.05719939144203845,squeeze,TSM,breakeven_4,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
5,Long,2026-04-09,signal bar close,2026-04-10,375.5899963378906,13.258895179958694,342.4427583879939,4,1,2026-05-19,385.1024782443391,ATR_STOP,28,True,False,0.025326771211155563,squeeze,TSM,breakeven_4,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+
6,Long,2026-06-02,signal bar close,2026-06-03,449.989990234375,15.130147587511088,412.1646212655973,4,1,2026-06-09,412.2453744620278,ATR_STOP,5,True,False,-0.08387878973194063,squeeze,TSM,breakeven_4,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
