signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2026-06-15,Long,4,1,FLAT,,FILLED,1,2026-06-16,True,False,squeeze,ROKU,time_10
2026-08-14,Long,4,1,Long,1,IGNORED_POSITION_OPEN,,,,,squeeze,ROKU,time_10
