timestamp,open,high,low,close,volume
2021-09-23,214.79473876953125,218.8178253173828,214.79473876953125,217.1670684814453,2205426
2021-09-24,217.20660400390625,218.2642822265625,215.9512481689453,216.66294860839844,1971833
2021-09-27,216.41583251953125,217.2955780029297,215.21978759765625,215.3878173828125,2224952
2021-09-28,214.12257385253906,215.8326416015625,211.99737548828125,212.49160766601562,2685056
2021-09-29,213.34169006347656,213.91500854492188,212.07644653320312,212.4421844482422,2133598
2021-09-30,213.67776489257812,213.75685119628906,209.65469360351562,209.83261108398438,2968625
2021-10-01,210.52455139160156,213.9248809814453,209.1999969482422,213.16375732421875,2303052
2021-10-04,212.76837158203125,214.12257385253906,210.7321319580078,211.74037170410156,2662901
2021-10-05,211.14727783203125,214.54762268066406,211.14727783203125,213.2329559326172,1578296
2021-10-06,211.30543518066406,214.48831176757812,210.66293334960938,214.3598175048828,1756147
2021-10-07,215.48666381835938,217.32522583007812,215.20001220703125,215.85240173339844,1874208
2021-10-08,216.15882873535156,217.018798828125,214.24119567871094,215.19012451171875,1360485
2021-10-11,214.8738250732422,215.70413208007812,212.77825927734375,212.80792236328125,1371006
2021-10-12,213.2131805419922,213.74696350097656,211.46359252929688,211.85897827148438,1399839
2021-10-13,212.80792236328125,214.181884765625,210.48500061035156,213.09457397460938,1618864
2021-10-14,214.65635681152344,216.25767517089844,214.0336151123047,216.0698699951172,1442126
2021-10-15,217.76014709472656,218.8968963623047,216.73214721679688,218.17530822753906,2206033
2021-10-18,216.0599822998047,218.9166717529297,215.32852172851562,218.0863494873047,1905266
2021-10-19,218.8079376220703,219.2823944091797,216.92984008789062,219.22308349609375,1618257
2021-10-20,219.66790771484375,221.11106872558594,218.28404235839844,221.0616455078125,1676225
2021-10-21,221.04188537597656,222.267578125,218.68931579589844,221.93150329589844,2680099
2021-10-22,220.3993682861328,221.3186492919922,214.7354278564453,214.89358520507812,3539406
2021-10-25,214.31039428710938,216.4751434326172,213.16375732421875,215.031982421875,2742013
2021-10-26,215.6843719482422,217.92819213867188,214.27085876464844,215.802978515625,2472404
2021-10-27,215.5855255126953,215.6448211669922,212.7387237548828,213.2329559326172,1666311
2021-10-28,211.9084014892578,216.25767517089844,211.9084014892578,215.9611358642578,1970619
2021-10-29,215.48666381835938,217.76014709472656,214.55751037597656,216.09951782226562,2645804
2021-11-01,216.17860412597656,217.51303100585938,215.5558624267578,217.22637939453125,1717602
2021-11-02,217.9973907470703,219.41090393066406,216.72225952148438,218.639892578125,2324196
2021-11-03,218.36312866210938,220.47845458984375,217.0484619140625,220.23133850097656,2081295
2021-11-04,220.1028289794922,222.24781799316406,219.51963806152344,219.92491149902344,2347059
2021-11-05,221.65472412109375,224.98587036132812,221.2395782470703,223.45375061035156,2356367
2021-11-08,225.18357849121094,225.60861206054688,221.79312133789062,223.12754821777344,1735408
2021-11-09,223.097900390625,225.62838745117188,222.75193786621094,225.124267578125,2396631
2021-11-10,224.64979553222656,225.2824249267578,222.58389282226562,222.8112335205078,1340252
2021-11-11,222.90020751953125,222.90020751953125,218.05670166015625,218.46197509765625,1614413
2021-11-12,219.38124084472656,219.97433471679688,216.96937561035156,219.82606506347656,2210080
2021-11-15,220.06329345703125,221.45703125,219.08470153808594,219.90513610839844,1221988
2021-11-16,220.05340576171875,220.70579528808594,218.5113983154297,218.8178253173828,1667727
2021-11-17,218.44219970703125,218.73873901367188,217.06822204589844,217.94796752929688,1918721
2021-11-18,216.96937561035156,218.4026641845703,216.4949188232422,218.15554809570312,1707991
2021-11-19,218.46197509765625,218.6497802734375,214.66624450683594,215.9710235595703,2120548
2021-11-22,215.8128662109375,218.5015106201172,215.51632690429688,215.62506103515625,2480194
2021-11-23,214.8540496826172,215.9413604736328,212.66952514648438,213.50973510742188,4068304
2021-11-24,212.65963745117188,213.42076110839844,209.39768981933594,209.763427734375,3304093
2021-11-26,202.58712768554688,206.59043884277344,200.23455810546875,205.80953979492188,3902795
2021-11-29,207.78648376464844,207.78648376464844,204.61349487304688,205.26588439941406,2628403
2021-11-30,203.8523712158203,204.089599609375,198.79139709472656,199.9083709716797,5746552
2021-12-01,203.279052734375,203.50640869140625,196.88365173339844,197.12088012695312,3159526
2021-12-02,198.64312744140625,203.08135986328125,197.199951171875,201.6480712890625,6074938
2021-12-03,201.657958984375,202.12254333496094,198.6826629638672,201.15383911132812,3587258
2021-12-06,202.8638916015625,205.69091796875,202.50804138183594,203.87213134765625,4427444
2021-12-07,204.93968200683594,207.1835174560547,203.38778686523438,204.7617645263672,4842530
2021-12-08,202.4783935546875,202.96273803710938,200.1851348876953,202.29058837890625,5055687
2021-12-09,202.2213897705078,204.7716522216797,200.6101837158203,203.62501525878906,5050224
2021-12-10,204.45533752441406,207.61843872070312,203.4470977783203,207.39109802246094,3449975
2021-12-13,207.38121032714844,208.32025146484375,206.19503784179688,206.81777954101562,2926034
2021-12-14,206.42239379882812,209.1011505126953,203.5360565185547,204.29718017578125,3834812
2021-12-15,205.1571502685547,207.9742889404297,202.873779296875,207.3416748046875,2986431
2021-12-16,208.8144989013672,208.84414672851562,206.88697814941406,207.1934051513672,3028111
2021-12-17,207.04513549804688,207.68763732910156,202.3498992919922,202.80459594726562,5644172
2021-12-20,199.7897491455078,200.3136444091797,195.81610107421875,197.54592895507812,3426909
2021-12-21,198.8309326171875,200.442138671875,198.00062561035156,199.34494018554688,2658854
2021-12-22,198.90013122558594,199.671142578125,197.7732696533203,199.5129852294922,3147386
2021-12-23,200.8572998046875,203.9314422607422,200.65960693359375,202.85401916503906,2403814
2021-12-27,203.31858825683594,204.2576446533203,202.54759216308594,204.05006408691406,2515400
2021-12-28,204.089599609375,205.710693359375,203.8424835205078,204.6629180908203,1994191
2021-12-29,205.51300048828125,205.64149475097656,204.0797119140625,205.1373748779297,1734497
2021-12-30,205.7008056640625,206.49159240722656,204.52452087402344,204.72222900390625,1287949
2021-12-31,204.47509765625,206.7782440185547,204.00064086914062,206.1060791015625,1554421
