signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2025-03-17,Long,8,1,FLAT,,FILLED,1,2025-03-18,True,False,meanrev,WMT,breakeven_3
2026-06-03,Long,8,1,FLAT,,FILLED,2,2026-06-04,True,False,meanrev,WMT,breakeven_3
