module,scenario,partition,trades,censored,winners,losers,ties,win_rate,mean_winner,median_winner,mean_loser,median_loser,average_return,median_return,expectancy,profit_factor,average_holding,median_holding,worst_return,p05_return,expected_shortfall05,top5_share_gross_profit
pullback,breakeven_2,IN-SAMPLE,279,0,101,141,37,0.36200716845878134,0.056019060318009406,0.02352778436974834,-0.02705890835064815,-0.01876552678381127,0.006604369228234989,-0.00037602014466020517,0.006604369228234989,1.4829544412104556,5.218637992831542,3.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.28752659299216465
pullback,breakeven_3,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.005770653987696273,0.005770653987696273,-0.0020724554346799318,-0.0020724554346799318,0.0018490992765081704,0.0018490992765081704,0.0018490992765081704,2.7844526309862423,5.0,5.0,-0.0020724554346799318,-0.0016802999635611216,-0.0020724554346799318,1.0
pullback,breakeven_3,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,27,47,8,0.32926829268292684,0.05502316117746195,0.03949946091898404,-0.029358941032140314,-0.024041849716824215,0.0012896966253765569,-0.009360863223930982,0.0012896966253765569,1.0766413544518805,4.914634146341464,3.0,-0.1245550227332578,-0.05865447392140034,-0.08417384478301271,0.511312859159918
pullback,breakeven_3,IN-SAMPLE,279,0,116,144,19,0.4157706093189964,0.05782180509198069,0.02637714884641129,-0.027311336993001412,-0.019151658132419036,0.009944433203145366,-0.001950264584687278,0.009944433203145366,1.7054703816232593,5.731182795698925,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.24254123070276062
pullback,breakeven_4,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.005770653987696273,0.005770653987696273,-0.0020724554346799318,-0.0020724554346799318,0.0018490992765081704,0.0018490992765081704,0.0018490992765081704,2.7844526309862423,5.0,5.0,-0.0020724554346799318,-0.0016802999635611216,-0.0020724554346799318,1.0
pullback,breakeven_4,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,28,50,4,0.34146341463414637,0.05334296083721167,0.033485735355922475,-0.028082649232715903,-0.022398586124574626,0.0010911029488552622,-0.011711261707226084,0.0010911029488552622,1.0637193742404472,5.0,3.0,-0.1245550227332578,-0.05865447392140034,-0.08417384478301271,0.5085818623641232
pullback,breakeven_4,IN-SAMPLE,279,0,122,148,9,0.43727598566308246,0.06057340707123905,0.029334691179618733,-0.02729331825623102,-0.020602586903091358,0.012009120289494527,-0.003614169033499981,0.012009120289494527,1.8294636213616846,5.996415770609319,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.22013716988248017
pullback,early_3,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.005770653987696273,0.005770653987696273,-0.0020724554346799318,-0.0020724554346799318,0.0018490992765081704,0.0018490992765081704,0.0018490992765081704,2.7844526309862423,5.0,5.0,-0.0020724554346799318,-0.0016802999635611216,-0.0020724554346799318,1.0
pullback,early_3,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,29,53,0,0.35365853658536583,0.05221633961845925,0.027472009792860907,-0.027201560075253144,-0.02239454032517796,0.0008852581091085487,-0.012271701598742357,0.0008852581091085487,1.0503516937208943,5.024390243902439,3.0,-0.1245550227332578,-0.05878848612728655,-0.08417384478301271,0.5016393479944483
pullback,early_3,IN-SAMPLE,279,0,125,154,0,0.44802867383512546,0.06127837933898768,0.03172888715842115,-0.027483506116089358,-0.0210106501500526,0.012284363711454116,-0.005836987939969229,0.012284363711454116,1.809774344603752,6.10752688172043,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.2123821083638621
pullback,lock25_1,BOUNDARY / CENSORED,1,0,0,1,0,0.0,,,-0.0026739557904008615,-0.0026739557904008615,-0.0026739557904008615,-0.0026739557904008615,-0.0026739557904008615,0.0,2.0,2.0,-0.0026739557904008615,-0.0026739557904008615,-0.0026739557904008615,
pullback,lock25_1,ENTRY HOLDOUT / EXIT-USED HISTORY,83,0,42,41,0,0.5060240963855421,0.028592797443741064,0.00850490565005002,-0.026620989147484793,-0.024041849716824215,0.001318517320364436,0.001180922018104269,0.001318517320364436,1.100266507190036,3.63855421686747,2.0,-0.0894435172802529,-0.04786816106925105,-0.06884118347024126,0.520256621619863
pullback,lock25_1,IN-SAMPLE,281,0,165,116,0,0.5871886120996441,0.03002372446513681,0.007119170492242866,-0.02778144686563282,-0.020602586903091358,0.006161091460263939,0.0029388537503589607,0.006161091460263939,1.5372187059262892,4.103202846975089,2.0,-0.1126027235719641,-0.06463029962884637,-0.07960914422625041,0.3041576297059286
pullback,lock25_2,BOUNDARY / CENSORED,2,0,2,0,0,1.0,0.008826055573638136,0.008826055573638136,,,0.008826055573638136,0.008826055573638136,0.008826055573638136,inf,5.0,5.0,0.005164202849670785,0.00553038812206752,0.005164202849670785,1.0
pullback,lock25_2,ENTRY HOLDOUT / EXIT-USED HISTORY,83,0,43,40,0,0.5180722891566265,0.02980469431035332,0.009513736687504881,-0.028876613956288856,-0.024710168206625194,0.0015245457481161276,0.0021211928215578713,0.0015245457481161276,1.1095499781286517,4.108433734939759,3.0,-0.0894435172802529,-0.04786816106925105,-0.06884118347024126,0.48749529335136227
pullback,lock25_2,IN-SAMPLE,279,0,144,135,0,0.5161290322580645,0.04062172983556127,0.012341843166985167,-0.028084049122791745,-0.02085239071906475,0.007376998081519487,0.0014914952198450404,0.007376998081519487,1.5428631736286016,4.903225806451613,3.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.2781085277727829
pullback,lock25_3,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.012487908297605488,0.012487908297605488,-0.0020724554346799318,-0.0020724554346799318,0.005207726431462778,0.005207726431462778,0.005207726431462778,6.025658303013937,5.0,5.0,-0.0020724554346799318,-0.0013444372480656609,-0.0020724554346799318,1.0
pullback,lock25_3,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,35,47,0,0.4268292682926829,0.03817640752678834,0.02336229331741735,-0.029358941032140314,-0.024041849716824215,-0.0005328776228414999,-0.009360863223930982,-0.0005328776228414999,0.968333279340212,4.621951219512195,3.0,-0.1245550227332578,-0.05865447392140034,-0.08417384478301271,0.48415538092838056
pullback,lock25_3,IN-SAMPLE,279,0,138,141,0,0.4946236559139785,0.04870097190350182,0.020014149837738193,-0.02782506069947681,-0.020352783087117965,0.01002652531920079,-0.0010324663820520108,0.01002652531920079,1.7130162455614761,5.49820788530466,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.24205747399695382
pullback,lock25_4,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.012487908297605488,0.012487908297605488,-0.0020724554346799318,-0.0020724554346799318,0.005207726431462778,0.005207726431462778,0.005207726431462778,6.025658303013937,5.0,5.0,-0.0020724554346799318,-0.0013444372480656609,-0.0020724554346799318,1.0
pullback,lock25_4,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,32,50,0,0.3902439024390244,0.043003108032328465,0.02689945181545894,-0.028082649232715903,-0.022398586124574626,-0.0003418659097717601,-0.011711261707226084,-0.0003418659097717601,0.9800353560883949,4.829268292682927,3.0,-0.1245550227332578,-0.05865447392140034,-0.08417384478301271,0.47010843307461736
pullback,lock25_4,IN-SAMPLE,279,0,132,147,0,0.4731182795698925,0.054359806877441644,0.02359787734158847,-0.027454400904004694,-0.02085239071906475,0.011253396325926908,-0.0031816407767758514,0.011253396325926908,1.777962228314177,5.82437275985663,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.22671662884953733
pullback,skip_bb_width_5,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.005770653987696273,0.005770653987696273,-0.0020724554346799318,-0.0020724554346799318,0.0018490992765081704,0.0018490992765081704,0.0018490992765081704,2.7844526309862423,5.0,5.0,-0.0020724554346799318,-0.0016802999635611216,-0.0020724554346799318,1.0
pullback,skip_bb_width_5,ENTRY HOLDOUT / EXIT-USED HISTORY,63,0,23,40,0,0.36507936507936506,0.051274892492123754,0.03949946091898404,-0.02213460242194829,-0.02096604952021852,0.004665689372078013,-0.00720666137985726,0.004665689372078013,1.3319897335827575,5.333333333333333,3.0,-0.0894435172802529,-0.03946999928957455,-0.05504320767959778,0.54854880197368
pullback,skip_bb_width_5,IN-SAMPLE,224,0,104,120,0,0.4642857142857143,0.05561143605775062,0.02910308142198359,-0.020865313745561345,-0.016852080932427904,0.014641748663119207,-0.004227301338274703,0.014641748663119207,2.3098899208726253,6.236607142857143,4.0,-0.0831176235195954,-0.03929396880857876,-0.053331869809400585,0.2443900480820225
pullback,skip_candle_range_atr_4,BOUNDARY / CENSORED,1,0,1,0,0,1.0,0.005770653987696273,0.005770653987696273,,,0.005770653987696273,0.005770653987696273,0.005770653987696273,inf,3.0,3.0,0.005770653987696273,0.005770653987696273,0.005770653987696273,1.0
pullback,skip_candle_range_atr_4,ENTRY HOLDOUT / EXIT-USED HISTORY,71,0,26,45,0,0.36619718309859156,0.05313550236481269,0.033485735355922475,-0.026856863247544587,-0.02166027222636524,0.0024361157090932867,-0.011907458346447464,0.0024361157090932867,1.1431160889667245,5.154929577464789,3.0,-0.1245550227332578,-0.05585067936783589,-0.09041207226483686,0.5498419588076727
pullback,skip_candle_range_atr_4,IN-SAMPLE,227,0,102,125,0,0.44933920704845814,0.06514854276004138,0.03288214295240388,-0.026491928586329788,-0.01876552678381127,0.014685728141995591,-0.00591966910216668,0.014685728141995591,2.0066946322520933,6.312775330396476,4.0,-0.1126027235719641,-0.06490584368446865,-0.08142705202848873,0.23355681839661901
pullback,skip_rsi_distance_from_avg_2,BOUNDARY / CENSORED,1,0,0,1,0,0.0,,,-0.0020724554346799318,-0.0020724554346799318,-0.0020724554346799318,-0.0020724554346799318,-0.0020724554346799318,0.0,7.0,7.0,-0.0020724554346799318,-0.0020724554346799318,-0.0020724554346799318,
pullback,skip_rsi_distance_from_avg_2,ENTRY HOLDOUT / EXIT-USED HISTORY,58,0,20,38,0,0.3448275862068966,0.0616188158113067,0.04191123792932605,-0.02910668334845799,-0.022050087423220677,0.0021779715342194876,-0.012271701598742357,0.0021779715342194876,1.1142099325404433,5.396551724137931,3.0,-0.1245550227332578,-0.06493804127085835,-0.1001729635369335,0.6163858687183428
pullback,skip_rsi_distance_from_avg_2,IN-SAMPLE,223,0,101,122,0,0.452914798206278,0.06352893248644556,0.029164028354140337,-0.027747473055518605,-0.020602586903091358,0.013592961741514491,-0.004642009813825898,0.013592961741514491,1.895438346052915,6.183856502242152,4.0,-0.1126027235719641,-0.0698908906284271,-0.08347325198174853,0.2535375446344289
pullback,time_10,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.005770653987696273,0.005770653987696273,-0.0020724554346799318,-0.0020724554346799318,0.0018490992765081704,0.0018490992765081704,0.0018490992765081704,2.7844526309862423,5.0,5.0,-0.0020724554346799318,-0.0016802999635611216,-0.0020724554346799318,1.0
pullback,time_10,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,29,53,0,0.35365853658536583,0.05221633961845925,0.027472009792860907,-0.027201560075253144,-0.02239454032517796,0.0008852581091085487,-0.012271701598742357,0.0008852581091085487,1.0503516937208943,5.024390243902439,3.0,-0.1245550227332578,-0.05878848612728655,-0.08417384478301271,0.5016393479944483
pullback,time_10,IN-SAMPLE,279,0,125,154,0,0.44802867383512546,0.06127837933898768,0.03172888715842115,-0.027483506116089358,-0.0210106501500526,0.012284363711454116,-0.005836987939969229,0.012284363711454116,1.809774344603752,6.10752688172043,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.2123821083638621
pullback,time_15,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.005770653987696273,0.005770653987696273,-0.0020724554346799318,-0.0020724554346799318,0.0018490992765081704,0.0018490992765081704,0.0018490992765081704,2.7844526309862423,5.0,5.0,-0.0020724554346799318,-0.0016802999635611216,-0.0020724554346799318,1.0
pullback,time_15,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,29,53,0,0.35365853658536583,0.05221633961845925,0.027472009792860907,-0.027201560075253144,-0.02239454032517796,0.0008852581091085487,-0.012271701598742357,0.0008852581091085487,1.0503516937208943,5.024390243902439,3.0,-0.1245550227332578,-0.05878848612728655,-0.08417384478301271,0.5016393479944483
pullback,time_15,IN-SAMPLE,279,0,125,154,0,0.44802867383512546,0.06127837933898768,0.03172888715842115,-0.027483506116089358,-0.0210106501500526,0.012284363711454116,-0.005836987939969229,0.012284363711454116,1.809774344603752,6.10752688172043,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.2123821083638621
pullback,time_5,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.005770653987696273,0.005770653987696273,-0.0020724554346799318,-0.0020724554346799318,0.0018490992765081704,0.0018490992765081704,0.0018490992765081704,2.7844526309862423,5.0,5.0,-0.0020724554346799318,-0.0016802999635611216,-0.0020724554346799318,1.0
pullback,time_5,ENTRY HOLDOUT / EXIT-USED HISTORY,82,0,29,53,0,0.35365853658536583,0.05221633961845925,0.027472009792860907,-0.027201560075253144,-0.02239454032517796,0.0008852581091085487,-0.012271701598742357,0.0008852581091085487,1.0503516937208943,5.024390243902439,3.0,-0.1245550227332578,-0.05878848612728655,-0.08417384478301271,0.5016393479944483
pullback,time_5,IN-SAMPLE,279,0,125,154,0,0.44802867383512546,0.06127837933898768,0.03172888715842115,-0.027483506116089358,-0.0210106501500526,0.012284363711454116,-0.005836987939969229,0.012284363711454116,1.809774344603752,6.10752688172043,4.0,-0.1126027235719641,-0.06712365165070505,-0.0818990279842723,0.2123821083638621
squeeze,baseline,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,baseline,ENTRY HOLDOUT / EXIT-USED HISTORY,37,1,12,25,0,0.32432432432432434,0.04810887167312831,0.0260947639146476,-0.04470432582314588,-0.041923657297584516,-0.014602748256786683,-0.030821786052953493,-0.014602748256786683,0.5165553439829632,10.594594594594595,8.0,-0.08562873252134862,-0.08403058528315241,-0.08513325000467409,0.8169189872346198
squeeze,baseline,IN-SAMPLE,155,0,53,102,0,0.3419354838709677,0.08958433136047896,0.05643379863429354,-0.03487403384605128,-0.029087570962208764,0.007682697482633245,-0.016525115457086015,0.007682697482633245,1.3347673344184194,12.238709677419354,9.0,-0.14879647972730503,-0.07286597340718362,-0.09448979965919886,0.34800002164692184
squeeze,breakeven_1,BOUNDARY / CENSORED,2,0,1,0,1,0.5,0.07279109136876061,0.07279109136876061,,,0.036395545684380304,0.036395545684380304,0.036395545684380304,inf,14.0,14.0,0.0,0.0036395545684380307,0.0,1.0
squeeze,breakeven_1,ENTRY HOLDOUT / EXIT-USED HISTORY,41,0,6,18,17,0.14634146341463414,0.015321886197904607,0.012430766267520266,-0.03184401947368646,-0.034224372244287316,-0.011738073983876308,0.0,-0.011738073983876308,0.16038475932731502,4.560975609756097,3.0,-0.08463776748799956,-0.05996738061301976,-0.07616131261098665,0.9411964765762537
squeeze,breakeven_1,IN-SAMPLE,166,0,25,77,64,0.15060240963855423,0.09079161322382451,0.047964129282340284,-0.030499392015199918,-0.016999994005475694,-0.00047387261792036984,0.0,-0.00047387261792036984,0.9665043974171987,6.162650602409639,4.0,-0.2336822901848492,-0.07136287507927416,-0.10458394172224766,0.5725937645211444
squeeze,breakeven_2,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,breakeven_2,ENTRY HOLDOUT / EXIT-USED HISTORY,39,0,10,17,12,0.2564102564102564,0.040816840132691025,0.019952276616122866,-0.04234417469719323,-0.04190744022834858,-0.007991860731419864,0.0,-0.007991860731419864,0.5670179223494932,8.025641025641026,6.0,-0.08562873252134862,-0.08395468750754652,-0.08513325000467409,0.8689160567457925
squeeze,breakeven_2,IN-SAMPLE,161,0,35,70,56,0.21739130434782608,0.0823284121087085,0.05150216381907469,-0.03747693968596068,-0.031886818235514425,0.0016031592906058964,0.0,0.0016031592906058964,1.0983876057994904,8.217391304347826,6.0,-0.14879647972730503,-0.07486324983931714,-0.0973528746112787,0.4510394951080005
squeeze,breakeven_3,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,breakeven_3,ENTRY HOLDOUT / EXIT-USED HISTORY,39,0,10,19,10,0.2564102564102564,0.040816840132691025,0.019952276616122866,-0.044458548719046406,-0.041923657297584516,-0.011193436521409526,0.0,-0.011193436521409526,0.48320397442607327,8.153846153846153,6.0,-0.08562873252134862,-0.08395468750754652,-0.08513325000467409,0.8689160567457925
squeeze,breakeven_3,IN-SAMPLE,157,0,44,79,34,0.2802547770700637,0.078659474135251,0.05547660996796544,-0.037394156358793895,-0.031562079644127716,0.0032285255388937975,-0.00017615084265087955,0.0032285255388937975,1.1715825222620375,10.152866242038217,8.0,-0.14879647972730503,-0.0725806482025931,-0.09448979965919886,0.37551616819826356
squeeze,breakeven_4,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,breakeven_4,ENTRY HOLDOUT / EXIT-USED HISTORY,38,0,12,21,5,0.3157894736842105,0.04810887167312831,0.0260947639146476,-0.04269219874703475,-0.0381748149149993,-0.008400781937110264,-0.017206362646403184,-0.008400781937110264,0.6439299127249938,10.052631578947368,7.0,-0.08562873252134862,-0.08399263639534947,-0.08513325000467409,0.8169189872346198
squeeze,breakeven_4,IN-SAMPLE,156,0,49,85,22,0.3141025641025641,0.07506708500944459,0.05264492397153275,-0.03739362626155368,-0.031074368606105462,0.0032040316232738644,-0.007846913485746843,0.0032040316232738644,1.1572551522502526,11.33974358974359,8.0,-0.14879647972730503,-0.07272331080488836,-0.09448979965919886,0.37803830610048267
squeeze,early_3,BOUNDARY / CENSORED,1,0,1,0,0,1.0,0.07279109136876061,0.07279109136876061,,,0.07279109136876061,0.07279109136876061,0.07279109136876061,inf,22.0,22.0,0.07279109136876061,0.07279109136876061,0.07279109136876061,1.0
squeeze,early_3,ENTRY HOLDOUT / EXIT-USED HISTORY,37,1,12,25,0,0.32432432432432434,0.04810887167312831,0.0260947639146476,-0.04367989285336879,-0.041923657297584516,-0.013910563817748113,-0.030821786052953493,-0.013910563817748113,0.5286702163080194,10.567567567567568,8.0,-0.08562873252134862,-0.07510658134992683,-0.08513325000467409,0.8169189872346198
squeeze,early_3,IN-SAMPLE,156,0,52,104,0,0.3333333333333333,0.09040087123221546,0.05729630955402232,-0.03247764422503771,-0.027830882199227636,0.008481860927380016,-0.015324609090564767,0.008481860927380016,1.3917399705136786,11.711538461538462,8.0,-0.14879647972730503,-0.07076968783284912,-0.09304470362430735,0.35148859481915135
squeeze,lock25_1,BOUNDARY / CENSORED,2,0,2,0,0,1.0,0.03802253425175284,0.03802253425175284,,,0.03802253425175284,0.03802253425175284,0.03802253425175284,inf,14.0,14.0,0.0032539771347450674,0.006730832846445845,0.0032539771347450674,1.0
squeeze,lock25_1,ENTRY HOLDOUT / EXIT-USED HISTORY,41,0,23,18,0,0.5609756097560976,0.008269983192070922,0.00641753157742353,-0.03184401947368646,-0.034224372244287316,-0.00934104236850549,0.0032065222931985105,-0.00934104236850549,0.3318425538005938,3.8292682926829267,3.0,-0.08463776748799956,-0.05996738061301976,-0.07616131261098665,0.42587014154499975
squeeze,lock25_1,IN-SAMPLE,168,0,101,67,0,0.6011904761904762,0.022648665034475993,0.0056365822153443546,-0.029078664195503125,-0.01913995517647593,0.0020193134963295604,0.0028415802920432887,0.0020193134963295604,1.1741260606225121,5.095238095238095,3.0,-0.14879647972730503,-0.06417229730146434,-0.08242091205079488,0.5511031757608656
squeeze,lock25_2,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,lock25_2,ENTRY HOLDOUT / EXIT-USED HISTORY,40,0,23,17,0,0.575,0.01655847500421447,0.009787792588739075,-0.04305933982467186,-0.04190744022834858,-0.008779096298062223,0.005587630663807519,-0.008779096298062223,0.5202737139951372,5.925,4.5,-0.08562873252134862,-0.08391673861974358,-0.08513325000467409,0.5943674621700885
squeeze,lock25_2,IN-SAMPLE,164,0,98,66,0,0.5975609756097561,0.029783126104645816,0.008392962693958839,-0.039684525509798334,-0.034460380865912466,0.0018266321622475577,0.005222170229148393,0.0018266321622475577,1.1143746612168937,7.012195121951219,5.0,-0.14879647972730503,-0.07443526203243138,-0.0973528746112787,0.43874146905946815
squeeze,lock25_3,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,lock25_3,ENTRY HOLDOUT / EXIT-USED HISTORY,40,0,21,19,0,0.525,0.01828489967147146,0.011343381991777202,-0.04509843330679045,-0.041923657297584516,-0.011822183493202947,0.003685898801710552,-0.011822183493202947,0.44812257257805954,6.25,5.0,-0.08562873252134862,-0.08391673861974358,-0.08513325000467409,0.5931890902156427
squeeze,lock25_3,IN-SAMPLE,159,0,83,76,0,0.5220125786163522,0.042142490292771465,0.013268648781085135,-0.03881956331047365,-0.032759411305462116,0.0034436470610316574,0.0069333496093750835,0.0034436470610316574,1.1855886961741986,9.081761006289309,7.0,-0.14879647972730503,-0.0722953229980026,-0.09448979965919886,0.3661059214625158
squeeze,lock25_4,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,lock25_4,ENTRY HOLDOUT / EXIT-USED HISTORY,38,0,17,21,0,0.4473684210526316,0.029668651198202462,0.01684226099973074,-0.04269219874703475,-0.0381748149149993,-0.010320239561007577,-0.017206362646403184,-0.010320239561007577,0.5625730284756102,8.710526315789474,6.0,-0.08562873252134862,-0.08399263639534947,-0.08513325000467409,0.6813932634987324
squeeze,lock25_4,IN-SAMPLE,158,0,74,84,0,0.46835443037974683,0.05265620813250614,0.019983892228737865,-0.03782611373391173,-0.03131822412511659,0.0045516825832713215,-0.006793419816558233,0.0045516825832713215,1.226338297731817,10.455696202531646,8.0,-0.14879647972730503,-0.07243798560029786,-0.09448979965919886,0.3335424039646974
squeeze,skip_bars_since_oversold_4,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,skip_bars_since_oversold_4,ENTRY HOLDOUT / EXIT-USED HISTORY,25,1,9,16,0,0.36,0.05581784935178599,0.026862756618139638,-0.048130770828915495,-0.04902215200031479,-0.010709267563862958,-0.028435744228914484,-0.010709267563862958,0.6523381969506489,11.0,7.0,-0.08562873252134862,-0.08448597193678778,-0.08513325000467409,0.9157731144378229
squeeze,skip_bars_since_oversold_4,IN-SAMPLE,120,0,47,73,0,0.39166666666666666,0.09101861071861866,0.05451942130163734,-0.03482625653595729,-0.031074368606105462,0.014462983138751622,-0.010227282766867518,0.014462983138751622,1.6826678824604773,13.05,10.0,-0.14879647972730503,-0.0716175871213259,-0.09224677459785126,0.3862416795268706
squeeze,skip_bars_since_rsi_up_5,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,skip_bars_since_rsi_up_5,ENTRY HOLDOUT / EXIT-USED HISTORY,35,0,11,24,0,0.3142857142857143,0.05169521240359817,0.026862756618139638,-0.04406836520690113,-0.04004923610629191,-0.013971240815029923,-0.030821786052953493,-0.013971240815029923,0.5376564096960281,10.771428571428572,8.0,-0.08562873252134862,-0.08410648305875831,-0.08513325000467409,0.8293586876594069
squeeze,skip_bars_since_rsi_up_5,IN-SAMPLE,133,0,49,84,0,0.3684210526315789,0.0805431077939572,0.05451942130163734,-0.03361014088872315,-0.02859717468930273,0.008446319152264344,-0.015049065445607801,0.008446319152264344,1.397895941645365,12.669172932330827,10.0,-0.14879647972730503,-0.0708350814128054,-0.09206795576812905,0.34642163591966796
squeeze,skip_candle_range_atr_2,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,skip_candle_range_atr_2,ENTRY HOLDOUT / EXIT-USED HISTORY,28,1,11,17,0,0.39285714285714285,0.05057260203917764,0.02607827962110454,-0.038842401463665334,-0.0366810503266346,-0.0037150786589770224,-0.020747283761542057,-0.0037150786589770224,0.8424671787840455,12.035714285714286,8.0,-0.07272378481540864,-0.06051223152917696,-0.06676469880356589,0.8269809651309288
squeeze,skip_candle_range_atr_2,IN-SAMPLE,132,0,47,85,0,0.3560606060606061,0.09443065078387182,0.06624675060913576,-0.03408674308975625,-0.028853616937904558,0.011673238062217388,-0.015324609090564767,0.011673238062217388,1.5318153160549062,12.386363636363637,10.0,-0.12011566805892382,-0.07178281266746747,-0.08561824905340577,0.35181235008023065
squeeze,time_10,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
squeeze,time_10,ENTRY HOLDOUT / EXIT-USED HISTORY,37,1,12,25,0,0.32432432432432434,0.04810887167312831,0.0260947639146476,-0.04470432582314588,-0.041923657297584516,-0.014602748256786683,-0.030821786052953493,-0.014602748256786683,0.5165553439829632,10.594594594594595,8.0,-0.08562873252134862,-0.08403058528315241,-0.08513325000467409,0.8169189872346198
squeeze,time_10,IN-SAMPLE,155,0,53,102,0,0.3419354838709677,0.08958433136047896,0.05643379863429354,-0.03487403384605128,-0.029087570962208764,0.007682697482633245,-0.016525115457086015,0.007682697482633245,1.3347673344184194,12.238709677419354,9.0,-0.14879647972730503,-0.07286597340718362,-0.09448979965919886,0.34800002164692184
squeeze,time_15,BOUNDARY / CENSORED,2,0,1,1,0,0.5,0.07279109136876061,0.07279109136876061,-0.04485025275260601,-0.04485025275260601,0.013970419308077298,0.013970419308077298,0.013970419308077298,1.62298062778545,15.0,15.0,-0.04485025275260601,-0.03896818554653768,-0.04485025275260601,1.0
