signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2022-01-27,Long,2,1,FLAT,,FILLED,1,2022-01-28,True,False,breakout,COP,lock25_2
2022-02-01,Long,2,1,Long,1,IGNORED_POSITION_OPEN,,,,,breakout,COP,lock25_2
2022-02-28,Long,2,1,FLAT,,FILLED,2,2022-03-01,True,False,breakout,COP,lock25_2
2022-03-01,Long,2,1,Long,2,IGNORED_POSITION_OPEN,,,,,breakout,COP,lock25_2
2022-09-14,Long,2,1,FLAT,,FILLED,3,2022-09-15,True,False,breakout,COP,lock25_2
2022-10-05,Long,2,1,FLAT,,FILLED,4,2022-10-06,True,False,breakout,COP,lock25_2
2022-10-07,Long,2,1,Long,4,IGNORED_POSITION_OPEN,,,,,breakout,COP,lock25_2
2022-10-26,Long,2,1,FLAT,,FILLED,5,2022-10-27,True,False,breakout,COP,lock25_2
2022-11-03,Long,2,1,Long,5,IGNORED_POSITION_OPEN,,,,,breakout,COP,lock25_2
2024-06-24,Long,2,1,FLAT,,FILLED,6,2024-06-25,True,False,breakout,COP,lock25_2
2026-01-29,Long,2,1,FLAT,,FILLED,7,2026-01-30,True,False,breakout,COP,lock25_2
2026-02-11,Long,2,1,FLAT,,FILLED,8,2026-02-12,True,False,breakout,COP,lock25_2
2026-03-02,Long,2,1,FLAT,,FILLED,9,2026-03-03,True,False,breakout,COP,lock25_2
2026-03-19,Long,2,1,FLAT,,FILLED,10,2026-03-20,True,False,breakout,COP,lock25_2
2026-07-08,Long,2,1,FLAT,,FILLED,11,2026-07-09,True,False,breakout,COP,lock25_2
2026-08-17,Long,2,1,FLAT,,FILLED,12,2026-08-18,True,False,breakout,COP,lock25_2
2026-09-15,Long,2,1,FLAT,,FILLED,13,2026-09-16,True,False,breakout,COP,lock25_2
