signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2023-05-10,Long,1,1,FLAT,,FILLED,1,2023-05-11,True,False,pullback,NOW,breakeven_1
2023-08-07,Long,1,1,FLAT,,FILLED,2,2023-08-08,True,False,pullback,NOW,breakeven_1
2023-10-09,Long,1,1,FLAT,,FILLED,3,2023-10-10,True,False,pullback,NOW,breakeven_1
2023-10-17,Long,1,1,FLAT,,FILLED,4,2023-10-18,True,False,pullback,NOW,breakeven_1
2023-10-30,Long,1,1,FLAT,,FILLED,5,2023-10-31,True,False,pullback,NOW,breakeven_1
2025-01-15,Long,1,1,FLAT,,FILLED,6,2025-01-16,True,False,pullback,NOW,breakeven_1
