trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2026-06-15,signal bar close,2026-06-16,138.25,6.7926990609899125,121.26825234752522,4,1,2026-09-02,154.77000427246094,ATR_STOP,55,True,False,0.11949370178995244,2026-09-02,OPEN,TRAILING_STOP,False,True,0.15652802451825276,-0.028137427773225587,0.15652802451825276,0.15652802451825276,-0.028137427773225587,-0.028137427773225587,2026-08-25,48,0.7634013280223713,0.03703432272830032,20,True,0,,0.12283361773941975,0.9728094310748656,1.2743093250767277,-0.008028937507063794,0.0166365501031307,11,-0.028137427773225587,False,1,1,1,1,11,11,12,12,21,21,ADX 25-40,squeeze,ROKU,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+
