feature,bin,horizon,median_feature,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
distance_to_breakout_atr,2,5,2.5936059712110984,9,9,0,9,4,0.005686583595932005,0.002380926685046303,-0.039956113841177324,0.048417623493891525,5,4,0.5555555555555556,0.005686583595932005,0.030375199487306603,0.020806921256674826,-0.04426722822150737,-0.042857214602147975,-0.0038005607917216133,0.01207868005819139,0.009487144387653619,-0.01587816913280186,0.027165749620613466,0.021564752728733864,-0.029080139385865178,0.041279720805450615,0.034766722981797185,9,3,6,0,0,0,0.3333333333333333,9,2,6,1,0,0,0.2222222222222222
distance_to_breakout_atr,2,10,2.5936059712110984,9,9,0,9,4,-0.008525374279439632,0.010923929431560842,-0.07020430218925422,0.07263362096793302,5,4,0.5555555555555556,-0.008525374279439632,0.04822784150548135,0.04079491859624795,-0.06348807054942279,-0.06694676018409285,-0.019443753709817935,0.003522563118118216,0.010918379430378303,-0.04158923079053604,0.024465954889659674,0.033063856511096404,-0.06866114157763786,0.04674806709100848,0.06013576729819823,9,3,6,0,0,0,0.3333333333333333,9,2,6,1,0,0,0.2222222222222222
distance_to_breakout_atr,2,20,2.5936059712110984,9,9,0,9,4,-0.02485680664706158,-0.05927244225061723,-0.09422529490763334,0.08311888522149738,3,6,0.3333333333333333,-0.02485680664706158,0.05471620194774259,0.04079491859624795,-0.09907196120704959,-0.11499331274563662,-0.03922890312331939,-0.014241196478562923,0.014372096476257812,-0.06892814581281563,0.008630175368228576,0.04407133916575405,-0.08601496638392139,0.044905261990687145,0.06115815973685981,9,3,6,0,0,0,0.3333333333333333,9,2,6,1,0,0,0.2222222222222222
distance_to_breakout_atr,3,1,3.0802871302859183,9,9,0,8,4,0.00207639110141506,0.0010823585610371111,-0.021116974786196584,0.020747120520549348,5,4,0.5555555555555556,0.00207639110141506,0.014830981502689404,0.014984272917599295,-0.013261041068983785,-0.01015230173847359,-0.0014586440117318328,0.005651703469894964,0.0035350351131468926,-0.006919998071208855,0.011463941663559204,0.008996389172623916,-0.013329669360766377,0.017730959698690985,0.015406060462181438,9,4,5,0,0,0,0.4444444444444444,9,5,4,0,0,0,0.5555555555555556
distance_to_breakout_atr,3,3,3.0802871302859183,9,9,0,8,4,0.039613674389350276,0.045667791483018805,-0.015744913543298454,0.08126269056683927,6,3,0.6666666666666666,0.039613674389350276,0.05902079565291526,0.06260578900226843,-0.01868247729686819,-0.020705853630514692,0.029042425325864776,0.047531263409694505,0.0105712490634855,0.016824868994580817,0.06574501778684146,0.02278880539476946,0.00010151371794783759,0.07761230578733558,0.03951216067140244,9,4,5,0,0,0,0.4444444444444444,9,5,4,0,0,0,0.5555555555555556
distance_to_breakout_atr,3,5,3.0802871302859183,9,9,0,8,4,0.034642808412444576,0.024943089996003254,-0.03692935570828981,0.11108510846111415,6,3,0.6666666666666666,0.034642808412444576,0.07694743890028882,0.08895115353089933,-0.03415888310696159,-0.02613744777863436,0.020870396506995403,0.051801761827587625,0.013772411905449172,-0.005728304217883469,0.07297270143496178,0.04037111263032805,-0.028236506776443238,0.09994705320544273,0.06287931518888781,9,4,5,0,0,0,0.4444444444444444,9,5,4,0,0,0,0.5555555555555556
distance_to_breakout_atr,3,10,3.0802871302859183,9,9,0,8,4,0.04084784313094219,0.042859421144539445,-0.04764810214490049,0.136996451274361,6,3,0.6666666666666666,0.04084784313094219,0.10005973826891819,0.08895115353089933,-0.040957338335222054,-0.0316343483131003,0.02124474432919786,0.058510340717652196,0.01960309880174433,-0.007644036972900299,0.08663149575969964,0.04849188010384249,-0.03321618631423781,0.11440897807272288,0.07406402944518001,9,4,5,0,0,0,0.4444444444444444,9,5,4,0,0,0,0.5555555555555556
distance_to_breakout_atr,3,20,3.0802871302859183,9,9,0,8,4,0.03975964317077371,0.032188218060661855,-0.0667999202556413,0.1947722007746552,6,3,0.6666666666666666,0.03975964317077371,0.12159752201315582,0.08895115353089933,-0.07012519539794256,-0.03802412242243658,0.01952613815067185,0.05941067338111723,0.020233505020101863,-0.017515865586308965,0.09384124187913338,0.05727550875708268,-0.04844267742665412,0.1298548200457295,0.08820232059742783,9,4,5,0,0,0,0.4444444444444444,9,5,4,0,0,0,0.5555555555555556
distance_to_breakout_atr,4,1,3.5811852855521433,9,9,0,9,3,0.005950679793651603,0.0018319732138560862,-0.01593753733270493,0.026290534782094626,5,4,0.5555555555555556,0.005950679793651603,0.016450684689870973,0.016564335042562606,-0.00921044348565366,-0.007851328035819227,0.0010942169347551017,0.010017413693926863,0.004856462858896501,-0.0053897223964817775,0.015794111940789075,0.01134040219013338,-0.010608210822936198,0.023539247055188284,0.0165588906165878,9,4,5,0,0,0,0.4444444444444444,9,6,3,0,0,0,0.6666666666666666
distance_to_breakout_atr,4,3,3.5811852855521433,9,9,0,9,3,0.012403134435111996,0.007157940953163466,-0.01398170015724074,0.042800263234187286,6,3,0.6666666666666666,0.012403134435111996,0.025294250759459902,0.016564335042562606,-0.01802003829628212,-0.022155701794068672,0.007500698846535481,0.016489192154517496,0.004902435588576516,-0.003295165384954113,0.0257450705984759,0.01569829982006611,-0.009074855918122349,0.035192423158833475,0.021477990353234347,9,4,5,0,0,0,0.4444444444444444,9,6,3,0,0,0,0.6666666666666666
distance_to_breakout_atr,4,5,3.5811852855521433,9,9,0,9,3,0.02928714356579888,0.03203882695098392,0.0027266016384215564,0.04973565411074673,8,1,0.8888888888888888,0.02928714356579888,0.04031645246280697,0.045640564748091306,-0.019875866823171193,-0.022155701794068672,0.022557553863185045,0.035600598661292254,0.006729589702613836,0.016398134874915538,0.04243851162030728,0.012889008690883344,0.008412761061926316,0.04947360522337518,0.020874382503872566,9,4,5,0,0,0,0.4444444444444444,9,6,3,0,0,0,0.6666666666666666
distance_to_breakout_atr,4,10,3.5811852855521433,9,9,0,9,3,0.04724750728030421,0.042890975977555756,-0.02322117186716519,0.11918290525983428,7,2,0.7777777777777778,0.04724750728030421,0.06778519527086223,0.053883431186797726,-0.022381816825055863,-0.022155701794068672,0.036462376006749495,0.0587884291608526,0.010785131273554717,0.01313010502750206,0.0771190231749929,0.03411740225280215,-0.0026325527074171073,0.09821670009371264,0.04988005998772132,9,4,5,0,0,0,0.4444444444444444,9,6,3,0,0,0,0.6666666666666666
distance_to_breakout_atr,4,20,3.5811852855521433,9,9,0,9,3,0.06856358635818884,0.086008754471943,-0.014674191537713738,0.14344391944287205,8,1,0.8888888888888888,0.06856358635818884,0.11671996500575285,0.1143183289615024,-0.03454933912920223,-0.022155701794068672,0.05896215879458651,0.09350246338312215,0.009601427563602327,0.03121686977872523,0.11542621185843631,0.037346716579463604,-0.00022853885095433513,0.13299441953889346,0.06879212520914317,9,4,5,0,0,0,0.4444444444444444,9,6,3,0,0,0,0.6666666666666666
distance_to_breakout_atr,5,1,4.326016138558379,10,10,0,9,4,-0.004632675536712416,-0.0029539296720828,-0.021452786128606228,0.010402809551043533,3,7,0.3,-0.005036268149689702,0.007936310747477238,0.004970151852033644,-0.012203016798216027,-0.011795400008862922,-0.006931877368244089,-0.0026922226944938853,0.0022992018315316732,-0.011224475402471559,0.001989828949251942,0.006591799865759143,-0.014855200819356606,0.005589849745931774,0.010222525282644189,10,5,5,0,0,0,0.5,10,2,6,2,0,0,0.2
distance_to_breakout_atr,5,3,4.326016138558379,10,10,0,9,4,-0.009174806438712702,-0.012788295868038757,-0.037017362066104634,0.015403079464503982,4,6,0.4,-0.008347837475604108,0.014379566078347616,0.010397121731145598,-0.02530006081362355,-0.024407547660999673,-0.013382625951276114,-0.004231903403386096,0.004207819512563412,-0.020560808985494523,0.0022838977746647243,0.01138600254678182,-0.028707928920729552,0.01035831604330415,0.01953312248201685,10,5,5,0,0,0,0.5,10,2,6,2,0,0,0.2
distance_to_breakout_atr,5,5,4.326016138558379,10,10,0,9,4,0.00909187291653617,0.007024957234734619,-0.028504305648352025,0.045371842432374625,6,4,0.6,0.0032883159598535022,0.029382164506319686,0.024161733061985657,-0.03177421662052203,-0.02823786404971773,-0.0007739823126129419,0.013799010850856244,0.009865855229149113,-0.009779746041116802,0.024761239214492962,0.01887161895765297,-0.020290817709177934,0.038474563542250276,0.029382690625714105,10,5,5,0,0,0,0.5,10,2,6,2,0,0,0.2
