filter,horizon,a_observations,a_complete,a_censored,a_symbols,a_years,a_mean,a_median,a_q10,a_q90,a_positive,a_negative,a_positive_rate,a_trimmed_mean,a_mean_mfe,a_median_mfe,a_mean_mae,a_median_mae,a_mean_without_top_1,a_mean_without_bottom_1,a_top_1_influence,a_mean_without_top_3,a_mean_without_bottom_3,a_top_3_influence,a_mean_without_top_5,a_mean_without_bottom_5,a_top_5_influence,a_target_3_stop_2_resolved,a_target_3_stop_2_target_before_stop_count,a_target_3_stop_2_stop_before_target_count,a_target_3_stop_2_neither_count,a_target_3_stop_2_ambiguous_count,a_target_3_stop_2_censored_count,a_target_3_stop_2_rate,a_target_5_stop_3_resolved,a_target_5_stop_3_target_before_stop_count,a_target_5_stop_3_stop_before_target_count,a_target_5_stop_3_neither_count,a_target_5_stop_3_ambiguous_count,a_target_5_stop_3_censored_count,a_target_5_stop_3_rate,b_observations,b_complete,b_censored,b_symbols,b_years,b_mean,b_median,b_q10,b_q90,b_positive,b_negative,b_positive_rate,b_trimmed_mean,b_mean_mfe,b_median_mfe,b_mean_mae,b_median_mae,b_mean_without_top_1,b_mean_without_bottom_1,b_top_1_influence,b_mean_without_top_3,b_mean_without_bottom_3,b_top_3_influence,b_mean_without_top_5,b_mean_without_bottom_5,b_top_5_influence,b_target_3_stop_2_resolved,b_target_3_stop_2_target_before_stop_count,b_target_3_stop_2_stop_before_target_count,b_target_3_stop_2_neither_count,b_target_3_stop_2_ambiguous_count,b_target_3_stop_2_censored_count,b_target_3_stop_2_rate,b_target_5_stop_3_resolved,b_target_5_stop_3_target_before_stop_count,b_target_5_stop_3_stop_before_target_count,b_target_5_stop_3_neither_count,b_target_5_stop_3_ambiguous_count,b_target_5_stop_3_censored_count,b_target_5_stop_3_rate,delta_mean,delta_median,delta_trimmed,delta_positive_rate,delta_without_winner_top_1,delta_without_winner_top_3,delta_without_winner_top_5,informative_years,year_agreement,one_year_dependent,informative_symbols,symbol_agreement,one_symbol_dependent,tail_dependent,low_sample
mr_long_fail_trend,1,47,47,0,31,4,0.00041328959583559707,0.0011831631126535402,-0.026548941271274697,0.023005827630812933,25,22,0.5319148936170213,0.0006043476663731242,0.014247700577182009,0.010862152194626828,-0.012757696435402411,-0.010023837235068833,-0.0005516906882728381,0.001416742958198115,0.0009649802841084352,-0.0022910602501229086,0.0032493306105238966,0.0027043498459585055,-0.0037186674493312373,0.004779540105080323,0.004131957045166834,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,2,2,0,2,2,-0.004400114077835526,-0.004400114077835526,-0.006299675932591764,-0.0025005522230792886,0,2,0.0,-0.004400114077835526,0.011440168108140525,0.011440168108140525,-0.017927330490990878,-0.017927330490990878,-0.006774566396280823,-0.0020256617593902293,0.002374452318445297,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5,-0.004813403673671123,-0.0055832771904890666,-0.00500446174420865,-0.5319148936170213,-0.0038484233895626882,-0.0021090538277126177,-0.000681446628504289,0,,False,0,,False,False,True
mr_long_fail_trend,3,47,47,0,31,4,0.011559240573050824,0.009370490409601251,-0.03422732826723713,0.05555508345373634,28,19,0.5957446808510638,0.011707554067108848,0.03274139099832344,0.02766217303329399,-0.022002672163938048,-0.020705853630514692,0.009110883479046835,0.013418431905935311,0.0024483570940039886,0.006470562136895611,0.016755371510587338,0.005088678436155213,0.003982674634592509,0.01931428571440786,0.007576565938458315,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,2,2,0,2,2,0.02459337573111886,0.02459337573111886,0.016719145075180353,0.03246760638705737,2,0,1.0,0.02459337573111886,0.029922508771640266,0.029922508771640266,-0.02932393771839681,-0.02932393771839681,0.014750587411195726,0.034436164051041995,0.009842788319923135,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5,0.013034135158068037,0.01522288532151761,0.012885821664010012,0.4042553191489362,0.003191346838144902,,,0,,False,0,,False,False,True
mr_long_fail_trend,5,47,47,0,31,4,0.021230299477466772,0.021460343220930378,-0.03462121131156535,0.09640674505579051,31,16,0.6595744680851063,0.020401125406722013,0.047172734134710965,0.038471637161082484,-0.02840911817382794,-0.022741574976450796,0.0185435211257587,0.02392288900760082,0.002686778351708073,0.014805159422749209,0.02732137486652446,0.006425140054717563,0.010830007307647766,0.030413513451033544,0.010400292169819006,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,2,2,0,2,2,0.04586745733695041,0.04586745733695041,-0.009808615647936402,0.10154353032183723,1,1,0.5,0.04586745733695041,0.08634261143044764,0.08634261143044764,-0.02932393771839681,-0.02932393771839681,-0.023727633894158107,0.11546254856805893,0.06959509123110852,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5,0.02463715785948364,0.024407114116020034,0.0254663319302284,-0.15957446808510634,-0.044957933371624875,,,0,,True,0,,True,False,True
mr_long_fail_trend,10,47,47,0,31,4,0.02729787529933374,0.026956362697551084,-0.05769876263135116,0.11808885760725522,31,16,0.6595744680851063,0.02517331892713062,0.07024877713003082,0.054729052622538354,-0.0360427333405776,-0.026661680540490562,0.023594076207038885,0.0301719350549693,0.0037037990922948565,0.01774002647216679,0.03529037577671214,0.00955784882716695,0.01258636852316967,0.03983145244269462,0.014711506776164071,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,2,2,0,2,2,0.0753738516424185,0.0753738516424185,0.04951493494518178,0.10123276833965522,2,0,1.0,0.0753738516424185,0.11784820454485301,0.11784820454485301,-0.02932393771839681,-0.02932393771839681,0.043050205770872596,0.1076974975139644,0.0323236458715459,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5,0.04807597634308476,0.048417488944867415,0.05020053271528788,0.34042553191489366,0.015752330471538855,,,0,,False,0,,False,False,True
mr_long_fail_trend,20,47,47,0,31,4,0.035974568467032904,0.03183115894600452,-0.08135913509556911,0.1481381853837731,31,16,0.6595744680851063,0.03597626783375057,0.09562368447180566,0.08895115353089933,-0.0600637674771311,-0.040490755671721,0.032373413796064295,0.03960330756069182,0.0036011546709686093,0.0250879391084887,0.04656778259770111,0.010886629358544203,0.018871952536977172,0.053316914295015096,0.017102615930055732,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,2,2,0,2,2,0.18573847220591166,0.18573847220591166,0.16975577570787004,0.2017211687039533,2,0,1.0,0.18573847220591166,0.19350884458716333,0.19350884458716333,-0.02932393771839681,-0.02932393771839681,0.16576010158335963,0.2057168428284637,0.019978370622552033,,,,,,,2,1,1,0,0,0,0.5,2,1,1,0,0,0,0.5,0.14976390373887877,0.15390731325990714,0.1497622043721611,0.34042553191489366,0.12978553311632673,,,0,,False,0,,False,False,True
mr_long_fail_slow_ema,1,47,47,0,31,4,0.00041328959583559707,0.0011831631126535402,-0.026548941271274697,0.023005827630812933,25,22,0.5319148936170213,0.0006043476663731242,0.014247700577182009,0.010862152194626828,-0.012757696435402411,-0.010023837235068833,-0.0005516906882728381,0.001416742958198115,0.0009649802841084352,-0.0022910602501229086,0.0032493306105238966,0.0027043498459585055,-0.0037186674493312373,0.004779540105080323,0.004131957045166834,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,78,78,0,35,5,-0.003771604754888109,-0.0004005836075673397,-0.04202455833890156,0.026108981759309015,39,39,0.5,-0.0021402886136861823,0.013045565582697547,0.012035176565289962,-0.019893176220352762,-0.010944164937966017,-0.004756515796153392,-0.002082614436295369,0.0009849110412652826,-0.006156289625285928,-0.00018011586434599103,0.0023846848703978187,-0.007508596567839942,0.0012770661054443697,0.003736991812951833,76,37,39,0,2,0,0.4868421052631579,78,40,38,0,0,0,0.5128205128205128,-0.004184894350723706,-0.00158374672022088,-0.0027446362800593064,-0.03191489361702127,-0.003219914066615271,-0.0014805445047652004,-5.293730555687177e-05,4,0.75,False,0,,False,False,False
mr_long_fail_slow_ema,3,47,47,0,31,4,0.011559240573050824,0.009370490409601251,-0.03422732826723713,0.05555508345373634,28,19,0.5957446808510638,0.011707554067108848,0.03274139099832344,0.02766217303329399,-0.022002672163938048,-0.020705853630514692,0.009110883479046835,0.013418431905935311,0.0024483570940039886,0.006470562136895611,0.016755371510587338,0.005088678436155213,0.003982674634592509,0.01931428571440786,0.007576565938458315,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,78,78,0,35,5,0.005028349144970416,0.005815089084747038,-0.04644345503411611,0.051481615063221284,49,29,0.6282051282051282,0.007515679133409626,0.034170588321719625,0.02701397944642303,-0.03244993250130371,-0.018623015184704605,0.0030360591591789264,0.0077436363719094,0.00199228998579149,0.00044546599656862805,0.011342711314574223,0.0045828831484017885,-0.0018827975014827413,0.014010376465146449,0.0069111466464531575,76,37,39,0,2,0,0.4868421052631579,78,40,38,0,0,0,0.5128205128205128,-0.0065308914280804075,-0.0035554013248542127,-0.004191874933699222,0.03246044735406439,-0.004082534334076419,-0.0014422129919251948,0.0010456745103779074,4,0.75,True,0,,False,True,False
mr_long_fail_slow_ema,5,47,47,0,31,4,0.021230299477466772,0.021460343220930378,-0.03462121131156535,0.09640674505579051,31,16,0.6595744680851063,0.020401125406722013,0.047172734134710965,0.038471637161082484,-0.02840911817382794,-0.022741574976450796,0.0185435211257587,0.02392288900760082,0.002686778351708073,0.014805159422749209,0.02732137486652446,0.006425140054717563,0.010830007307647766,0.030413513451033544,0.010400292169819006,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,78,78,0,35,5,0.009625618471699085,0.015679659706062,-0.05549312563491906,0.07551872983449479,44,34,0.5641025641025641,0.011440708382844214,0.04294006768133853,0.03897415235921631,-0.04127350020117291,-0.022441505179483845,0.007651715694443218,0.011861894236631032,0.001973902777255867,0.004402247787961174,0.015218621729023614,0.005223370683737911,0.0021529038299593095,0.018404751039916425,0.007472714641739776,76,37,39,0,2,0,0.4868421052631579,78,40,38,0,0,0,0.5128205128205128,-0.011604681005767687,-0.005780683514868379,-0.008960417023877799,-0.09547190398254224,-0.008917902654059614,-0.005179540951050124,-0.0012043888359486807,4,0.5,True,0,,False,False,False
mr_long_fail_slow_ema,10,47,47,0,31,4,0.02729787529933374,0.026956362697551084,-0.05769876263135116,0.11808885760725522,31,16,0.6595744680851063,0.02517331892713062,0.07024877713003082,0.054729052622538354,-0.0360427333405776,-0.026661680540490562,0.023594076207038885,0.0301719350549693,0.0037037990922948565,0.01774002647216679,0.03529037577671214,0.00955784882716695,0.01258636852316967,0.03983145244269462,0.014711506776164071,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,78,78,0,35,5,0.023373898785501966,0.020862827159295216,-0.06916938915806245,0.10816689363002405,51,27,0.6538461538461539,0.0230045562057292,0.0710266472085533,0.06108481222036177,-0.04829073060494476,-0.024099749301607576,0.020819012023222176,0.025689489236189973,0.0025548867622797906,0.01591829246692627,0.03003230404245625,0.007455606318575697,0.011933185359327048,0.03405988198818766,0.011440713426174918,76,37,39,0,2,0,0.4868421052631579,78,40,38,0,0,0,0.5128205128205128,-0.003923976513831775,-0.006093535538255868,-0.002168762721401419,-0.005728314238952481,-0.00022017742153691844,0.005633872313335175,0.010787530262332297,4,0.5,True,0,,True,True,False
mr_long_fail_slow_ema,20,47,47,0,31,4,0.035974568467032904,0.03183115894600452,-0.08135913509556911,0.1481381853837731,31,16,0.6595744680851063,0.03597626783375057,0.09562368447180566,0.08895115353089933,-0.0600637674771311,-0.040490755671721,0.032373413796064295,0.03960330756069182,0.0036011546709686093,0.0250879391084887,0.04656778259770111,0.010886629358544203,0.018871952536977172,0.053316914295015096,0.017102615930055732,47,23,24,0,0,0,0.48936170212765956,47,22,22,3,0,0,0.46808510638297873,78,78,0,35,5,0.0015809756355560183,-0.002566535171587947,-0.12707132251788805,0.12758076582825875,38,40,0.48717948717948717,0.003473796641536313,0.09182628506037957,0.07935219940287042,-0.08591374477086444,-0.06521475328746429,-0.0011984210732438707,0.004947877844808321,0.002779396708799889,-0.006412863569877776,0.011038570480402465,0.007993839205433794,-0.011284166815490037,0.01613568733266488,0.012865142451046054,76,37,39,0,2,0,0.4868421052631579,78,40,38,0,0,0,0.5128205128205128,-0.03439359283147689,-0.03439769411759247,-0.032502471192214256,-0.17239498090561917,-0.030792438160508275,-0.02350696347293268,-0.017290976901421153,4,0.75,False,0,,False,False,False
