hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
meanrev:filter:mr_long_fail_slow_ema,symbol,ABNB,2,2,0.14341713774365772,-0.059384843577964364,-0.20280198132162208,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,AMD,1,1,0.014185252135774373,0.00017502532224433764,-0.014010226813530036,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,AMZN,1,2,-0.06152815937159217,0.017039965417957326,0.0785681247895495,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,ASML,0,1,,0.02254602656670035,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,AVGO,1,0,0.09732188568137623,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,BAC,1,2,0.026956362697551084,0.029377685497079753,0.002421322799528669,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,CAT,3,5,-0.000543196522364009,0.03815205167863449,0.0386952482009985,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,COIN,0,4,,-0.021867082709829733,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,COP,2,3,-0.05461018814184826,-0.011664774218713,0.04294541392313526,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,COST,0,6,,0.02839532121851703,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,CRM,1,4,0.0018071418723286659,-0.02507790693914766,-0.026885048811476325,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,CRWD,1,1,0.07108661091901958,0.20144109485606676,0.13035448393704718,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,CVX,2,0,0.002261087224755265,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,DDOG,0,4,,-0.018538853028022467,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,DE,1,3,0.09399477076425766,0.011568720063146761,-0.0824260507011109,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,ETN,0,3,,-0.01952168970025951,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,GE,1,0,0.04641986501712503,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,GOOGL,1,2,0.010923929431560842,-0.00399735184887523,-0.014921281280436072,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,GS,0,2,,0.02902405026335264,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,HD,2,2,-0.016766873888266143,0.007296252539512549,0.02406312642777869,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,HON,0,2,,-0.005803176841484847,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,HOOD,1,0,0.12182740570672701,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,JPM,2,1,0.03506777928803051,0.06745293432685551,0.032385155038825,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,LLY,3,3,0.019677333316958645,0.09227371608657615,0.07259638276961751,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,MA,2,3,0.026609436339925185,0.05007901365122369,0.023469577311298506,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,META,1,0,0.04414110227501,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,MRVL,1,2,-0.051120468457636736,0.0411623681290868,0.09228283658672354,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,MS,0,2,,0.00883105650046706,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,MSFT,0,1,,0.031935198970909795,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,MU,0,1,,0.1323992883872196,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,NFLX,0,1,,0.0929589332057541,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,NOW,2,3,-0.031008948741173326,-0.013139989869195992,0.017868958871977335,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,NVDA,0,1,,0.048555133314816645,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,ORCL,1,0,-0.034447093290441155,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,PANW,2,2,0.06779248835231033,0.06477984569763573,-0.003012642654674602,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,SHOP,1,2,0.01929364112276688,0.12507300997773463,0.10577936885496775,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,SMCI,0,1,,0.039798142166684425,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,TSLA,1,3,0.10900203903552952,0.04125896165479248,-0.06774307738073704,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,TSM,1,1,-0.057087065021420136,-0.002089273648925194,0.05499779137249494,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,UBER,2,1,0.05642356278447325,0.08924752222125565,0.0328239594367824,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,V,2,0,0.03254065460904687,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,WMT,1,0,0.0037731744169806625,,,-1
meanrev:filter:mr_long_fail_slow_ema,symbol,XOM,1,0,0.13352855746874193,,,-1
meanrev:filter:mr_long_fail_oversold,year,2021,0,63,,-0.010326211663480366,,-1
meanrev:filter:mr_long_fail_oversold,year,2022,7,123,0.012681909787612697,-0.010856148091769444,-0.02353805787938214,-1
meanrev:filter:mr_long_fail_oversold,year,2023,10,341,0.06652423898776853,0.009181766757756787,-0.057342472230011744,-1
meanrev:filter:mr_long_fail_oversold,year,2024,19,509,0.023171058955439687,0.006730556099418471,-0.016440502856021215,-1
meanrev:filter:mr_long_fail_oversold,year,2025,11,245,0.008066750956759754,0.00630875171513279,-0.0017579992416269638,-1
meanrev:filter:mr_long_fail_oversold,symbol,AAPL,3,33,0.03735550171313987,-0.002053148812967274,-0.03940865052610715,-1
meanrev:filter:mr_long_fail_oversold,symbol,ABNB,2,13,0.14341713774365772,-0.00017216501401213951,-0.14358930275766985,-1
meanrev:filter:mr_long_fail_oversold,symbol,AMD,1,18,0.014185252135774373,0.02338368994102533,0.009198437805250956,-1
meanrev:filter:mr_long_fail_oversold,symbol,AMZN,1,19,-0.06152815937159217,0.019423076030512153,0.08095123540210433,-1
meanrev:filter:mr_long_fail_oversold,symbol,ARM,0,21,,-0.021520813582373767,,-1
meanrev:filter:mr_long_fail_oversold,symbol,ASML,0,21,,-0.010379779361876586,,-1
meanrev:filter:mr_long_fail_oversold,symbol,AVGO,1,39,0.09732188568137623,0.024544744860923357,-0.07277714082045288,-1
meanrev:filter:mr_long_fail_oversold,symbol,BAC,1,21,0.026956362697551084,0.004294586286943987,-0.0226617764106071,-1
meanrev:filter:mr_long_fail_oversold,symbol,CAT,3,27,-0.000543196522364009,0.006506414627991373,0.007049611150355382,-1
meanrev:filter:mr_long_fail_oversold,symbol,COIN,0,14,,0.02492261809589145,,-1
meanrev:filter:mr_long_fail_oversold,symbol,COP,2,11,-0.05461018814184826,-0.015203591756060715,0.03940659638578754,-1
meanrev:filter:mr_long_fail_oversold,symbol,COST,0,34,,0.0002155170146310758,,-1
meanrev:filter:mr_long_fail_oversold,symbol,CRM,1,16,0.0018071418723286659,0.03942437041227702,0.03761722853994835,-1
meanrev:filter:mr_long_fail_oversold,symbol,CRWD,1,19,0.07108661091901958,-0.004509638113194077,-0.07559624903221365,-1
meanrev:filter:mr_long_fail_oversold,symbol,CVX,2,22,0.002261087224755265,-0.001761018484718743,-0.004022105709474008,-1
meanrev:filter:mr_long_fail_oversold,symbol,DDOG,0,15,,-0.011396785667127903,,-1
meanrev:filter:mr_long_fail_oversold,symbol,DE,1,28,0.09399477076425766,-0.003398251973240602,-0.09739302273749827,-1
meanrev:filter:mr_long_fail_oversold,symbol,ETN,0,40,,0.015666243573858013,,-1
meanrev:filter:mr_long_fail_oversold,symbol,GE,1,39,0.04641986501712503,0.004363959927030639,-0.04205590509009439,-1
meanrev:filter:mr_long_fail_oversold,symbol,GOOGL,1,25,0.010923929431560842,-0.0017824231074276442,-0.012706352538988486,-1
meanrev:filter:mr_long_fail_oversold,symbol,GS,0,30,,-0.004090349749077352,,-1
meanrev:filter:mr_long_fail_oversold,symbol,HD,2,23,-0.016766873888266143,-0.017722894724696694,-0.0009560208364305517,-1
meanrev:filter:mr_long_fail_oversold,symbol,HON,0,27,,-0.011415281137891689,,-1
meanrev:filter:mr_long_fail_oversold,symbol,HOOD,1,23,0.12182740570672701,0.03421245109106318,-0.08761495461566382,-1
meanrev:filter:mr_long_fail_oversold,symbol,JPM,2,33,0.03506777928803051,0.011530645959081591,-0.02353713332894892,-1
meanrev:filter:mr_long_fail_oversold,symbol,LLY,3,39,0.019677333316958645,0.004677932476317585,-0.01499940084064106,-1
meanrev:filter:mr_long_fail_oversold,symbol,MA,2,32,0.026609436339925185,-0.004105702679400698,-0.030715139019325884,-1
meanrev:filter:mr_long_fail_oversold,symbol,META,1,24,0.04414110227501,0.018280107477308582,-0.02586099479770142,-1
meanrev:filter:mr_long_fail_oversold,symbol,MRVL,1,24,-0.051120468457636736,-0.008527847795724458,0.04259262066191228,-1
meanrev:filter:mr_long_fail_oversold,symbol,MS,0,14,,-0.013641073117401536,,-1
meanrev:filter:mr_long_fail_oversold,symbol,MSFT,0,36,,-0.00045204760895774395,,-1
meanrev:filter:mr_long_fail_oversold,symbol,MU,0,19,,0.04266922008678223,,-1
meanrev:filter:mr_long_fail_oversold,symbol,NFLX,0,46,,0.0037551675182322603,,-1
meanrev:filter:mr_long_fail_oversold,symbol,NKE,0,7,,-0.03536930731573002,,-1
meanrev:filter:mr_long_fail_oversold,symbol,NOW,2,18,-0.031008948741173326,0.015953662299823455,0.04696261104099678,-1
meanrev:filter:mr_long_fail_oversold,symbol,NVDA,0,39,,0.04922721695888301,,-1
meanrev:filter:mr_long_fail_oversold,symbol,ORCL,1,30,-0.034447093290441155,0.010970612374554423,0.045417705664995575,-1
meanrev:filter:mr_long_fail_oversold,symbol,PANW,2,30,0.06779248835231033,0.0013830246494486054,-0.06640946370286173,-1
meanrev:filter:mr_long_fail_oversold,symbol,PLTR,0,25,,0.008657857748071578,,-1
meanrev:filter:mr_long_fail_oversold,symbol,QCOM,0,23,,-0.029187132146456664,,-1
meanrev:filter:mr_long_fail_oversold,symbol,ROKU,0,13,,-0.01796990187051548,,-1
meanrev:filter:mr_long_fail_oversold,symbol,RTX,0,25,,-0.0003523419199626421,,-1
meanrev:filter:mr_long_fail_oversold,symbol,SHOP,1,20,0.01929364112276688,0.012284661738895114,-0.007008979383871766,-1
meanrev:filter:mr_long_fail_oversold,symbol,SMCI,0,40,,0.0006786382921351141,,-1
meanrev:filter:mr_long_fail_oversold,symbol,TSLA,1,16,0.10900203903552952,-0.00417900208523115,-0.11318104112076066,-1
meanrev:filter:mr_long_fail_oversold,symbol,TSM,1,24,-0.057087065021420136,-0.004857662097532499,0.052229402923887634,-1
meanrev:filter:mr_long_fail_oversold,symbol,UBER,2,30,0.05642356278447325,0.020446900636495645,-0.0359766621479776,-1
meanrev:filter:mr_long_fail_oversold,symbol,V,2,32,0.03254065460904687,0.008142425852500804,-0.024398228756546066,-1
meanrev:filter:mr_long_fail_oversold,symbol,WMT,1,34,0.0037731744169806625,-0.003057873026735906,-0.0068310474437165685,-1
meanrev:filter:mr_long_fail_oversold,symbol,XOM,1,30,0.13352855746874193,-0.007346674237611502,-0.14087523170635344,-1
meanrev:filter:mr_long_fail_rsi_cross,year,2022,7,21,0.012681909787612697,0.008283452101360056,-0.004398457686252641,-1
meanrev:filter:mr_long_fail_rsi_cross,year,2023,10,25,0.06652423898776853,0.05943756744672432,-0.007086671541044212,-1
meanrev:filter:mr_long_fail_rsi_cross,year,2024,19,65,0.023171058955439687,0.018096062576819023,-0.005074996378620664,-1
meanrev:filter:mr_long_fail_rsi_cross,year,2025,11,40,0.008066750956759754,0.006477766038854865,-0.0015889849179048891,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,AAPL,3,10,0.03735550171313987,0.02377716740279807,-0.013578334310341802,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,ABNB,2,1,0.14341713774365772,0.1181612332216444,-0.025255904522013317,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,AMD,1,4,0.014185252135774373,-0.018683862874971313,-0.032869115010745686,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,AMZN,1,3,-0.06152815937159217,-0.03480149684142749,0.02672666253016468,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,ARM,0,3,,0.09144736953410566,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,AVGO,1,3,0.09732188568137623,0.02306593850374024,-0.07425594717763599,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,BAC,1,5,0.026956362697551084,0.015380913876413072,-0.011575448821138012,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,CAT,3,4,-0.000543196522364009,-0.003580470258167656,-0.0030372737358036472,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,COP,2,2,-0.05461018814184826,0.054136310994809866,0.10874649913665813,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,COST,0,9,,0.028249001930842836,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,CRM,1,2,0.0018071418723286659,-0.011550173842973133,-0.013357315715301799,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,CRWD,1,3,0.07108661091901958,-0.10318302630920617,-0.17426963722822575,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,CVX,2,5,0.002261087224755265,0.01234145698701956,0.010080369762264296,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,DE,1,2,0.09399477076425766,-0.0011485223609896678,-0.09514329312524733,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,GE,1,7,0.04641986501712503,0.04473671111601775,-0.0016831539011072788,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,GOOGL,1,5,0.010923929431560842,0.031820479043808844,0.020896549612248003,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,GS,0,4,,-0.024074324562924243,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,HD,2,6,-0.016766873888266143,-0.014819677496994532,0.0019471963912716106,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,HOOD,1,3,0.12182740570672701,0.1537790267833735,0.03195162107664648,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,JPM,2,8,0.03506777928803051,0.021113495841552116,-0.013954283446478394,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,LLY,3,6,0.019677333316958645,0.028667486677226444,0.008990153360267799,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,MA,2,9,0.026609436339925185,0.01960228448575738,-0.007007151854167806,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,META,1,4,0.04414110227501,0.04173386733645107,-0.002407234938558933,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,MRVL,1,1,-0.051120468457636736,0.02416459602660459,0.07528506448424133,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,MS,0,5,,0.003698852827926924,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,MSFT,0,3,,0.0036994007870202092,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,MU,0,1,,-0.14313632098869566,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,NFLX,0,4,,0.05338298718130974,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,NOW,2,0,-0.031008948741173326,,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,ORCL,1,1,-0.034447093290441155,0.0654885781637724,0.09993567145421356,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,PANW,2,8,0.06779248835231033,0.01985754259887003,-0.0479349457534403,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,RTX,0,3,,0.023076761425848875,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,SHOP,1,6,0.01929364112276688,0.07773009012121303,0.05843644899844615,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,SMCI,0,1,,-0.28564009342657704,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,TSLA,1,2,0.10900203903552952,0.10420984031308556,-0.004792198722443963,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,TSM,1,0,-0.057087065021420136,,,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,UBER,2,1,0.05642356278447325,-0.036750716848211074,-0.09317427963268432,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,V,2,2,0.03254065460904687,0.017214458162248203,-0.015326196446798668,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,WMT,1,3,0.0037731744169806625,0.0016461978719431631,-0.0021269765450374995,-1
meanrev:filter:mr_long_fail_rsi_cross,symbol,XOM,1,2,0.13352855746874193,0.09044876875641028,-0.043079788712331646,-1
meanrev:filter:mr_long_fail_candle,year,2022,7,1,0.012681909787612697,0.01675331835933247,0.0040714085717197725,-1
meanrev:filter:mr_long_fail_candle,year,2023,10,0,0.06652423898776853,,,-1
meanrev:filter:mr_long_fail_candle,year,2024,19,8,0.023171058955439687,0.002799328855062261,-0.020371730100377426,-1
meanrev:filter:mr_long_fail_candle,year,2025,11,1,0.008066750956759754,0.07624286217142662,0.06817611121466687,-1
meanrev:filter:mr_long_fail_candle,symbol,AAPL,3,0,0.03735550171313987,,,-1
meanrev:filter:mr_long_fail_candle,symbol,ABNB,2,0,0.14341713774365772,,,-1
meanrev:filter:mr_long_fail_candle,symbol,AMD,1,0,0.014185252135774373,,,-1
meanrev:filter:mr_long_fail_candle,symbol,AMZN,1,0,-0.06152815937159217,,,-1
meanrev:filter:mr_long_fail_candle,symbol,ARM,0,1,,0.061974395390709036,,-1
meanrev:filter:mr_long_fail_candle,symbol,AVGO,1,0,0.09732188568137623,,,-1
meanrev:filter:mr_long_fail_candle,symbol,BAC,1,0,0.026956362697551084,,,-1
meanrev:filter:mr_long_fail_candle,symbol,CAT,3,0,-0.000543196522364009,,,-1
meanrev:filter:mr_long_fail_candle,symbol,COP,2,1,-0.05461018814184826,0.01675331835933247,0.07136350650118073,-1
meanrev:filter:mr_long_fail_candle,symbol,CRM,1,0,0.0018071418723286659,,,-1
meanrev:filter:mr_long_fail_candle,symbol,CRWD,1,0,0.07108661091901958,,,-1
meanrev:filter:mr_long_fail_candle,symbol,CVX,2,0,0.002261087224755265,,,-1
meanrev:filter:mr_long_fail_candle,symbol,DE,1,0,0.09399477076425766,,,-1
meanrev:filter:mr_long_fail_candle,symbol,GE,1,0,0.04641986501712503,,,-1
meanrev:filter:mr_long_fail_candle,symbol,GOOGL,1,0,0.010923929431560842,,,-1
meanrev:filter:mr_long_fail_candle,symbol,HD,2,0,-0.016766873888266143,,,-1
meanrev:filter:mr_long_fail_candle,symbol,HOOD,1,0,0.12182740570672701,,,-1
meanrev:filter:mr_long_fail_candle,symbol,JPM,2,0,0.03506777928803051,,,-1
meanrev:filter:mr_long_fail_candle,symbol,LLY,3,1,0.019677333316958645,0.11909568780654056,0.09941835448958192,-1
meanrev:filter:mr_long_fail_candle,symbol,MA,2,0,0.026609436339925185,,,-1
meanrev:filter:mr_long_fail_candle,symbol,META,1,0,0.04414110227501,,,-1
meanrev:filter:mr_long_fail_candle,symbol,MRVL,1,0,-0.051120468457636736,,,-1
meanrev:filter:mr_long_fail_candle,symbol,MS,0,1,,0.07897517695465828,,-1
meanrev:filter:mr_long_fail_candle,symbol,MU,0,1,,-0.08568563156860343,,-1
meanrev:filter:mr_long_fail_candle,symbol,NOW,2,0,-0.031008948741173326,,,-1
meanrev:filter:mr_long_fail_candle,symbol,ORCL,1,1,-0.034447093290441155,0.07624286217142662,0.11068995546186777,-1
meanrev:filter:mr_long_fail_candle,symbol,PANW,2,1,0.06779248835231033,-0.07396555183900477,-0.1417580401913151,-1
meanrev:filter:mr_long_fail_candle,symbol,RTX,0,1,,0.03077227059616594,,-1
meanrev:filter:mr_long_fail_candle,symbol,SHOP,1,1,0.01929364112276688,0.06875270620664997,0.04945906508388309,-1
meanrev:filter:mr_long_fail_candle,symbol,SMCI,0,1,,-0.1775244227066175,,-1
meanrev:filter:mr_long_fail_candle,symbol,TSLA,1,0,0.10900203903552952,,,-1
meanrev:filter:mr_long_fail_candle,symbol,TSM,1,0,-0.057087065021420136,,,-1
meanrev:filter:mr_long_fail_candle,symbol,UBER,2,0,0.05642356278447325,,,-1
meanrev:filter:mr_long_fail_candle,symbol,V,2,0,0.03254065460904687,,,-1
meanrev:filter:mr_long_fail_candle,symbol,WMT,1,0,0.0037731744169806625,,,-1
meanrev:filter:mr_long_fail_candle,symbol,XOM,1,0,0.13352855746874193,,,-1
meanrev:filter:long_fail_direction,year,2022,7,0,0.012681909787612697,,,0
meanrev:filter:long_fail_direction,year,2023,10,0,0.06652423898776853,,,0
meanrev:filter:long_fail_direction,year,2024,19,0,0.023171058955439687,,,0
meanrev:filter:long_fail_direction,year,2025,11,0,0.008066750956759754,,,0
meanrev:filter:long_fail_direction,symbol,AAPL,3,0,0.03735550171313987,,,0
meanrev:filter:long_fail_direction,symbol,ABNB,2,0,0.14341713774365772,,,0
meanrev:filter:long_fail_direction,symbol,AMD,1,0,0.014185252135774373,,,0
meanrev:filter:long_fail_direction,symbol,AMZN,1,0,-0.06152815937159217,,,0
meanrev:filter:long_fail_direction,symbol,AVGO,1,0,0.09732188568137623,,,0
meanrev:filter:long_fail_direction,symbol,BAC,1,0,0.026956362697551084,,,0
meanrev:filter:long_fail_direction,symbol,CAT,3,0,-0.000543196522364009,,,0
meanrev:filter:long_fail_direction,symbol,COP,2,0,-0.05461018814184826,,,0
meanrev:filter:long_fail_direction,symbol,CRM,1,0,0.0018071418723286659,,,0
meanrev:filter:long_fail_direction,symbol,CRWD,1,0,0.07108661091901958,,,0
meanrev:filter:long_fail_direction,symbol,CVX,2,0,0.002261087224755265,,,0
meanrev:filter:long_fail_direction,symbol,DE,1,0,0.09399477076425766,,,0
meanrev:filter:long_fail_direction,symbol,GE,1,0,0.04641986501712503,,,0
meanrev:filter:long_fail_direction,symbol,GOOGL,1,0,0.010923929431560842,,,0
meanrev:filter:long_fail_direction,symbol,HD,2,0,-0.016766873888266143,,,0
meanrev:filter:long_fail_direction,symbol,HOOD,1,0,0.12182740570672701,,,0
meanrev:filter:long_fail_direction,symbol,JPM,2,0,0.03506777928803051,,,0
meanrev:filter:long_fail_direction,symbol,LLY,3,0,0.019677333316958645,,,0
meanrev:filter:long_fail_direction,symbol,MA,2,0,0.026609436339925185,,,0
meanrev:filter:long_fail_direction,symbol,META,1,0,0.04414110227501,,,0
meanrev:filter:long_fail_direction,symbol,MRVL,1,0,-0.051120468457636736,,,0
meanrev:filter:long_fail_direction,symbol,NOW,2,0,-0.031008948741173326,,,0
meanrev:filter:long_fail_direction,symbol,ORCL,1,0,-0.034447093290441155,,,0
meanrev:filter:long_fail_direction,symbol,PANW,2,0,0.06779248835231033,,,0
meanrev:filter:long_fail_direction,symbol,SHOP,1,0,0.01929364112276688,,,0
meanrev:filter:long_fail_direction,symbol,TSLA,1,0,0.10900203903552952,,,0
meanrev:filter:long_fail_direction,symbol,TSM,1,0,-0.057087065021420136,,,0
meanrev:filter:long_fail_direction,symbol,UBER,2,0,0.05642356278447325,,,0
meanrev:filter:long_fail_direction,symbol,V,2,0,0.03254065460904687,,,0
meanrev:filter:long_fail_direction,symbol,WMT,1,0,0.0037731744169806625,,,0
meanrev:filter:long_fail_direction,symbol,XOM,1,0,0.13352855746874193,,,0
meanrev:filter:long_fail_volatility,year,2022,7,0,0.012681909787612697,,,0
meanrev:filter:long_fail_volatility,year,2023,10,0,0.06652423898776853,,,0
meanrev:filter:long_fail_volatility,year,2024,19,0,0.023171058955439687,,,0
meanrev:filter:long_fail_volatility,year,2025,11,0,0.008066750956759754,,,0
meanrev:filter:long_fail_volatility,symbol,AAPL,3,0,0.03735550171313987,,,0
meanrev:filter:long_fail_volatility,symbol,ABNB,2,0,0.14341713774365772,,,0
