feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
bb_width,1,symbol,HD,1,1,0.1451304315217282,-0.015777249883596522,-0.015777249883596522,0.0,-0.0009088096527186673,-0.040490755671721
bb_width,1,symbol,MA,2,2,0.10032884609042447,0.026609436339925185,0.026609436339925185,1.0,0.04535879044975211,-0.008137628425927912
bb_width,1,symbol,V,2,2,0.11595442903473192,0.03254065460904687,0.03254065460904687,1.0,0.04259570066305096,-0.00970774780057726
bb_width,1,symbol,XOM,1,1,0.147441287230886,0.13352855746874193,0.13352855746874193,1.0,0.14055638804121973,-0.015031657706254697
bb_width,2,year,2022,2,2,0.18247698547407404,0.012474993732237594,0.012474993732237594,0.5,0.06082248626344344,-0.014648680125325497
bb_width,2,year,2023,1,1,0.17990653969503273,0.0788216611635868,0.0788216611635868,1.0,0.08041401094252354,-0.0001136772866706659
bb_width,2,year,2024,5,5,0.17113842641682467,0.0022475551457261655,0.0018071418723286659,0.6,0.04187218701245019,-0.030456393990049423
bb_width,2,year,2025,1,1,0.18399113289141825,-0.009614577168706617,-0.009614577168706617,0.0,0.07539372568101466,-0.018097988562878475
bb_width,2,symbol,AAPL,2,2,0.1819488362932255,0.03460354199744009,0.03460354199744009,0.5,0.0779038683117691,-0.00910583292477457
bb_width,2,symbol,CAT,1,1,0.15869522987222603,-0.045079867764082904,-0.045079867764082904,0.0,0.00889623459072797,-0.0483445851869404
bb_width,2,symbol,CRM,1,1,0.1802062502072952,0.0018071418723286659,0.0018071418723286659,1.0,0.008168316558665456,-0.03661271198124916
bb_width,2,symbol,CVX,1,1,0.1828143023234752,0.06313848349575824,0.06313848349575824,1.0,0.0939827994935929,0.012522304150626162
bb_width,2,symbol,GE,1,1,0.17113842641682467,0.04641986501712503,0.04641986501712503,1.0,0.053883431186797726,-0.009951452422809592
bb_width,2,symbol,JPM,1,1,0.1477802517783643,0.025349792129799154,0.025349792129799154,1.0,0.04946179919516047,0.0009687442025019255
bb_width,2,symbol,LLY,1,1,0.1821396686246729,-0.03818849603128305,-0.03818849603128305,0.0,0.02766217303329399,-0.04181966440127716
bb_width,2,symbol,UBER,1,1,0.1793244845143932,-0.017259155526539116,-0.017259155526539116,0.0,0.08895115353089933,-0.05834196456174989
bb_width,3,year,2022,2,2,0.20262273300766934,0.03811913643566095,0.03811913643566095,0.5,0.07807466815155317,-0.029038591670803915
bb_width,3,year,2023,2,2,0.21244345336068735,-0.03382945381558289,-0.03382945381558289,0.0,0.02300445311653787,-0.047410625706826415
bb_width,3,year,2024,2,2,0.21149339216418778,0.0269074527045583,0.0269074527045583,1.0,0.04748835875527557,-0.024408691167279617
bb_width,3,year,2025,3,3,0.1941336799470511,-0.030161837087485877,-0.06152815937159217,0.3333333333333333,0.044952876940663224,-0.089584124340373
bb_width,3,symbol,AMZN,1,1,0.1941336799470511,-0.06152815937159217,-0.06152815937159217,0.0,-0.012430391295372045,-0.09109231940843121
bb_width,3,symbol,CAT,1,1,0.21528153162492938,-0.03321181434072462,-0.03321181434072462,0.0,0.039703041113590354,-0.052374172484424886
bb_width,3,symbol,DE,1,1,0.1855759666722962,0.09399477076425766,0.09399477076425766,1.0,0.1262985462148225,-0.02613744777863436
bb_width,3,symbol,GOOGL,1,1,0.20495594471771814,0.010923929431560842,0.010923929431560842,1.0,0.04079491859624795,-0.026661680540490562
bb_width,3,symbol,HD,1,1,0.21966949934304247,-0.017756497892935763,-0.017756497892935763,0.0,0.02985079008828384,-0.03193973556297347
bb_width,3,symbol,NOW,2,2,0.2027076782138389,-0.031008948741173326,-0.031008948741173326,0.5,0.03313680347269998,-0.09815691438228652
bb_width,3,symbol,ORCL,1,1,0.2096053750964453,-0.034447093290441155,-0.034447093290441155,0.0,0.006305865119485388,-0.042447078929227944
bb_width,3,symbol,PANW,1,1,0.19784776269392593,0.07595152156903695,0.07595152156903695,1.0,0.13519721408626495,-0.003501926642183406
bb_width,4,year,2023,4,4,0.24780933546336617,0.11386744241460717,0.11229926562156844,1.0,0.1414841617754784,-0.031415629053595656
bb_width,4,year,2024,3,3,0.22387831419622364,0.018870168743432947,0.026956362697551084,0.6666666666666666,0.06772288582666326,-0.04759089789529188
bb_width,4,year,2025,2,2,0.23508313469375525,-0.026656945302219737,-0.026656945302219737,0.5,-0.003176701676208593,-0.062081290606189665
bb_width,4,symbol,ABNB,2,2,0.25564057412981345,0.14341713774365772,0.14341713774365772,1.0,0.15687095862082112,-0.014709701397007557
bb_width,4,symbol,BAC,1,1,0.22387831419622364,0.026956362697551084,0.026956362697551084,1.0,0.04004194270226735,-0.007851328035819227
bb_width,4,symbol,LLY,1,1,0.2232992921403746,-0.10045213756273785,-0.10045213756273785,0.0,0.014984272917599295,-0.14447886666650522
bb_width,4,symbol,PANW,1,1,0.24598346572625016,0.05963345513558371,0.05963345513558371,1.0,0.12291422979845246,-0.08283942040809855
bb_width,4,symbol,TSLA,1,1,0.249260180648189,0.10900203903552952,0.10900203903552952,1.0,0.1292805000618189,-0.013403693012268958
bb_width,4,symbol,TSM,1,1,0.22829906549850937,-0.057087065021420136,-0.057087065021420136,0.0,-0.014814389763528557,-0.08883218594326692
bb_width,4,symbol,UBER,1,1,0.26081932877837355,0.1301062810954856,0.1301062810954856,1.0,0.14814244186012315,0.00955750101644881
bb_width,4,symbol,WMT,1,1,0.24186720388900115,0.0037731744169806625,0.0037731744169806625,1.0,0.00846098641111137,-0.03533039526911241
bb_width,5,year,2022,3,3,0.3223776011566794,-0.004138297274169404,-0.051120468457636736,0.3333333333333333,0.0748030642321511,-0.061439386311651766
bb_width,5,year,2024,4,4,0.26964587177355964,0.09445659841560206,0.0829842539908685,1.0,0.1262009948257154,-0.02952138713173455
bb_width,5,year,2025,3,3,0.4408606373705749,0.04505533949601611,0.044785766446261865,1.0,0.13279088559143748,-0.025167456812740425
bb_width,5,symbol,AMD,1,1,0.26519257647980804,0.014185252135774373,0.014185252135774373,1.0,0.06580408965998874,-0.07296250278204586
bb_width,5,symbol,AVGO,1,1,0.31329124106241596,0.09732188568137623,0.09732188568137623,1.0,0.0980040010771972,-0.044389059942687825
bb_width,5,symbol,CRWD,1,1,0.44577829894148835,0.07108661091901958,0.07108661091901958,1.0,0.13246622789508633,-0.0465307685754498
bb_width,5,symbol,CVX,1,1,0.3223776011566794,-0.058616309046247705,-0.058616309046247705,0.0,0.03130714161338455,-0.07298233880817462
bb_width,5,symbol,HOOD,1,1,0.47473977826119484,0.12182740570672701,0.12182740570672701,1.0,0.15228431092214767,-0.01015230173847359
bb_width,5,symbol,JPM,1,1,0.2650154355896862,0.044785766446261865,0.044785766446261865,1.0,0.09563756450718008,-0.008518308839883026
bb_width,5,symbol,LLY,1,1,0.2713702098899085,0.19767263354489684,0.19767263354489684,1.0,0.21914320700127532,-0.03802412242243658
bb_width,5,symbol,META,1,1,0.2679215336572108,0.04414110227501,0.04414110227501,1.0,0.06757237171944985,0.0030533784160178268
bb_width,5,symbol,MRVL,1,1,0.39487865892215285,-0.051120468457636736,-0.051120468457636736,0.0,0.09509805000587157,-0.06694676018409285
bb_width,5,symbol,SHOP,1,1,0.4408606373705749,0.01929364112276688,0.01929364112276688,1.0,0.17026886437204602,-0.020453293022888452
distance_to_squeeze_pct,1,year,2022,1,1,63.76507062310157,-0.03818849603128305,-0.03818849603128305,0.0,0.02766217303329399,-0.04181966440127716
distance_to_squeeze_pct,1,year,2023,2,2,78.79605720369695,0.1401199111576188,0.1401199111576188,1.0,0.15391602283082928,-0.010040760414916639
distance_to_squeeze_pct,1,year,2024,5,5,59.112614748320766,-0.005855391771545903,0.014185252135774373,0.6,0.02950358007534868,-0.04929648905629127
distance_to_squeeze_pct,1,year,2025,2,2,35.01785772484324,-0.014123390461093455,-0.014123390461093455,0.5,0.07099762310229407,-0.08338252186348494
distance_to_squeeze_pct,1,symbol,AAPL,1,1,76.25982678159832,0.042859421144539445,0.042859421144539445,1.0,0.054729052622538354,-0.0316343483131003
distance_to_squeeze_pct,1,symbol,ABNB,1,1,88.03455220786782,0.17123778327970807,0.17123778327970807,1.0,0.17855154559983966,-0.006677827817564319
distance_to_squeeze_pct,1,symbol,AMD,1,1,59.112614748320766,0.014185252135774373,0.014185252135774373,1.0,0.06580408965998874,-0.07296250278204586
distance_to_squeeze_pct,1,symbol,CAT,1,1,1.553518849977742,0.0766620925377155,0.0766620925377155,1.0,0.12990343817349137,0.007393083243534493
distance_to_squeeze_pct,1,symbol,COP,2,2,14.832852257838244,-0.05461018814184826,-0.05461018814184826,0.0,-0.003820745691600791,-0.06889549046622867
distance_to_squeeze_pct,1,symbol,LLY,1,1,63.76507062310157,-0.03818849603128305,-0.03818849603128305,0.0,0.02766217303329399,-0.04181966440127716
distance_to_squeeze_pct,1,symbol,MA,1,1,82.40312159416918,0.022898744145653183,0.022898744145653183,1.0,0.03462624947741788,-0.004094613253852852
distance_to_squeeze_pct,1,symbol,NOW,1,1,68.48219659970873,-0.10490887345990241,-0.10490887345990241,0.0,0.012091808031096773,-0.17415812697050437
distance_to_squeeze_pct,1,symbol,TSLA,1,1,69.55756219952607,0.10900203903552952,0.10900203903552952,1.0,0.1292805000618189,-0.013403693012268958
distance_to_squeeze_pct,2,year,2022,2,2,122.14139096883201,0.021437151153310463,0.021437151153310463,0.5,0.11069829811034704,-0.0465421039813636
distance_to_squeeze_pct,2,year,2023,3,3,115.84068496794546,0.04692761801758331,0.05963345513558371,0.6666666666666666,0.08813682218658014,-0.049342691437925766
distance_to_squeeze_pct,2,year,2024,2,2,113.97678184301355,0.015321307566764253,0.015321307566764253,0.5,0.02648731076703953,-0.025221104047265297
distance_to_squeeze_pct,2,year,2025,2,2,110.0980661152226,-0.013383468243611474,-0.013383468243611474,0.5,0.020638470829278888,-0.050506414770634944
distance_to_squeeze_pct,2,symbol,ABNB,1,1,107.74311928903929,0.11559649220760737,0.11559649220760737,1.0,0.1351903716418026,-0.022741574976450796
distance_to_squeeze_pct,2,symbol,DE,1,1,121.89043966617592,0.09399477076425766,0.09399477076425766,1.0,0.1262985462148225,-0.02613744777863436
distance_to_squeeze_pct,2,symbol,GE,1,1,104.41319832817624,0.04641986501712503,0.04641986501712503,1.0,0.053883431186797726,-0.009951452422809592
distance_to_squeeze_pct,2,symbol,HD,1,1,123.54036535785089,-0.015777249883596522,-0.015777249883596522,0.0,-0.0009088096527186673,-0.040490755671721
distance_to_squeeze_pct,2,symbol,MA,1,1,101.93261031211685,0.030320128534197188,0.030320128534197188,1.0,0.05609133142208633,-0.012180643598002971
distance_to_squeeze_pct,2,symbol,MRVL,1,1,122.3923422714881,-0.051120468457636736,-0.051120468457636736,0.0,0.09509805000587157,-0.06694676018409285
distance_to_squeeze_pct,2,symbol,ORCL,1,1,117.99895186167988,-0.034447093290441155,-0.034447093290441155,0.0,0.006305865119485388,-0.042447078929227944
distance_to_squeeze_pct,2,symbol,PANW,1,1,115.84068496794546,0.05963345513558371,0.05963345513558371,1.0,0.12291422979845246,-0.08283942040809855
distance_to_squeeze_pct,2,symbol,TSM,1,1,118.26352191832834,-0.057087065021420136,-0.057087065021420136,0.0,-0.014814389763528557,-0.08883218594326692
distance_to_squeeze_pct,3,year,2022,2,2,138.42352562343623,0.08023018458856723,0.08023018458856723,1.0,0.09599340028539505,-0.01593337789603083
distance_to_squeeze_pct,3,year,2023,1,1,129.98521709250807,0.13352855746874193,0.13352855746874193,1.0,0.14055638804121973,-0.015031657706254697
distance_to_squeeze_pct,3,year,2024,3,3,132.63995924272058,-0.012329743720274289,-0.017259155526539116,0.3333333333333333,0.04910306243892926,-0.035239268515396126
distance_to_squeeze_pct,3,year,2025,3,3,131.74350310176018,0.023370039605770332,0.0037731744169806625,0.6666666666666666,0.07301730872613033,-0.0189767701580581
distance_to_squeeze_pct,3,symbol,AAPL,1,1,130.3096571828,-0.009614577168706617,-0.009614577168706617,0.0,0.07539372568101466,-0.018097988562878475
distance_to_squeeze_pct,3,symbol,AVGO,1,1,151.8098923356859,0.09732188568137623,0.09732188568137623,1.0,0.0980040010771972,-0.044389059942687825
distance_to_squeeze_pct,3,symbol,CAT,1,1,129.76755958090536,-0.045079867764082904,-0.045079867764082904,0.0,0.00889623459072797,-0.0483445851869404
distance_to_squeeze_pct,3,symbol,CVX,1,1,125.03715891118658,0.06313848349575824,0.06313848349575824,1.0,0.0939827994935929,0.012522304150626162
distance_to_squeeze_pct,3,symbol,JPM,1,1,132.63995924272058,0.025349792129799154,0.025349792129799154,1.0,0.04946179919516047,0.0009687442025019255
distance_to_squeeze_pct,3,symbol,PANW,1,1,131.74350310176018,0.07595152156903695,0.07595152156903695,1.0,0.13519721408626495,-0.003501926642183406
distance_to_squeeze_pct,3,symbol,UBER,1,1,135.91103598211612,-0.017259155526539116,-0.017259155526539116,0.0,0.08895115353089933,-0.05834196456174989
distance_to_squeeze_pct,3,symbol,WMT,1,1,146.00894388989838,0.0037731744169806625,0.0037731744169806625,1.0,0.00846098641111137,-0.03533039526911241
distance_to_squeeze_pct,3,symbol,XOM,1,1,129.98521709250807,0.13352855746874193,0.13352855746874193,1.0,0.14055638804121973,-0.015031657706254697
distance_to_squeeze_pct,4,year,2022,1,1,166.63798157706253,-0.017756497892935763,-0.017756497892935763,0.0,0.02985079008828384,-0.03193973556297347
