signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2024-01-18,Long,4,1,FLAT,,FILLED,1,2024-01-19,True,False,squeeze,NOW,skip_bars_since_oversold_4
2024-11-06,Long,4,1,FLAT,,FILLED,2,2024-11-07,True,False,squeeze,NOW,skip_bars_since_oversold_4
2024-11-07,Long,4,1,Long,2,IGNORED_POSITION_OPEN,,,,,squeeze,NOW,skip_bars_since_oversold_4
2024-11-08,Long,4,1,Long,2,IGNORED_POSITION_OPEN,,,,,squeeze,NOW,skip_bars_since_oversold_4
