trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2021-11-19,signal bar close,2021-11-22,33.516998291015625,1.394812536729291,30.0299669491924,2,1,2021-11-23,30.91850601661633,ATR_STOP,2,True,False,-0.07752759515746466,2021-11-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.033714268154440896,,0.033714268154440896,0.033714268154440896,-0.07867647058823535,-0.07752759515746466,2021-11-22,0,-2.2995485116960075,0.11124186331190555,20,True,18,0.0,0.10403769787337847,-0.7451875305028515,0.32405819086340837,-0.07752759515746466,0.033714268154440896,,-0.048244137450661695,False,1,1,1,1,1,1,1.0,1.0,,,ADX 40+,breakout,NVDA,IN-SAMPLE,2021,1-3
2,Long,2023-02-07,signal bar close,2023-02-08,22.386999130249023,0.9463191674461461,20.02120121163366,2,1,2023-02-21,20.675128712000195,ATR_STOP,9,True,False,-0.07646716776505214,2023-02-21,INTRABAR_STOP,TRAILING_STOP,True,True,0.02957076347197618,,0.02957076347197618,0.02957076347197618,-0.07901903642552954,-0.07646716776505214,2023-02-14,4,-2.5859044132397546,0.10603793123702832,20,True,11,0.08312860737643923,0.10567731319642248,-0.7235911422437715,0.2798213029603902,-0.07039792591696425,0.028275398762996673,5.0,-0.07039792591696425,False,1,1,1,1,1,1,,,,,ADX 40+,breakout,NVDA,IN-SAMPLE,2023,6-10
3,Long,2023-02-23,signal bar close,2023-02-24,23.225000381469727,1.1338466131381886,20.390383848624253,2,1,2023-05-31,37.99862094750213,ATR_STOP,67,True,False,0.6361085176911201,2023-05-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.8057265462437797,-0.039956920612168156,0.8057265462437797,0.8057265462437797,-0.039956920612168156,-0.039956920612168156,2023-05-30,65,0.7894843736458694,0.16961802855265962,20,True,0,,0.12205022545907457,5.2118586040991595,6.601598179873522,-0.011969854611993513,0.028202315114684406,1.0,0.0,False,1,1,1,1,2,2,7.0,7.0,7.0,7.0,ADX 25-40,breakout,NVDA,IN-SAMPLE,2023,16+
4,Long,2023-06-14,signal bar close,2023-06-15,42.60200119018555,1.5895754129290793,38.62806265786285,2,1,2023-06-26,40.327705715022326,ATR_STOP,7,True,False,-0.053384709910931694,2023-06-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.032580640568617536,,0.032580640568617536,0.032580640568617536,-0.05872969921987736,-0.053384709910931694,2023-06-20,2,-1.638540832200615,0.08596535047954923,20,True,13,0.12877329486341105,0.09328056009815323,-0.5723026304168665,0.3492757819457236,-0.010680292435640504,0.032580640568617536,1.0,0.0,False,1,1,1,1,2,2,3.0,3.0,,,ADX 40+,breakout,NVDA,IN-SAMPLE,2023,6-10
5,Long,2023-07-12,signal bar close,2023-07-13,44.518001556396484,1.3272487596621663,41.19987965724107,2,1,2023-07-21,44.361979290696084,ATR_STOP,7,True,False,-0.0035047005760747707,2023-07-21,INTRABAR_STOP,TRAILING_STOP,True,True,0.08019227211494795,,0.08019227211494795,0.08019227211494795,-0.009389529351308656,-0.0035047005760747707,2023-07-14,1,-0.04370371961840809,0.08369697269102272,20,True,13,0.06462551778571046,0.07453438571252884,-0.04702125794116056,1.0759097475390886,-0.0005840553406145643,0.08019227211494795,1.0,0.0,False,1,1,1,1,1,1,1.0,1.0,2.0,2.0,ADX 25-40,breakout,NVDA,IN-SAMPLE,2023,6-10
6,Long,2023-08-21,signal bar close,2023-08-22,48.1349983215332,1.7902070463212223,43.65948070573015,2,1,2023-08-25,45.35040613519216,ATR_STOP,4,True,False,-0.0578496371338888,2023-08-25,INTRABAR_STOP,TRAILING_STOP,True,True,0.04427133256688043,,0.04427133256688043,0.04427133256688043,-0.06463072960456406,-0.06080810720872798,2023-08-24,2,-1.3067064797856651,0.10212096970076923,20,True,16,0.03722862531175952,0.0929784516851418,-0.6221832702676993,0.4761461582173787,-0.06080810720872798,0.04427133256688043,,-0.06080810720872798,False,3,3,3,3,3,3,3.0,3.0,3.0,3.0,ADX 18-25,breakout,NVDA,IN-SAMPLE,2023,4-5
7,Long,2024-02-02,signal bar close,2024-02-05,68.2249984741211,1.7622762912585965,63.819307745974605,2,1,2024-02-20,69.3140155704371,ATR_STOP,11,True,False,0.015962141746754144,2024-02-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.09360207738716753,-0.028215397074628945,0.09360207738716753,0.09360207738716753,-0.028215397074628945,-0.028215397074628945,2024-02-12,5,0.17053191758479594,0.07763993564041338,20,True,9,0.28537928407705904,0.06457590072087202,0.24718419051946589,1.4494893039395695,-0.028215397074628945,0.029241521307453944,1.0,0.0,False,1,1,1,1,2,2,4.0,4.0,5.0,5.0,ADX 40+,breakout,NVDA,IN-SAMPLE,2024,11-15
8,Long,2024-03-04,signal bar close,2024-03-05,85.2699966430664,3.1091497931339656,77.4971221602315,2,1,2024-03-11,86.42900085449219,ATR_STOP,5,True,False,0.01359216907533467,2024-03-11,OPEN,TRAILING_STOP,False,True,0.14225407951624258,-0.02173093584052055,0.14225407951624258,0.14225407951624258,-0.02173093584052055,-0.02173093584052055,2024-03-08,3,0.09554853626382444,0.1286619104409079,20,True,16,0.13481884191208549,0.09115603129869417,0.1491088289133248,1.5605558676651208,-0.02173093584052055,0.08792074519870208,1.0,0.0,False,1,1,2,2,2,2,2.0,2.0,2.0,2.0,ADX 40+,breakout,NVDA,IN-SAMPLE,2024,4-5
9,Long,2024-05-24,signal bar close,2024-05-28,110.24400329589844,3.72059825546219,100.94250765724297,2,1,2024-06-21,127.12000274658203,ATR_STOP,18,True,False,0.1530786160349047,2024-06-21,OPEN,TRAILING_STOP,False,True,0.2768040918201382,-0.029969891837328677,0.2768040918201382,0.2768040918201382,-0.029969891837328677,-0.029969891837328677,2024-06-20,16,0.5530215071183706,0.12372547578523352,20,True,3,0.1849171018599296,0.08437189652565459,1.8143318135364985,3.2807617609492943,-0.005270139548351316,0.05056961631988921,1.0,0.0,False,1,1,1,1,1,1,1.0,1.0,1.0,1.0,ADX 18-25,breakout,NVDA,IN-SAMPLE,2024,16+
10,Long,2025-05-29,signal bar close,2025-05-30,138.72000122070312,4.921813414016398,126.41546768566212,2,1,2025-07-22,164.81083327532957,ATR_STOP,36,True,False,0.18808269770064379,2025-07-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.25612743992676834,-0.04181086361533415,0.25612743992676834,0.25612743992676834,-0.04181086361533415,-0.04181086361533415,2025-07-18,33,0.7343324782163917,0.06804474222612455,20,True,0,,0.08870050048128622,2.12042431192736,2.887553492224155,-0.04181086361533415,0.023644743010623248,3.0,-0.04181086361533415,False,1,1,3,3,3,3,5.0,5.0,7.0,7.0,ADX 25-40,breakout,NVDA,IN-SAMPLE,2025,16+
11,Long,2025-09-22,signal bar close,2025-09-23,181.97000122070312,5.177127268816411,169.0271830486621,2,1,2025-10-10,182.3539510716848,ATR_STOP,14,True,False,0.0021099623476730223,2025-10-10,INTRABAR_STOP,TRAILING_STOP,True,True,,-0.04857941572011637,0.07325384262039614,0.07501233063096446,-0.04857941572011637,-0.04857941572011637,,,,,20,True,6,0.04473264458450932,0.07112610916753952,0.02966508884526423,,-0.04857941572011637,0.0024729183119387432,6.0,-0.04857941572011637,False,5,5,5,5,6,6,7.0,7.0,8.0,8.0,ADX 18-25,breakout,NVDA,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,11-15
12,Long,2025-10-29,signal bar close,2025-10-30,205.14999389648438,6.253351004612556,189.51661638495298,2,1,2025-11-05,195.3975059057475,ATR_STOP,5,True,False,-0.04753832942182701,2025-11-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.03017305691234684,,0.03017305691234684,0.03017305691234684,-0.05118206342866449,-0.04753832942182701,2025-11-03,2,-1.5755224788766524,0.07771138633417385,20,True,15,0.0,0.07620462089518638,-0.6238247610628801,0.39594786455072806,-0.01823051594270164,0.03017305691234684,3.0,-0.01823051594270164,False,2,2,2,2,3,3,3.0,3.0,,,ADX 18-25,breakout,NVDA,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,4-5
13,Long,2026-04-27,signal bar close,2026-04-28,209.49000549316406,5.735611950581017,195.15097561671152,2,1,2026-04-30,199.9735108297574,ATR_STOP,3,True,False,-0.045426962689717465,2026-04-30,INTRABAR_STOP,TRAILING_STOP,True,True,0.025013079846169406,,0.025013079846169406,0.025013079846169406,-0.051506077912981674,-0.045426962689717465,2026-04-28,0,-1.8161283204264953,0.07044004253588687,20,True,17,0.12912304684555198,0.06844732207007577,-0.6636777205572738,0.3654354778198807,-0.045426962689717465,0.025013079846169406,1.0,0.0,False,1,1,1,1,1,1,,,,,ADX 25-40,breakout,NVDA,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
14,Long,2026-05-11,signal bar close,2026-05-12,218.5500030517578,6.759257603660376,201.65185904260687,2,1,2026-05-18,218.5676562366162,ATR_STOP,5,True,False,8.077412313833854e-05,2026-05-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.08231521383284779,-0.016609493626741467,0.08231521383284779,0.08231521383284779,-0.016609493626741467,-0.016609493626741467,2026-05-14,2,0.0009812781790540124,0.08223443970970945,20,True,15,0.06282313217029545,0.07731934922530777,0.0010446818803785272,1.064613381483361,-0.016609493626741467,0.08231521383284779,1.0,0.0,False,1,1,1,1,1,1,2.0,2.0,2.0,2.0,ADX 25-40,breakout,NVDA,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
