signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2021-11-09,Long,2,1,FLAT,,FILLED,1,2021-11-10,True,False,breakout,CVX,skip_candle_range_atr_3
2021-11-15,Long,2,1,Long,1,IGNORED_POSITION_OPEN,,,,,breakout,CVX,skip_candle_range_atr_3
2021-11-16,Long,2,1,Long,1,IGNORED_POSITION_OPEN,,,,,breakout,CVX,skip_candle_range_atr_3
2022-02-07,Long,2,1,FLAT,,FILLED,2,2022-02-08,True,False,breakout,CVX,skip_candle_range_atr_3
2022-02-25,Long,2,1,FLAT,,FILLED,3,2022-02-28,True,False,breakout,CVX,skip_candle_range_atr_3
2022-03-03,Long,2,1,Long,3,IGNORED_POSITION_OPEN,,,,,breakout,CVX,skip_candle_range_atr_3
2022-11-11,Long,2,1,FLAT,,FILLED,4,2022-11-14,True,False,breakout,CVX,skip_candle_range_atr_3
2024-04-26,Long,2,1,FLAT,,FILLED,5,2024-04-29,True,False,breakout,CVX,skip_candle_range_atr_3
2026-01-14,Long,2,1,FLAT,,FILLED,6,2026-01-15,True,False,breakout,CVX,skip_candle_range_atr_3
2026-03-12,Long,2,1,Long,6,IGNORED_POSITION_OPEN,,,,,breakout,CVX,skip_candle_range_atr_3
2026-03-19,Long,2,1,Long,6,IGNORED_POSITION_OPEN,,,,,breakout,CVX,skip_candle_range_atr_3
2026-08-14,Long,2,1,FLAT,,FILLED,7,2026-08-17,True,False,breakout,CVX,skip_candle_range_atr_3
2026-08-17,Long,2,1,Long,7,IGNORED_POSITION_OPEN,,,,,breakout,CVX,skip_candle_range_atr_3
2026-09-01,Long,2,1,FLAT,,FILLED,8,2026-09-02,True,False,breakout,CVX,skip_candle_range_atr_3
