trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2022-02-25,signal bar close,2022-02-28,246.13999938964844,6.42281549626026,236.50577614525804,1,1,2022-03-22,285.41928009765775,ATR_STOP,17,True,False,0.1595810547063048,2022-03-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.19984556473792647,-0.006297241633222317,0.19984556473792647,0.19984556473792647,-0.006297241633222317,-0.006297241633222317,2022-03-21,15,0.7985218732053235,0.04026451003162168,20,True,3,0.18489475347236017,-0.006297241633222317,0.042008660202810244,1.0,0.0,False,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,ADX 18-25,pullback,LLY,IN-SAMPLE,2022,16+
2,Long,2022-05-20,signal bar close,2022-05-23,300.6000061035156,9.395648360138765,286.50653356330747,1,1,2022-05-31,310.2594578603116,ATR_STOP,6,True,False,0.03213390406076577,2022-05-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.07811037921491049,-0.0041583498823002385,0.07811037921491049,0.07811037921491049,-0.0041583498823002385,-0.0041583498823002385,2022-05-27,4,0.4113909621710265,0.045976475154144714,20,True,14,0.04956751029257589,-0.0041583498823002385,0.03266802104068178,1.0,0.0,False,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,ADX 18-25,pullback,LLY,IN-SAMPLE,2022,6-10
3,Long,2022-06-21,signal bar close,2022-06-22,296.9599914550781,9.098585584898425,283.3121130777305,1,1,2022-07-13,322.010009765625,ATR_STOP,15,True,False,0.08435485934588005,2022-07-13,OPEN,TRAILING_STOP,False,True,0.1264816764526191,-0.0017847480958628203,0.1264816764526191,0.1264816764526191,-0.0017847480958628203,-0.0017847480958628203,2022-07-08,11,0.6669334382002753,0.042126817106739045,20,True,6,0.12920930839598244,-0.0017847480958628203,0.09718486226959078,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 18-25,pullback,LLY,IN-SAMPLE,2022,11-15
4,Long,2022-08-15,signal bar close,2022-08-16,313.92999267578125,7.4102641971059215,302.81459638012234,1,1,2022-08-17,310.010009765625,TREND_EXIT,2,True,False,-0.0124868059809905,2022-08-17,OPEN,,False,True,0.0014015941505169938,-0.013697282493838281,0.0014015941505169938,0.0014015941505169938,-0.013697282493838281,-0.013697282493838281,2022-08-16,0,-8.909002635595048,0.013888400131507495,20,True,19,0.037715403478885356,-0.013697282493838281,0.0014015941505169938,,-0.013697282493838281,False,,,,,,,,,,,ADX 25-40,pullback,LLY,IN-SAMPLE,2022,1-3
5,Long,2022-08-17,signal bar close,2022-08-18,316.75,7.460277913715533,305.5595831294267,1,1,2022-08-23,314.89575332338165,ATR_STOP,4,True,False,-0.005853975301084002,2022-08-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.028476681968971906,,0.028476681968971906,0.028476681968971906,-0.009092359535319616,-0.008050474484510683,2022-08-22,2,-0.20557083537550033,0.03433065727005591,20,True,16,0.0247513696539563,-0.008050474484510683,0.028476681968971906,2.0,-0.008050474484510683,False,1.0,1.0,2.0,2.0,2.0,2.0,,,,,ADX 25-40,pullback,LLY,IN-SAMPLE,2022,4-5
6,Long,2022-09-08,signal bar close,2022-09-09,316.45001220703125,7.874346766776248,304.6384920568669,1,1,2022-09-13,309.1763270171155,ATR_STOP,3,True,False,-0.022985258048140222,2022-09-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.012640227036499807,,0.012640227036499807,0.012640227036499807,-0.036214319894412705,-0.022985258048140222,2022-09-12,1,-1.8184212974789296,0.03562548508464003,20,True,17,0.07979143316790482,-0.022985258048140222,0.012640227036499807,1.0,0.0,False,1.0,1.0,1.0,1.0,,,,,,,ADX 18-25,pullback,LLY,IN-SAMPLE,2022,1-3
7,Long,2022-09-23,signal bar close,2022-09-26,308.79998779296875,8.311826404958774,296.3322481855306,1,1,2022-09-27,309.1499938964844,TREND_EXIT,2,True,False,0.001133439499195532,2022-09-27,OPEN,,False,True,0.009488417452023334,-0.01269424567718691,0.009488417452023334,0.009488417452023334,-0.01269424567718691,-0.01269424567718691,2022-09-26,0,0.11945506244076926,0.008354977952827802,20,True,19,0.10890546053181627,-0.01269424567718691,0.009488417452023334,,-0.01269424567718691,False,1.0,1.0,,,,,,,,,ADX 18-25,pullback,LLY,IN-SAMPLE,2022,1-3
8,Long,2023-10-05,signal bar close,2023-10-06,544.0,12.10447021356798,525.843294679648,1,1,2023-10-17,607.256629288591,ATR_STOP,8,True,False,0.11628056854520397,2023-10-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.15803303438074456,-0.002371283138499547,0.15803303438074456,0.15803303438074456,-0.002371283138499547,-0.002371283138499547,2023-10-13,5,0.7357991258020931,0.0417524658355406,20,True,12,0.13213236191693478,-0.002371283138499547,0.077113993027631,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,pullback,LLY,IN-SAMPLE,2023,6-10
9,Long,2023-11-02,signal bar close,2023-11-03,578.4299926757812,17.545252371653618,552.1121141183008,1,1,2023-11-09,597.3995450187795,ATR_STOP,5,True,False,0.03279489753850107,2023-11-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.08201511512560367,-0.019449198939284207,0.08201511512560367,0.08201511512560367,-0.019449198939284207,-0.019449198939284207,2023-11-08,3,0.39986406759627996,0.0492202175871026,20,True,15,0.0697059416606336,-0.019449198939284207,0.04064452062188062,2.0,-0.019449198939284207,False,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,ADX 18-25,pullback,LLY,IN-SAMPLE,2023,4-5
10,Long,2024-08-08,signal bar close,2024-08-09,860.0,35.79158177880471,806.3126273317929,1,1,2024-09-05,934.5246533621379,ATR_STOP,19,True,False,0.08665657367690449,2024-09-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.1308488712754361,0.0,0.1308488712754361,0.1308488712754361,0.0,0.0,2024-08-22,9,0.6622645868644363,0.044192297598531605,20,True,1,0.07895351676053775,0.0,0.06359302609465844,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,pullback,LLY,IN-SAMPLE,2024,16+
