trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2021-11-09,signal bar close,2021-11-10,115.76000213623047,1.7615540065908208,111.35611711975342,2,1,2021-11-18,113.75703549827938,ATR_STOP,7,True,False,-0.01730275225456479,2021-11-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.020041462094082974,,0.020041462094082974,0.020041462094082974,-0.020300608420476096,-0.01891847271071212,2021-11-16,4,-0.8633478023378964,0.037344214348647764,20,True,13,0.030234968343219926,0.03804323544581833,-0.45481810502704473,0.5268075088572918,-0.01891847271071212,0.0038873267098995523,4.0,-0.01891847271071212,False,4.0,4.0,4.0,4.0,5.0,5.0,,,,,ADX 40+,breakout,CVX,IN-SAMPLE,2021,6-10
2,Long,2022-01-27,signal bar close,2022-01-28,130.0,2.9361091748534944,122.65972706286627,2,1,2022-02-22,131.60462567132322,ATR_STOP,17,True,False,0.01234327439479399,2022-02-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.07261540339543271,-0.014846097506009626,0.07261540339543271,0.07261540339543271,-0.014846097506009626,-0.014846097506009626,2022-02-11,10,0.16998148901793947,0.06027212900063872,20,True,3,0.0807692307692307,0.05646363797795179,0.21860572284793012,1.2860560529909166,-0.014846097506009626,0.04415388840895429,1.0,0.0,False,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,ADX 25-40,breakout,CVX,IN-SAMPLE,2022,16+
3,Long,2022-02-25,signal bar close,2022-02-28,139.27000427246094,3.762728472878602,129.86318309026444,2,1,2022-03-09,161.54305900501657,ATR_STOP,8,True,False,0.15992714905775207,2022-03-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.24937168566172385,-0.004451858669894282,0.24937168566172385,0.24937168566172385,-0.004451858669894282,-0.004451858669894282,2022-03-08,6,0.6413203994405984,0.08944453660397178,20,True,12,0.25482867197263914,0.06754377032827152,2.3677557275894623,3.692001267470634,-0.004451858669894282,0.11833126460812338,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,ADX 25-40,breakout,CVX,IN-SAMPLE,2022,6-10
4,Long,2022-05-06,signal bar close,2022-05-09,167.75,5.0971101148539875,155.00722471286502,2,1,2022-05-10,162.2100067138672,TREND_EXIT,2,True,False,-0.03302529529736398,2022-05-10,OPEN,,False,True,0.0,-0.05526083023821726,0.0,0.0,-0.05526083023821726,-0.05526083023821726,2022-05-09,0,,0.03302529529736398,20,True,19,0.07874817713184612,0.07596289291883741,-0.4347556290760262,0.0,-0.05526083023821726,0.0,,-0.05526083023821726,False,,,,,,,,,,,ADX 18-25,breakout,CVX,IN-SAMPLE,2022,1-3
5,Long,2022-10-19,signal bar close,2022-10-20,169.3000030517578,5.147156133203394,156.43211271874932,2,1,2022-11-21,178.145072116775,ATR_STOP,23,True,False,0.05224494332887342,2022-11-21,INTRABAR_STOP,TRAILING_STOP,True,True,0.12037796371328446,-0.008033080837782314,0.12037796371328446,0.12037796371328446,-0.008033080837782314,-0.008033080837782314,2022-11-14,17,0.43400753524382685,0.06813302038441105,20,True,0,,0.07600643887215149,0.6873752290480721,1.5837863936207983,-0.008033080837782314,0.031718812878850366,2.0,-0.008033080837782314,False,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,ADX 18-25,breakout,CVX,IN-SAMPLE,2022,16+
6,Long,2024-04-25,signal bar close,2024-04-26,165.22999572753906,2.6283262091228488,158.65918020473194,2,1,2024-05-01,160.4020030530537,ATR_STOP,4,True,False,-0.02921983174560283,2024-05-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.011378108887157401,,0.011378108887157401,0.011378108887157401,-0.038310246291434424,-0.02921983174560283,2024-04-29,1,-2.568074539924959,0.04059794063276023,20,True,16,0.010167693385047416,0.03976769165837338,-0.7347630834753363,0.28611439117215287,-0.02590327961004435,0.011378108887157401,1.0,0.0,False,1.0,1.0,1.0,1.0,,,,,,,ADX 25-40,breakout,CVX,IN-SAMPLE,2024,4-5
7,Long,2025-08-15,signal bar close,2025-08-18,156.1300048828125,2.8566808814395905,148.98830267921352,2,1,2025-09-05,155.37204176230858,ATR_STOP,14,True,False,-0.004854692223143275,2025-09-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.036700157230122876,-0.02741304454905602,0.036700157230122876,0.036700157230122876,-0.02741304454905602,-0.02741304454905602,2025-09-02,10,-0.1322798753341205,0.04155484945326615,20,True,6,0.023377914445234182,0.04574202254691131,-0.10613199751201392,0.8023291316531657,-0.02741304454905602,0.0023057746691403924,5.0,-0.02741304454905602,False,5.0,5.0,5.0,5.0,7.0,7.0,10.0,10.0,,,ADX 25-40,breakout,CVX,IN-SAMPLE,2025,11-15
8,Long,2026-01-14,signal bar close,2026-01-15,165.77000427246094,3.53226851358517,156.93933298849802,2,1,2026-03-31,204.15475328566038,ATR_STOP,52,True,False,0.2315542500084029,2026-03-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.29522833552545524,-0.00404173343594838,0.29522833552545524,0.29522833552545524,-0.00404173343594838,-0.00404173343594838,2026-03-30,50,0.7843225806773476,0.06367408551705234,20,True,0,,0.05327062228609677,4.34675323980281,5.54204780901363,-0.00404173343594838,0.011340951773961994,1.0,0.0,False,1.0,1.0,3.0,3.0,8.0,8.0,10.0,10.0,10.0,10.0,ADX 25-40,breakout,CVX,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+
9,Long,2026-08-14,signal bar close,2026-08-17,200.72999572753906,4.393618648314269,189.7459491067534,2,1,2026-08-26,198.72999572753906,ATR_STOP,8,True,False,-0.009963632952569301,2026-08-26,OPEN,TRAILING_STOP,False,True,0.04109998592934838,-0.009963632952569301,0.04109998592934838,0.04109998592934838,-0.009963632952569301,-0.009963632952569301,2026-08-20,3,-0.24242424242424235,0.05106361888191768,20,True,13,0.08429232565675782,0.054720504431708734,-0.18208225702677738,0.751089310235457,-0.004633052835031126,0.03462360930688102,1.0,0.0,False,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,ADX 18-25,breakout,CVX,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10
10,Long,2026-09-01,signal bar close,2026-09-02,210.49000549316406,4.109539841786911,200.2161558886968,2,1,2026-09-21,206.94294475698743,ATR_STOP,13,True,False,-0.0168514449313929,2026-09-21,INTRABAR_STOP,TRAILING_STOP,True,True,0.03463344147411096,,0.03463344147411096,0.03463344147411096,-0.033208253649796515,-0.0168514449313929,2026-09-15,8,-0.4865657068469392,0.05148488640550386,20,False,0,,0.04880920393534281,-0.3452513782793074,0.7095678413438092,-0.016010310646725756,0.012874679957980861,1.0,0.0,False,1.0,1.0,1.0,1.0,5.0,5.0,6.0,6.0,,,ADX 25-40,breakout,CVX,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,11-15
