signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2023-10-02,Long,8,1,FLAT,,FILLED,1,2023-10-03,True,False,meanrev,V,breakeven_3
2023-10-04,Long,8,1,Long,1,IGNORED_POSITION_OPEN,,,,,meanrev,V,breakeven_3
