configuration,atr_multiplier,use_locked_atr,use_trend_exit,wins,losses,win_rate,mean_return,median_return,average_win,average_loss,profit_factor,expectancy,trades,fills,censored,mean_R,median_R,valid_R,average_bars_held,trimmed_mean_return,mean_without_top_1,mean_without_top_3,mean_without_top_5
ATR2.5-DYNAMIC-TRENDON,2.5,False,True,66,128,0.3402061855670103,0.003497202386202064,-0.01926292279803754,0.08178889565987402,-0.036871951958035026,1.1437528279658233,0.003497202386202064,194,195,1,-0.0032343317734657615,-0.35094815264976104,194,11.95360824742268,-0.008826639718665636,0.0014130307726945267,-0.0021416065366583015,-0.005152572737928044
ATR2.5-DYNAMIC-TRENDOFF,2.5,False,False,66,128,0.3402061855670103,0.0028528645700723865,-0.01996861362832958,0.08178889565987402,-0.037848526460606574,1.1142415113179196,0.0028528645700723865,194,195,1,-0.011364682173381636,-0.36091152442739993,194,12.015463917525773,-0.009433416157189334,0.0007653544186574471,-0.0027960648420465592,-0.005813956528029405
ATR2.5-LOCKED-TRENDON,2.5,True,True,73,121,0.37628865979381443,0.003679088698217785,-0.017785418409465625,0.07367072642989222,-0.038547271255602325,1.1530252077954672,0.003679088698217785,194,196,2,-0.006177722353905995,-0.3109697961344655,194,11.829896907216495,-0.007846574843209556,0.0013393303423192618,-0.0018836725478869258,-0.004114140784711675
ATR1.5-DYNAMIC-TRENDON,1.5,False,True,66,139,0.32195121951219513,-0.0022072535056433047,-0.00910524178715233,0.042617006918640316,-0.02349071528983553,0.8614217620613763,-0.0022072535056433047,205,205,0,-0.07701765588698728,-0.2663130583704888,205,5.453658536585366,-0.0073860306256687295,-0.003262903826020077,-0.005324949379342607,-0.00693983003001883
ATR1.75-DYNAMIC-TRENDON,1.75,False,True,69,134,0.3399014778325123,0.0005059876837213019,-0.012132380174898705,0.05554967236843202,-0.02783740219124168,1.0275361032361001,0.0005059876837213019,203,203,0,-0.055530464990961224,-0.3046608143832961,203,6.970443349753695,-0.006655221205166073,-0.0012264601809950657,-0.0032895825442712102,-0.0052615437435535655
ATR2-DYNAMIC-TRENDON,2.0,False,True,65,136,0.32338308457711445,-0.001476986178104053,-0.01529465167594346,0.060705214600276586,-0.031196420373653628,0.93002727032293,-0.001476986178104053,201,201,0,-0.07560245414753819,-0.33858158710328473,201,8.189054726368159,-0.009270684940717892,-0.003122532705893355,-0.005102391173605699,-0.006958001332955768
ATR2.25-DYNAMIC-TRENDON,2.25,False,True,67,132,0.33668341708542715,-0.0014894217577828583,-0.017317605916902123,0.06505552716973353,-0.03526602462250708,0.9363291961916722,-0.0014894217577828583,199,200,1,-0.06116177196685378,-0.31952937631075173,199,9.743718592964823,-0.010538112514423213,-0.003153686486631096,-0.006384230267019361,-0.008297051646225302
ATR3-DYNAMIC-TRENDON,3.0,False,True,71,115,0.3817204301075269,0.010831809408421673,-0.02071537534353257,0.10348957817891355,-0.04637429131075157,1.377779883042061,0.010831809408421673,186,187,1,0.11668080034980666,-0.29667872692359043,186,18.49462365591398,-0.002438926448622739,0.007527815840710478,0.004026499526324043,0.001140624115693157
