signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2024-01-24,Long,4,1,FLAT,,FILLED,1,2024-01-25,True,False,squeeze,AVGO,skip_candle_range_atr_2
2024-03-04,Long,4,1,FLAT,,FILLED,2,2024-03-05,True,False,squeeze,AVGO,skip_candle_range_atr_2
2026-06-03,Long,4,1,FLAT,,FILLED,3,2026-06-04,True,False,squeeze,AVGO,skip_candle_range_atr_2
