signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2023-11-14,Long,2,1,FLAT,,FILLED,1,2023-11-15,True,False,breakout,V,skip_candle_range_atr_3
2023-11-15,Long,2,1,Long,1,IGNORED_POSITION_OPEN,,,,,breakout,V,skip_candle_range_atr_3
2023-11-16,Long,2,1,Long,1,IGNORED_POSITION_OPEN,,,,,breakout,V,skip_candle_range_atr_3
2023-11-17,Long,2,1,Long,1,IGNORED_POSITION_OPEN,,,,,breakout,V,skip_candle_range_atr_3
2024-01-09,Long,2,1,FLAT,,FILLED,2,2024-01-10,True,False,breakout,V,skip_candle_range_atr_3
2024-03-14,Long,2,1,FLAT,,FILLED,3,2024-03-15,True,False,breakout,V,skip_candle_range_atr_3
2024-03-20,Long,2,1,Long,3,IGNORED_POSITION_OPEN,,,,,breakout,V,skip_candle_range_atr_3
2024-05-10,Long,2,1,FLAT,,FILLED,4,2024-05-13,True,False,breakout,V,skip_candle_range_atr_3
2024-11-25,Long,2,1,FLAT,,FILLED,5,2024-11-26,True,False,breakout,V,skip_candle_range_atr_3
2024-12-17,Long,2,1,FLAT,,FILLED,6,2024-12-18,True,False,breakout,V,skip_candle_range_atr_3
2025-02-18,Long,2,1,FLAT,,FILLED,7,2025-02-19,True,False,breakout,V,skip_candle_range_atr_3
2025-02-28,Long,2,1,Long,7,IGNORED_POSITION_OPEN,,,,,breakout,V,skip_candle_range_atr_3
2026-08-24,Long,2,1,FLAT,,FILLED,8,2026-08-25,True,False,breakout,V,skip_candle_range_atr_3
