trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,module,symbol,scenario,partition,year,holding_bucket
1,Long,2023-01-09,signal bar close,2023-01-10,85.63999938964844,1.805118785698571,81.127202425402,4,1,2023-01-19,86.4000015258789,ATR_STOP,7,True,False,0.00887438278429431,squeeze,ORCL,lock25_1,IN-SAMPLE,2023,6-10
2,Long,2024-01-23,signal bar close,2024-01-24,113.41999816894531,2.038161603196692,108.32459416095358,4,1,2024-01-29,114.10999870300292,ATR_STOP,4,True,False,0.006083587949188729,squeeze,ORCL,lock25_1,IN-SAMPLE,2024,4-5
3,Long,2024-03-13,signal bar close,2024-03-14,127.2300033569336,3.304425255446616,118.96894021831706,4,1,2024-03-19,127.66000175476073,ATR_STOP,4,True,False,0.0033796933622709524,squeeze,ORCL,lock25_1,IN-SAMPLE,2024,4-5
4,Long,2024-05-17,signal bar close,2024-05-20,123.80000305175781,2.24866501924065,118.17834050365619,4,1,2024-05-22,124.19000244140624,ATR_STOP,3,True,False,0.003150237318535254,squeeze,ORCL,lock25_1,IN-SAMPLE,2024,1-3
5,Long,2024-11-11,signal bar close,2024-11-12,188.5399932861328,3.9089299718850636,178.76766835642016,4,1,2024-11-13,189.0,ATR_STOP,2,True,False,0.002439836269480855,squeeze,ORCL,lock25_1,IN-SAMPLE,2024,1-3
6,Long,2025-06-10,signal bar close,2025-06-11,177.5500030517578,4.131317195601473,167.22171006275414,4,1,2025-08-01,244.36068422781648,ATR_STOP,36,True,False,0.3762921995365025,squeeze,ORCL,lock25_1,IN-SAMPLE,2025,16+
