trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2021-12-07,signal bar close,2021-12-08,62.61000061035156,1.7314174940391798,60.012874369292796,1,1,2021-12-14,61.2599983215332,TREND_EXIT,5,True,False,-0.02156208713716512,2021-12-14,OPEN,,False,True,0.01181916397629279,-0.02156208713716512,0.01181916397629279,0.01181916397629279,-0.02156208713716512,-0.02156208713716512,2021-12-10,2,-1.8243326838019134,0.03338125111345791,20,True,16,0.07985944659411692,-0.012777499269474246,0.01181916397629279,3.0,-0.012777499269474246,False,1.0,1.0,3.0,3.0,,,,,,,ADX 18-25,pullback,XOM,IN-SAMPLE,2021,4-5
2,Long,2022-06-28,signal bar close,2022-06-29,92.9800033569336,3.7204165964850544,87.39937846220602,1,1,2022-06-30,86.13999938964844,TREND_AND_STOP_AT_OPEN,2,True,False,-0.07356424736862621,2022-06-30,OPEN,TRAILING_STOP,False,True,0.0023660312257043348,-0.07356424736862621,0.0023660312257043348,0.0023660312257043348,-0.07356424736862621,-0.07356424736862621,2022-06-29,0,-31.091832842031554,0.07593027859433055,20,True,19,0.0,-0.07356424736862621,0.0023660312257043348,,-0.05614111671586497,False,,,,,,,,,,,ADX 18-25,pullback,XOM,IN-SAMPLE,2022,1-3
3,Long,2022-07-20,signal bar close,2022-07-21,86.93000030517578,3.2827259927081744,82.00591131611353,1,1,2022-07-22,87.55000305175781,TREND_EXIT,2,True,False,0.00713220688376226,2022-07-22,OPEN,,False,True,0.010008084016194685,-0.01978604871350398,0.010008084016194685,0.010008084016194685,-0.01978604871350398,-0.01978604871350398,2022-07-21,0,0.7126445853393322,0.002875877132432425,20,True,19,0.12182211320273173,-0.01978604871350398,0.010008084016194685,1.0,0.0,False,1.0,1.0,1.0,1.0,,,,,,,ADX 18-25,pullback,XOM,IN-SAMPLE,2022,1-3
4,Long,2022-12-13,signal bar close,2022-12-14,107.98999786376953,2.884051977568899,103.66391989741618,1,1,2022-12-15,104.00971604174137,ATR_STOP,2,True,False,-0.03685787481030722,2022-12-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.002870684268179602,,0.002870684268179602,0.002870684268179602,-0.039725909810084614,-0.03685787481030722,2022-12-14,0,-12.83940390758474,0.039728559078486825,20,True,18,0.05324567194874552,-0.03685787481030722,0.002870684268179602,,-0.020742641986115307,False,,,,,,,,,,,ADX 18-25,pullback,XOM,IN-SAMPLE,2022,1-3
5,Long,2023-03-03,signal bar close,2023-03-06,111.98999786376953,2.70360337054779,107.93459280794785,1,1,2023-03-08,111.2300033569336,TREND_EXIT,3,True,False,-0.006786271286123524,2023-03-08,OPEN,,False,True,0.016519318773195568,-0.0073220797434223606,0.016519318773195568,0.016519318773195568,-0.0073220797434223606,-0.0073220797434223606,2023-03-06,0,-0.4108081803672803,0.023305590059319092,20,True,18,0.003839631336531202,-0.0073220797434223606,0.016519318773195568,1.0,0.0,False,1.0,1.0,1.0,1.0,,,,,,,ADX 18-25,pullback,XOM,IN-SAMPLE,2023,1-3
6,Long,2023-10-18,signal bar close,2023-10-19,112.72000122070312,2.685450081952972,108.69182609777367,1,1,2023-10-23,110.62999725341797,TREND_EXIT,3,True,False,-0.018541553802798316,2023-10-23,OPEN,,False,True,0.011089425004108477,-0.018541553802798316,0.011089425004108477,0.011089425004108477,-0.018541553802798316,-0.018541553802798316,2023-10-19,0,-1.6720031738281227,0.029630978806906794,20,True,18,0.0,-0.018541553802798316,0.011089425004108477,1.0,0.0,False,1.0,1.0,1.0,1.0,,,,,,,ADX 18-25,pullback,XOM,IN-SAMPLE,2023,1-3
7,Long,2024-05-31,signal bar close,2024-06-03,116.30000305175781,2.192012034280244,113.01198500033745,1,1,2024-06-04,113.0,TREND_AND_STOP_AT_OPEN,2,True,False,-0.028374918015171446,2024-06-04,OPEN,INITIAL_STOP,False,True,0.0005158861308631746,-0.028374918015171446,0.0005158861308631746,0.0005158861308631746,-0.028374918015171446,-0.028374918015171446,2024-06-03,0,-55.00228891149849,0.02889080414603462,20,True,19,0.0037832742946353193,-0.028374918015171446,0.0005158861308631746,,-0.021840076086644178,False,,,,,,,,,,,ADX 18-25,pullback,XOM,IN-SAMPLE,2024,1-3
8,Long,2026-04-29,signal bar close,2026-04-30,152.42999267578125,4.488517182849463,145.69721690150706,1,1,2026-05-06,149.07000732421875,ATR_STOP,5,True,False,-0.022042809899684213,2026-05-06,OPEN,TRAILING_STOP,False,True,0.021386931196402115,-0.022042809899684213,0.021386931196402115,0.021386931196402115,-0.022042809899684213,-0.022042809899684213,2026-04-30,0,-1.0306672657829672,0.04342974109608633,20,True,16,0.07380437276493712,-0.019090655009804114,0.021386931196402115,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,,,,,ADX 18-25,pullback,XOM,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
