trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2023-10-11,signal bar close,2023-10-12,130.0749969482422,3.2890749702369586,121.85230952264979,4,1,2023-10-20,124.90164226816663,ATR_STOP,7,True,False,-0.039772091496831474,2023-10-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.022102633614851985,,0.022102633614851985,0.022102633614851985,-0.07637899513114699,-0.039772091496831474,2023-10-13,1,-1.7994277148088995,0.06187472511168346,20,True,13,0.0,0.06321497304254611,-0.6291561885198199,0.3496423798199844,-0.007072828679837606,0.022102633614851985,1,0.0,False,1,1,1.0,1.0,2.0,2.0,,,,,ADX 18-25,squeeze,PANW,IN-SAMPLE,2023,6-10
2,Long,2024-01-12,signal bar close,2024-01-16,164.14999389648438,4.187796345067007,153.68050303381685,4,1,2024-02-13,178.38738132439653,ATR_STOP,21,True,False,0.086734011314618,2024-02-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.16003658391255993,-0.017331716883871695,0.16003658391255993,0.16003658391255993,-0.017331716883871695,-0.017331716883871695,2024-02-09,18,0.5419636510237393,0.07330257259794193,20,True,0,,0.06378002590283224,1.3598930086161418,2.5091959692266803,-0.017331716883871695,0.03134331077529895,1,0.0,False,1,1,1.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,ADX 18-25,squeeze,PANW,IN-SAMPLE,2024,16+
3,Long,2024-10-14,signal bar close,2024-10-15,186.52499389648438,4.80143784990746,174.52139927171572,4,1,2024-10-23,180.8804380487044,ATR_STOP,7,True,False,-0.030261659469146163,2024-10-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.02935266737793918,,0.02935266737793918,0.02935266737793918,-0.041468976616850894,-0.030261659469146163,2024-10-21,4,-1.0309679552969746,0.05961432684708534,20,True,13,0.07409198647066262,0.06435381325588076,-0.4702387929806289,0.4561138787724733,-0.015118574763201442,0.017906509615184918,1,0.0,False,1,1,3.0,3.0,5.0,5.0,,,,,ADX 18-25,squeeze,PANW,IN-SAMPLE,2024,6-10
4,Long,2024-11-11,signal bar close,2024-11-12,197.8800048828125,4.9224798397501806,185.57380528343705,4,1,2024-11-19,192.49554322050955,ATR_STOP,6,True,False,-0.02721074150716596,2024-11-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.032267001967264175,,0.032267001967264175,0.032267001967264175,-0.032165986133533386,-0.02721074150716596,2024-11-13,1,-0.8432993413758135,0.059477743474430134,20,True,14,0.036562565351846654,0.06219021273353698,-0.43754057609923835,0.5188437303714789,-0.004522964677461827,0.032267001967264175,1,0.0,False,1,1,2.0,2.0,2.0,2.0,2.0,2.0,,,ADX 25-40,squeeze,PANW,IN-SAMPLE,2024,6-10
5,Long,2025-10-28,signal bar close,2025-10-29,219.30999755859375,4.920928780243298,207.0076756079855,4,1,2025-11-06,209.2082862850274,ATR_STOP,7,True,False,-0.04606133503269694,2025-11-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.008937151683399813,,0.008937151683399813,0.008937151683399813,-0.054534638585651996,-0.04606133503269694,2025-10-30,1,-5.153916668803207,0.05499848671609675,20,True,13,0.0032830296325672137,0.0560955819960802,-0.8211223307374825,0.15932006345926344,-0.015092780062201272,0.008937151683399813,3,-0.015092780062201272,False,2,2,,,,,,,,,ADX 18-25,squeeze,PANW,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,6-10
6,Long,2026-07-01,signal bar close,2026-07-02,351.489990234375,13.566311835536153,317.5742106455346,4,1,2026-07-08,331.74568948849367,ATR_STOP,4,True,False,-0.056173152278719996,2026-07-08,INTRABAR_STOP,TRAILING_STOP,True,True,0.04745518693786144,,0.04745518693786144,0.04745518693786144,-0.10395737870935884,-0.056173152278719996,2026-07-06,1,-1.1837094299570246,0.10362833921658143,20,True,16,0.049247483682398396,0.09649145219249404,-0.5821567714273621,0.49180715866097124,-0.04406950600227966,0.04745518693786144,2,-0.013058682936688992,False,1,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,ADX 40+,squeeze,PANW,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
