trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2021-12-27,signal bar close,2021-12-28,4.48799991607666,0.1392756897041098,4.139810691816385,2,1,2022-01-07,4.4192106989785955,ATR_STOP,9,True,False,-0.015327365950175698,2022-01-07,INTRABAR_STOP,TRAILING_STOP,True,True,0.06929587257482939,-0.026069542153446812,0.06929587257482939,0.06929587257482939,-0.026069542153446812,-0.026069542153446812,2022-01-05,6,-0.22118728548550115,0.08462323852500508,20,True,11,0.04010702061980753,0.07758227067095325,-0.1975627397551056,0.8931921169042777,-0.026069542153446812,0.034090882529123956,2,-0.026069542153446812,False,2,2,2,2,3,3,3.0,3.0,6.0,6.0,ADX 18-25,breakout,SMCI,IN-SAMPLE,2021,6-10
2,Long,2022-06-02,signal bar close,2022-06-03,5.47599983215332,0.2557982469321824,4.836504214822864,2,1,2022-06-09,5.110358311993711,ATR_STOP,5,True,False,-0.06677164561121418,2022-06-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.05277575660893197,,0.05277575660893197,0.05277575660893197,-0.08418553319904798,-0.06677164561121418,2022-06-06,1,-1.2651954211853687,0.11954740222014615,20,True,15,0.0,0.11678152610150615,-0.5717654824374916,0.45191870983994026,-0.021183291123897163,0.05277575660893197,1,0.0,False,1,1,1,1,1,1,1.0,1.0,2.0,2.0,ADX 25-40,breakout,SMCI,IN-SAMPLE,2022,4-5
3,Long,2022-08-10,signal bar close,2022-08-11,6.453000068664551,0.3103536417334532,5.677115964330918,2,1,2022-08-30,6.6474511525410875,ATR_STOP,14,True,False,0.030133438990769923,2022-08-30,INTRABAR_STOP,TRAILING_STOP,True,True,0.16116534182344355,-0.03145824678513631,0.16116534182344355,0.16116534182344355,-0.03145824678513631,-0.03145824678513631,2022-08-25,10,0.18697220289323166,0.13103190283267363,20,True,6,0.035022443785606594,0.12023618411245457,0.25061872358313286,1.3404063262079968,-0.03145824678513631,0.053618427712802896,2,-0.007438378792104183,False,1,1,1,1,1,1,1.0,1.0,1.0,1.0,ADX 40+,breakout,SMCI,IN-SAMPLE,2022,11-15
4,Long,2022-11-15,signal bar close,2022-11-16,8.696000099182129,0.4513652056907703,7.567587084955203,2,1,2022-12-05,8.412397505838982,ATR_STOP,13,True,False,-0.032612993342746255,2022-12-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.09498622403428136,-0.06520243590526731,0.09498622403428136,0.09498622403428136,-0.06520243590526731,-0.06520243590526731,2022-11-28,7,-0.34334445520200846,0.12759921737702762,20,True,7,0.06945723144708116,0.1297623046638482,-0.2513287154326586,0.732001672445207,-0.06520243590526731,0.01897423642722207,2,-0.06520243590526731,False,1,1,2,2,6,6,6.0,6.0,6.0,6.0,ADX 40+,breakout,SMCI,IN-SAMPLE,2022,11-15
5,Long,2023-02-24,signal bar close,2023-02-27,9.88599967956543,0.5159167851738883,8.596207716630708,2,1,2023-03-13,9.100000381469727,ATR_STOP,11,True,False,-0.07950630422539673,2023-03-13,OPEN,TRAILING_STOP,False,True,0.055027376415438534,-0.07950630422539673,0.055027376415438534,0.055027376415438534,-0.07950630422539673,-0.07950630422539673,2023-03-09,8,-1.4448499893062385,0.13453368064083526,20,True,10,0.19724871799967247,0.13046651878825655,-0.6094000588337396,0.42177393040391,-0.010115257033854741,0.0517904208495632,1,0.0,False,1,1,1,1,1,1,1.0,1.0,1.0,1.0,ADX 25-40,breakout,SMCI,IN-SAMPLE,2023,11-15
6,Long,2023-03-21,signal bar close,2023-03-22,10.885000228881836,0.5514990336535983,9.50625264474784,2,1,2023-03-28,10.397925617781024,ATR_STOP,5,True,False,-0.04474732208166865,2023-03-28,INTRABAR_STOP,TRAILING_STOP,True,True,0.08736795531705188,,0.08736795531705188,0.08736795531705188,-0.06807534771656998,-0.04474732208166865,2023-03-23,1,-0.5121708745418605,0.13211527739872053,20,True,15,0.09545241485050915,0.12666491089965068,-0.353273229056462,0.6897565765965642,-0.0248966378271821,0.08736795531705188,1,0.0,False,1,1,1,1,1,1,1.0,1.0,1.0,1.0,ADX 25-40,breakout,SMCI,IN-SAMPLE,2023,4-5
7,Long,2023-05-16,signal bar close,2023-05-17,14.699999809265137,0.7132137377238136,12.916965464955602,2,1,2023-06-13,23.317782576419372,ATR_STOP,19,True,False,0.5862437332633574,2023-06-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.8379591836469895,0.0,0.8379591836469895,0.8379591836469895,0.0,0.0,2023-06-09,16,0.6996089364542686,0.2517154503836321,20,True,1,0.7210884058049054,0.12129485492821034,4.833211875395144,6.9084478821706385,0.0,0.16782313194823928,1,0.0,False,1,1,1,1,1,1,1.0,1.0,1.0,1.0,ADX 25-40,breakout,SMCI,IN-SAMPLE,2023,16+
8,Long,2023-08-07,signal bar close,2023-08-08,34.47999954223633,1.8393465142406078,29.881633256634807,2,1,2023-08-09,29.714000701904297,ATR_STOP,2,True,False,-0.13822502620668287,2023-08-09,OPEN,TRAILING_STOP,False,True,0.026015062965185853,-0.13822502620668287,0.026015062965185853,0.026015062965185853,-0.13822502620668287,-0.13822502620668287,2023-08-08,0,-5.313268946981208,0.16424008917186872,20,True,19,0.0,0.13336329311631068,-1.0364548068420305,0.19506914052052712,-0.13822502620668287,0.026015062965185853,1,0.0,False,1,1,1,1,1,1,,,,,ADX 40+,breakout,SMCI,IN-SAMPLE,2023,1-3
9,Long,2024-01-08,signal bar close,2024-01-09,31.83300018310547,1.5479648934149421,27.963087949568113,2,1,2024-01-17,31.47225157950494,ATR_STOP,6,True,False,-0.011332535467140414,2024-01-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.1245876788382747,,0.1245876788382747,0.1245876788382747,-0.03951871997392398,-0.011332535467140414,2024-01-10,1,-0.09096032266441852,0.13592021430541512,20,True,14,1.154996327067178,0.12156919584322469,-0.09321880751563762,1.024829340805566,-0.0035183460897345586,0.1245876788382747,1,0.0,False,1,1,1,1,1,1,1.0,1.0,1.0,1.0,ADX 18-25,breakout,SMCI,IN-SAMPLE,2024,6-10
10,Long,2025-07-15,signal bar close,2025-07-16,53.04999923706055,2.4807642203132003,46.84808868627755,2,1,2025-08-01,55.325484460219144,ATR_STOP,13,True,False,0.04289321877254526,2025-08-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.17549484462173348,-0.07917060929956332,0.17549484462173348,0.17549484462173348,-0.07917060929956332,-0.07917060929956332,2025-07-31,11,0.24441298469478412,0.13260162584918822,20,True,7,0.11969844260397777,0.11690689236523805,0.3669006839950819,1.5011505401534084,-0.033553229121507155,0.02073519895641951,1,0.0,False,2,2,2,2,2,2,9.0,9.0,9.0,9.0,ADX 18-25,breakout,SMCI,IN-SAMPLE,2025,11-15
