signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2021-11-23,Long,1,1,FLAT,,FILLED,1,2021-11-24,True,False,pullback,WMT,lock25_2
2022-12-21,Long,1,1,FLAT,,FILLED,2,2022-12-22,True,False,pullback,WMT,lock25_2
2023-06-02,Long,1,1,FLAT,,FILLED,3,2023-06-05,True,False,pullback,WMT,lock25_2
2023-08-18,Long,1,1,FLAT,,FILLED,4,2023-08-21,True,False,pullback,WMT,lock25_2
2023-10-13,Long,1,1,FLAT,,FILLED,5,2023-10-16,True,False,pullback,WMT,lock25_2
2023-10-16,Long,1,1,Long,5,IGNORED_POSITION_OPEN,,,,,pullback,WMT,lock25_2
2023-10-23,Long,1,1,FLAT,,FILLED,6,2023-10-24,True,False,pullback,WMT,lock25_2
2024-08-09,Long,1,1,FLAT,,FILLED,7,2024-08-12,True,False,pullback,WMT,lock25_2
2025-04-10,Long,1,1,FLAT,,FILLED,8,2025-04-11,True,False,pullback,WMT,lock25_2
2025-09-03,Long,1,1,FLAT,,FILLED,9,2025-09-04,True,False,pullback,WMT,lock25_2
2025-11-11,Long,1,1,FLAT,,FILLED,10,2025-11-12,True,False,pullback,WMT,lock25_2
