trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,module,symbol,scenario,partition,year,holding_bucket
1,Long,2021-11-02,signal bar close,2021-11-03,257.7699890136719,6.203012242213225,242.2624584081388,2,1,2021-11-16,256.5645187249409,ATR_STOP,10,True,False,-0.0046765346631062465,breakout,LLY,time_15,IN-SAMPLE,2021,6-10
2,Long,2021-12-16,signal bar close,2021-12-17,276.6700134277344,7.647917576214731,257.5502194871975,2,1,2022-01-04,264.0392327802732,ATR_STOP,12,True,False,-0.04565287177665278,breakout,LLY,time_15,IN-SAMPLE,2021,11-15
3,Long,2022-04-06,signal bar close,2022-04-07,305.0,6.654470226710482,288.3638244332238,2,1,2022-04-18,297.9127077699787,ATR_STOP,7,True,False,-0.023237023704987925,breakout,LLY,time_15,IN-SAMPLE,2022,6-10
4,Long,2022-05-16,signal bar close,2022-05-17,300.0,8.94631153160994,277.63422117097514,2,1,2022-05-20,290.7300109863281,TREND_EXIT,4,True,False,-0.030899963378906214,breakout,LLY,time_15,IN-SAMPLE,2022,4-5
5,Long,2022-06-24,signal bar close,2022-06-27,324.2300109863281,9.465879713050194,300.56531170370266,2,1,2022-08-03,317.07060035371904,ATR_STOP,27,True,False,-0.02208127067210619,breakout,LLY,time_15,IN-SAMPLE,2022,16+
6,Long,2022-08-19,signal bar close,2022-08-22,322.2799987792969,7.393299390574953,303.7967503028595,2,1,2022-08-30,310.1400146484375,TREND_EXIT,7,True,False,-0.03766905851074254,breakout,LLY,time_15,IN-SAMPLE,2022,6-10
7,Long,2022-10-21,signal bar close,2022-10-24,344.2200012207031,9.226719580573153,321.15320226927025,2,1,2022-11-11,345.370801701616,ATR_STOP,15,True,False,0.00334321212257227,breakout,LLY,time_15,IN-SAMPLE,2022,11-15
8,Long,2023-04-21,signal bar close,2023-04-24,385.239990234375,6.752083573296167,368.3597813011346,2,1,2023-04-26,373.75320014349063,ATR_STOP,3,True,False,-0.02981723180891982,breakout,LLY,time_15,IN-SAMPLE,2023,1-3
9,Long,2023-05-01,signal bar close,2023-05-02,407.0,9.158879037972367,384.1028024050691,2,1,2023-05-23,429.5821506146235,ATR_STOP,16,True,False,0.05548439954452955,breakout,LLY,time_15,IN-SAMPLE,2023,16+
10,Long,2023-06-22,signal bar close,2023-06-23,457.0,8.70596379560867,435.23509051097835,2,1,2023-07-11,447.17560876132086,ATR_STOP,12,True,False,-0.02149757382643136,breakout,LLY,time_15,IN-SAMPLE,2023,11-15
11,Long,2023-09-07,signal bar close,2023-09-08,572.3300170898438,10.740171220542424,545.4795890384877,2,1,2023-09-18,573.5217386361002,ATR_STOP,7,True,False,0.002082227929116831,breakout,LLY,time_15,IN-SAMPLE,2023,6-10
12,Long,2023-10-06,signal bar close,2023-10-09,564.02001953125,13.017008404228303,531.4774985206792,2,1,2023-10-19,592.1144016789016,ATR_STOP,9,True,False,0.04981096623307879,breakout,LLY,time_15,IN-SAMPLE,2023,6-10
13,Long,2023-11-08,signal bar close,2023-11-09,614.760009765625,18.98030006560535,567.3092596016116,2,1,2023-12-04,579.972566938269,ATR_STOP,17,True,False,-0.05658702953144046,breakout,LLY,time_15,IN-SAMPLE,2023,16+
14,Long,2024-05-21,signal bar close,2024-05-22,801.0,19.206788358822152,752.9830291029447,2,1,2024-07-17,910.010009765625,ATR_STOP,38,True,False,0.13609239671114226,breakout,LLY,time_15,IN-SAMPLE,2024,16+
15,Long,2024-08-09,signal bar close,2024-08-12,904.2100219726562,37.74789684287447,809.84027986547,2,1,2024-09-05,909.1877360723131,ATR_STOP,18,True,False,0.005505041946778366,breakout,LLY,time_15,IN-SAMPLE,2024,16+
16,Long,2025-02-25,signal bar close,2025-02-26,898.3699951171875,22.661163478716748,841.7170864203956,2,1,2025-03-07,877.1954945542644,ATR_STOP,8,True,False,-0.023569910702728847,breakout,LLY,time_15,IN-SAMPLE,2025,6-10
17,Long,2025-10-31,signal bar close,2025-11-03,866.530029296875,22.54612480091816,810.1647172945796,2,1,2025-12-02,1041.3108086417074,ATR_STOP,21,True,False,0.2017019300377323,breakout,LLY,time_15,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,16+
18,Long,2026-01-07,signal bar close,2026-01-08,1113.68994140625,28.03831469543509,1043.5941546676622,2,1,2026-01-15,1059.6621694695248,ATR_STOP,6,True,False,-0.04851240002087531,breakout,LLY,time_15,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10
19,Long,2026-04-01,signal bar close,2026-04-02,945.0,29.34474639247242,871.638134018819,2,1,2026-04-06,932.0399780273438,TREND_EXIT,2,True,False,-0.013714308965773858,breakout,LLY,time_15,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3
20,Long,2026-04-30,signal bar close,2026-05-01,948.9500122070312,31.478665280115717,870.2533490067419,2,1,2026-06-02,1067.3699951171875,ATR_STOP,22,True,False,0.12479053837065623,breakout,LLY,time_15,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+
21,Long,2026-08-19,signal bar close,2026-08-20,1274.1300048828125,42.35164913482288,1168.2508820457554,2,1,2026-08-27,1178.4988690773257,ATR_STOP,6,True,False,-0.07505602680966805,breakout,LLY,time_15,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10
