signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2021-12-21,Long,2,1,FLAT,,FILLED,1,2021-12-22,True,False,breakout,MU,time_10
2021-12-29,Long,2,1,Long,1,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2023-11-03,Long,2,1,FLAT,,FILLED,2,2023-11-06,True,False,breakout,MU,time_10
2023-12-21,Long,2,1,FLAT,,FILLED,3,2023-12-22,True,False,breakout,MU,time_10
2023-12-22,Long,2,1,Long,3,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2024-01-19,Long,2,1,FLAT,,FILLED,4,2024-01-22,True,False,breakout,MU,time_10
2024-02-26,Long,2,1,FLAT,,FILLED,5,2024-02-27,True,False,breakout,MU,time_10
2024-03-21,Long,2,1,FLAT,,FILLED,6,2024-03-22,True,False,breakout,MU,time_10
2024-05-06,Long,2,1,FLAT,,FILLED,7,2024-05-07,True,False,breakout,MU,time_10
2024-06-05,Long,2,1,FLAT,,FILLED,8,2024-06-06,True,False,breakout,MU,time_10
2024-06-12,Long,2,1,Long,8,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2025-06-24,Long,2,1,FLAT,,FILLED,9,2025-06-25,True,False,breakout,MU,time_10
2025-08-08,Long,2,1,FLAT,,FILLED,10,2025-08-11,True,False,breakout,MU,time_10
2025-10-24,Long,2,1,FLAT,,FILLED,11,2025-10-27,True,False,breakout,MU,time_10
2025-11-10,Long,2,1,Long,11,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-01-02,Long,2,1,FLAT,,FILLED,12,2026-01-05,True,False,breakout,MU,time_10
2026-01-06,Long,2,1,Long,12,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-01-16,Long,2,1,Long,12,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-01-21,Long,2,1,Long,12,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-01-22,Long,2,1,Long,12,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-01-23,Long,2,1,Long,12,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-03-13,Long,2,1,FLAT,,FILLED,13,2026-03-16,True,False,breakout,MU,time_10
2026-03-16,Long,2,1,Long,13,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-05-26,Long,2,1,FLAT,,FILLED,14,2026-05-27,True,False,breakout,MU,time_10
2026-05-27,Long,2,1,Long,14,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-05-29,Long,2,1,Long,14,IGNORED_POSITION_OPEN,,,,,breakout,MU,time_10
2026-06-18,Long,2,1,FLAT,,FILLED,15,2026-06-22,True,False,breakout,MU,time_10
