signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2023-08-01,Long,2,1,FLAT,,FILLED,1,2023-08-02,True,False,breakout,ROKU,lock25_2
2024-02-12,Long,2,1,FLAT,,FILLED,2,2024-02-13,True,False,breakout,ROKU,lock25_2
2024-12-04,Long,2,1,FLAT,,FILLED,3,2024-12-05,True,False,breakout,ROKU,lock25_2
2025-02-14,Long,2,1,FLAT,,FILLED,4,2025-02-18,True,False,breakout,ROKU,lock25_2
2026-01-05,Long,2,1,FLAT,,FILLED,5,2026-01-06,True,False,breakout,ROKU,lock25_2
2026-08-03,Long,2,1,FLAT,,FILLED,6,2026-08-04,True,False,breakout,ROKU,lock25_2
2026-08-04,Long,2,1,Long,6,IGNORED_POSITION_OPEN,,,,,breakout,ROKU,lock25_2
