trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2024-01-23,signal bar close,2024-01-24,87.31999969482422,1.8916599449033868,84.48250977746913,1,1,2024-01-29,85.88451340553212,ATR_STOP,4,True,False,-0.016439375793735667,2024-01-29,INTRABAR_STOP,TRAILING_STOP,True,True,0.013513517055654845,,0.013513517055654845,0.013513517055654845,-0.01832339074339151,-0.016439375793735667,2024-01-26,2,-1.2165134898657985,0.02995289284939051,20,True,16,0.016376549589710354,-0.0013742870705615307,0.013513517055654845,1.0,0.0,False,1.0,1.0,1.0,1.0,,,,,,,ADX 25-40,pullback,MS,IN-SAMPLE,2024,4-5
2,Long,2024-02-12,signal bar close,2024-02-13,85.86000061035156,1.616082140203906,83.4358774000457,1,1,2024-02-13,83.4358774000457,ATR_STOP,1,True,False,-0.028233440403838128,2024-02-13,INTRABAR_STOP,INITIAL_STOP,True,True,0.0,,0.0,0.0,-0.03226187110144252,-0.028233440403838128,2024-02-13,0,,0.028233440403838128,20,True,19,0.06266011198664412,-0.028233440403838128,0.0,,0.0,False,,,,,,,,,,,ADX 18-25,pullback,MS,IN-SAMPLE,2024,1-3
3,Long,2024-02-16,signal bar close,2024-02-20,85.94000244140625,1.7666633706484296,83.29000738543361,1,1,2024-02-21,85.01000213623047,TREND_EXIT,2,True,False,-0.01082150661806014,2024-02-21,OPEN,,False,True,0.006399760376295971,-0.01082150661806014,0.006399760376295971,0.006399760376295971,-0.01082150661806014,-0.01082150661806014,2024-02-20,0,-1.6909237192914042,0.01722126699435611,20,True,19,0.061670878191757206,-0.01082150661806014,0.006399760376295971,,-0.00977430699816273,False,1.0,1.0,,,,,,,,,ADX 18-25,pullback,MS,IN-SAMPLE,2024,1-3
4,Long,2024-02-23,signal bar close,2024-02-26,86.5,1.6369280453143062,84.04460793202854,1,1,2024-02-27,85.97000122070312,TREND_EXIT,2,True,False,-0.006127153517882955,2024-02-27,OPEN,,False,True,0.009710940322434913,-0.010867080247471073,0.009710940322434913,0.009710940322434913,-0.010867080247471073,-0.010867080247471073,2024-02-26,0,-0.6309536784741189,0.01583809384031787,20,True,19,0.09086705907920889,-0.010867080247471073,0.009710940322434913,,-0.010867080247471073,False,1.0,1.0,,,,,,,,,ADX 18-25,pullback,MS,IN-SAMPLE,2024,1-3
5,Long,2024-04-17,signal bar close,2024-04-18,90.66000366210938,2.392001158560085,87.07200192426924,1,1,2024-04-30,91.05820214547872,ATR_STOP,9,True,False,0.004392217816948651,2024-04-30,INTRABAR_STOP,TRAILING_STOP,True,True,0.03761301450443266,-0.01014786853272931,0.03761301450443266,0.03761301450443266,-0.01014786853272931,-0.01014786853272931,2024-04-24,4,0.11677388464652394,0.03322079668748401,20,True,11,0.11383189144009909,-0.01014786853272931,0.022060444729894435,3.0,-0.01014786853272931,False,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,,,ADX 18-25,pullback,MS,IN-SAMPLE,2024,6-10
6,Long,2024-08-14,signal bar close,2024-08-15,100.80000305175781,2.621232793922829,96.86815386087358,1,1,2024-09-03,101.01728211612964,ATR_STOP,13,True,False,0.002155546208270076,2024-09-03,INTRABAR_STOP,TRAILING_STOP,True,True,0.0298610557113812,,0.0298610557113812,0.0298610557113812,-0.023214324369451034,-0.008928586295942731,2024-08-30,11,0.072185867408851,0.027705509503111125,20,True,7,0.005158696699635978,-0.006448427640871723,0.012301565736390296,2.0,-0.006448427640871723,False,2.0,2.0,3.0,3.0,8.0,8.0,,,,,ADX 25-40,pullback,MS,IN-SAMPLE,2024,11-15
7,Long,2024-09-16,signal bar close,2024-09-17,100.68000030517578,2.347047539265301,97.15942899627782,1,1,2024-09-19,101.22000122070312,TREND_EXIT,3,True,False,0.005363537086715553,2024-09-19,OPEN,,False,True,0.005363537086715553,-0.014302765564574771,0.005363537086715553,0.005363537086715553,-0.014302765564574771,-0.014302765564574771,2024-09-19,2,1.0,0.0,20,True,18,0.11680574196051041,-0.014302765564574771,0.005363537086715553,,-0.014302765564574771,False,3.0,3.0,,,,,,,,,ADX 18-25,pullback,MS,IN-SAMPLE,2024,1-3
8,Long,2024-09-19,signal bar close,2024-09-20,100.87000274658203,2.233711085587214,97.51943611820121,1,1,2024-10-22,117.6500015258789,ATR_STOP,23,True,False,0.16635271460687506,2024-10-22,OPEN,TRAILING_STOP,False,True,0.204024919612263,-0.0067413530946772715,0.204024919612263,0.204024919612263,-0.0067413530946772715,-0.0067413530946772715,2024-10-16,18,0.8153548837221372,0.037672205005387926,20,True,0,,-0.0067413530946772715,0.01992658324681207,1.0,0.0,False,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,ADX 18-25,pullback,MS,IN-SAMPLE,2024,16+
9,Long,2024-12-23,signal bar close,2024-12-24,125.06999969482422,2.8793251875246164,120.7510119135373,1,1,2024-12-30,124.052143922333,ATR_STOP,4,True,False,-0.008138288758094081,2024-12-30,INTRABAR_STOP,TRAILING_STOP,True,True,0.02478610763320721,,0.02478610763320721,0.02478610763320721,-0.008395323053648873,-0.008138288758094081,2024-12-26,1,-0.3283407333869075,0.03292439639130129,20,True,16,0.1116973984600298,-0.0038378776533526393,0.02478610763320721,1.0,0.0,False,1.0,1.0,1.0,1.0,2.0,2.0,,,,,ADX 25-40,pullback,MS,IN-SAMPLE,2024,4-5
10,Long,2025-02-28,signal bar close,2025-03-03,133.3300018310547,3.4866260850428428,128.10006270349044,1,1,2025-03-03,128.10006270349044,ATR_STOP,1,True,False,-0.039225523556140174,2025-03-03,INTRABAR_STOP,INITIAL_STOP,True,True,,,0.0,0.004950151151619231,-0.04200103800506183,-0.039225523556140174,,,,,20,True,19,0.0,-0.039225523556140174,0.004950151151619231,,0.0,False,,,,,,,,,,,ADX 18-25,pullback,MS,IN-SAMPLE,2025,1-3
