cohort,group,group_value,horizon,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
pure_active_before_final,symbol,BAC,1,5,5,0,1,3,0.010473073495844675,0.015662075390875163,-0.00547501829487913,0.02114380603229211,4,1,0.8,0.010473073495844675,0.017606706901218905,0.020771503516264778,-0.004033916760015033,-0.001454387975706739,0.007637367146355517,0.017310977965664054,0.0028357063494891584,-0.002624136772740704,0.020975782816914812,0.01309721026858538,,,,5,3,2,0,0,0,0.6,5,2,3,0,0,0,0.4
pure_active_before_final,symbol,BAC,3,5,5,0,1,3,0.019838264982905994,0.022439185381046833,0.006799636048353009,0.03217391401038663,5,0,1.0,0.019838264982905994,0.03527206510843324,0.027505723039316088,-0.004223764487147031,-0.001454387975706739,0.015524834255972342,0.023729960394609673,0.004313430726933652,0.007431674226418439,0.030944395540323133,0.012406590756487555,,,,5,3,2,0,0,0,0.6,5,2,3,0,0,0,0.4
pure_active_before_final,symbol,BAC,5,5,5,0,1,3,0.010141981010561362,0.013089491781360652,-0.014805258526987419,0.03153375209280411,4,1,0.8,0.010141981010561362,0.03848106877933399,0.0405152860931739,-0.012394140453647663,-0.01352633372282952,0.0037753975523656114,0.01947914465249001,0.006366583458195751,-0.011704904769445967,0.03051511140516905,0.02184688578000733,,,,5,3,2,0,0,0,0.6,5,2,3,0,0,0,0.4
pure_active_before_final,symbol,BAC,10,5,5,0,1,3,-0.03281532532571847,-0.032298457960948546,-0.05762830948405369,-0.006570873540115315,1,4,0.2,-0.03281532532571847,0.03848106877933399,0.0405152860931739,-0.044695578519373155,-0.04042513801946235,-0.043332869253832645,-0.024345549614074175,0.010517543928114173,-0.055361779811993195,-0.010527304521828706,0.022546454486274722,,,,5,3,2,0,0,0,0.6,5,2,3,0,0,0,0.4
pure_active_before_final,symbol,BAC,20,5,5,0,1,3,0.009725921104123559,-0.003946052655972032,-0.020111519810963308,0.0542129256258007,2,3,0.4,0.009725921104123559,0.05471268735160524,0.04355074139381987,-0.08291412937228901,-0.09728698861590201,-0.009911899014857756,0.017887773594914835,0.019637820118981315,-0.019409027548943747,0.04569685663723866,0.029134948653067306,,,,5,3,2,0,0,0,0.6,5,2,3,0,0,0,0.4
pure_active_before_final,symbol,CAT,1,10,10,0,1,3,0.005030377695014743,0.0014384698248982586,-0.005964064467425811,0.022433939089343546,6,4,0.6,0.005005904461108615,0.018925256586615202,0.014875363445752021,-0.008142707654703984,-0.006489457763420914,0.0027698217289466,0.0072691796753885495,0.0022605559660681426,-0.002457819057364768,0.01062678833168118,0.00748819675237951,-0.004662102861420237,0.014722858251449722,0.00969248055643498,10,7,3,0,0,0,0.7,10,4,5,1,0,0,0.4
pure_active_before_final,symbol,CAT,3,10,10,0,1,3,0.006396807136381122,0.009264915472335433,-0.023790428717077018,0.027758789418000227,7,3,0.7,0.007498217232209517,0.030933787779654654,0.031037671178741344,-0.014837599423945113,-0.015846056151530785,0.003581424753404937,0.010191220715649214,0.0028153823829761846,-0.0031515082272106166,0.017383656633544797,0.009548315363591738,-0.010242919360518044,0.023036533633280287,0.016639726496899165,10,7,3,0,0,0,0.7,10,4,5,1,0,0,0.4
pure_active_before_final,symbol,CAT,5,10,10,0,1,3,-0.0004753738666650187,0.003642614120181853,-0.015995784155315274,0.018936496689370714,6,4,0.6,0.0026677168680547675,0.0341755543111214,0.035911978533553546,-0.018619016570254554,-0.018169513404963478,-0.004386034167849896,0.006229144865381891,0.003910660301184877,-0.010403649528615135,0.011134959188800633,0.009928275661950117,-0.017723272344092256,0.01677252461076222,0.017247898477427238,10,7,3,0,0,0,0.7,10,4,5,1,0,0,0.4
pure_active_before_final,symbol,CAT,10,10,10,0,1,3,0.008912662542748907,0.023018721363194494,-0.03892649239955317,0.044629213927552105,6,4,0.6,0.011556296589774417,0.04677482052856903,0.04524198299090454,-0.0317917771755176,-0.022907019341432744,-0.0005591151517903384,0.020734337167977495,0.009471777694539244,-0.011568302706574893,0.03469465077337619,0.0204809652493238,-0.027405276800871882,0.045230601886369695,0.03631793934362079,10,7,3,0,0,0,0.7,10,4,5,1,0,0,0.4
pure_active_before_final,symbol,CAT,20,10,10,0,1,3,0.0025317938225477123,0.0003385549061002968,-0.06302346315973316,0.07502574574817629,5,5,0.5,0.008736151219452454,0.0606596598758391,0.053939769542369564,-0.04766336344811528,-0.03074630473922324,-0.0057765550691692485,0.01635512706706889,0.00830834889171696,-0.02545169949832674,0.032651843014049615,0.02798349332087445,-0.04462535946125614,0.049688947106351564,0.047157153283803856,10,7,3,0,0,0,0.7,10,4,5,1,0,0,0.4
