feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
bb_width,2,symbol,ETN,7,5,0.09743531108992284,-0.03174679171754509,-0.055258913909614904,0.4,0.04668811735401257,-0.08465137177195034
bb_width,2,symbol,GOOGL,1,1,0.08300478476913617,-0.0018337540109768513,-0.0018337540109768513,0.0,0.03419446746489796,-0.022167092007838063
bb_width,2,symbol,GS,2,2,0.0984624813318539,-0.027264578552509577,-0.027264578552509577,0.0,-0.004515037761719909,-0.06863072808233239
bb_width,2,symbol,HD,2,2,0.08830808080890992,0.01891413051903862,0.01891413051903862,0.5,0.03826032536363544,-0.025094203836760975
bb_width,2,symbol,HON,1,1,0.09939533419863476,-0.016056542206824842,-0.016056542206824842,0.0,0.0054908376022011485,-0.030740407119505653
bb_width,2,symbol,JPM,3,3,0.09004000998283486,0.006758498541812763,0.0034430525601967243,1.0,0.025650998502335726,-0.010777507869341249
bb_width,2,symbol,LLY,2,2,0.0865175010475247,-0.11831132393667831,-0.11831132393667831,0.0,0.023334728061128462,-0.13241561575709448
bb_width,2,symbol,MA,2,2,0.09998824585931951,0.027520805155194172,0.027520805155194172,1.0,0.051241260840690916,-0.01991966959501884
bb_width,2,symbol,MS,1,1,0.09479812680336054,-0.014401680620091506,-0.014401680620091506,0.0,0.05461049271096363,-0.016721397089193513
bb_width,2,symbol,MSFT,2,2,0.09434222826608511,-0.03418665715054131,-0.03418665715054131,0.5,0.015165215222906703,-0.05359033890121423
bb_width,2,symbol,NOW,2,2,0.09441760039375219,0.003861655179481782,0.003861655179481782,0.5,0.048178702655890304,-0.012701206386931618
bb_width,2,symbol,ORCL,5,5,0.09468410948277652,0.0070753456717299375,0.031029251219591103,0.6,0.034680618211932135,-0.036345161011106984
bb_width,2,symbol,QCOM,1,1,0.10115410040632321,0.05086453460639406,0.05086453460639406,1.0,0.05828527492808422,0.005763710620809492
bb_width,2,symbol,RTX,1,1,0.09928817811822907,-0.01822916666666663,-0.01822916666666663,0.0,0.009999990463256836,-0.06968752543131507
bb_width,2,symbol,UBER,1,1,0.09590347813581575,0.017746406005767934,0.017746406005767934,1.0,0.06189584571692763,-0.03967681571010284
bb_width,2,symbol,WMT,2,2,0.09471506033057432,0.057954778833731235,0.057954778833731235,1.0,0.06273109542226385,-0.009496248368256799
bb_width,3,year,2022,5,5,0.11962978206984735,-0.007538400080340258,-0.015085971059627834,0.4,0.048277907237042464,-0.054912893150662875
bb_width,3,year,2023,12,12,0.12566654342458783,-3.2581508426119767e-05,-0.009830167553728453,0.4166666666666667,0.038745563802743375,-0.03923045834773232
bb_width,3,year,2024,15,15,0.11997537907731921,0.0027637591672878678,0.01460869830587641,0.6,0.04216679982763794,-0.03647534006710115
bb_width,3,year,2025,14,14,0.12039855973237375,-0.04398286249057893,-0.027810771179819338,0.35714285714285715,0.025209968245988455,-0.07348563578257683
bb_width,3,symbol,ASML,1,1,0.1251826065656099,-0.047864478871109006,-0.047864478871109006,0.0,0.017052652791144762,-0.05155653180963771
bb_width,3,symbol,BAC,2,2,0.11453256700177626,-0.055361779811993195,-0.055361779811993195,0.0,0.032303331630715526,-0.06865468512067602
bb_width,3,symbol,CAT,4,4,0.12205071801046907,-0.0035248484380548395,-0.005387823230756539,0.5,0.05487562832223719,-0.052108158668648624
bb_width,3,symbol,CRM,5,5,0.11832295723169524,-0.057521488252512444,-0.07116264189306054,0.0,0.012639541246589125,-0.06871431169843759
bb_width,3,symbol,DE,2,2,0.13284900157215507,-0.020286155136708173,-0.020286155136708173,0.0,0.015427167466323777,-0.033802938596231846
bb_width,3,symbol,ETN,3,3,0.12179272279303434,-0.0395255621258751,0.012716710078012339,0.6666666666666666,0.027130685966585633,-0.09148892617816635
bb_width,3,symbol,GE,2,2,0.11865118005348554,-0.09875427625947847,-0.09875427625947847,0.5,0.016331250674684883,-0.149381243446152
bb_width,3,symbol,GS,1,1,0.12830570186011012,0.058593458859332204,0.058593458859332204,1.0,0.08379238552548252,0.0009554311330597365
bb_width,3,symbol,JPM,2,2,0.12038437409685718,-0.012042186282215483,-0.012042186282215483,0.0,0.02021280104330525,-0.040781604793833026
bb_width,3,symbol,LLY,4,4,0.11810158011991959,0.02214482290809852,0.038184945188549646,0.75,0.06657686959223408,-0.043463748324097384
bb_width,3,symbol,META,2,2,0.1249902462315749,0.011395786139367536,0.011395786139367536,0.5,0.040527948579864526,-0.019608182665128815
bb_width,3,symbol,MS,2,2,0.11195403136166046,0.014248039787129962,0.014248039787129962,1.0,0.031149387386069538,-0.00926975276040326
bb_width,3,symbol,MSFT,1,1,0.1097929511932628,0.012763430840571743,0.012763430840571743,1.0,0.02434874493013295,-0.007069000128837821
bb_width,3,symbol,NFLX,2,2,0.12143814114879029,-0.02966040065371578,-0.02966040065371578,0.0,0.002652650147957236,-0.05333302182233057
bb_width,3,symbol,NOW,3,3,0.11094302450939708,0.038986120985461614,0.03356745375352066,1.0,0.05355659149651296,-0.013324816723739863
bb_width,3,symbol,NVDA,1,1,0.11475183804193415,0.06946593909426224,0.06946593909426224,1.0,0.09183218864713028,-0.037906060770428573
bb_width,3,symbol,ORCL,3,3,0.1340781894884208,0.011491863862793994,0.01460869830587641,0.6666666666666666,0.029830141306960083,-0.02933524865240178
bb_width,3,symbol,PANW,1,1,0.11997537907731921,-0.029439841851335302,-0.029439841851335302,0.0,0.026199428575414796,-0.057523219154459904
bb_width,3,symbol,TSM,1,1,0.1255124091980544,-0.09902712471727204,-0.09902712471727204,0.0,0.051524514617677264,-0.10587537586139095
bb_width,3,symbol,UBER,2,2,0.12311457724682515,0.007355249396376162,0.007355249396376162,0.5,0.053960214319178634,-0.017972784558348276
bb_width,3,symbol,WMT,1,1,0.11951617335472403,0.02607756561813468,0.02607756561813468,1.0,0.04094822518749153,-0.023599163463225437
bb_width,3,symbol,XOM,1,1,0.13238960626750218,-0.056473893976465406,-0.056473893976465406,0.0,0.05039025770486072,-0.12477045918147078
bb_width,4,year,2021,1,1,0.1729939914009896,-0.005718531333074095,-0.005718531333074095,0.0,0.042571181087310395,-0.03589960159581429
bb_width,4,year,2022,4,4,0.15923362653607048,-0.01223474734657165,-0.0167120922795177,0.25,0.004497159822158786,-0.07751546432908052
bb_width,4,year,2023,15,15,0.1564492966442636,0.0073629038564812545,0.020472465447471277,0.5333333333333333,0.044428876960211326,-0.039721371530266315
bb_width,4,year,2024,21,21,0.15294617584216877,-0.01699090552402357,-0.0056200987072049235,0.38095238095238093,0.039685329187037745,-0.06964990565289757
bb_width,4,year,2025,4,4,0.15466289154169416,0.060839832139959416,0.03829396074482616,0.5,0.09183883376889623,-0.026465922036515183
bb_width,4,symbol,AAPL,1,1,0.15261065528605924,-0.016896986011756154,-0.016896986011756154,0.0,0.021984649618711938,-0.03570765944326648
bb_width,4,symbol,ABNB,1,1,0.13944541513929165,0.0072037074361466225,0.0072037074361466225,1.0,0.030419151049723814,-0.07504906145454937
bb_width,4,symbol,AMD,1,1,0.14330634371003856,-0.03811697389584778,-0.03811697389584778,0.0,0.04941983484766843,-0.048457869716014845
bb_width,4,symbol,AVGO,3,3,0.15816240119120212,-0.03404967895066269,-0.0029845416272383796,0.3333333333333333,0.03618795931484753,-0.0676811243216661
bb_width,4,symbol,CAT,1,1,0.1703975394735901,0.024392809753321698,0.024392809753321698,1.0,0.04710583898885079,-0.004094571814034831
bb_width,4,symbol,COP,1,1,0.16816098496076476,0.014713197813323697,0.014713197813323697,1.0,0.03130251706744658,-0.08837757721852324
bb_width,4,symbol,CRM,1,1,0.1418957535932126,-0.013514851159974972,-0.013514851159974972,0.0,-0.004254710725344668,-0.06241866701820897
bb_width,4,symbol,CRWD,2,2,0.165333961581262,0.012685849371468938,0.012685849371468938,0.5,0.0665595066384107,-0.09582237405350258
bb_width,4,symbol,CVX,1,1,0.16502322001119693,-0.023995559317820936,-0.023995559317820936,0.0,-0.011723032014016699,-0.0901208610138402
bb_width,4,symbol,DDOG,1,1,0.16582801213700266,-0.013836640073748852,-0.013836640073748852,0.0,0.037223620899974774,-0.10257181401626192
bb_width,4,symbol,DE,2,2,0.15743553047280073,-0.014972981108694328,-0.014972981108694328,0.0,0.019066960029291424,-0.027254808578321632
bb_width,4,symbol,ETN,1,1,0.14355365519566804,-0.005958962339294938,-0.005958962339294938,0.0,0.022436987911821804,-0.013681137712189373
bb_width,4,symbol,GE,1,1,0.15751226577786248,0.08963391465967252,0.08963391465967252,1.0,0.13872910540341765,-0.007574690403177375
bb_width,4,symbol,GOOGL,2,2,0.14887555126320273,0.06093714647160664,0.06093714647160664,1.0,0.08052565263704903,-0.006725761443122424
bb_width,4,symbol,GS,2,2,0.15518337481185168,0.02220868308241164,0.02220868308241164,1.0,0.03279430043115539,-0.013551578914006768
bb_width,4,symbol,META,4,4,0.15014294006450812,0.018780948367940753,0.03306091425001123,0.75,0.04642724482589328,-0.024809698090189347
bb_width,4,symbol,MRVL,1,1,0.15294617584216877,0.01371208058762785,0.01371208058762785,1.0,0.04529868920688207,-0.026444706832016274
bb_width,4,symbol,MS,1,1,0.14253177733909972,-0.003860151256493971,-0.003860151256493971,0.0,0.03044422857154294,-0.02469045385505575
bb_width,4,symbol,MU,1,1,0.1729939914009896,-0.005718531333074095,-0.005718531333074095,0.0,0.042571181087310395,-0.03589960159581429
bb_width,4,symbol,NFLX,2,2,0.1555695348346796,0.0021127241313594336,0.0021127241313594336,0.5,0.035917927437781716,-0.08391537453116488
bb_width,4,symbol,NVDA,1,1,0.15753863382022357,0.08044807274614629,0.08044807274614629,1.0,0.09120822775048132,-0.04114184299006962
bb_width,4,symbol,ORCL,2,2,0.15846160212043947,0.09264851476263941,0.09264851476263941,0.5,0.14001916832432582,-0.011413554040714535
bb_width,4,symbol,PANW,5,5,0.1564492966442636,-0.05375077006917266,-0.05563056457815729,0.2,0.03192595749530001,-0.10511785226218848
bb_width,4,symbol,QCOM,2,2,0.14416876270168694,-0.040749554721378145,-0.040749554721378145,0.0,0.027727712639371127,-0.061580379203504565
bb_width,4,symbol,SHOP,1,1,0.15107741253243367,-0.14506176681031768,-0.14506176681031768,0.0,0.009369471590429335,-0.18595681789664864
bb_width,4,symbol,TSM,2,2,0.17362628016887166,0.02266992144369656,0.02266992144369656,0.5,0.03192885794798406,-0.044811400621958764
bb_width,4,symbol,UBER,1,1,0.17203562337319947,-0.009880521614265558,-0.009880521614265558,0.0,0.03952208645706223,-0.04021139663586126
