filter,horizon,a_observations,a_complete,a_censored,a_symbols,a_years,a_mean,a_median,a_q10,a_q90,a_positive,a_negative,a_positive_rate,a_trimmed_mean,a_mean_mfe,a_median_mfe,a_mean_mae,a_median_mae,a_mean_without_top_1,a_mean_without_bottom_1,a_top_1_influence,a_mean_without_top_3,a_mean_without_bottom_3,a_top_3_influence,a_mean_without_top_5,a_mean_without_bottom_5,a_top_5_influence,a_target_3_stop_2_resolved,a_target_3_stop_2_target_before_stop_count,a_target_3_stop_2_stop_before_target_count,a_target_3_stop_2_neither_count,a_target_3_stop_2_ambiguous_count,a_target_3_stop_2_censored_count,a_target_3_stop_2_rate,a_target_5_stop_3_resolved,a_target_5_stop_3_target_before_stop_count,a_target_5_stop_3_stop_before_target_count,a_target_5_stop_3_neither_count,a_target_5_stop_3_ambiguous_count,a_target_5_stop_3_censored_count,a_target_5_stop_3_rate,b_observations,b_complete,b_censored,b_symbols,b_years,b_mean,b_median,b_q10,b_q90,b_positive,b_negative,b_positive_rate,b_trimmed_mean,b_mean_mfe,b_median_mfe,b_mean_mae,b_median_mae,b_mean_without_top_1,b_mean_without_bottom_1,b_top_1_influence,b_mean_without_top_3,b_mean_without_bottom_3,b_top_3_influence,b_mean_without_top_5,b_mean_without_bottom_5,b_top_5_influence,b_target_3_stop_2_resolved,b_target_3_stop_2_target_before_stop_count,b_target_3_stop_2_stop_before_target_count,b_target_3_stop_2_neither_count,b_target_3_stop_2_ambiguous_count,b_target_3_stop_2_censored_count,b_target_3_stop_2_rate,b_target_5_stop_3_resolved,b_target_5_stop_3_target_before_stop_count,b_target_5_stop_3_stop_before_target_count,b_target_5_stop_3_neither_count,b_target_5_stop_3_ambiguous_count,b_target_5_stop_3_censored_count,b_target_5_stop_3_rate,delta_mean,delta_median,delta_trimmed,delta_positive_rate,delta_without_winner_top_1,delta_without_winner_top_3,delta_without_winner_top_5,informative_years,year_agreement,one_year_dependent,informative_symbols,symbol_agreement,one_symbol_dependent,tail_dependent,low_sample
sq_long_fail_release,1,228,228,0,47,5,-0.0005393407729142518,-0.0005399555746893325,-0.021861222268355938,0.022127922325241547,107,121,0.4692982456140351,-0.0008520749635091086,0.013489545519495095,0.009193722046756392,-0.012781934740517907,-0.009393523327268838,-0.001074922812480944,-0.0001711891133276521,0.0005355820395666921,-0.0016732626108578003,0.00036716698617008585,0.0011339218379435485,-0.0021191157250083016,0.0008119322946322056,0.0015797749520940498,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,201,200,1,45,5,0.0017481437704037145,0.0013469530598479995,-0.022821460057470662,0.024809120775361605,108,92,0.54,0.001740416320493647,0.014678936001033774,0.010686957516242823,-0.011183261170296775,-0.007161554063480791,0.0010886761071737393,0.002513685848418183,0.0006594676632299752,0.00022577772672392616,0.0031843654697936694,0.0015223660436797883,-0.00035241299499672344,0.003744241189081795,0.002100556765400438,195,81,113,1,2,4,0.4153846153846154,195,77,104,14,1,5,0.39487179487179486,0.0022874845433179664,0.001886908634537332,0.002592491284002756,0.07070175438596493,0.0016280168800879911,0.000765118499638178,0.0001869277779175284,4,0.5,True,11,0.6363636363636364,False,False,False
sq_long_fail_release,3,228,228,0,47,5,0.0006331347621147774,0.0020427011749875046,-0.0414690072368169,0.03587094206895902,119,109,0.5219298245614035,0.00021741249457960088,0.02700011032740328,0.01882085660862709,-0.02517058985458061,-0.01765316200728695,-0.0003305209576932271,0.0013441306293467679,0.0009636557198080044,-0.0019921317014630112,0.002533935162387072,0.0026252664635777884,-0.0029872098601290763,0.0034203550928428583,0.003620344622243854,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,201,197,4,45,5,-0.00027316143632095854,0.0009320420796643525,-0.05113482294437015,0.04844399006381709,100,97,0.5076142131979695,0.0002139658770184548,0.027895512375507327,0.01863354037267073,-0.02594229554839334,-0.01809236192296948,-0.0010482022538924947,0.0007392517866846854,0.0007750408175715361,-0.0023903808038745777,0.002375141722611612,0.002117219367553619,-0.0035669427408307384,0.0035565883812649864,0.0032937813045097798,195,81,113,1,2,4,0.4153846153846154,195,77,104,14,1,5,0.39487179487179486,-0.000906296198435736,-0.001110659095323152,-3.446617561146068e-06,-0.014315611363433955,5.735952137226854e-05,0.0017189702651420526,0.0027140484238081177,4,0.25,True,11,0.36363636363636365,True,True,False
sq_long_fail_release,5,228,225,3,47,5,0.0016633216436527758,0.0040323099684469454,-0.046274929000410255,0.049470279119641906,124,101,0.5511111111111111,0.0013180762898707316,0.033854855480124485,0.025809199729732057,-0.03250195670576886,-0.021270104615802032,0.0008985274374151221,0.002694348733495127,0.0007647942062376536,-0.00043000337599353924,0.004034115097460707,0.002093325019646315,-0.001473725278615294,0.005117146451247844,0.0031370469222680697,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,201,196,5,45,5,-0.0015269166888142252,-0.0016653262784244727,-0.06839079057286496,0.05343782677745579,94,102,0.47959183673469385,-0.0019496776418189065,0.03640101125399538,0.02409389017038366,-0.036894712588101945,-0.025529793033126524,-0.0027488720189974896,-0.0007102900031565098,0.0012219553301832645,-0.00478944977568434,0.0008314476314780534,0.003262533086870115,-0.006430840973739311,0.0021666725286321113,0.004903924284925086,195,81,113,1,2,4,0.4153846153846154,195,77,104,14,1,5,0.39487179487179486,-0.0031902383324670007,-0.005697636246871418,-0.003267753931689638,-0.07151927437641725,-0.0024254441262293474,-0.001096913312820686,-5.3191410198931205e-05,4,0.75,True,11,0.36363636363636365,False,False,False
sq_long_fail_release,10,228,225,3,47,5,0.003910544834304834,0.002293243887924845,-0.07832328647344204,0.07638929238928224,115,110,0.5111111111111111,0.0028625851275911173,0.05063683444770938,0.037223620899974774,-0.04713252581353578,-0.030740407119505653,0.0027187757317841477,0.005004549174854989,0.001191769102520686,0.0005862669909055418,0.007028014312694363,0.003324277843399292,-0.001257678718812279,0.008797387225949055,0.0051682235531171124,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,201,195,6,45,5,-0.0046227071598682334,0.0025851302223673933,-0.08557522511983609,0.06286223716933707,100,95,0.5128205128205128,-0.002913700434514061,0.04746188064847988,0.031581559855461405,-0.057354770021826415,-0.03769682557442422,-0.0064629590276996315,-0.0034000928834306567,0.001840251867831398,-0.008985978640846484,-0.001158234083941843,0.0043632714809782504,-0.010933009625799291,0.0009404093391460521,0.006310302465931058,195,81,113,1,2,4,0.4153846153846154,195,77,104,14,1,5,0.39487179487179486,-0.008533251994173067,0.0002918863344425482,-0.005776285562105178,0.0017094017094017033,-0.007341482891652381,-0.005208974150773775,-0.0033650284410559547,4,0.75,False,11,0.5454545454545454,False,False,False
sq_long_fail_release,20,228,225,3,47,5,0.018170130318044247,0.010748707255504364,-0.12351126750281964,0.1439977248968312,126,99,0.56,0.011196201183027672,0.08609897754857536,0.056804589420219154,-0.06822064025755425,-0.04487280563530338,0.016391128293203192,0.019424123953997913,0.0017790020248410546,0.013067905539676924,0.02175193486837917,0.005102224778367323,0.009998125988593409,0.023989515066358717,0.008172004329450838,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,201,191,10,44,5,0.008083985339649637,0.014271338381359966,-0.1009732814574742,0.08457086959640159,108,83,0.5654450261780105,0.004718177277298868,0.07179561284589026,0.05125565015716216,-0.07593735843210045,-0.052424755585744776,0.004238204797608772,0.009384192393477033,0.0038457805420408645,-0.00013797245587913862,0.011958786151881775,0.008221957795528775,-0.003175295939899427,0.014177404145271185,0.011259281279549064,195,81,113,1,2,4,0.4153846153846154,195,77,104,14,1,5,0.39487179487179486,-0.01008614497839461,0.003522631125855602,-0.006478023905728804,0.005445026178010459,-0.008307142953553556,-0.0049839202000272875,-0.001914140648943772,4,0.5,True,11,0.45454545454545453,False,False,False
sq_long_fail_price,1,228,228,0,47,5,-0.0005393407729142518,-0.0005399555746893325,-0.021861222268355938,0.022127922325241547,107,121,0.4692982456140351,-0.0008520749635091086,0.013489545519495095,0.009193722046756392,-0.012781934740517907,-0.009393523327268838,-0.001074922812480944,-0.0001711891133276521,0.0005355820395666921,-0.0016732626108578003,0.00036716698617008585,0.0011339218379435485,-0.0021191157250083016,0.0008119322946322056,0.0015797749520940498,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,1004,1004,0,50,5,0.0012579187843859824,0.0013156338282372948,-0.024900350629201276,0.025036664170376897,539,462,0.5368525896414342,0.001355810221707794,0.01590610609718593,0.012040786981536322,-0.013342534542454902,-0.009372494256282393,0.0010991055032633533,0.0014143527519192634,0.00015881328112262913,0.0008101500529070757,0.0016854947805043808,0.0004477687314789067,0.0005551563987822199,0.001872967250742316,0.0007027623856037625,976,463,512,1,25,3,0.47438524590163933,986,416,544,26,9,9,0.42190669371196754,0.0017972595573002342,0.0018555894029266273,0.0022078851852169027,0.06755434402739913,0.001638446276177605,0.0013494908258213276,0.0010944971716964718,4,0.75,True,23,0.4782608695652174,False,False,False
sq_long_fail_price,3,228,228,0,47,5,0.0006331347621147774,0.0020427011749875046,-0.0414690072368169,0.03587094206895902,119,109,0.5219298245614035,0.00021741249457960088,0.02700011032740328,0.01882085660862709,-0.02517058985458061,-0.01765316200728695,-0.0003305209576932271,0.0013441306293467679,0.0009636557198080044,-0.0019921317014630112,0.002533935162387072,0.0026252664635777884,-0.0029872098601290763,0.0034203550928428583,0.003620344622243854,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,1004,999,5,50,5,0.0038302249796394153,0.0031432865990446146,-0.04329351982854277,0.049074046473354414,544,454,0.5445445445445446,0.0026002083677429907,0.030045336242630075,0.02301018974122626,-0.02669236892669229,-0.018751862925497687,0.0036213587658961636,0.0039878988121165365,0.00020886621374325166,0.0032446122602441886,0.004279111605331827,0.0005856127193952267,0.0028940965364918337,0.004560520216955586,0.0009361284431475816,976,463,512,1,25,3,0.47438524590163933,986,416,544,26,9,9,0.42190669371196754,0.0031970902175246377,0.00110058542405711,0.0023827958731633897,0.02261471998314113,0.002988224003781386,0.002611477498129411,0.002260961774377056,4,0.75,False,23,0.5217391304347826,False,False,False
sq_long_fail_price,5,228,225,3,47,5,0.0016633216436527758,0.0040323099684469454,-0.046274929000410255,0.049470279119641906,124,101,0.5511111111111111,0.0013180762898707316,0.033854855480124485,0.025809199729732057,-0.03250195670576886,-0.021270104615802032,0.0008985274374151221,0.002694348733495127,0.0007647942062376536,-0.00043000337599353924,0.004034115097460707,0.002093325019646315,-0.001473725278615294,0.005117146451247844,0.0031370469222680697,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,1004,996,8,50,5,0.0041909448597376225,0.004548826539225281,-0.0565243025622541,0.06416310576537476,533,461,0.535140562248996,0.0037212286099208036,0.04060999243963998,0.03087699361214269,-0.036434888683829415,-0.025879774680796386,0.0038687403163796563,0.004485234870264755,0.00032220454335796624,0.0034185746340243185,0.0049847266690425055,0.000772370225713304,0.0030167600998716325,0.005455546179212704,0.00117418475986599,976,463,512,1,25,3,0.47438524590163933,986,416,544,26,9,9,0.42190669371196754,0.0025276232160848467,0.0005165165707783359,0.002403152320050072,-0.01597054886211513,0.0022054186727268805,0.0017552529903715427,0.0013534384562188567,4,0.5,True,23,0.391304347826087,False,False,False
sq_long_fail_price,10,228,225,3,47,5,0.003910544834304834,0.002293243887924845,-0.07832328647344204,0.07638929238928224,115,110,0.5111111111111111,0.0028625851275911173,0.05063683444770938,0.037223620899974774,-0.04713252581353578,-0.030740407119505653,0.0027187757317841477,0.005004549174854989,0.001191769102520686,0.0005862669909055418,0.007028014312694363,0.003324277843399292,-0.001257678718812279,0.008797387225949055,0.0051682235531171124,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,1004,986,18,50,5,0.009906908069018885,0.012395972205100136,-0.0775987826445077,0.09813103246601496,579,407,0.5872210953346856,0.010901815942987336,0.06049366451829168,0.0444958656724318,-0.05194972281409951,-0.03535573776070722,0.009508984646044069,0.010250253292981593,0.0003979234229748163,0.008889953823669198,0.010886190499193928,0.0010169542453496872,0.008313565945622907,0.011485377781048913,0.0015933421233959785,976,463,512,1,25,3,0.47438524590163933,986,416,544,26,9,9,0.42190669371196754,0.005996363234714051,0.010102728317175291,0.008039230815396219,0.07610998422357451,0.005598439811739235,0.004979408989364364,0.004403021111318073,4,0.5,True,23,0.5217391304347826,False,False,False
sq_long_fail_price,20,228,225,3,47,5,0.018170130318044247,0.010748707255504364,-0.12351126750281964,0.1439977248968312,126,99,0.56,0.011196201183027672,0.08609897754857536,0.056804589420219154,-0.06822064025755425,-0.04487280563530338,0.016391128293203192,0.019424123953997913,0.0017790020248410546,0.013067905539676924,0.02175193486837917,0.005102224778367323,0.009998125988593409,0.023989515066358717,0.008172004329450838,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,1004,968,36,50,5,0.029712702881580573,0.020369128271725212,-0.09411896827191825,0.15809950829991937,596,371,0.6157024793388429,0.02568411525271176,0.09469593949164624,0.06897787862954952,-0.06924735319809723,-0.04895014094073069,0.028935709833332986,0.030082273183007397,0.0007769930482475866,0.027479041183593428,0.030778767203498373,0.002233661697987145,0.026283346839714856,0.031434681174096764,0.003429356041865717,976,463,512,1,25,3,0.47438524590163933,986,416,544,26,9,9,0.42190669371196754,0.011542572563536326,0.009620421016220848,0.01448791406968409,0.05570247933884287,0.01076557951528874,0.009308910865549181,0.008113216521670609,4,0.5,True,23,0.6086956521739131,False,False,False
long_fail_direction,1,228,228,0,47,5,-0.0005393407729142518,-0.0005399555746893325,-0.021861222268355938,0.022127922325241547,107,121,0.4692982456140351,-0.0008520749635091086,0.013489545519495095,0.009193722046756392,-0.012781934740517907,-0.009393523327268838,-0.001074922812480944,-0.0001711891133276521,0.0005355820395666921,-0.0016732626108578003,0.00036716698617008585,0.0011339218379435485,-0.0021191157250083016,0.0008119322946322056,0.0015797749520940498,223,97,124,2,5,0,0.4349775784753363,228,90,127,11,0,0,0.39473684210526316,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,,False,0,,False,False,True
