feature,bin,horizon,median_feature,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
rsi,3,1,71.10722139921054,46,46,0,25,5,0.004711188325487442,0.0025740097675399642,-0.016154484064903052,0.026280563520451827,25,21,0.5434782608695652,0.0023680279627422665,0.01808531083985517,0.010822144077863083,-0.009536015092474015,-0.006592653061883946,0.0021261529058599423,0.005679824928956808,0.0025850354196275,0.0003114021163513143,0.007114484278046866,0.004399786209136128,-0.0010638553691276727,0.008293552144153414,0.005775043694615115,45,22,23,0,1,0,0.4888888888888889,46,24,21,1,0,0,0.5217391304347826
rsi,3,3,71.10722139921054,46,46,0,25,5,0.00980933746350471,0.00947146553800482,-0.02525682017393166,0.053654272349348275,28,18,0.6086956521739131,0.008918298106179544,0.033575085616304595,0.02345575643787856,-0.020239650265998093,-0.010469189984975313,0.005152145336948566,0.013599832231572543,0.004657192126556144,0.002099462244340428,0.016623868382619065,0.007709875219164282,-0.00048282175086493845,0.01910802904766792,0.01029215921436965,45,22,23,0,1,0,0.4888888888888889,46,24,21,1,0,0,0.5217391304347826
rsi,3,5,71.10722139921054,46,46,0,25,5,0.010333292925032237,0.011081661506038842,-0.030503216861257232,0.07444524993754342,32,14,0.6956521739130435,0.013535814051381939,0.044683759005382885,0.027142720789836927,-0.029209951512620253,-0.018024764658968795,0.007463558188934543,0.015658182689611496,0.0028697347360976946,0.0026710750971371466,0.02116046436016087,0.007662217827895091,-0.0009688385805717238,0.024050976498951743,0.011302131505603961,45,22,23,0,1,0,0.4888888888888889,46,24,21,1,0,0,0.5217391304347826
rsi,3,10,71.10722139921054,46,46,0,25,5,0.023205915142147007,0.019276799511614207,-0.07276577172724702,0.13119462897333034,28,18,0.6086956521739131,0.02064161344547097,0.06890370325481401,0.04314331417686956,-0.03925734950916168,-0.022631089727271902,0.01770233939421831,0.029080411644170953,0.005503575747928698,0.007957030922247452,0.03662790279547126,0.015248884219899554,0.0005985665882458391,0.04301620887280123,0.022607348553901167,45,22,23,0,1,0,0.4888888888888889,46,24,21,1,0,0,0.5217391304347826
rsi,3,20,71.10722139921054,46,46,0,25,5,0.03370993183882719,0.022603038246103213,-0.1319704309131639,0.22307575757168296,28,18,0.6086956521739131,0.02521824109085355,0.11254646930395724,0.07715016877336545,-0.06391930409663094,-0.0424797399701376,0.02662661965126503,0.04029736241603616,0.007083312187562158,0.012098512975437313,0.05017195693850629,0.021611418863389874,-0.002180734175077034,0.0597260508732451,0.03589066601390422,45,22,23,0,1,0,0.4888888888888889,46,24,21,1,0,0,0.5217391304347826
rsi,4,1,73.68565508391785,45,45,0,33,4,-0.00757625082583921,-0.006141555801567611,-0.03055381312828267,0.013229378844075648,14,31,0.3111111111111111,-0.00646106705521784,0.007427436926000334,0.004802998682579718,-0.01922811805920641,-0.0127648708427478,-0.009363531602111763,-0.005836852719629362,0.0017872807762725528,-0.010814732575463533,-0.003540677943922287,0.003238481749624323,-0.01219590245882786,-0.0018812384164943047,0.004619651632988649,44,15,28,1,1,0,0.3409090909090909,45,13,29,3,0,0,0.28888888888888886
rsi,4,3,73.68565508391785,45,45,0,33,4,-0.011047453397348743,-0.013626362313199802,-0.051955075254361646,0.0277933462562157,16,29,0.35555555555555557,-0.008937269091738193,0.017283431086980054,0.012172507894373963,-0.033232132673872115,-0.02388077726875948,-0.012833345879344722,-0.008956280738850447,0.0017858924819959786,-0.015060192343437851,-0.0053188489414027,0.004012738946089108,-0.017302416965508584,-0.0026261326071609415,0.006254963568159841,44,15,28,1,1,0,0.3409090909090909,45,13,29,3,0,0,0.28888888888888886
rsi,4,5,73.68565508391785,45,45,0,33,4,-0.008360215996038669,-0.00968150314263827,-0.05071593859496293,0.03258906680044281,19,26,0.4222222222222222,-0.00849209974083067,0.02302680681712177,0.017602634613537393,-0.04198979774994154,-0.0341073791302956,-0.011139787235602699,-0.0051962724656291984,0.00277957123956403,-0.015777930575229943,-0.0008526292598559056,0.007417714579191274,-0.01855741618433323,0.001719977890932603,0.01019720018829456,44,15,28,1,1,0,0.3409090909090909,45,13,29,3,0,0,0.28888888888888886
rsi,4,10,73.68565508391785,45,45,0,33,4,-0.006092558113947325,-0.006027596680678982,-0.07967767595865098,0.05303242224983698,20,25,0.4444444444444444,-0.0032030185550129295,0.040818445618115796,0.03130251706744658,-0.057936653986940555,-0.04183066315807882,-0.009581116734016732,-0.000978399100623132,0.0034885586200694065,-0.015737908958544343,0.005439559601131487,0.009645350844597018,-0.019395665698735836,0.010352252890051011,0.01330310758478851,44,15,28,1,1,0,0.3409090909090909,45,13,29,3,0,0,0.28888888888888886
rsi,4,20,73.68565508391785,45,45,0,33,4,0.007075926248342721,0.010585964885460264,-0.10797673287303286,0.08998136828445888,24,21,0.5333333333333333,0.0074291933330813825,0.06680253658439726,0.04853800263722996,-0.06820675727196904,-0.04999992121182517,-0.001712423297780715,0.012567084029558789,0.008788349546123436,-0.008772049205103489,0.02235785493255608,0.01584797545344621,-0.014155604719390261,0.029654496070339365,0.021231530967732982,44,15,28,1,1,0,0.3409090909090909,45,13,29,3,0,0,0.28888888888888886
