signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2023-03-31,Long,4,1,FLAT,,FILLED,1,2023-04-03,True,False,squeeze,CRM,skip_candle_range_atr_2
2023-07-13,Long,4,1,FLAT,,FILLED,2,2023-07-14,True,False,squeeze,CRM,skip_candle_range_atr_2
2023-09-01,Long,4,1,FLAT,,FILLED,3,2023-09-05,True,False,squeeze,CRM,skip_candle_range_atr_2
2024-03-01,Long,4,1,FLAT,,FILLED,4,2024-03-04,True,False,squeeze,CRM,skip_candle_range_atr_2
2025-01-28,Long,4,1,FLAT,,FILLED,5,2025-01-29,True,False,squeeze,CRM,skip_candle_range_atr_2
2025-01-29,Long,4,1,Long,5,IGNORED_POSITION_OPEN,,,,,squeeze,CRM,skip_candle_range_atr_2
