trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2021-12-21,signal bar close,2021-12-22,90.0,3.3012279750405207,81.7469300623987,2,1,2022-01-19,90.79655664394518,ATR_STOP,19,True,False,0.008850629377168628,2022-01-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.09388885498046884,-0.012000020345052098,0.09388885498046884,0.09388885498046884,-0.012000020345052098,-0.012000020345052098,2022-01-05,9,0.09426709250006057,0.08503822560330021,20,True,1,0.0036666870117187944,0.09170077708445884,0.09651640540643364,1.0238610616570318,-0.012000020345052098,0.05555555555555558,1,0.0,False,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2.0,ADX 25-40,breakout,MU,IN-SAMPLE,2021,16+
2,Long,2023-11-03,signal bar close,2023-11-06,72.58000183105469,2.0943737401733427,67.34406748062133,2,1,2023-11-28,74.34443099421426,ATR_STOP,16,True,False,0.02431012839138047,2023-11-28,INTRABAR_STOP,TRAILING_STOP,True,True,0.08721413159769686,-0.011986810755490795,0.08721413159769686,0.08721413159769686,-0.011986810755490795,-0.011986810755490795,2023-11-20,10,0.2787407034391941,0.0629040032063164,20,True,4,0.0887296038790708,0.07214017936540011,0.3369845848073965,1.2089536284065094,-0.011986810755490795,0.00757778187500624,1,0.0,False,1,1,4,4,4.0,4.0,4.0,4.0,4.0,4.0,ADX 18-25,breakout,MU,IN-SAMPLE,2023,16+
3,Long,2023-12-21,signal bar close,2023-12-22,86.1500015258789,2.404434128808535,80.13891620385756,2,1,2024-01-02,82.70279464468817,ATR_STOP,6,True,False,-0.04001400835907376,2024-01-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.019965190832718083,,0.019965190832718083,0.019965190832718083,-0.05107372545498068,-0.04001400835907376,2023-12-26,1,-2.0041886248089624,0.05997919919179184,20,True,14,0.04410905809701915,0.06977463976266621,-0.5734749544415958,0.2861382144089651,-0.006152046081364992,0.019965190832718083,1,0.0,False,1,1,1,1,,,,,,,ADX 25-40,breakout,MU,IN-SAMPLE,2023,6-10
4,Long,2024-01-19,signal bar close,2024-01-22,88.2699966430664,2.200488203049179,82.76877613544346,2,1,2024-02-06,84.70531242240659,ATR_STOP,12,True,False,-0.040383871714351316,2024-02-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.02005216200039328,,0.02005216200039328,0.02005216200039328,-0.05154634185341489,-0.04135033460172999,2024-01-25,3,-2.013941026087824,0.0604360337147446,20,True,8,0.0,0.06232265454668584,-0.6479806100701279,0.3217475594748973,-0.01880589210201622,0.01903251805898587,1,0.0,False,1,1,1,1,4.0,4.0,,,,,ADX 18-25,breakout,MU,IN-SAMPLE,2024,11-15
5,Long,2024-02-26,signal bar close,2024-02-27,91.88999938964844,2.574705613592038,85.45323535566834,2,1,2024-03-11,94.53054541957025,ATR_STOP,10,True,False,0.02873594566830806,2024-03-11,INTRABAR_STOP,TRAILING_STOP,True,True,0.10839045761920718,-0.033409508273106625,0.10839045761920718,0.10839045761920718,-0.033409508273106625,-0.033409508273106625,2024-03-08,8,0.26511508761464947,0.07965451195089912,20,True,10,0.3212537214989515,0.07004858065876982,0.41022880689461094,1.547361225593043,-0.033409508273106625,0.009359022919402049,4,-0.033409508273106625,False,1,1,4,4,4.0,4.0,4.0,4.0,4.0,4.0,ADX 18-25,breakout,MU,IN-SAMPLE,2024,6-10
6,Long,2024-03-21,signal bar close,2024-03-22,109.30999755859375,4.24087077802603,98.70782061352867,2,1,2024-04-17,118.03137265221568,ATR_STOP,18,True,False,0.0797857038551939,2024-04-17,INTRABAR_STOP,TRAILING_STOP,True,True,0.19421824354317718,-0.020675094294321128,0.19421824354317718,0.19421824354317718,-0.020675094294321128,-0.020675094294321128,2024-04-04,8,0.4108043734699749,0.11443253968798328,20,True,2,0.07602237099615561,0.0969918322373209,0.8226022956239571,2.002418544563231,-0.020675094294321128,0.12030008068411191,1,0.0,False,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,ADX 25-40,breakout,MU,IN-SAMPLE,2024,16+
7,Long,2024-05-06,signal bar close,2024-05-07,120.1500015258789,4.673269547367041,108.46682765746131,2,1,2024-05-31,122.83464188853803,ATR_STOP,18,True,False,0.022344072647230817,2024-05-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.10944653648669789,-0.02255513150275701,0.10944653648669789,0.10944653648669789,-0.02255513150275701,-0.02255513150275701,2024-05-28,14,0.20415513696905804,0.08710246383946707,20,True,2,0.07232621474532386,0.09723823320885416,0.2297869049023018,1.1255504432255776,-0.02255513150275701,0.010486909032282332,4,-0.02255513150275701,False,1,1,1,1,5.0,5.0,5.0,5.0,6.0,6.0,ADX 18-25,breakout,MU,IN-SAMPLE,2024,16+
8,Long,2024-06-05,signal bar close,2024-06-06,133.83999633789062,4.503182828001918,122.58203926788583,2,1,2024-06-20,144.83436048747714,ATR_STOP,10,True,False,0.08214558017343565,2024-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.17707708903704322,-0.03481772108200598,0.17707708903704322,0.17707708903704322,-0.03481772108200598,-0.03481772108200598,2024-06-18,8,0.4638972812358091,0.09493150886360757,20,True,10,0.07643463289181196,0.08411504317127376,0.9765860787370944,2.105177413705674,-0.03481772108200598,0.013673056493775482,3,-0.03481772108200598,False,3,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,ADX 18-25,breakout,MU,IN-SAMPLE,2024,6-10
9,Long,2025-06-24,signal bar close,2025-06-25,126.61000061035156,4.079901101386792,116.41024785688458,2,1,2025-07-01,119.74142551585246,ATR_STOP,5,True,False,-0.05424986226512618,2025-07-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.025590438966470952,,0.025590438966470952,0.025590438966470952,-0.05947396527128068,-0.05424986226512618,2025-06-26,1,-2.119926990553203,0.07984030123159713,20,True,15,0.0,0.08056040363554864,-0.6734060384124926,0.31765529728774516,-0.025432439816605257,0.025590438966470952,1,0.0,False,1,1,2,2,2.0,2.0,,,,,ADX 40+,breakout,MU,IN-SAMPLE,2025,4-5
10,Long,2025-08-08,signal bar close,2025-08-11,124.97000122070312,4.2564493263584,114.32887790480713,2,1,2025-08-20,117.38384129897311,ATR_STOP,8,True,False,-0.06070384770447823,2025-08-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.029047010061252543,,0.029047010061252543,0.029047010061252543,-0.09210212069937684,-0.06070384770447823,2025-08-13,2,-2.0898484069950642,0.08975085776573077,20,True,12,0.05833394586640295,0.08514942155680429,-0.7129096897502927,0.3411298577275115,-0.026566373228731455,0.029047010061252543,2,-0.026566373228731455,False,1,1,1,1,2.0,2.0,,,,,ADX 18-25,breakout,MU,IN-SAMPLE,2025,6-10
