trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,module,symbol,scenario,partition,year,holding_bucket
1,Long,2022-05-02,signal bar close,2022-05-03,159.57000732421875,4.943443391694782,152.1548422366766,1,1,2022-05-09,163.32433604842214,ATR_STOP,5,True,False,0.02352778436974834,pullback,CVX,skip_bb_width_5,IN-SAMPLE,2022,4-5
2,Long,2022-10-04,signal bar close,2022-10-05,155.83999633789062,4.737516885330973,148.73372100989417,1,1,2022-10-10,156.7914940959687,ATR_STOP,4,True,False,0.0061056069073246455,pullback,CVX,skip_bb_width_5,IN-SAMPLE,2022,4-5
3,Long,2022-12-21,signal bar close,2022-12-22,175.16000366210938,4.230287727577249,168.8145720707435,1,1,2022-12-22,168.8145720707435,ATR_STOP,1,True,False,-0.03622648697591069,pullback,CVX,skip_bb_width_5,IN-SAMPLE,2022,1-3
4,Long,2022-12-23,signal bar close,2022-12-27,178.36000061035156,4.496728007332232,171.6149085993532,1,1,2023-01-03,174.13588652962838,ATR_STOP,5,True,False,-0.023683079537273888,pullback,CVX,skip_bb_width_5,IN-SAMPLE,2022,4-5
5,Long,2025-02-10,signal bar close,2025-02-11,156.35000610351562,3.0246620816801246,151.81301298099544,1,1,2025-02-13,154.19479366723706,ATR_STOP,3,True,False,-0.01378453695007631,pullback,CVX,skip_bb_width_5,IN-SAMPLE,2025,1-3
