signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2022-02-09,Long,4,1,FLAT,,FILLED,1,2022-02-10,True,False,squeeze,RTX,skip_candle_range_atr_2
2022-12-02,Long,4,1,FLAT,,FILLED,2,2022-12-05,True,False,squeeze,RTX,skip_candle_range_atr_2
2023-06-07,Long,4,1,FLAT,,FILLED,3,2023-06-08,True,False,squeeze,RTX,skip_candle_range_atr_2
2024-03-19,Long,4,1,FLAT,,FILLED,4,2024-03-20,True,False,squeeze,RTX,skip_candle_range_atr_2
2024-05-10,Long,4,1,Long,4,IGNORED_POSITION_OPEN,,,,,squeeze,RTX,skip_candle_range_atr_2
2024-05-13,Long,4,1,Long,4,IGNORED_POSITION_OPEN,,,,,squeeze,RTX,skip_candle_range_atr_2
2024-10-04,Long,4,1,FLAT,,FILLED,5,2024-10-07,True,False,squeeze,RTX,skip_candle_range_atr_2
2026-06-17,Long,4,1,FLAT,,FILLED,6,2026-06-18,True,False,squeeze,RTX,skip_candle_range_atr_2
