hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
pullback:filter:pb_long_fail_slow_ema,symbol,HOOD,2,0,0.16429390890403123,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,JPM,6,0,0.028417288812946473,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,LLY,12,0,0.013968666762992854,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,MA,6,0,-0.024966439609803086,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,META,7,0,0.030025836742604346,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,MRVL,3,0,-0.03381300633862124,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,MS,10,0,0.004077158559157634,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,MSFT,3,0,-0.015670579508813454,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,MU,4,0,0.03815400234424571,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,NFLX,7,0,0.021582780075569272,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,NKE,1,0,-0.02628581140529207,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,NOW,6,0,0.028765421265756725,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,NVDA,8,0,0.042557643799453926,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,ORCL,9,0,0.057075939089944315,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,PANW,10,0,0.024881694231120022,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,PLTR,8,0,0.05863842367658467,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,QCOM,2,0,0.021461931931613554,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,ROKU,7,0,0.005738062821913851,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,RTX,6,0,-0.01969558078783849,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,SHOP,4,0,0.019392387971378017,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,SMCI,9,0,-0.027148363602587433,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,TSLA,5,0,0.01736977156508479,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,TSM,5,0,0.017665510998538147,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,UBER,7,0,0.026507776658319986,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,V,10,0,-0.0009536877340088013,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,WMT,10,0,0.027548090943123972,,,0
pullback:filter:pb_long_fail_slow_ema,symbol,XOM,7,0,-0.04570341173269584,,,0
pullback:filter:pb_long_fail_rsi,year,2021,17,14,-0.032300640834909855,-0.009266618201417711,0.023034022633492142,-1
pullback:filter:pb_long_fail_rsi,year,2022,42,29,0.009384369342228355,-0.03437510594957111,-0.043759475291799466,-1
pullback:filter:pb_long_fail_rsi,year,2023,70,40,0.01470726508109265,0.006028565468448541,-0.00867869961264411,-1
pullback:filter:pb_long_fail_rsi,year,2024,92,63,0.041232738727103715,-0.01027253434600755,-0.051505273073111264,-1
pullback:filter:pb_long_fail_rsi,year,2025,67,44,0.013194837271128744,-0.011479448646330864,-0.024674285917459605,-1
pullback:filter:pb_long_fail_rsi,symbol,AAPL,10,1,-0.010918353044128026,-0.053823531751740816,-0.04290517870761279,-1
pullback:filter:pb_long_fail_rsi,symbol,ABNB,7,0,-0.002239498975915085,,,-1
pullback:filter:pb_long_fail_rsi,symbol,AMD,3,7,-0.033851407633318696,-0.04288217321399211,-0.009030765580673415,-1
pullback:filter:pb_long_fail_rsi,symbol,AMZN,7,4,-0.019926713696024723,0.041122122346581386,0.06104883604260611,-1
pullback:filter:pb_long_fail_rsi,symbol,ARM,0,2,,0.07214635174272566,,-1
pullback:filter:pb_long_fail_rsi,symbol,ASML,2,4,0.03367599919537784,-0.08658956171678128,-0.12026556091215912,-1
pullback:filter:pb_long_fail_rsi,symbol,AVGO,13,5,0.06804041088345304,0.04965562623926316,-0.018384784644189883,-1
pullback:filter:pb_long_fail_rsi,symbol,BAC,4,6,0.02619110192201557,0.021742043663919703,-0.004449058258095866,-1
pullback:filter:pb_long_fail_rsi,symbol,CAT,4,1,-0.04909966118799475,-0.023642127271157554,0.025457533916837194,-1
pullback:filter:pb_long_fail_rsi,symbol,COIN,4,3,0.22439267650951533,-0.049149142587164484,-0.2735418190966798,-1
pullback:filter:pb_long_fail_rsi,symbol,COP,7,2,0.012875441548937272,0.045941241357406626,0.033065799808469354,-1
pullback:filter:pb_long_fail_rsi,symbol,COST,8,8,0.005681369787990012,-0.02644300443665118,-0.03212437422464119,-1
pullback:filter:pb_long_fail_rsi,symbol,CRM,2,4,0.05851592629171032,-0.08752735242651133,-0.14604327871822165,-1
pullback:filter:pb_long_fail_rsi,symbol,CRWD,2,5,0.053644323478584444,-0.09575146900163803,-0.14939579248022247,-1
pullback:filter:pb_long_fail_rsi,symbol,CVX,5,6,0.02448975112789984,0.009645420294669693,-0.014844330833230147,-1
pullback:filter:pb_long_fail_rsi,symbol,DDOG,3,3,0.04462414466594544,-0.10975884179973894,-0.15438298646568438,-1
pullback:filter:pb_long_fail_rsi,symbol,DE,7,1,0.01798586479057951,0.02547594366226602,0.007490078871686512,-1
pullback:filter:pb_long_fail_rsi,symbol,ETN,7,5,-0.006798876454413254,-0.030080334766391513,-0.02328145831197826,-1
pullback:filter:pb_long_fail_rsi,symbol,GE,7,3,0.029818901101608182,0.0560685313629797,0.026249630261371518,-1
pullback:filter:pb_long_fail_rsi,symbol,GOOGL,6,6,0.07116497668982984,-0.0027496030345650993,-0.07391457972439494,-1
pullback:filter:pb_long_fail_rsi,symbol,GS,2,8,-0.0008447360372254575,0.02360355493914726,0.024448290976372716,-1
pullback:filter:pb_long_fail_rsi,symbol,HD,2,2,0.03265664095094567,0.03399565698638163,0.0013390160354359582,-1
pullback:filter:pb_long_fail_rsi,symbol,HON,2,3,0.009913607780268563,0.039661688847517675,0.02974808106724911,-1
pullback:filter:pb_long_fail_rsi,symbol,HOOD,2,4,0.16429390890403123,-0.06859489505118344,-0.23288880395521466,-1
pullback:filter:pb_long_fail_rsi,symbol,JPM,6,4,0.028417288812946473,-0.05570491624335877,-0.08412220505630524,-1
pullback:filter:pb_long_fail_rsi,symbol,LLY,12,7,0.013968666762992854,-0.01708008135761187,-0.031048748120604725,-1
pullback:filter:pb_long_fail_rsi,symbol,MA,6,5,-0.024966439609803086,0.01117952601627148,0.03614596562607457,-1
pullback:filter:pb_long_fail_rsi,symbol,META,7,4,0.030025836742604346,-0.03712251860590793,-0.06714835534851227,-1
pullback:filter:pb_long_fail_rsi,symbol,MRVL,3,6,-0.03381300633862124,-0.09478592984804142,-0.06097292350942018,-1
pullback:filter:pb_long_fail_rsi,symbol,MS,10,0,0.004077158559157634,,,-1
pullback:filter:pb_long_fail_rsi,symbol,MSFT,3,3,-0.015670579508813454,-0.02881510808594238,-0.013144528577128927,-1
pullback:filter:pb_long_fail_rsi,symbol,MU,4,2,0.03815400234424571,0.004655099634113369,-0.03349890271013234,-1
pullback:filter:pb_long_fail_rsi,symbol,NFLX,7,2,0.021582780075569272,-0.02729987278714613,-0.0488826528627154,-1
pullback:filter:pb_long_fail_rsi,symbol,NKE,1,0,-0.02628581140529207,,,-1
pullback:filter:pb_long_fail_rsi,symbol,NOW,6,2,0.028765421265756725,0.01679667181949651,-0.011968749446260214,-1
pullback:filter:pb_long_fail_rsi,symbol,NVDA,8,4,0.042557643799453926,0.027970959768546466,-0.01458668403090746,-1
pullback:filter:pb_long_fail_rsi,symbol,ORCL,9,3,0.057075939089944315,0.0959630140739079,0.03888707498396359,-1
pullback:filter:pb_long_fail_rsi,symbol,PANW,10,5,0.024881694231120022,0.05959493203787183,0.034713237806751805,-1
pullback:filter:pb_long_fail_rsi,symbol,PLTR,8,1,0.05863842367658467,0.19195776266827713,0.13331933899169246,-1
pullback:filter:pb_long_fail_rsi,symbol,QCOM,2,3,0.021461931931613554,0.029854146440094764,0.00839221450848121,-1
pullback:filter:pb_long_fail_rsi,symbol,ROKU,7,3,0.005738062821913851,-0.15838314662230682,-0.16412120944422068,-1
pullback:filter:pb_long_fail_rsi,symbol,RTX,6,8,-0.01969558078783849,0.0021023160690873816,0.02179789685692587,-1
pullback:filter:pb_long_fail_rsi,symbol,SHOP,4,4,0.019392387971378017,-0.05660180189067096,-0.07599418986204898,-1
pullback:filter:pb_long_fail_rsi,symbol,SMCI,9,4,-0.027148363602587433,0.07717608884496732,0.10432445244755476,-1
pullback:filter:pb_long_fail_rsi,symbol,TSLA,5,4,0.01736977156508479,0.0007392595731131046,-0.016630511991971686,-1
pullback:filter:pb_long_fail_rsi,symbol,TSM,5,7,0.017665510998538147,-0.018773429696069162,-0.036438940694607305,-1
pullback:filter:pb_long_fail_rsi,symbol,UBER,7,1,0.026507776658319986,0.019013026554167922,-0.007494750104152063,-1
pullback:filter:pb_long_fail_rsi,symbol,V,10,6,-0.0009536877340088013,0.006657482066787883,0.007611169800796684,-1
pullback:filter:pb_long_fail_rsi,symbol,WMT,10,4,0.027548090943123972,-0.06771349873702368,-0.09526158968014764,-1
pullback:filter:pb_long_fail_rsi,symbol,XOM,7,5,-0.04570341173269584,0.01537502465162779,0.06107843638432363,-1
pullback:filter:pb_long_fail_touch,year,2021,17,0,-0.032300640834909855,,,0
pullback:filter:pb_long_fail_touch,year,2022,42,0,0.009384369342228355,,,0
pullback:filter:pb_long_fail_touch,year,2023,70,0,0.01470726508109265,,,0
pullback:filter:pb_long_fail_touch,year,2024,92,0,0.041232738727103715,,,0
pullback:filter:pb_long_fail_touch,year,2025,67,0,0.013194837271128744,,,0
pullback:filter:pb_long_fail_touch,symbol,AAPL,10,0,-0.010918353044128026,,,0
pullback:filter:pb_long_fail_touch,symbol,ABNB,7,0,-0.002239498975915085,,,0
pullback:filter:pb_long_fail_touch,symbol,AMD,3,0,-0.033851407633318696,,,0
pullback:filter:pb_long_fail_touch,symbol,AMZN,7,0,-0.019926713696024723,,,0
pullback:filter:pb_long_fail_touch,symbol,ASML,2,0,0.03367599919537784,,,0
pullback:filter:pb_long_fail_touch,symbol,AVGO,13,0,0.06804041088345304,,,0
pullback:filter:pb_long_fail_touch,symbol,BAC,4,0,0.02619110192201557,,,0
pullback:filter:pb_long_fail_touch,symbol,CAT,4,0,-0.04909966118799475,,,0
pullback:filter:pb_long_fail_touch,symbol,COIN,4,0,0.22439267650951533,,,0
pullback:filter:pb_long_fail_touch,symbol,COP,7,0,0.012875441548937272,,,0
pullback:filter:pb_long_fail_touch,symbol,COST,8,0,0.005681369787990012,,,0
pullback:filter:pb_long_fail_touch,symbol,CRM,2,0,0.05851592629171032,,,0
pullback:filter:pb_long_fail_touch,symbol,CRWD,2,0,0.053644323478584444,,,0
pullback:filter:pb_long_fail_touch,symbol,CVX,5,0,0.02448975112789984,,,0
pullback:filter:pb_long_fail_touch,symbol,DDOG,3,0,0.04462414466594544,,,0
pullback:filter:pb_long_fail_touch,symbol,DE,7,0,0.01798586479057951,,,0
pullback:filter:pb_long_fail_touch,symbol,ETN,7,0,-0.006798876454413254,,,0
pullback:filter:pb_long_fail_touch,symbol,GE,7,0,0.029818901101608182,,,0
pullback:filter:pb_long_fail_touch,symbol,GOOGL,6,0,0.07116497668982984,,,0
pullback:filter:pb_long_fail_touch,symbol,GS,2,0,-0.0008447360372254575,,,0
pullback:filter:pb_long_fail_touch,symbol,HD,2,0,0.03265664095094567,,,0
pullback:filter:pb_long_fail_touch,symbol,HON,2,0,0.009913607780268563,,,0
pullback:filter:pb_long_fail_touch,symbol,HOOD,2,0,0.16429390890403123,,,0
pullback:filter:pb_long_fail_touch,symbol,JPM,6,0,0.028417288812946473,,,0
pullback:filter:pb_long_fail_touch,symbol,LLY,12,0,0.013968666762992854,,,0
pullback:filter:pb_long_fail_touch,symbol,MA,6,0,-0.024966439609803086,,,0
pullback:filter:pb_long_fail_touch,symbol,META,7,0,0.030025836742604346,,,0
pullback:filter:pb_long_fail_touch,symbol,MRVL,3,0,-0.03381300633862124,,,0
pullback:filter:pb_long_fail_touch,symbol,MS,10,0,0.004077158559157634,,,0
pullback:filter:pb_long_fail_touch,symbol,MSFT,3,0,-0.015670579508813454,,,0
pullback:filter:pb_long_fail_touch,symbol,MU,4,0,0.03815400234424571,,,0
pullback:filter:pb_long_fail_touch,symbol,NFLX,7,0,0.021582780075569272,,,0
pullback:filter:pb_long_fail_touch,symbol,NKE,1,0,-0.02628581140529207,,,0
pullback:filter:pb_long_fail_touch,symbol,NOW,6,0,0.028765421265756725,,,0
pullback:filter:pb_long_fail_touch,symbol,NVDA,8,0,0.042557643799453926,,,0
pullback:filter:pb_long_fail_touch,symbol,ORCL,9,0,0.057075939089944315,,,0
pullback:filter:pb_long_fail_touch,symbol,PANW,10,0,0.024881694231120022,,,0
pullback:filter:pb_long_fail_touch,symbol,PLTR,8,0,0.05863842367658467,,,0
pullback:filter:pb_long_fail_touch,symbol,QCOM,2,0,0.021461931931613554,,,0
pullback:filter:pb_long_fail_touch,symbol,ROKU,7,0,0.005738062821913851,,,0
pullback:filter:pb_long_fail_touch,symbol,RTX,6,0,-0.01969558078783849,,,0
pullback:filter:pb_long_fail_touch,symbol,SHOP,4,0,0.019392387971378017,,,0
pullback:filter:pb_long_fail_touch,symbol,SMCI,9,0,-0.027148363602587433,,,0
pullback:filter:pb_long_fail_touch,symbol,TSLA,5,0,0.01736977156508479,,,0
pullback:filter:pb_long_fail_touch,symbol,TSM,5,0,0.017665510998538147,,,0
pullback:filter:pb_long_fail_touch,symbol,UBER,7,0,0.026507776658319986,,,0
pullback:filter:pb_long_fail_touch,symbol,V,10,0,-0.0009536877340088013,,,0
pullback:filter:pb_long_fail_touch,symbol,WMT,10,0,0.027548090943123972,,,0
pullback:filter:pb_long_fail_touch,symbol,XOM,7,0,-0.04570341173269584,,,0
pullback:filter:pb_long_fail_reclaim,year,2021,17,127,-0.032300640834909855,-0.007733520322448225,0.02456712051246163,-1
pullback:filter:pb_long_fail_reclaim,year,2022,42,297,0.009384369342228355,0.008379298523154544,-0.0010050708190738108,-1
pullback:filter:pb_long_fail_reclaim,year,2023,70,541,0.01470726508109265,0.023434044959566084,0.008726779878473433,-1
pullback:filter:pb_long_fail_reclaim,year,2024,92,902,0.041232738727103715,0.024920991040226066,-0.01631174768687765,-1
pullback:filter:pb_long_fail_reclaim,year,2025,67,596,0.013194837271128744,0.0071798379967355054,-0.006014999274393238,-1
pullback:filter:pb_long_fail_reclaim,symbol,AAPL,10,68,-0.010918353044128026,0.009562634647409368,0.020480987691537396,-1
pullback:filter:pb_long_fail_reclaim,symbol,ABNB,7,35,-0.002239498975915085,0.006884244559514647,0.009123743535429732,-1
pullback:filter:pb_long_fail_reclaim,symbol,AMD,3,39,-0.033851407633318696,-0.027044555129379057,0.006806852503939639,-1
pullback:filter:pb_long_fail_reclaim,symbol,AMZN,7,32,-0.019926713696024723,0.01386945193685396,0.03379616563287868,-1
pullback:filter:pb_long_fail_reclaim,symbol,ARM,0,43,,0.019987078465645524,,-1
pullback:filter:pb_long_fail_reclaim,symbol,ASML,2,25,0.03367599919537784,0.01628875549883584,-0.017387243696541998,-1
pullback:filter:pb_long_fail_reclaim,symbol,AVGO,13,74,0.06804041088345304,0.07172460235780398,0.003684191474350937,-1
pullback:filter:pb_long_fail_reclaim,symbol,BAC,4,52,0.02619110192201557,0.01847723299871676,-0.007713868923298811,-1
pullback:filter:pb_long_fail_reclaim,symbol,CAT,4,54,-0.04909966118799475,0.008014196397303167,0.05711385758529791,-1
pullback:filter:pb_long_fail_reclaim,symbol,COIN,4,44,0.22439267650951533,0.036158318157290655,-0.18823435835222468,-1
pullback:filter:pb_long_fail_reclaim,symbol,COP,7,43,0.012875441548937272,0.0037714209257475777,-0.009104020623189695,-1
pullback:filter:pb_long_fail_reclaim,symbol,COST,8,59,0.005681369787990012,0.014214841059344537,0.008533471271354525,-1
pullback:filter:pb_long_fail_reclaim,symbol,CRM,2,40,0.05851592629171032,0.025796225361121278,-0.03271970093058904,-1
pullback:filter:pb_long_fail_reclaim,symbol,CRWD,2,35,0.053644323478584444,0.02497501805509223,-0.028669305423492213,-1
pullback:filter:pb_long_fail_reclaim,symbol,CVX,5,48,0.02448975112789984,0.008621764873796484,-0.015867986254103357,-1
pullback:filter:pb_long_fail_reclaim,symbol,DDOG,3,42,0.04462414466594544,0.04254164863484447,-0.002082496031100972,-1
pullback:filter:pb_long_fail_reclaim,symbol,DE,7,50,0.01798586479057951,-0.004960452454916833,-0.022946317245496343,-1
pullback:filter:pb_long_fail_reclaim,symbol,ETN,7,85,-0.006798876454413254,0.015172362813971248,0.021971239268384502,-1
pullback:filter:pb_long_fail_reclaim,symbol,GE,7,38,0.029818901101608182,0.054030850115719224,0.024211949014111042,-1
pullback:filter:pb_long_fail_reclaim,symbol,GOOGL,6,49,0.07116497668982984,0.026485552498061567,-0.04467942419176827,-1
pullback:filter:pb_long_fail_reclaim,symbol,GS,2,48,-0.0008447360372254575,0.00941260953148907,0.010257345568714528,-1
pullback:filter:pb_long_fail_reclaim,symbol,HD,2,30,0.03265664095094567,-0.012340339110031247,-0.04499698006097692,-1
pullback:filter:pb_long_fail_reclaim,symbol,HON,2,32,0.009913607780268563,-0.010885630027460402,-0.020799237807728965,-1
pullback:filter:pb_long_fail_reclaim,symbol,HOOD,2,24,0.16429390890403123,0.08272827381268893,-0.08156563509134229,-1
pullback:filter:pb_long_fail_reclaim,symbol,JPM,6,68,0.028417288812946473,0.014457751232896873,-0.0139595375800496,-1
pullback:filter:pb_long_fail_reclaim,symbol,LLY,12,65,0.013968666762992854,0.01849311051562226,0.004524443752629406,-1
pullback:filter:pb_long_fail_reclaim,symbol,MA,6,77,-0.024966439609803086,-0.0015097622143127325,0.023456677395490354,-1
pullback:filter:pb_long_fail_reclaim,symbol,META,7,41,0.030025836742604346,0.007154116882991981,-0.022871719859612366,-1
pullback:filter:pb_long_fail_reclaim,symbol,MRVL,3,44,-0.03381300633862124,-0.06367158354814174,-0.029858577209520502,-1
pullback:filter:pb_long_fail_reclaim,symbol,MS,10,51,0.004077158559157634,-0.001536362567129138,-0.0056135211262867725,-1
pullback:filter:pb_long_fail_reclaim,symbol,MSFT,3,68,-0.015670579508813454,0.01118526660358035,0.026855846112393805,-1
pullback:filter:pb_long_fail_reclaim,symbol,MU,4,35,0.03815400234424571,0.06901507002092284,0.030861067676677137,-1
pullback:filter:pb_long_fail_reclaim,symbol,NFLX,7,58,0.021582780075569272,0.028483026731190294,0.0069002466556210215,-1
pullback:filter:pb_long_fail_reclaim,symbol,NKE,1,10,-0.02628581140529207,-0.05251759512398304,-0.02623178371869097,-1
pullback:filter:pb_long_fail_reclaim,symbol,NOW,6,49,0.028765421265756725,0.03860616948738291,0.009840748221626183,-1
pullback:filter:pb_long_fail_reclaim,symbol,NVDA,8,47,0.042557643799453926,0.07983569370153674,0.03727804990208282,-1
pullback:filter:pb_long_fail_reclaim,symbol,ORCL,9,68,0.057075939089944315,0.03763394299496427,-0.019441996094980048,-1
pullback:filter:pb_long_fail_reclaim,symbol,PANW,10,72,0.024881694231120022,0.017266694263642357,-0.007614999967477665,-1
pullback:filter:pb_long_fail_reclaim,symbol,PLTR,8,34,0.05863842367658467,0.08514234894406944,0.026503925267484768,-1
pullback:filter:pb_long_fail_reclaim,symbol,QCOM,2,39,0.021461931931613554,-0.011354960926347525,-0.03281689285796108,-1
pullback:filter:pb_long_fail_reclaim,symbol,ROKU,7,30,0.005738062821913851,-0.041727410823845824,-0.047465473645759676,-1
pullback:filter:pb_long_fail_reclaim,symbol,RTX,6,60,-0.01969558078783849,0.008817272684893332,0.028512853472731824,-1
pullback:filter:pb_long_fail_reclaim,symbol,SHOP,4,27,0.019392387971378017,0.015675902187817246,-0.0037164857835607704,-1
pullback:filter:pb_long_fail_reclaim,symbol,SMCI,9,73,-0.027148363602587433,0.029458703353813058,0.05660706695640049,-1
pullback:filter:pb_long_fail_reclaim,symbol,TSLA,5,44,0.01736977156508479,-0.04075295652844853,-0.05812272809353332,-1
pullback:filter:pb_long_fail_reclaim,symbol,TSM,5,42,0.017665510998538147,0.041047003435750525,0.023381492437212378,-1
pullback:filter:pb_long_fail_reclaim,symbol,UBER,7,72,0.026507776658319986,0.011233940573767103,-0.015273836084552883,-1
pullback:filter:pb_long_fail_reclaim,symbol,V,10,61,-0.0009536877340088013,0.010714950161714558,0.011668637895723359,-1
pullback:filter:pb_long_fail_reclaim,symbol,WMT,10,64,0.027548090943123972,0.006923002328181643,-0.02062508861494233,-1
pullback:filter:pb_long_fail_reclaim,symbol,XOM,7,75,-0.04570341173269584,0.0068459913969894145,0.05254940312968526,-1
pullback:filter:long_fail_direction,year,2021,17,0,-0.032300640834909855,,,0
pullback:filter:long_fail_direction,year,2022,42,0,0.009384369342228355,,,0
pullback:filter:long_fail_direction,year,2023,70,0,0.01470726508109265,,,0
pullback:filter:long_fail_direction,year,2024,92,0,0.041232738727103715,,,0
pullback:filter:long_fail_direction,year,2025,67,0,0.013194837271128744,,,0
pullback:filter:long_fail_direction,symbol,AAPL,10,0,-0.010918353044128026,,,0
pullback:filter:long_fail_direction,symbol,ABNB,7,0,-0.002239498975915085,,,0
pullback:filter:long_fail_direction,symbol,AMD,3,0,-0.033851407633318696,,,0
pullback:filter:long_fail_direction,symbol,AMZN,7,0,-0.019926713696024723,,,0
pullback:filter:long_fail_direction,symbol,ASML,2,0,0.03367599919537784,,,0
pullback:filter:long_fail_direction,symbol,AVGO,13,0,0.06804041088345304,,,0
pullback:filter:long_fail_direction,symbol,BAC,4,0,0.02619110192201557,,,0
pullback:filter:long_fail_direction,symbol,CAT,4,0,-0.04909966118799475,,,0
pullback:filter:long_fail_direction,symbol,COIN,4,0,0.22439267650951533,,,0
pullback:filter:long_fail_direction,symbol,COP,7,0,0.012875441548937272,,,0
pullback:filter:long_fail_direction,symbol,COST,8,0,0.005681369787990012,,,0
pullback:filter:long_fail_direction,symbol,CRM,2,0,0.05851592629171032,,,0
pullback:filter:long_fail_direction,symbol,CRWD,2,0,0.053644323478584444,,,0
pullback:filter:long_fail_direction,symbol,CVX,5,0,0.02448975112789984,,,0
pullback:filter:long_fail_direction,symbol,DDOG,3,0,0.04462414466594544,,,0
pullback:filter:long_fail_direction,symbol,DE,7,0,0.01798586479057951,,,0
pullback:filter:long_fail_direction,symbol,ETN,7,0,-0.006798876454413254,,,0
pullback:filter:long_fail_direction,symbol,GE,7,0,0.029818901101608182,,,0
pullback:filter:long_fail_direction,symbol,GOOGL,6,0,0.07116497668982984,,,0
pullback:filter:long_fail_direction,symbol,GS,2,0,-0.0008447360372254575,,,0
pullback:filter:long_fail_direction,symbol,HD,2,0,0.03265664095094567,,,0
pullback:filter:long_fail_direction,symbol,HON,2,0,0.009913607780268563,,,0
pullback:filter:long_fail_direction,symbol,HOOD,2,0,0.16429390890403123,,,0
pullback:filter:long_fail_direction,symbol,JPM,6,0,0.028417288812946473,,,0
pullback:filter:long_fail_direction,symbol,LLY,12,0,0.013968666762992854,,,0
pullback:filter:long_fail_direction,symbol,MA,6,0,-0.024966439609803086,,,0
pullback:filter:long_fail_direction,symbol,META,7,0,0.030025836742604346,,,0
pullback:filter:long_fail_direction,symbol,MRVL,3,0,-0.03381300633862124,,,0
pullback:filter:long_fail_direction,symbol,MS,10,0,0.004077158559157634,,,0
pullback:filter:long_fail_direction,symbol,MSFT,3,0,-0.015670579508813454,,,0
pullback:filter:long_fail_direction,symbol,MU,4,0,0.03815400234424571,,,0
pullback:filter:long_fail_direction,symbol,NFLX,7,0,0.021582780075569272,,,0
pullback:filter:long_fail_direction,symbol,NKE,1,0,-0.02628581140529207,,,0
pullback:filter:long_fail_direction,symbol,NOW,6,0,0.028765421265756725,,,0
pullback:filter:long_fail_direction,symbol,NVDA,8,0,0.042557643799453926,,,0
pullback:filter:long_fail_direction,symbol,ORCL,9,0,0.057075939089944315,,,0
pullback:filter:long_fail_direction,symbol,PANW,10,0,0.024881694231120022,,,0
pullback:filter:long_fail_direction,symbol,PLTR,8,0,0.05863842367658467,,,0
pullback:filter:long_fail_direction,symbol,QCOM,2,0,0.021461931931613554,,,0
pullback:filter:long_fail_direction,symbol,ROKU,7,0,0.005738062821913851,,,0
pullback:filter:long_fail_direction,symbol,RTX,6,0,-0.01969558078783849,,,0
pullback:filter:long_fail_direction,symbol,SHOP,4,0,0.019392387971378017,,,0
pullback:filter:long_fail_direction,symbol,SMCI,9,0,-0.027148363602587433,,,0
pullback:filter:long_fail_direction,symbol,TSLA,5,0,0.01736977156508479,,,0
pullback:filter:long_fail_direction,symbol,TSM,5,0,0.017665510998538147,,,0
pullback:filter:long_fail_direction,symbol,UBER,7,0,0.026507776658319986,,,0
pullback:filter:long_fail_direction,symbol,V,10,0,-0.0009536877340088013,,,0
pullback:filter:long_fail_direction,symbol,WMT,10,0,0.027548090943123972,,,0
pullback:filter:long_fail_direction,symbol,XOM,7,0,-0.04570341173269584,,,0
pullback:filter:long_fail_volatility,year,2021,17,0,-0.032300640834909855,,,0
pullback:filter:long_fail_volatility,year,2022,42,0,0.009384369342228355,,,0
pullback:filter:long_fail_volatility,year,2023,70,0,0.01470726508109265,,,0
pullback:filter:long_fail_volatility,year,2024,92,0,0.041232738727103715,,,0
pullback:filter:long_fail_volatility,year,2025,67,0,0.013194837271128744,,,0
pullback:filter:long_fail_volatility,symbol,AAPL,10,0,-0.010918353044128026,,,0
pullback:filter:long_fail_volatility,symbol,ABNB,7,0,-0.002239498975915085,,,0
pullback:filter:long_fail_volatility,symbol,AMD,3,0,-0.033851407633318696,,,0
pullback:filter:long_fail_volatility,symbol,AMZN,7,0,-0.019926713696024723,,,0
pullback:filter:long_fail_volatility,symbol,ASML,2,0,0.03367599919537784,,,0
pullback:filter:long_fail_volatility,symbol,AVGO,13,0,0.06804041088345304,,,0
pullback:filter:long_fail_volatility,symbol,BAC,4,0,0.02619110192201557,,,0
pullback:filter:long_fail_volatility,symbol,CAT,4,0,-0.04909966118799475,,,0
pullback:filter:long_fail_volatility,symbol,COIN,4,0,0.22439267650951533,,,0
pullback:filter:long_fail_volatility,symbol,COP,7,0,0.012875441548937272,,,0
pullback:filter:long_fail_volatility,symbol,COST,8,0,0.005681369787990012,,,0
pullback:filter:long_fail_volatility,symbol,CRM,2,0,0.05851592629171032,,,0
pullback:filter:long_fail_volatility,symbol,CRWD,2,0,0.053644323478584444,,,0
pullback:filter:long_fail_volatility,symbol,CVX,5,0,0.02448975112789984,,,0
pullback:filter:long_fail_volatility,symbol,DDOG,3,0,0.04462414466594544,,,0
pullback:filter:long_fail_volatility,symbol,DE,7,0,0.01798586479057951,,,0
pullback:filter:long_fail_volatility,symbol,ETN,7,0,-0.006798876454413254,,,0
pullback:filter:long_fail_volatility,symbol,GE,7,0,0.029818901101608182,,,0
pullback:filter:long_fail_volatility,symbol,GOOGL,6,0,0.07116497668982984,,,0
pullback:filter:long_fail_volatility,symbol,GS,2,0,-0.0008447360372254575,,,0
pullback:filter:long_fail_volatility,symbol,HD,2,0,0.03265664095094567,,,0
pullback:filter:long_fail_volatility,symbol,HON,2,0,0.009913607780268563,,,0
pullback:filter:long_fail_volatility,symbol,HOOD,2,0,0.16429390890403123,,,0
pullback:filter:long_fail_volatility,symbol,JPM,6,0,0.028417288812946473,,,0
pullback:filter:long_fail_volatility,symbol,LLY,12,0,0.013968666762992854,,,0
pullback:filter:long_fail_volatility,symbol,MA,6,0,-0.024966439609803086,,,0
pullback:filter:long_fail_volatility,symbol,META,7,0,0.030025836742604346,,,0
pullback:filter:long_fail_volatility,symbol,MRVL,3,0,-0.03381300633862124,,,0
