cohort,group,group_value,horizon,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
pure_active_before_final,symbol,MS,1,10,10,0,1,2,-0.0027362655422107805,-0.0002497624831444556,-0.0302483686446705,0.0176437192128964,5,5,0.5,-0.0018689632567828879,0.009863617883212583,0.010280930413848366,-0.011361589545043849,-0.005927484554199169,-0.005370548762675965,0.0006689530430791976,0.0026342832204651846,-0.011096623580089464,0.007030777588555843,0.008360358037878685,-0.01784868798638768,0.012376156901966117,0.015112422444176897,10,6,4,0,0,0,0.6,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,MS,3,10,10,0,1,2,0.00028558667763692867,0.008903899282559302,-0.019464195895829928,0.02240510024701512,6,4,0.6,0.006242948743861887,0.015084775311187093,0.01683926975111172,-0.019099417487679193,-0.006926608267629697,-0.0022637996219245166,0.008130405924953892,0.0025493862995614454,-0.008749906824451823,0.013500274109472759,0.009035493502088751,-0.018205748751148464,0.018776922106422324,0.018491335428785394,10,6,4,0,0,0,0.6,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,MS,5,10,10,0,1,2,0.0005244898888570382,0.010175127195945044,-0.026130102923923447,0.038762703787475816,6,4,0.6,0.008402143986082106,0.020983495652459206,0.022334316780625363,-0.02432108916045591,-0.010125792070839856,-0.0040674167092847385,0.012118755684532209,0.004591906598141776,-0.014114983845854032,0.019451665229069444,0.01463947373471107,-0.024316043393560017,0.025365023171274093,0.024840533282417056,10,6,4,0,0,0,0.6,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,MS,10,10,10,0,1,2,0.004077158559157634,0.021804198677759956,-0.02764714004072811,0.040978649502603215,7,3,0.7,0.0166009408627268,0.036578793737009896,0.04424419649842115,-0.030573748435207493,-0.013757362847461041,-7.679052836778105e-05,0.019363358583188977,0.004153949087525415,-0.011391093530090666,0.0282192078034067,0.0154682520892483,-0.02697872435433226,0.03513304147264753,0.031055882913489895,10,6,4,0,0,0,0.6,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,MS,20,10,10,0,1,2,0.04357182867792155,0.039635105260887316,-0.03869931434322692,0.12818578105080677,7,3,0.7,0.04794349499769471,0.08363960928441502,0.07251724454154007,-0.040099369870985904,-0.024212587511671546,0.027774914861872963,0.06325466811154629,0.01579691381604859,0.0017552708207982778,0.08745806523008147,0.04181655785712327,-0.03150750050996516,0.11865115786580827,0.0750793291878867,10,6,4,0,0,0,0.6,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,MSFT,1,4,4,0,1,3,0.004343443204782693,0.00473631166072741,-0.007479971669276896,0.01585256331408651,2,2,0.5,0.004343443204782693,0.00933121510725854,0.007641161682198416,-0.007287062703120156,-0.006841069826682089,-0.00022787273451381948,0.00917667144804235,0.004571315939296512,-0.010156241524996279,0.01805739102267223,0.014499684729778972,,,,3,3,0,0,0,1,1.0,3,1,1,1,0,1,0.3333333333333333
pure_active_before_final,symbol,MSFT,3,4,4,0,1,3,0.021203550001091365,0.020722276591196298,-0.001994499300753771,0.04478661803085256,3,1,0.75,0.021203550001091365,0.02650844762529403,0.028444914195451587,-0.009250478622333358,-0.0078903023595579,0.012831470819068066,0.02925478024318462,0.008372079182023298,-0.0029501407251883993,0.04631978754716126,0.024153690726279764,,,,3,3,0,0,0,1,1.0,3,1,1,1,0,1,0.3333333333333333
pure_active_before_final,symbol,MSFT,5,4,4,0,1,3,0.018466265346044786,0.014318861214311474,0.004171535577072927,0.0360789184204033,4,0,1.0,0.018466265346044786,0.03113823239596436,0.030474731168384395,-0.010474172833397105,-0.010337690781685394,0.009690990315483225,0.024476604288784138,0.008775275030561561,0.00043524851782672513,0.04479209043772947,0.01803101682821806,,,,3,3,0,0,0,1,1.0,3,1,1,1,0,1,0.3333333333333333
pure_active_before_final,symbol,MSFT,10,4,3,1,1,3,-0.015670579508813454,-0.03333436211699059,-0.0404360454939809,0.01616039951962485,1,2,0.3333333333333333,-0.015670579508813454,0.0430219894468431,0.045101755491623985,-0.03285055457797489,-0.03455650115588971,-0.03777291422760953,-0.0024001360941059424,0.02210233471879608,,,,,,,3,3,0,0,0,1,1.0,3,1,1,1,0,1,0.3333333333333333
pure_active_before_final,symbol,MSFT,20,4,3,1,1,3,-0.03919003902778129,-0.045194937850567496,-0.07183345552376671,-0.004144663002681367,1,2,0.3333333333333333,-0.03919003902778129,0.04852731496853065,0.04850799715649434,-0.05307096658116254,-0.05747850670646237,-0.06184401139631701,-0.019538516070638667,0.022653972368535724,,,,,,,3,3,0,0,0,1,1.0,3,1,1,1,0,1,0.3333333333333333
pure_active_before_final,symbol,MU,1,4,4,0,1,4,0.008656472297837031,0.008016584465269316,-0.03059678966570608,0.048421644527434325,3,1,0.75,0.008656472297837031,0.022216711989286125,0.01703971273977567,-0.014845270706903668,-0.005899156515605797,-0.009375162381569324,0.02626151508886491,0.018031634679406355,-0.044158656075246605,0.0627513763360561,0.052815128373083636,,,,4,3,1,0,0,0,0.75,4,3,1,0,0,0,0.75
pure_active_before_final,symbol,MU,3,4,4,0,1,4,0.018293516282765487,0.059931236876648586,-0.11683107769073392,0.12010793378115844,3,1,0.75,0.018293516282765487,0.06785841117742922,0.06711456103857105,-0.04903605773493813,-0.005899156515605797,-0.0229254616886491,0.08727097465010214,0.04121897797141459,-0.18863885881924447,0.14195045019700925,0.20693237510200996,,,,4,3,1,0,0,0,0.75,4,3,1,0,0,0,0.75
pure_active_before_final,symbol,MU,5,4,4,0,1,4,0.01690362237339882,0.048103448259221526,-0.09153758386482848,0.10038496790296797,3,1,0.75,0.01690362237339882,0.06797015483196159,0.06711456103857105,-0.05359124769377213,-0.005899156515605797,-0.01744871994223966,0.0720558486129191,0.03435234231563848,-0.14855305634516203,0.11996064932031425,0.16545667871856085,,,,4,3,1,0,0,0,0.75,4,3,1,0,0,0,0.75
pure_active_before_final,symbol,MU,10,4,4,0,1,4,0.03815400234424571,0.0732839996344421,-0.09174935876718494,0.13995336562351926,3,1,0.75,0.03815400234424571,0.10369164202520073,0.13313164118307064,-0.0685698216070659,-0.005899156515605797,0.0001600210603765658,0.09956798182157911,0.03799398128386914,-0.1460879360877545,0.15213594619585313,0.1842419384320002,,,,4,3,1,0,0,0,0.75,4,3,1,0,0,0,0.75
pure_active_before_final,symbol,MU,20,4,4,0,1,4,0.09956222777768078,0.13556969025425447,-0.0770388844897194,0.24735737006382205,3,1,0.75,0.09956222777768078,0.15563413539337154,0.1566418347061007,-0.0685698216070659,-0.005899156515605797,0.039861755177927484,0.18326767536181654,0.0597004725997533,-0.15155411497472648,0.2786636455769407,0.25111634275240724,,,,4,3,1,0,0,0,0.75,4,3,1,0,0,0,0.75
pure_active_before_final,symbol,NFLX,1,9,9,0,1,3,-0.0008877729646757063,-0.009015183965747409,-0.03766223114014315,0.03148984886497723,4,5,0.4444444444444444,-0.0008877729646757063,0.026904058385559957,0.007827069279204402,-0.013309379787480393,-0.014580605136977898,-0.013116706840075681,0.005029790741440915,0.012228933875399976,-0.022259171302824583,0.01682675853061257,0.021371398338148877,-0.032511194433201024,0.03276750125411754,0.031623421468525315,9,5,4,0,0,0,0.5555555555555556,9,3,5,1,0,0,0.3333333333333333
pure_active_before_final,symbol,NFLX,3,9,9,0,1,3,0.025032860567162783,0.000863147442897505,-0.02627259526005967,0.12880844668497146,5,4,0.5555555555555556,0.025032860567162783,0.045530619275906216,0.01892596125537671,-0.016074235949176736,-0.019322726919607902,0.009696750122835274,0.033484207927347354,0.015336110444327509,-0.011972340874112733,0.05084638722335122,0.03700520144127552,-0.021431236838792556,0.07753938625418444,0.046464097405955335,9,5,4,0,0,0,0.5555555555555556,9,3,5,1,0,0,0.3333333333333333
pure_active_before_final,symbol,NFLX,5,9,9,0,1,3,0.03626655072648166,0.022539658192248346,-0.00020956478249333985,0.12048695821776848,8,1,0.8888888888888888,0.03626655072648166,0.05904175800922155,0.040865515547707565,-0.016074235949176736,-0.019322726919607902,0.024223995898901757,0.04674646300285898,0.012042554827579904,0.007244835442862363,0.05761458293616487,0.029021715283619298,-0.0005491149889510494,0.0765139395754727,0.03681566571543271,9,5,4,0,0,0,0.5555555555555556,9,3,5,1,0,0,0.3333333333333333
pure_active_before_final,symbol,NFLX,10,9,9,0,1,3,0.05057343549128975,0.036463526346927955,-0.030085565778690704,0.1471859693048491,5,4,0.5555555555555556,0.05057343549128975,0.08352440050072386,0.060577712264855865,-0.024307398376816797,-0.05000585744051533,0.03687861538410739,0.0632076055825018,0.013694820107182364,0.0017094521431021785,0.09150882755045907,0.048863983348187576,-0.024915282108641135,0.12958963037731108,0.0754887175999309,9,5,4,0,0,0,0.5555555555555556,9,3,5,1,0,0,0.3333333333333333
pure_active_before_final,symbol,NFLX,20,9,9,0,1,3,0.06591200036807143,0.027334822388825897,-0.0360824445178818,0.20780198410472664,7,2,0.7777777777777778,0.06591200036807143,0.11348268332957136,0.060577712264855865,-0.050371125560383395,-0.0544384877777333,0.047846616959748775,0.08683957497894124,0.018065383408322658,-0.004006981844153212,0.11870201794618769,0.06991898221222465,-0.027354958779827937,0.1688232540107822,0.09326695914789937,9,5,4,0,0,0,0.5555555555555556,9,3,5,1,0,0,0.3333333333333333
pure_active_before_final,symbol,NKE,1,1,1,0,1,1,-0.0071415855880406776,-0.0071415855880406776,-0.0071415855880406776,-0.0071415855880406776,0,1,0.0,-0.0071415855880406776,0.01422309936829369,0.01422309936829369,-0.015243404371908964,-0.015243404371908964,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
pure_active_before_final,symbol,NKE,3,1,1,0,1,1,0.005701235794299375,0.005701235794299375,0.005701235794299375,0.005701235794299375,1,0,1.0,0.005701235794299375,0.01422309936829369,0.01422309936829369,-0.015243404371908964,-0.015243404371908964,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
pure_active_before_final,symbol,NKE,5,1,1,0,1,1,0.012902801617250326,0.012902801617250326,0.012902801617250326,0.012902801617250326,1,0,1.0,0.012902801617250326,0.019024173774553343,0.019024173774553343,-0.015243404371908964,-0.015243404371908964,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
pure_active_before_final,symbol,NKE,10,1,1,0,1,1,-0.02628581140529207,-0.02628581140529207,-0.02628581140529207,-0.02628581140529207,0,1,0.0,-0.02628581140529207,0.020944548593330614,0.020944548593330614,-0.02718597279333168,-0.02718597279333168,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
pure_active_before_final,symbol,NKE,20,1,1,0,1,1,-0.143431605682793,-0.143431605682793,-0.143431605682793,-0.143431605682793,0,1,0.0,-0.143431605682793,0.020944548593330614,0.020944548593330614,-0.14481188366874642,-0.14481188366874642,,,,,,,,,,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0.0
pure_active_before_final,symbol,NOW,1,6,6,0,1,2,-0.0038398739666697934,-0.003584759252414249,-0.021077505574657374,0.013142642927062242,2,4,0.3333333333333333,-0.0038398739666697934,0.006538471501420247,0.001674738039125656,-0.01831699835026962,-0.019205775193391394,-0.009290021622405508,0.0016510543476119465,0.005450147655735715,-0.015289137706552084,0.007609389773212498,0.01144926373988229,-0.03129451553807849,0.023410864312008783,0.0274546415714087,6,3,3,0,0,0,0.5,6,3,3,0,0,0,0.5
pure_active_before_final,symbol,NOW,3,6,6,0,1,2,0.010270829295677722,0.010007946211462171,-0.02662467283744052,0.04742921451301152,4,2,0.6666666666666666,0.010270829295677722,0.02924116338600023,0.02164537609538264,-0.022624282337480466,-0.020086538986242297,0.00145856290051265,0.021458285093815154,0.008812266395165072,-0.01768369319399506,0.038225351785350505,0.027954522489672784,-0.04566644969500944,0.05433216127150309,0.05593727899068716,6,3,3,0,0,0,0.5,6,3,3,0,0,0,0.5
pure_active_before_final,symbol,NOW,5,6,6,0,1,2,0.034318217632666514,0.04600244258171038,-0.023723022733994625,0.08067523305028379,4,2,0.6666666666666666,0.034318217632666514,0.045468663777790186,0.04866597818338492,-0.02442255031467888,-0.020086538986242297,0.02410343500442531,0.04613551198693551,0.010214782628241204,-0.009015201902581834,0.07765163716791486,0.04333341953524835,-0.024768254138678447,0.08539213077387253,0.05908647177134496,6,3,3,0,0,0,0.5,6,3,3,0,0,0,0.5
pure_active_before_final,symbol,NOW,10,6,6,0,1,2,0.028765421265756725,0.011597262221912874,-0.04004639414118488,0.11474539571654219,3,3,0.5,0.028765421265756725,0.08017455092959395,0.07983574143817362,-0.04276351310179229,-0.050160534969767356,0.009939761717354978,0.04268603833173819,0.01882565954840175,-0.02681171596728797,0.08434255849880141,0.05557713723304469,-0.04083766406415057,0.12289371900776547,0.06960308532990729,6,3,3,0,0,0,0.5,6,3,3,0,0,0,0.5
pure_active_before_final,symbol,NOW,20,6,6,0,1,2,0.09898239506472267,0.11508152315126985,0.007423525528203634,0.17444213651469453,5,1,0.8333333333333334,0.09898239506472267,0.14837169874367753,0.14600993758084813,-0.04682423167818759,-0.053083854304455724,0.08301898210615406,0.13104492066348916,0.01596341295856861,0.03141818875310113,0.16654660137634422,0.06756420631162155,-0.061330232929109774,0.17879945985756573,0.16031262799383245,6,3,3,0,0,0,0.5,6,3,3,0,0,0,0.5
pure_active_before_final,symbol,NVDA,1,10,10,0,1,5,0.01003199834077012,0.013876923991520074,-0.006130611549452812,0.03718509642657325,9,1,0.9,0.013163124687577604,0.027713679489151287,0.024007202925186766,-0.01705106854801679,-0.009550821292956091,0.004284920929836085,0.018562299171088585,0.005747077410934036,-0.0021378865938084407,0.023431005099001836,0.012169884934578561,-0.009649020979618839,0.02971301766115908,0.01968101932038896,9,6,3,0,0,1,0.6666666666666666,9,5,4,0,0,1,0.5555555555555556
pure_active_before_final,symbol,NVDA,3,10,9,1,1,4,0.0015583175953205093,0.034862797620334174,-0.11446451779784972,0.06598729485904706,5,4,0.5555555555555556,0.0015583175953205093,0.046889098634640955,0.04137316892628462,-0.04663613929740703,-0.017823314152769942,-0.007330759682362187,0.01945307329431374,0.008889077277682697,-0.029875596309473746,0.0454421923771226,0.031433913904794254,-0.06493507602637999,0.05972559121076759,0.0664933936217005,9,6,3,0,0,1,0.6666666666666666,9,5,4,0,0,1,0.5555555555555556
pure_active_before_final,symbol,NVDA,5,10,9,1,1,4,0.005841862314091179,0.03854435827203706,-0.15481748802818004,0.08246128282874965,6,3,0.6666666666666666,0.005841862314091179,0.06626574323305201,0.0756976755743406,-0.05734260767343044,-0.021530570648519487,-0.005385456847674247,0.025953117838126885,0.011227319161765427,-0.03270614787907004,0.065444077748063,0.03854801019316122,-0.07705977109771461,0.0805678717364105,0.08290163341180579,9,6,3,0,0,1,0.6666666666666666,9,5,4,0,0,1,0.5555555555555556
pure_active_before_final,symbol,NVDA,10,10,9,1,1,4,0.04565578376026272,0.07044090344673304,-0.05764771447038015,0.11122387766210369,7,2,0.7777777777777778,0.04565578376026272,0.09220941253143386,0.11009883121340258,-0.06676039104245318,-0.03156276046377526,0.03419846056367784,0.06209592078869275,0.011457323196584879,0.012249507854252642,0.08971705934181295,0.03340627590601008,-0.01773665867722113,0.10285194627612898,0.06339244243748385,9,6,3,0,0,1,0.6666666666666666,9,5,4,0,0,1,0.5555555555555556
pure_active_before_final,symbol,NVDA,20,10,9,1,1,4,0.037516833592131774,0.025529692178950514,-0.09423648185372303,0.15893867825210217,7,2,0.7777777777777778,0.037516833592131774,0.13376670011316488,0.1301876631362815,-0.0935221807332355,-0.047836687392204036,0.010186459381543445,0.06338013089164357,0.02733037421058833,-0.02134181617028989,0.09597654950529177,0.058858649762421666,-0.05674672013751908,0.13477717267507794,0.09426355372965085,9,6,3,0,0,1,0.6666666666666666,9,5,4,0,0,1,0.5555555555555556
pure_active_before_final,symbol,ORCL,1,9,9,0,1,3,0.003824730896448044,0.0040195877122573,-0.010654114616736798,0.01678593124325194,6,3,0.6666666666666666,0.003824730896448044,0.014003384945616173,0.011639598899845671,-0.005206135422911966,-0.004857472058767409,0.0012529980524674106,0.006584708859334112,0.0025717328439806334,-0.0024732504325004068,0.010421895607343301,0.006297981328948451,-0.006353821583996638,0.013954569172940412,0.010178552480444683,8,6,2,0,1,0,0.75,9,7,2,0,0,0,0.7777777777777778
pure_active_before_final,symbol,ORCL,3,9,9,0,1,3,0.04109440487050579,0.02154786842397094,-0.05429617258350598,0.11590472884294611,5,4,0.5555555555555556,0.04109440487050579,0.07422922371817861,0.02298442495166908,-0.020760163591853002,-0.0066439026936393475,-0.005062814209368924,0.059587284258578066,0.04615721907987471,-0.01848868752226605,0.08730446015422978,0.05958309239277183,-0.03909721953716963,0.12617266338981492,0.08019162440767541,8,6,2,0,1,0,0.75,9,7,2,0,0,0,0.7777777777777778
pure_active_before_final,symbol,ORCL,5,9,9,0,1,3,0.019698750906976297,0.008825790825991442,-0.0812544602922229,0.08796727575934263,6,3,0.6666666666666666,0.019698750906976297,0.07910910334072152,0.028910049381459357,-0.026853672330780967,-0.00906800621064785,-0.009722490305690973,0.03607090792082315,0.02942124121266727,-0.02675711807963314,0.061044350980752116,0.04645586898660944,-0.04642877485037933,0.08854451668457813,0.06612752575735563,8,6,2,0,1,0,0.75,9,7,2,0,0,0,0.7777777777777778
pure_active_before_final,symbol,ORCL,10,9,9,0,1,3,0.057075939089944315,0.025282513371218007,-0.04333193019234096,0.18124295806049914,7,2,0.7777777777777778,0.057075939089944315,0.1022275322224791,0.050797017751043505,-0.028622678457658708,-0.00906800621064785,0.02347804336627085,0.07197378972644082,0.033597895723673464,-0.004807281994447761,0.10170503336987347,0.06188322108439208,-0.021389441609617366,0.14348967621918757,0.07846538069956169,8,6,2,0,1,0,0.75,9,7,2,0,0,0,0.7777777777777778
pure_active_before_final,symbol,ORCL,20,9,8,1,1,3,0.014282498308131997,-0.0009479228849914589,-0.12591942207005702,0.150258303945682,4,4,0.5,0.014282498308131997,0.1044887326027384,0.09049408083569055,-0.06268286639796525,-0.045426313476011226,-0.008064792538895058,0.036049911038022055,0.022347290847027055,-0.06668549932959311,0.08915832746860772,0.08096799763772511,-0.11051055029266088,0.14922916103767384,0.12479304860079288,8,6,2,0,1,0,0.75,9,7,2,0,0,0,0.7777777777777778
pure_active_before_final,symbol,PANW,1,10,10,0,1,3,0.0023894854684012425,-0.0025854682923768246,-0.013231359163387047,0.024802135606074884,4,6,0.4,-0.0002870893301302052,0.013783179987258354,0.009082955805025827,-0.011373010759134305,-0.01288597505768313,-0.0023465955526231885,0.004746388890731053,0.004736081021024431,-0.007267049448227821,0.009157453715386945,0.009656534916629064,-0.010424400147456003,0.015203371084258488,0.012813885615857244,10,4,6,0,0,0,0.4,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,PANW,3,10,10,0,1,3,0.008844598404801706,0.008721155932297053,-0.02751129696016017,0.040813250086535455,6,4,0.6,0.0075193616666140856,0.028693443382953966,0.022538629881090344,-0.02214453771426831,-0.02099605478603228,0.001317308994088341,0.015193899603792742,0.007527289410713366,-0.007989069697028253,0.025243033271656508,0.016833668101829957,-0.018878902871573032,0.03656809968117645,0.02772350127637474,10,4,6,0,0,0,0.4,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,PANW,5,10,10,0,1,3,0.003509472225531185,-0.005786815716646798,-0.013893013616822669,0.035547113180250806,4,6,0.4,-0.0002021072743313007,0.03823980826226943,0.03919543453132224,-0.028061023853591584,-0.021849726079109844,-0.001859338654366913,0.00557910132777374,0.005368810879898098,-0.00831424543677812,0.010911013970884469,0.011823717662309306,-0.012761527771389326,0.019780472222451696,0.01627099999692051,10,4,6,0,0,0,0.4,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,PANW,10,10,10,0,1,3,0.024881694231120022,0.008596615457298284,-0.0658471453775837,0.09810276028065938,7,3,0.7,0.027151850321848303,0.06279023654493587,0.052851762157044235,-0.05126807179069678,-0.037587411673249804,0.01562716276850023,0.03615414221883162,0.009254531462619793,-0.007595634510223825,0.056367344823691275,0.03247732874134385,-0.027135454408014393,0.07689884287025443,0.05201714863913441,10,4,6,0,0,0,0.4,10,6,4,0,0,0,0.6
pure_active_before_final,symbol,PANW,20,10,10,0,1,3,0.06325121536359164,0.04706360266422749,-0.025978287453606263,0.17902916624717294,8,2,0.8,0.06214714088347516,0.13304354042330666,0.12562152537059645,-0.07177039770663413,-0.037587411673249804,0.04470785432114082,0.08081317686816114,0.018543361042450822,0.01633035210448822,0.1053003742930426,0.046920863259103426,-0.007434780146875574,0.13393721087405885,0.07068599551046721,10,4,6,0,0,0,0.4,10,6,4,0,0,0,0.6
