feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
rsi,2,symbol,LLY,2,2,49.13881000512024,0.04913632751746061,0.04913632751746061,0.5,0.07836896205829003,-0.008394605971054458
rsi,2,symbol,MA,2,2,49.4074193128086,-0.02711304708338047,-0.02711304708338047,0.0,0.014045673328639041,-0.03850661723394655
rsi,2,symbol,META,1,1,49.66250001728155,-0.010198915069762005,-0.010198915069762005,0.0,0.020947934339035745,-0.026491788763345236
rsi,2,symbol,MRVL,2,2,49.08364868433524,-0.11193465304397004,-0.11193465304397004,0.0,0.034802428190100376,-0.18998105200054388
rsi,2,symbol,MS,2,2,49.06594583034332,0.01251950199605495,0.01251950199605495,0.5,0.030103986275983097,-0.033143974356500405
rsi,2,symbol,MU,1,1,48.83318631681357,0.03504065498081066,0.03504065498081066,1.0,0.14954860951270277,-0.0017878302737668328
rsi,2,symbol,NKE,1,1,49.85792705931808,-0.02628581140529207,-0.02628581140529207,0.0,0.020944548593330614,-0.02718597279333168
rsi,2,symbol,NVDA,1,1,48.37992494065866,-0.0505933149711808,-0.0505933149711808,0.0,0.07755800865329454,-0.05303524596498188
rsi,2,symbol,ORCL,4,4,48.53510401999013,0.029652982571633263,0.01781493746638496,0.75,0.0649365292859388,-0.03770138999382611
rsi,2,symbol,PANW,2,2,49.20001093421968,0.10250124052961151,0.10250124052961151,1.0,0.11457352274806676,-0.028217102027119634
rsi,2,symbol,PLTR,2,2,48.40578663396661,0.014333243957324382,0.014333243957324382,1.0,0.10093709606379908,-0.07872186950944754
rsi,2,symbol,ROKU,1,1,48.48346047017692,-0.04925968899896571,-0.04925968899896571,0.0,0.08714548834830826,-0.08717304158014938
rsi,2,symbol,RTX,1,1,49.64549883923595,-0.026976388611132496,-0.026976388611132496,0.0,0.01746456875954938,-0.12186182693610614
rsi,2,symbol,SHOP,3,3,49.364948738317146,-0.010217335503378222,-0.053303526961261394,0.3333333333333333,0.06643354676874691,-0.0944772525119673
rsi,2,symbol,SMCI,2,2,49.059560562506334,-0.043008848897611585,-0.043008848897611585,0.0,0.047189933945065876,-0.1411115485005024
rsi,2,symbol,TSM,1,1,49.44774884807944,0.04546779449278149,0.04546779449278149,1.0,0.056230726115241714,-0.024674147547282033
rsi,2,symbol,UBER,2,2,48.86550356446192,0.01102793082016884,0.01102793082016884,1.0,0.06462170526444988,-0.03272369346219994
rsi,2,symbol,WMT,4,4,49.24079156395514,0.004281932656286097,0.015716009477475867,0.75,0.034405427184704906,-0.02415002030803773
rsi,2,symbol,XOM,1,1,48.60086266167279,-0.07278692526895492,-0.07278692526895492,0.0,0.018579201620133157,-0.11464478539638834
rsi,3,year,2021,2,2,50.13588800554171,0.013457243583698764,0.013457243583698764,0.5,0.1073614893536412,-0.04021267589215821
rsi,3,year,2022,8,8,51.233845004230695,-0.005482429541711797,0.00252757615397059,0.5,0.05551946398457305,-0.046728724518058
rsi,3,year,2023,13,13,51.066062462642954,0.008449864463561373,0.010988981971272516,0.6153846153846154,0.05812494763654129,-0.03893199526512566
rsi,3,year,2024,22,22,50.580670092448756,0.047494172470126286,0.010088508896438864,0.5909090909090909,0.09787761540705858,-0.032966264642136006
rsi,3,year,2025,13,13,50.71974277391192,-0.01211273508793924,-0.009492061523699857,0.46153846153846156,0.0448442002811758,-0.06848560548452239
rsi,3,symbol,AAPL,2,2,50.648703007603416,-0.061938241102813596,-0.061938241102813596,0.0,-0.0014637984638261603,-0.088666772786197
rsi,3,symbol,ABNB,1,1,50.473090003389345,0.07430854193182768,0.07430854193182768,1.0,0.13915891173522632,0.04762975317767815
rsi,3,symbol,AMZN,2,2,50.90715617713311,-0.01771693295099791,-0.01771693295099791,0.5,0.043677350680181415,-0.05528930330502535
rsi,3,symbol,ASML,1,1,51.00156602312691,0.07314132722620403,0.07314132722620403,1.0,0.07940561963664061,-0.005947094669054964
rsi,3,symbol,AVGO,4,4,50.82560295153968,0.004123546709870696,0.008408518745853355,0.75,0.04562988251145278,-0.04201691895370219
rsi,3,symbol,BAC,2,2,50.70891870670996,0.008949065751617913,0.008949065751617913,0.5,0.061067699031709166,-0.011182285684250504
rsi,3,symbol,COIN,1,1,50.38730588515291,0.6733862450470496,0.6733862450470496,1.0,0.7264383056325274,0.1399772785971103
rsi,3,symbol,COP,1,1,51.58479212640141,-0.0019414480844404114,-0.0019414480844404114,0.0,0.018485712997726722,-0.0676120710196354
rsi,3,symbol,CRWD,1,1,50.80872354509193,-0.009492061523699857,-0.009492061523699857,0.0,0.04704442881067772,-0.09908005427010946
rsi,3,symbol,DE,1,1,51.17844294067678,-0.003847354949933268,-0.003847354949933268,0.0,0.02439087608055246,-0.03767507252051039
rsi,3,symbol,ETN,3,3,50.9722503194431,-0.05769670086977722,-0.040437724862735225,0.0,0.015123618830177099,-0.0713586599084689
rsi,3,symbol,GE,1,1,50.992190936869456,-0.015379502455073024,-0.015379502455073024,0.0,0.03712108274938797,-0.031146214843520204
rsi,3,symbol,GOOGL,2,2,51.036546790792784,0.09860619460171005,0.09860619460171005,1.0,0.10895571370511037,-0.011081684676530257
rsi,3,symbol,HD,1,1,50.49507887094295,0.027563613304453893,0.027563613304453893,1.0,0.04150807748579899,-0.00020032317583285053
rsi,3,symbol,LLY,2,2,50.950214053187246,0.08879179760927092,0.08879179760927092,1.0,0.12379611307540161,-0.001874011473780246
rsi,3,symbol,MA,1,1,50.22913734597173,-0.10695825725970587,-0.10695825725970587,0.0,0.033402679475663666,-0.14361651190363522
rsi,3,symbol,META,3,3,50.902523605903,0.008675821478831872,0.02257864881745153,0.6666666666666666,0.03560333762788311,-0.023156186457205814
rsi,3,symbol,MS,2,2,50.44414621454858,0.010934623630304618,0.010934623630304618,1.0,0.049241102450250374,-0.014134504706828588
rsi,3,symbol,MSFT,1,1,51.23970127876128,-0.042211466338228476,-0.042211466338228476,0.0,0.045101755491623985,-0.047479186012972296
rsi,3,symbol,NFLX,1,1,50.14303764621895,-0.018410144728978284,-0.018410144728978284,0.0,0.05124106757236646,-0.052030492522467275
rsi,3,symbol,NOW,2,2,51.234034974171365,0.03287970418058417,0.03287970418058417,0.5,0.07800582689113222,-0.03826779812497633
rsi,3,symbol,NVDA,1,1,51.452705468842304,0.05645366749962877,0.05645366749962877,1.0,0.06868530089610636,-0.03156276046377526
rsi,3,symbol,ORCL,1,1,50.47565735305306,0.010988981971272516,0.010988981971272516,1.0,0.04222546739036215,-0.029938557528849885
rsi,3,symbol,PANW,4,4,51.34535772878108,0.027909005898399702,0.0396539001693359,0.75,0.06575998780402365,-0.03706405378148833
rsi,3,symbol,PLTR,1,1,51.08552881989566,0.21549452836985616,0.21549452836985616,1.0,0.23166603279664066,-0.013162857444950493
rsi,3,symbol,QCOM,1,1,50.65952907750223,-0.06048014312841821,-0.06048014312841821,0.0,0.0929677520901615,-0.07555757393233398
rsi,3,symbol,ROKU,2,2,50.82091984633048,-0.06478454459517224,-0.06478454459517224,0.5,0.024787236454552386,-0.1649287114318197
rsi,3,symbol,SMCI,2,2,50.481475268660944,-0.08721460576562629,-0.08721460576562629,0.0,0.08016079224595807,-0.14994812587801382
rsi,3,symbol,TSLA,4,4,50.220435897869656,0.026307806001746037,0.04138050236605584,0.75,0.10681994466255512,-0.03451493722406321
rsi,3,symbol,TSM,1,1,50.22569259641606,0.01148586663382778,0.01148586663382778,1.0,0.06624122573279978,-0.0079610910622816
rsi,3,symbol,UBER,1,1,50.79306778896776,0.08370231258900795,0.08370231258900795,1.0,0.11443004790854516,-0.013959533386729284
rsi,3,symbol,V,3,3,50.73608014473719,0.017529533967397686,0.02885561035065809,0.6666666666666666,0.034440142549074716,-0.0325415668871879
rsi,3,symbol,XOM,2,2,50.78701274350789,-0.07169834996612989,-0.07169834996612989,0.0,0.013237089456099804,-0.10016007054444037
rsi,4,year,2021,4,4,52.547083251822045,-0.027066163888010197,-0.027411936797381353,0.25,0.0363980170311442,-0.08259514994258207
rsi,4,year,2022,10,10,53.03406582428626,0.024522674922152175,0.011570865123910035,0.6,0.05803190089939044,-0.033219317866283515
rsi,4,year,2023,14,14,52.415330591647475,0.006890965882144947,0.015672540474794383,0.7857142857142857,0.045608001894947785,-0.037190744009997535
rsi,4,year,2024,15,15,52.43545786611027,0.017061765091649937,0.02775537448787002,0.5333333333333333,0.05055147432400443,-0.04840194085904633
rsi,4,year,2025,15,13,52.398171664827615,0.006198598863200135,0.025282513371218007,0.5384615384615384,0.05047481558348563,-0.055359575545714405
rsi,4,symbol,AAPL,3,3,53.03544582173676,0.01512536028004463,-0.009921930506890497,0.3333333333333333,0.053542909539796645,-0.023000666343417797
rsi,4,symbol,ABNB,1,1,51.630328438899724,-0.0070829413560973276,-0.0070829413560973276,0.0,0.036004959793872304,-0.048151600788735816
rsi,4,symbol,AMD,1,1,52.41792485674884,-0.056152555310333585,-0.056152555310333585,0.0,0.08651643485295701,-0.06211443129197358
rsi,4,symbol,AMZN,1,1,52.67624164689526,-0.03262574125493922,-0.03262574125493922,0.0,0.005764428372618591,-0.06226848978663446
rsi,4,symbol,AVGO,6,6,52.68995350742408,0.030302537292697957,0.018722115141518114,0.6666666666666666,0.055613266396531746,-0.06274902258361555
rsi,4,symbol,COIN,1,1,52.399719224934714,0.02811369218565063,0.02811369218565063,1.0,0.05330829794725389,-0.16329581560494288
rsi,4,symbol,COP,2,2,52.16419745102617,0.01773197905940649,0.01773197905940649,1.0,0.0470149059686743,-0.016037861891298577
rsi,4,symbol,COST,2,2,52.916505808780414,0.01603914152140884,0.01603914152140884,1.0,0.04271751678437685,-0.014264398485344998
rsi,4,symbol,DDOG,1,1,51.75771330907397,0.002711773353055502,0.002711773353055502,1.0,0.050505636511168905,-0.1314049784117567
rsi,4,symbol,DE,1,1,53.59409126483942,0.1429856094061448,0.1429856094061448,1.0,0.1537220833559636,0.009493577669799969
rsi,4,symbol,GE,2,2,52.87933797348549,0.014792665492509405,0.014792665492509405,0.5,0.054191117417758616,-0.02769505151034629
rsi,4,symbol,GOOGL,1,1,53.45692861028625,0.036744488349492954,0.036744488349492954,1.0,0.052545301840732916,-0.01736604205748571
rsi,4,symbol,GS,1,1,53.296724102859194,-0.022198132339823484,-0.022198132339823484,0.0,0.0028055683878323023,-0.07459270027996356
rsi,4,symbol,JPM,2,2,52.595636676590246,0.051160251879918794,0.051160251879918794,1.0,0.06443914573129272,-0.013572729462630273
rsi,4,symbol,LLY,3,3,52.12878309216138,-0.01643463927329177,-0.014675134335380369,0.3333333333333333,0.04082860241024163,-0.04432369394480055
rsi,4,symbol,MA,2,2,51.933251770671106,0.009262587730014427,0.009262587730014427,0.5,0.055018283850078564,-0.07684487004657342
rsi,4,symbol,META,1,1,52.83661030619761,0.06606080749009546,0.06606080749009546,1.0,0.09245283962826978,-0.014632983950121914
rsi,4,symbol,MS,2,2,52.19847633592247,0.0346090374173782,0.0346090374173782,1.0,0.043378963461211506,-0.0019332230982407328
rsi,4,symbol,MSFT,2,1,53.44812280956438,0.028534089928778705,0.028534089928778705,1.0,0.03199202059143169,-0.01651597656506265
rsi,4,symbol,NFLX,3,3,51.87101693621636,0.0019041559599161095,-0.0057690825534179035,0.3333333333333333,0.04468671403087857,-0.042316691604692015
rsi,4,symbol,NVDA,3,2,52.36158943568754,0.12100781203866795,0.12100781203866795,1.0,0.13926749139335348,-0.006417759092573361
rsi,4,symbol,ORCL,1,1,52.398171664827615,0.025282513371218007,0.025282513371218007,1.0,0.0616334708455446,-0.005534177606754231
rsi,4,symbol,PANW,1,1,52.489415778380376,-0.07657033765828436,-0.07657033765828436,0.0,0.01844943392201248,-0.11549530328858082
rsi,4,symbol,ROKU,1,1,51.96255955338628,-0.03171895502222066,-0.03171895502222066,0.0,-0.005321979949349576,-0.1293240478036195
rsi,4,symbol,RTX,2,2,52.69942519372628,0.020575857208403547,0.020575857208403547,0.5,0.040389922862067995,-0.03139701335850403
rsi,4,symbol,SMCI,1,1,52.51604648174705,-0.1600156496915629,-0.1600156496915629,0.0,0.025190648215144718,-0.18670276398371777
rsi,4,symbol,TSLA,1,1,52.53551198201856,-0.018382366181560195,-0.018382366181560195,0.0,0.06663032038746453,-0.08047390339923588
rsi,4,symbol,V,4,4,52.77374076293417,-0.01981497172865393,-0.0066183387651557735,0.5,0.027389039683576477,-0.058432828455699054
rsi,4,symbol,WMT,3,3,53.5379232391086,0.027945103921294272,0.024035792054000193,1.0,0.03976147153044529,-0.007179542708890578
rsi,4,symbol,XOM,3,3,52.43545786611027,-0.0380921206182101,-0.06471888230278977,0.3333333333333333,0.03137960393500042,-0.06451836846113664
rsi,5,year,2021,2,2,57.66416529348699,-0.0361385667662269,-0.0361385667662269,0.0,0.03760164222435869,-0.07786033289029093
rsi,5,year,2022,15,15,55.657439989268795,-0.0010475109040315085,-0.007666294572395205,0.4666666666666667,0.05877528856204087,-0.07777431171813695
rsi,5,year,2023,15,15,55.34489234014914,0.031282828445328544,0.023536884063319885,0.6,0.060937241929747206,-0.03846757640395651
rsi,5,year,2024,17,17,55.591730136552926,0.06236796816162245,0.062309741910669736,0.7647058823529411,0.09146182216341413,-0.03183901430901599
rsi,5,year,2025,9,9,55.17759031550938,0.026987340006214635,0.004172779602338972,0.5555555555555556,0.07759840505661988,-0.049331687367908064
rsi,5,symbol,AAPL,3,3,55.34489234014914,-0.01418749286453469,-0.03346558639774344,0.3333333333333333,0.025479847999359206,-0.05551074595983796
rsi,5,symbol,AMD,2,2,55.37285559489173,-0.022700833794811248,-0.022700833794811248,0.0,0.059529960571083285,-0.06681176415709639
rsi,5,symbol,AVGO,2,2,57.33831874904455,0.16588641065379095,0.16588641065379095,1.0,0.21631507587150345,-0.01976804769877033
rsi,5,symbol,CAT,3,3,55.6816346430219,-0.07202234710991758,-0.06581604805925667,0.0,0.035698949053331784,-0.09138784615411633
rsi,5,symbol,COP,3,3,55.68334094098417,0.02408915460487482,-8.579712438161469e-05,0.3333333333333333,0.0694620128005754,-0.008528400936516042
rsi,5,symbol,COST,2,2,56.57742265445585,-0.013188839130140573,-0.013188839130140573,0.0,0.02288153357012601,-0.024944929475925914
rsi,5,symbol,CRM,1,1,55.505802992929695,0.06410069818253161,0.06410069818253161,1.0,0.07044353283895077,-0.01643360799055804
rsi,5,symbol,CRWD,1,1,57.380090835278125,0.11678070848086874,0.11678070848086874,1.0,0.15331119029616258,-0.01750537834644983
rsi,5,symbol,CVX,3,3,55.17759031550938,0.009599089461588975,0.004172779602338972,0.6666666666666666,0.029886587425997924,-0.024993746844908182
rsi,5,symbol,DDOG,1,1,54.27619662549084,0.08490882924663334,0.08490882924663334,1.0,0.09694660196126614,-0.04065585220955348
rsi,5,symbol,DE,3,3,54.442571833368035,0.01026459534550376,0.017532918318820645,0.6666666666666666,0.042680951438567316,-0.04328859428558921
rsi,5,symbol,ETN,2,2,56.30920362797757,0.048230558964778514,0.048230558964778514,0.5,0.060005855246421325,-0.04481840091546224
rsi,5,symbol,GE,1,1,56.15907146974314,-0.019804143230665705,-0.019804143230665705,0.0,0.014393180548936568,-0.05237807912806347
rsi,5,symbol,HON,1,1,59.71750814716786,0.04745840599334339,0.04745840599334339,1.0,0.12185766708330692,-0.00452866308102029
rsi,5,symbol,LLY,3,3,55.23718859083468,-0.028846532409036934,0.01509111312008704,0.6666666666666666,0.059735257040425704,-0.08145901240422578
rsi,5,symbol,META,1,1,54.89536527332119,0.11323568420359265,0.11323568420359265,1.0,0.15178568779377977,-0.0217948086489681
rsi,5,symbol,MRVL,1,1,54.16258861457821,0.12243028707207637,0.12243028707207637,1.0,0.12867111224543737,-0.01798824431847823
rsi,5,symbol,MS,1,1,54.24473312299959,0.03812167387986398,0.03812167387986398,1.0,0.04636154088466893,-0.005360874590799591
rsi,5,symbol,MU,3,3,56.25191354876539,0.03919178479872406,0.11152734428807354,0.6666666666666666,0.08840598619603339,-0.09083048538483225
rsi,5,symbol,NFLX,1,1,53.95236920539691,0.07345431494624965,0.07345431494624965,1.0,0.07940094100596773,-0.00946443941898667
rsi,5,symbol,NOW,2,2,54.44568574743048,0.07321530153554268,0.07321530153554268,1.0,0.07703243612455524,-0.039465184494580974
rsi,5,symbol,NVDA,2,2,55.59978938382806,0.004762035086167571,0.004762035086167571,0.5,0.05669123275017629,-0.10695237656472067
rsi,5,symbol,ORCL,1,1,56.72441970096055,0.0715791175410625,0.0715791175410625,1.0,0.07368711273533401,-0.004857472058767409
rsi,5,symbol,PANW,3,3,56.113509060641775,0.002916258438887579,0.00308059902218516,0.6666666666666666,0.03908864493837272,-0.06416499847939812
rsi,5,symbol,PLTR,2,2,54.8766794473615,0.0703879397368769,0.0703879397368769,0.5,0.08138137721269045,-0.10522883047300818
rsi,5,symbol,RTX,2,2,58.58637266788939,-0.05614070641981633,-0.05614070641981633,0.0,0.023212269313919287,-0.0611166284557339
rsi,5,symbol,SHOP,1,1,54.154134850277465,0.10822155839564673,0.10822155839564673,1.0,0.1335291317114966,-0.02642616720301072
rsi,5,symbol,SMCI,3,3,55.84031194142469,0.07629473711673984,0.022013556493429842,0.6666666666666666,0.14723591367894148,-0.09765482753691272
rsi,5,symbol,TSM,1,1,53.938137794915136,0.07119785396326517,0.07119785396326517,1.0,0.07983323701911571,-0.022733920074706537
rsi,5,symbol,UBER,1,1,55.99468474373897,0.062309741910669736,0.062309741910669736,1.0,0.07926389003589618,-0.018258253836061833
rsi,5,symbol,V,1,1,55.591730136552926,-0.0018446764950065253,-0.0018446764950065253,0.0,0.021413635284353028,-0.007921589051203104
rsi,5,symbol,WMT,1,1,54.57751262377082,0.049442618887117096,0.049442618887117096,1.0,0.06610746963271974,-0.006621768790194049
rsi_distance_from_avg,1,year,2021,2,2,-1.3404948794517146,-0.024498122561713354,-0.024498122561713354,0.0,0.05238940505470524,-0.04437460247966263
rsi_distance_from_avg,1,year,2022,2,2,0.9484279249141885,0.10992316100916844,0.10992316100916844,1.0,0.11813086366216896,-0.006195425322210013
rsi_distance_from_avg,1,year,2023,14,14,-1.9079508456006806,0.004592972304302667,-0.009897493179583938,0.42857142857142855,0.052425315794265605,-0.05682821969344228
rsi_distance_from_avg,1,year,2024,24,24,0.1675504619469521,0.07840623645993827,0.022933059335991546,0.7083333333333334,0.11395588451650972,-0.02959474651478015
rsi_distance_from_avg,1,year,2025,17,16,-2.2808784141665015,0.02974620080893709,0.02789645055740897,0.6875,0.06472559536947026,-0.06346931600204743
rsi_distance_from_avg,1,symbol,AAPL,2,2,0.12409755614313767,-0.017202153560419542,-0.017202153560419542,0.5,0.02914432232215247,-0.06724354128175825
rsi_distance_from_avg,1,symbol,ABNB,2,2,-0.7502187508420199,0.015195069696309627,0.015195069696309627,0.5,0.056114755258446336,-0.03248250303497596
rsi_distance_from_avg,1,symbol,AMZN,1,1,-4.925189673534732,0.006747334876852085,0.006747334876852085,1.0,0.052944106885515874,-0.014664183089546867
rsi_distance_from_avg,1,symbol,AVGO,1,1,-7.201785114676547,0.35444310958163716,0.35444310958163716,1.0,0.39133768311590145,0.007303768478989392
rsi_distance_from_avg,1,symbol,BAC,1,1,0.41451193207630865,0.07541841658966386,0.07541841658966386,1.0,0.07933061636671845,-0.0043468149432335235
rsi_distance_from_avg,1,symbol,CAT,1,1,-1.9191939338607682,0.01966839657777375,0.01966839657777375,1.0,0.025014294755146604,-0.05874782307062687
rsi_distance_from_avg,1,symbol,COIN,1,1,-3.8798639479147,0.6733862450470496,0.6733862450470496,1.0,0.7264383056325274,0.1399772785971103
rsi_distance_from_avg,1,symbol,COP,1,1,-0.5293423711645744,-0.015661883006436117,-0.015661883006436117,0.0,0.052806617851936855,-0.05419270380343555
rsi_distance_from_avg,1,symbol,CVX,1,1,0.6719807250026051,0.08300466044967725,0.08300466044967725,1.0,0.09527387305604451,-0.011768418671752712
