trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket,initial_risk_pct,realized_R,mfe_R
10,Long,2024-12-03,signal bar close,2024-12-04,71.12999725341797,3.0567355015221636,63.48815849961256,2,1,2024-12-10,71.60751567123378,ATR_STOP,5,True,False,0.006713319784261262,2024-12-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.13749482337033903,-0.054126228353482686,0.13749482337033903,0.13749482337033903,-0.054126228353482686,-0.054126228353482686,2024-12-09,3,0.04882598209664298,0.13078150358607776,20,True,15,0.1921411548520453,-0.054126228353482686,0.07999441390577067,2.0,-0.054126228353482686,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,ADX 40+,breakout,PLTR,IN-SAMPLE,2024,4-5,0.10743482424973945,0.06248737158684879,1.2797975361389626
11,Long,2025-05-13,signal bar close,2025-05-14,129.00999450683594,7.612175679534747,109.97955530799908,2,1,2025-06-05,119.55667324870765,ATR_STOP,16,True,False,-0.07327588295980725,2025-06-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.04860091883911144,,0.04860091883911144,0.04860091883911144,-0.0781334364069447,-0.07441276841708477,2025-06-03,13,-1.507705712362761,0.12187680179891869,20,True,4,0.0851872409976866,-0.02534684739400661,0.03472607687066254,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,ADX 18-25,breakout,PLTR,IN-SAMPLE,2025,16+,0.14751135577971428,-0.496747403428612,0.32947238931007794
12,Long,2025-08-05,signal bar close,2025-08-06,171.1750030517578,6.2541251128862365,155.53969026954223,2,1,2025-08-15,174.01429678892524,ATR_STOP,8,True,False,0.0165870815630067,2025-08-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.10997515181904283,-0.0009639757089531242,0.10997515181904283,0.10997515181904283,-0.0009639757089531242,-0.0009639757089531242,2025-08-12,4,0.15082572098013283,0.09338807025603613,20,True,12,0.03928722491503711,-0.0009639757089531242,0.09823281519861826,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 18-25,breakout,PLTR,IN-SAMPLE,2025,6-10,0.09134109831146293,0.18159494323624845,1.204005139548901
13,Long,2026-03-02,signal bar close,2026-03-03,142.10000610351562,7.4450389633179395,123.48740869522078,2,1,2026-03-04,148.42999267578125,TREND_EXIT,2,True,False,0.04454599789147373,2026-03-04,OPEN,,False,True,0.04454599789147373,-0.02744552419253521,0.04454599789147373,0.04454599789147373,-0.02744552419253521,-0.02744552419253521,2026-03-04,1,1.0,0.0,20,True,19,0.1428570508165976,-0.02744552419253521,0.04454599789147373,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,ADX 25-40,breakout,PLTR,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,1-3,0.13098238289121622,0.3400915215328627,0.3400915215328627
1,Long,2021-12-23,signal bar close,2021-12-27,357.8900146484375,19.657221982770324,308.7469596915117,2,1,2022-01-06,351.6150712735581,ATR_STOP,9,True,False,-0.017533161356969917,2022-01-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.1251128559417567,,0.1251128559417567,0.1251128559417567,-0.04952180119276839,-0.019112091915131635,2022-01-04,6,-0.14013876691562427,0.1426460172987266,20,True,11,0.03905293101419427,-0.008876181640508407,0.04221963377884497,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 18-25,breakout,TSLA,IN-SAMPLE,2021,6-10,0.13731328884713373,-0.12768728725512501,0.9111489280621676
2,Long,2022-03-21,signal bar close,2022-03-22,310.0,16.45398820180395,268.86502949549015,2,1,2022-04-06,342.6652881040336,ATR_STOP,12,True,False,0.1053718971097859,2022-04-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.23964518885458674,-0.00887096774193552,0.23964518885458674,0.23964518885458674,-0.00887096774193552,-0.00887096774193552,2022-04-05,10,0.43969961430656573,0.13427329174480085,20,True,8,0.15762368479082656,-0.00887096774193552,0.11903223837575605,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,breakout,TSLA,IN-SAMPLE,2022,11-15,0.13269345324035436,0.7941001951235713,1.806006121647202
3,Long,2023-11-15,signal bar close,2023-11-16,239.49000549316406,10.92314849478771,212.1821342561948,2,1,2023-12-13,230.42670201154746,ATR_STOP,19,True,False,-0.03784418252842414,2023-12-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.055367632062685024,-0.054073288696804944,0.055367632062685024,0.055367632062685024,-0.054073288696804944,-0.054073288696804944,2023-11-29,8,-0.6835073330493612,0.09321181459110917,20,True,1,0.06008601219084775,-0.054073288696804944,0.005803997485348544,4.0,-0.054073288696804944,False,1.0,1.0,4.0,4.0,8.0,8.0,8.0,8.0,9.0,9.0,ADX 18-25,breakout,TSLA,IN-SAMPLE,2023,16+,0.11402509754315716,-0.3318934457749581,0.4855740819842669
4,Long,2024-10-25,signal bar close,2024-10-28,270.0,11.502360051738716,241.2440998706532,2,1,2024-11-04,244.55999755859375,ATR_STOP,6,True,False,-0.0942222312644676,2024-11-04,OPEN,TRAILING_STOP,False,True,0.013111142758969851,-0.0942222312644676,0.013111142758969851,0.013111142758969851,-0.0942222312644676,-0.0942222312644676,2024-10-28,0,-7.186424020896763,0.10733337402343746,20,True,15,0.3389999954788774,-0.05366668701171873,0.013111142758969851,,-0.08655553747106481,False,1.0,1.0,1.0,1.0,,,,,,,ADX 25-40,breakout,TSLA,IN-SAMPLE,2024,6-10,0.10650333381239555,-0.8846880927731242,0.12310546806041758
5,Long,2024-11-06,signal bar close,2024-11-07,288.8900146484375,12.794477708057588,256.9038203782935,2,1,2024-11-14,318.883947054188,ATR_STOP,6,True,False,0.10382474604479297,2024-11-14,INTRABAR_STOP,TRAILING_STOP,True,True,0.24144136682910866,-0.011665427892572744,0.24144136682910866,0.24144136682910866,-0.011665427892572744,-0.011665427892572744,2024-11-11,2,0.4300205362831621,0.1376166207843157,20,True,14,0.29956029505781956,-0.011665427892572744,0.24144136682910866,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,ADX 18-25,breakout,TSLA,IN-SAMPLE,2024,6-10,0.11072101024007125,0.9377149451551658,2.1806282864074533
6,Long,2024-12-09,signal bar close,2024-12-10,392.67999267578125,16.949184076391763,350.3070324848018,2,1,2024-12-18,436.76987933558286,ATR_STOP,7,True,False,0.11227943231679927,2024-12-18,INTRABAR_STOP,TRAILING_STOP,True,True,,-0.004660249074050937,0.23253030269353303,0.24411739242413621,-0.004660249074050937,-0.004660249074050937,,,,,20,True,13,0.18501068363945983,-0.004660249074050937,0.09325658500616063,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 40+,breakout,TSLA,IN-SAMPLE,2024,6-10,0.10790710242771379,1.0405193892775915,
7,Long,2025-05-27,signal bar close,2025-05-28,364.8399963378906,16.75250781984737,322.9587267882722,2,1,2025-06-04,328.37871011715396,ATR_STOP,6,True,False,-0.09993774418024237,2025-06-04,INTRABAR_STOP,TRAILING_STOP,True,True,0.007866448706269402,,0.007866448706269402,0.007866448706269402,-0.1028122194445088,-0.09993774418024237,2025-05-29,1,-12.704302527339177,0.10780419288651177,20,True,14,0.0,-0.053585100288354504,0.007866448706269402,,-0.08636665410017852,False,2.0,2.0,,,,,,,,,ADX 25-40,breakout,TSLA,IN-SAMPLE,2025,6-10,0.11479352584695995,-0.870586938095072,0.06852693693507392
8,Long,2025-06-23,signal bar close,2025-06-24,356.1700134277344,18.665466547953162,309.5063470578515,2,1,2025-07-01,298.4599914550781,ATR_STOP,6,True,False,-0.16202942358134653,2025-07-01,OPEN,TRAILING_STOP,False,True,0.0002526780315514898,-0.16202942358134653,0.0002526780315514898,0.0002526780315514898,-0.16202942358134653,-0.16202942358134653,2025-06-24,0,-641.2485588337693,0.16228210161289802,20,True,15,0.0,-0.10042962119972965,0.0002526780315514898,,-0.11109864905077804,False,,,,,,,,,,,ADX 18-25,breakout,TSLA,IN-SAMPLE,2025,6-10,0.13101514616797122,-1.2367228394617267,0.0019286169495818268
9,Long,2025-09-12,signal bar close,2025-09-15,423.1300048828125,13.750718961830243,388.7532074782369,2,1,2025-10-03,426.97792322296806,ATR_STOP,15,True,False,0.009093938732189999,2025-10-03,INTRABAR_STOP,TRAILING_STOP,True,True,0.11254223186175616,-0.048921163633300346,0.11254223186175616,0.11254223186175616,-0.048921163633300346,-0.048921163633300346,2025-10-02,13,0.08080467733535575,0.10344829312956616,20,True,5,0.07189275768467707,-0.048921163633300346,0.012242083085589384,3.0,-0.048921163633300346,False,1.0,1.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,ADX 18-25,breakout,TSLA,BOUNDARY / CENSORED,2025,11-15,0.08124405503716614,0.11193358982426295,1.3852365174322265
10,Long,2025-10-27,signal bar close,2025-10-28,454.7799987792969,19.470015190703823,406.10496080253733,2,1,2025-11-07,426.5965304044709,ATR_STOP,9,True,False,-0.06197165321798437,2025-11-07,INTRABAR_STOP,TRAILING_STOP,True,True,0.042416132188529465,,0.042416132188529465,0.042416132188529465,-0.07234265795504047,-0.06197165321798437,2025-11-03,4,-1.4610397040101473,0.10438778540651383,20,True,11,0.0,-0.03335681751276032,0.026870137766620283,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,ADX 18-25,breakout,TSLA,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,6-10,0.10702985643038661,-0.579012766015354,0.39630186943320234
1,Long,2021-11-08,signal bar close,2021-11-09,367.3900146484375,14.448785715168748,331.26805036051564,2,1,2021-11-10,327.2200012207031,ATR_STOP,2,True,False,-0.10933888191320018,2021-11-10,OPEN,INITIAL_STOP,False,True,0.004110017114895781,-0.10933888191320018,0.004110017114895781,0.004110017114895781,-0.10933888191320018,-0.10933888191320018,2021-11-09,0,-26.60302350492103,0.11344889902809596,20,True,19,0.0,-0.10933888191320018,0.004110017114895781,,-0.06078014153762934,False,,,,,,,,,,,ADX 40+,breakout,COIN,IN-SAMPLE,2021,1-3,0.09832048462854291,-1.112066140909344,0.04180224630120083
2,Long,2021-12-27,signal bar close,2021-12-28,270.0,16.799804987574365,228.0004875310641,2,1,2021-12-29,256.6700134277344,TREND_EXIT,2,True,False,-0.049370320638020826,2021-12-29,OPEN,,False,True,0.0036296703197338243,-0.049370320638020826,0.0036296703197338243,0.0036296703197338243,-0.049370320638020826,-0.049370320638020826,2021-12-28,0,-13.601874630211956,0.05299999095775465,20,True,19,0.0,-0.049370320638020826,0.0036296703197338243,,-0.038185176142939814,False,,,,,,,,,,,ADX 18-25,breakout,COIN,IN-SAMPLE,2021,1-3,0.1555537498849478,-0.3173843168328413,0.023333865769346204
3,Long,2023-12-01,signal bar close,2023-12-04,143.52999877929688,6.694111580640937,126.79471982769454,2,1,2024-01-02,164.9246511700647,ATR_STOP,20,True,False,0.14906049308664682,2024-01-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.30558072168449035,-0.09308159077528422,0.30558072168449035,0.30558072168449035,-0.09308159077528422,-0.09308159077528422,2023-12-28,17,0.4877941653680319,0.15652022859784354,20,True,0,,-0.0655612327885472,0.030167922161783434,5.0,-0.09308159077528422,False,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,8.0,ADX 40+,breakout,COIN,IN-SAMPLE,2023,16+,0.11659777812257793,1.2784162398870174,2.620810847383702
4,Long,2024-02-27,signal bar close,2024-02-28,209.41000366210938,13.4857061770757,175.69573821942012,2,1,2024-03-14,230.58902503120024,ATR_STOP,12,True,False,0.10113662670702195,2024-03-14,INTRABAR_STOP,TRAILING_STOP,True,True,0.2972159359435449,-0.0741607301834305,0.2972159359435449,0.2972159359435449,-0.0741607301834305,-0.0741607301834305,2024-03-11,8,0.3402799597065767,0.19607930923652295,20,True,8,0.3537080656554181,-0.0741607301834305,0.013418640511213553,4.0,-0.0741607301834305,False,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,ADX 25-40,breakout,COIN,IN-SAMPLE,2024,11-15,0.16099644168426855,0.6281916895117584,1.8461025152743284
5,Long,2024-11-08,signal bar close,2024-11-11,300.30999755859375,16.477278853872246,259.1168004239131,2,1,2024-11-13,285.1591603127184,ATR_STOP,3,True,False,-0.050450658882640886,2024-11-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.11504774424377162,,0.11504774424377162,0.11504774424377162,-0.05877258179871503,-0.050450658882640886,2024-11-11,0,-0.43851932268869454,0.1654984031264125,20,True,17,0.16462989192279553,-0.050450658882640886,0.11504774424377162,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,breakout,COIN,IN-SAMPLE,2024,1-3,0.1371689170176341,-0.36779949845455934,0.8387304262887879
6,Long,2025-07-10,signal bar close,2025-07-11,390.19000244140625,18.559856990061398,343.79035996625277,2,1,2025-07-23,394.13433132124567,ATR_STOP,9,True,False,0.010108738960916241,2025-07-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.13957300575187404,-0.044004237218540077,0.13957300575187404,0.13957300575187404,-0.044004237218540077,-0.044004237218540077,2025-07-18,5,0.07242617515085299,0.1294642667909578,20,True,11,0.03875033963602914,-0.044004237218540077,0.027396915283629086,2.0,-0.03029295279289923,False,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,ADX 25-40,breakout,COIN,IN-SAMPLE,2025,6-10,0.11891550830321745,0.08500774293576924,1.1737157561987872
1,Long,2024-03-14,signal bar close,2024-03-15,17.81999969482422,0.8323053190237585,15.739236397264822,2,1,2024-04-02,18.351894187638784,ATR_STOP,12,True,False,0.02984817631445047,2024-04-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.15319863013405377,-0.0631313142124662,0.15319863013405377,0.15319863013405377,-0.0631313142124662,-0.0631313142124662,2024-03-27,8,0.19483318022055646,0.1233504538196033,20,True,8,0.09652083334225292,-0.0631313142124662,0.03310887557193709,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,ADX 40+,breakout,HOOD,IN-SAMPLE,2024,11-15,0.11676561914665745,0.2556246995698383,1.3120183085882198
2,Long,2024-05-21,signal bar close,2024-05-22,20.899999618530273,1.1741389829141733,17.96465216124484,2,1,2024-06-20,21.334181171765202,ATR_STOP,20,True,False,0.020774237376060878,2024-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.16172254209605197,-0.08770335964409781,0.16172254209605197,0.16172254209605197,-0.08770335964409781,-0.08770335964409781,2024-06-12,14,0.1284560402452889,0.1409483047199911,20,True,0,,-0.08770335964409781,0.006220146913302971,5.0,-0.08770335964409781,False,1.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,ADX 18-25,breakout,HOOD,IN-SAMPLE,2024,16+,0.1404472493235315,0.14791487534373676,1.151482445366453
3,Long,2024-07-15,signal bar close,2024-07-16,24.059999465942383,1.0454468458564377,21.44638235130129,2,1,2024-07-24,22.16943707399244,ATR_STOP,7,True,False,-0.07857699226577652,2024-07-24,INTRABAR_STOP,TRAILING_STOP,True,True,0.03408145108169891,,0.03408145108169891,0.03408145108169891,-0.11221940629769112,-0.07857699226577652,2024-07-17,1,-2.305564750673743,0.11265844334747543,20,True,13,0.0,-0.05818784911080377,0.03408145108169891,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,ADX 18-25,breakout,HOOD,IN-SAMPLE,2024,6-10,0.10862914267062825,-0.7233509381918616,0.31374132432432467
4,Long,2024-10-28,signal bar close,2024-10-29,28.25,0.99071085789872,25.7732228552532,2,1,2024-10-31,26.020000457763672,ATR_STOP,3,True,False,-0.07893803689332135,2024-10-31,OPEN,TRAILING_STOP,False,True,0.01150445178546744,-0.07893803689332135,0.01150445178546744,0.01150445178546744,-0.07893803689332135,-0.07893803689332135,2024-10-30,1,-6.861520945573158,0.09044248867878879,20,True,18,0.40672572313156796,-0.07893803689332135,0.01150445178546744,,-0.02477878806865319,False,2.0,2.0,2.0,2.0,,,,,,,ADX 25-40,breakout,HOOD,IN-SAMPLE,2024,1-3,0.08767352724767438,-0.9003634206517596,0.1312192191488749
5,Long,2024-11-08,signal bar close,2024-11-11,32.939998626708984,1.4840869019922645,29.229781371728322,2,1,2024-12-10,37.35376952404351,ATR_STOP,21,True,False,0.13399426476465215,2024-12-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.2981177930852066,-0.05100177498079628,0.2981177930852066,0.2981177930852066,-0.05100177498079628,-0.05100177498079628,2024-12-05,17,0.44946751878830177,0.16412352832055443,20,True,0,,-0.04493016405399264,0.04189438754245356,2.0,-0.021554314331299396,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,breakout,HOOD,IN-SAMPLE,2024,16+,0.1126356226369809,1.1896259960004758,2.64674519575415
6,Long,2024-12-16,signal bar close,2024-12-17,42.310001373291016,2.4321107156044897,36.22972458427979,2,1,2024-12-19,36.22972458427979,ATR_STOP,3,True,False,-0.1437077899233894,2024-12-19,INTRABAR_STOP,INITIAL_STOP,True,True,0.0,,0.0,0.0,-0.14417400356477184,-0.1437077899233894,2024-12-17,0,,0.1437077899233894,20,True,17,0.10730316600027434,-0.1437077899233894,0.0,,-0.13401091466808301,False,,,,,,,,,,,ADX 25-40,breakout,HOOD,IN-SAMPLE,2024,1-3,0.1437077899233894,-1.0,0.0
7,Long,2025-01-21,signal bar close,2025-01-22,50.209999084472656,2.5627771372969206,43.80305624123035,2,1,2025-02-19,58.774241475406725,ATR_STOP,20,True,False,0.1705684633956217,2025-02-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.3326031643525993,-0.07070303329597905,0.3326031643525993,0.3326031643525993,-0.07070303329597905,-0.07070303329597905,2025-02-13,16,0.5128287451131964,0.16203470095697758,20,True,0,,-0.01892054929818232,0.036845296206955425,2.0,-0.009758969781002436,False,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,ADX 18-25,breakout,HOOD,IN-SAMPLE,2025,16+,0.12760292690831057,1.336712781817177,2.606548081703425
8,Long,2025-05-13,signal bar close,2025-05-14,62.375,3.759783950432508,52.975540123918734,2,1,2025-06-09,68.98307013904537,ATR_STOP,18,True,False,0.1059410042331923,2025-06-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.24729463810433372,-0.07527053618956658,0.24729463810433372,0.24729463810433372,-0.07527053618956658,-0.07527053618956658,2025-06-06,16,0.42839992425753987,0.14135363387114142,20,True,2,0.2086573048440632,-0.07527053618956658,0.022525030529809698,4.0,-0.07527053618956658,False,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,ADX 18-25,breakout,HOOD,IN-SAMPLE,2025,16+,0.1506927435043089,0.7030265809060875,1.6410520663011394
9,Long,2025-06-24,signal bar close,2025-06-25,84.94000244140625,3.909901265993822,75.16524927642169,2,1,2025-07-22,100.87886117480262,ATR_STOP,19,True,False,0.18764843742960102,2025-07-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.3355191868398606,-0.03578997913997484,0.3355191868398606,0.3355191868398606,-0.03578997913997484,-0.03578997913997484,2025-07-18,16,0.5592778141750905,0.14787074941025957,20,True,1,0.20885327706467893,-0.03578997913997484,0.007181546889786672,4.0,-0.03578997913997484,False,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,ADX 25-40,breakout,HOOD,IN-SAMPLE,2025,16+,0.11507832451179208,1.630614959208697,2.9155724004782493
10,Long,2025-09-08,signal bar close,2025-09-09,116.52999877929688,6.392713611358661,100.54821475090023,2,1,2025-10-13,137.97202761416702,ATR_STOP,25,True,False,0.1840043684843804,2025-10-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.32034671090794564,-0.03522694388175318,0.32034671090794564,0.32034671090794564,-0.03522694388175318,-0.03522694388175318,2025-10-06,19,0.574391314844046,0.13634234242356524,20,True,0,,-0.023770674264853242,0.05929806688830963,1.0,0.0,False,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,ADX 18-25,breakout,HOOD,BOUNDARY / CENSORED,2025,16+,0.13714738003786905,1.3416542731882535,2.335784400835741
11,Long,2026-07-02,signal bar close,2026-07-06,111.41000366210938,6.845165125125015,94.29709084929684,2,1,2026-07-17,100.37000274658203,ATR_STOP,10,True,False,-0.09909344361041483,2026-07-17,OPEN,TRAILING_STOP,False,True,0.07198632420289575,-0.09909344361041483,0.07198632420289575,0.07198632420289575,-0.09909344361041483,-0.09909344361041483,2026-07-10,4,-1.376559293833601,0.17107976781331058,20,True,11,0.0,-0.02261919207994778,0.06498516852873837,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,breakout,HOOD,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10,0.1536030181339331,-0.645126930539939,0.4686517561792163
12,Long,2026-09-03,signal bar close,2026-09-04,120.4749984741211,6.7256419693225356,103.66089355081476,2,1,2026-09-15,109.5326510328714,ATR_STOP,7,True,False,-0.09082670744835242,2026-09-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.03963479216731103,,0.03963479216731103,0.03963479216731103,-0.12131975513237092,-0.09082670744835242,2026-09-08,1,-2.2915903548817433,0.13046149961566345,20,False,4,,-0.04469808843689016,0.03963479216731103,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,ADX 18-25,breakout,HOOD,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10,0.13956509762411928,-0.6507838205578411,0.28398785113206876
1,Long,2023-08-01,signal bar close,2023-08-02,95.18000030517578,5.057537424129134,82.53615674485295,2,1,2023-08-09,84.43161357460093,ATR_STOP,6,True,False,-0.11292694574608408,2023-08-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.012292479146815971,,0.012292479146815971,0.012292479146815971,-0.14372767662653474,-0.11315398832248946,2023-08-02,0,-9.186669702452553,0.12521942489290006,20,True,14,0.0,-0.09844508002247299,0.012292479146815971,,-0.11315398832248946,False,1.0,1.0,1.0,1.0,,,,,,,ADX 25-40,breakout,ROKU,IN-SAMPLE,2023,6-10,0.13284139020574554,-0.8500885572725652,0.09253500831162115
2,Long,2024-02-12,signal bar close,2024-02-13,94.13999938964844,3.9904557040029376,84.1638601296411,2,1,2024-02-14,90.76000213623047,TREND_EXIT,2,True,False,-0.035903943863734855,2024-02-14,OPEN,,False,True,0.018483087689087574,-0.06947101081292839,0.018483087689087574,0.018483087689087574,-0.06947101081292839,-0.06947101081292839,2024-02-13,0,-1.9425295420165412,0.05438703155282243,20,True,19,0.010941138580569554,-0.06947101081292839,0.018483087689087574,,-0.06947101081292839,False,1.0,1.0,1.0,1.0,,,,,,,ADX 18-25,breakout,ROKU,IN-SAMPLE,2024,1-3,0.10597131213816761,-0.3388081466512611,0.17441595575403404
3,Long,2024-12-04,signal bar close,2024-12-05,82.80999755859375,4.05618246909208,72.66954138586355,2,1,2024-12-18,77.60993749229644,ATR_STOP,10,True,False,-0.06279507571073062,2024-12-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.047578825716284134,,0.047578825716284134,0.047578825716284134,-0.06303588183310371,-0.06279507571073062,2024-12-09,2,-1.319811381751665,0.11037390142701475,20,True,10,0.0,-0.03272550615105552,0.047578825716284134,2.0,-0.03272550615105552,False,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ADX 18-25,breakout,ROKU,IN-SAMPLE,2024,6-10,0.1224544918692351,-0.5128033668032962,0.3885429190061228
4,Long,2025-02-14,signal bar close,2025-02-18,99.93000030517578,4.962715787359486,87.52321083677707,2,1,2025-02-21,89.70984944347265,ATR_STOP,4,True,False,-0.10227309947455077,2025-02-21,INTRABAR_STOP,TRAILING_STOP,True,True,0.024617222825578766,,0.024617222825578766,0.024617222825578766,-0.11738220075164008,-0.10227309947455077,2025-02-18,0,-4.154534416785752,0.12689032230012953,20,True,16,0.0,-0.0950665462922845,0.024617222825578766,,-0.0950665462922845,False,1.0,1.0,1.0,1.0,1.0,1.0,,,,,ADX 25-40,breakout,ROKU,IN-SAMPLE,2025,4-5,0.12415480266696362,-0.8237546778507718,0.19827845799580307
5,Long,2026-01-05,signal bar close,2026-01-06,114.94999694824219,4.056965168316253,104.80758402745155,2,1,2026-01-15,105.07757949687397,ATR_STOP,8,True,False,-0.08588445161780567,2026-01-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.012005262457152277,,0.012005262457152277,0.012005262457152277,-0.0958677419367685,-0.08588445161780567,2026-01-12,4,-7.153900376966686,0.09788971407495795,20,True,12,0.0,-0.05698125790566577,0.0023923578354050345,,-0.08483687829724917,False,5.0,5.0,5.0,5.0,,,,,,,ADX 25-40,breakout,ROKU,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,6-10,0.08823325959162395,-0.9733795624837002,0.1360627785113806
6,Long,2026-08-03,signal bar close,2026-08-04,145.5,2.1964096831552924,140.00897579211176,2,1,2026-09-02,154.77000427246094,ATR_STOP,22,True,False,0.06371136957017831,2026-09-02,OPEN,TRAILING_STOP,False,True,0.09890033944775567,-0.002041216978092786,0.09890033944775567,0.09890033944775567,-0.002041216978092786,-0.002041216978092786,2026-08-25,15,0.6441976835057678,0.03518896987757736,20,True,0,,-0.002041216978092786,0.03512027910894555,1.0,0.0,False,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,ADX 25-40,breakout,ROKU,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+,0.03773899799235907,1.688210417856823,2.6206403113241055
1,Long,2023-05-05,signal bar close,2023-05-08,61.599998474121094,2.8096175007124513,54.575954722339965,2,1,2023-05-23,59.681903222283296,ATR_STOP,12,True,False,-0.0311379107037415,2023-05-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.0639610801786219,,0.0639610801786219,0.0639610801786219,-0.058847404055097585,-0.035389616220390385,2023-05-10,2,-0.4868259043903532,0.0950989908823634,20,True,8,0.0,-0.0050324280239062436,0.0639610801786219,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 18-25,breakout,SHOP,IN-SAMPLE,2023,11-15,0.11402668710668905,-0.2730756412716553,0.5609307943742742
