trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2024-04-23,signal bar close,2024-04-24,278.0,7.408543856301714,263.18291228739656,8,1,2024-05-23,279.1750581223457,ATR_STOP,22,True,False,0.004226827778222031,2024-05-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.04323737055277643,-0.04118709426989653,0.04323737055277643,0.04323737055277643,-0.04118709426989653,-0.04118709426989653,2024-05-16,16,0.09775866858190826,0.0390105427745544,20,True,0,,-0.03136691086583854,0.0033813037460657114,11,-0.04118709426989653,False,11,11,16,16,16,16,16,16,17,17,ADX 25-40,meanrev,CRM,IN-SAMPLE,2024,16+
