trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2023-07-13,signal bar close,2023-07-14,115.4000015258789,2.7767139326631036,108.45821669422115,2,1,2023-07-20,115.80996779869665,ATR_STOP,5,True,False,0.0035525673084657594,2023-07-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.06474870037497094,,0.06474870037497094,0.06474870037497094,-0.002114413281387284,-0.0017331418976789248,2023-07-19,3,0.05486700563705877,0.061196133066505176,20,True,15,0.041005218333897586,0.060154113863690316,0.059057761477725436,1.0763802542531338,-0.0017331418976789248,0.043327555752923796,1,0.0,False,1,1,1,1,2,2,2,2,3.0,3.0,ADX 18-25,breakout,NOW,IN-SAMPLE,2023,4-5
2,Long,2023-11-30,signal bar close,2023-12-01,137.08999633789062,2.6592965465196285,130.44175497159156,2,1,2023-12-14,137.91855490581952,ATR_STOP,10,True,False,0.006043902473282792,2023-12-14,INTRABAR_STOP,TRAILING_STOP,True,True,0.05139693221419961,-0.011977520861321866,0.05139693221419961,0.05139693221419961,-0.011977520861321866,-0.011977520861321866,2023-12-13,8,0.11759266969659761,0.04535302974091682,20,True,10,0.03813550927002907,0.04849545221310607,0.12462823208089202,1.0598299401012576,-0.011977520861321866,0.013596895928800423,1,0.0,False,1,1,1,1,6,6,7,7,8.0,8.0,ADX 40+,breakout,NOW,IN-SAMPLE,2023,6-10
3,Long,2024-01-11,signal bar close,2024-01-12,144.9600067138672,2.824683370893701,137.89829828663292,2,1,2024-02-13,153.0,ATR_STOP,22,True,False,0.055463527274820956,2024-02-13,OPEN,TRAILING_STOP,False,True,0.12488954062478719,-0.014473007070768373,0.12488954062478719,0.12488954062478719,-0.014473007070768373,-0.014473007070768373,2024-02-09,19,0.44410065884903216,0.06942601334996623,20,True,0,,0.048714873759444485,1.1385337371231121,2.5636839631668864,-0.014473007070768373,0.01269313088210966,1,0.0,False,1,1,2,2,4,4,4,4,6.0,6.0,ADX 18-25,breakout,NOW,IN-SAMPLE,2024,16+
4,Long,2024-09-11,signal bar close,2024-09-12,176.00599670410156,4.744288835517829,164.145274615307,2,1,2024-09-25,178.00306780715292,ATR_STOP,10,True,False,0.011346608299993344,2024-09-25,INTRABAR_STOP,TRAILING_STOP,True,True,0.0743497311466963,-0.009942843043820093,0.0743497311466963,0.0743497311466963,-0.009942843043820093,-0.009942843043820093,2024-09-23,7,0.15261128890440548,0.06300312284670295,20,True,10,0.07200888724823962,0.06738817035157403,0.16837685666188018,1.1033053837016613,-0.009942843043820093,0.020408455196476716,1,0.0,False,1,1,1,1,3,3,6,6,6.0,6.0,ADX 18-25,breakout,NOW,IN-SAMPLE,2024,6-10
5,Long,2024-10-24,signal bar close,2024-10-25,191.45199584960938,4.664296998542276,179.7912533532537,2,1,2024-11-15,201.19489494643457,ATR_STOP,16,True,False,0.05088951438499767,2024-11-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.10906130693573068,-0.030200769937159477,0.10906130693573068,0.10906130693573068,-0.030200769937159477,-0.030200769937159477,2024-11-13,13,0.4666138323006401,0.058171792550733015,20,True,4,0.10028621985912478,0.060906873519957994,0.8355299072825035,1.7906239580659713,-0.018626049035793235,0.00802295497297445,8,-0.030200769937159477,False,1,1,8,8,9,9,9,9,9.0,9.0,ADX 18-25,breakout,NOW,IN-SAMPLE,2024,16+
6,Long,2024-12-04,signal bar close,2024-12-05,223.02000427246094,5.07884172361951,210.32289996341217,2,1,2024-12-18,219.09306883576423,ATR_STOP,10,True,False,-0.01760799641945665,2024-12-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.038382196191405704,,0.038382196191405704,0.038382196191405704,-0.05211195881399622,-0.01760799641945665,2024-12-11,4,-0.45875427064278623,0.055990192610862355,20,True,10,0.0,0.056932580332734926,-0.30927803230679246,0.6741692712166925,-0.008420796096618166,0.01963944731465639,1,0.0,False,1,1,1,1,4,4,5,5,,,ADX 25-40,breakout,NOW,IN-SAMPLE,2024,6-10
7,Long,2025-01-21,signal bar close,2025-01-22,223.0,5.160821790926181,210.09794552268454,2,1,2025-01-30,205.4239959716797,ATR_STOP,7,True,False,-0.07881616156197446,2025-01-30,OPEN,TRAILING_STOP,False,True,0.07452016240278159,-0.07881616156197446,0.07452016240278159,0.07452016240278159,-0.07881616156197446,-0.07881616156197446,2025-01-28,4,-1.057648816383048,0.15333632396475605,20,True,14,0.0,0.0578567465350469,-1.3622639758049881,1.2880116298561788,-0.003713017621917003,0.026905829596412634,1,0.0,False,1,1,1,1,3,3,4,4,4.0,4.0,ADX 18-25,breakout,NOW,IN-SAMPLE,2025,6-10
