trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2024-03-14,signal bar close,2024-03-15,17.81999969482422,0.8323053190237585,15.739236397264822,2,1,2024-04-02,18.351894187638784,ATR_STOP,12,True,False,0.02984817631445047,2024-04-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.15319863013405377,-0.0631313142124662,0.15319863013405377,0.15319863013405377,-0.0631313142124662,-0.0631313142124662,2024-03-27,8,0.19483318022055646,0.1233504538196033,20,True,8,0.09652083334225292,0.11676561914665745,0.2556246995698383,1.3120183085882198,-0.0631313142124662,0.03310887557193709,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,ADX 40+,breakout,HOOD,IN-SAMPLE,2024,11-15
2,Long,2024-05-21,signal bar close,2024-05-22,20.899999618530273,1.1741389829141733,17.96465216124484,2,1,2024-06-20,21.334181171765202,ATR_STOP,20,True,False,0.020774237376060878,2024-06-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.16172254209605197,-0.08770335964409781,0.16172254209605197,0.16172254209605197,-0.08770335964409781,-0.08770335964409781,2024-06-12,14,0.1284560402452889,0.1409483047199911,20,True,0,,0.1404472493235315,0.14791487534373676,1.151482445366453,-0.08770335964409781,0.006220146913302971,5.0,-0.08770335964409781,False,1.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,ADX 18-25,breakout,HOOD,IN-SAMPLE,2024,16+
3,Long,2024-07-15,signal bar close,2024-07-16,24.059999465942383,1.0454468458564377,21.44638235130129,2,1,2024-07-24,22.16943707399244,ATR_STOP,7,True,False,-0.07857699226577652,2024-07-24,INTRABAR_STOP,TRAILING_STOP,True,True,0.03408145108169891,,0.03408145108169891,0.03408145108169891,-0.11221940629769112,-0.07857699226577652,2024-07-17,1,-2.305564750673743,0.11265844334747543,20,True,13,0.0,0.10862914267062825,-0.7233509381918616,0.31374132432432467,-0.05818784911080377,0.03408145108169891,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,ADX 18-25,breakout,HOOD,IN-SAMPLE,2024,6-10
4,Long,2024-10-28,signal bar close,2024-10-29,28.25,0.99071085789872,25.7732228552532,2,1,2024-10-31,26.020000457763672,ATR_STOP,3,True,False,-0.07893803689332135,2024-10-31,OPEN,TRAILING_STOP,False,True,0.01150445178546744,-0.07893803689332135,0.01150445178546744,0.01150445178546744,-0.07893803689332135,-0.07893803689332135,2024-10-30,1,-6.861520945573158,0.09044248867878879,20,True,18,0.40672572313156796,0.08767352724767438,-0.9003634206517596,0.1312192191488749,-0.07893803689332135,0.01150445178546744,,-0.02477878806865319,False,2.0,2.0,2.0,2.0,,,,,,,ADX 25-40,breakout,HOOD,IN-SAMPLE,2024,1-3
5,Long,2024-11-08,signal bar close,2024-11-11,32.939998626708984,1.4840869019922645,29.229781371728322,2,1,2024-12-10,37.35376952404351,ATR_STOP,21,True,False,0.13399426476465215,2024-12-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.2981177930852066,-0.05100177498079628,0.2981177930852066,0.2981177930852066,-0.05100177498079628,-0.05100177498079628,2024-12-05,17,0.44946751878830177,0.16412352832055443,20,True,0,,0.1126356226369809,1.1896259960004758,2.64674519575415,-0.04493016405399264,0.04189438754245356,2.0,-0.021554314331299396,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ADX 25-40,breakout,HOOD,IN-SAMPLE,2024,16+
6,Long,2024-12-16,signal bar close,2024-12-17,42.310001373291016,2.4321107156044897,36.22972458427979,2,1,2024-12-19,36.22972458427979,ATR_STOP,3,True,False,-0.1437077899233894,2024-12-19,INTRABAR_STOP,INITIAL_STOP,True,True,0.0,,0.0,0.0,-0.14417400356477184,-0.1437077899233894,2024-12-17,0,,0.1437077899233894,20,True,17,0.10730316600027434,0.1437077899233894,-1.0,0.0,-0.1437077899233894,0.0,,-0.13401091466808301,False,,,,,,,,,,,ADX 25-40,breakout,HOOD,IN-SAMPLE,2024,1-3
7,Long,2025-01-21,signal bar close,2025-01-22,50.209999084472656,2.5627771372969206,43.80305624123035,2,1,2025-02-19,58.774241475406725,ATR_STOP,20,True,False,0.1705684633956217,2025-02-19,INTRABAR_STOP,TRAILING_STOP,True,True,0.3326031643525993,-0.07070303329597905,0.3326031643525993,0.3326031643525993,-0.07070303329597905,-0.07070303329597905,2025-02-13,16,0.5128287451131964,0.16203470095697758,20,True,0,,0.12760292690831057,1.336712781817177,2.606548081703425,-0.01892054929818232,0.036845296206955425,2.0,-0.009758969781002436,False,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,ADX 18-25,breakout,HOOD,IN-SAMPLE,2025,16+
8,Long,2025-05-13,signal bar close,2025-05-14,62.375,3.759783950432508,52.975540123918734,2,1,2025-06-09,68.98307013904537,ATR_STOP,18,True,False,0.1059410042331923,2025-06-09,INTRABAR_STOP,TRAILING_STOP,True,True,0.24729463810433372,-0.07527053618956658,0.24729463810433372,0.24729463810433372,-0.07527053618956658,-0.07527053618956658,2025-06-06,16,0.42839992425753987,0.14135363387114142,20,True,2,0.2086573048440632,0.1506927435043089,0.7030265809060875,1.6410520663011394,-0.07527053618956658,0.022525030529809698,4.0,-0.07527053618956658,False,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,ADX 18-25,breakout,HOOD,IN-SAMPLE,2025,16+
9,Long,2025-06-24,signal bar close,2025-06-25,84.94000244140625,3.909901265993822,75.16524927642169,2,1,2025-07-22,100.87886117480262,ATR_STOP,19,True,False,0.18764843742960102,2025-07-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.3355191868398606,-0.03578997913997484,0.3355191868398606,0.3355191868398606,-0.03578997913997484,-0.03578997913997484,2025-07-18,16,0.5592778141750905,0.14787074941025957,20,True,1,0.20885327706467893,0.11507832451179208,1.630614959208697,2.9155724004782493,-0.03578997913997484,0.007181546889786672,4.0,-0.03578997913997484,False,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,ADX 25-40,breakout,HOOD,IN-SAMPLE,2025,16+
10,Long,2025-09-08,signal bar close,2025-09-09,116.52999877929688,6.392713611358661,100.54821475090023,2,1,2025-10-13,137.97202761416702,ATR_STOP,25,True,False,0.1840043684843804,2025-10-13,INTRABAR_STOP,TRAILING_STOP,True,True,0.32034671090794564,-0.03522694388175318,0.32034671090794564,0.32034671090794564,-0.03522694388175318,-0.03522694388175318,2025-10-06,19,0.574391314844046,0.13634234242356524,20,True,0,,0.13714738003786905,1.3416542731882535,2.335784400835741,-0.023770674264853242,0.05929806688830963,1.0,0.0,False,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,ADX 18-25,breakout,HOOD,BOUNDARY / CENSORED,2025,16+
