trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,early_mae_known,early_mfe_upper,first_positive_close_bar,mae_before_positive_close,flat_first10,first_known_0.005,first_possible_0.005,first_known_0.010,first_possible_0.010,first_known_0.020,first_possible_0.020,first_known_0.030,first_possible_0.030,first_known_0.040,first_possible_0.040,regime,module,symbol,partition,year,holding_bucket
1,Long,2022-05-04,signal bar close,2022-05-05,222.39999389648438,6.90342227221362,212.04486048816395,1,1,2022-05-06,212.52951398618433,ATR_STOP,2,True,False,-0.04438165549093609,2022-05-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.003372302250822301,,0.003372302250822301,0.003372302250822301,-0.054181601275481106,-0.04438165549093609,2022-05-05,0,-13.160639880400424,0.04775395774175839,20,True,18,0.0,-0.04438165549093609,0.003372302250822301,,-0.0388039112448908,False,,,,,,,,,,,ADX 18-25,pullback,CAT,IN-SAMPLE,2022,1-3
2,Long,2023-03-01,signal bar close,2023-03-02,246.50999450683594,5.876821846181344,237.6947617375639,1,1,2023-03-07,247.0668437240249,ATR_STOP,4,True,False,0.002258931603576375,2023-03-07,INTRABAR_STOP,TRAILING_STOP,True,True,0.037280445605427204,,0.037280445605427204,0.037280445605427204,-0.002271703261825464,-0.0015414775566550132,2023-03-06,2,0.06059293463079006,0.03502151400185083,20,True,16,0.018660525763745772,-0.0015414775566550132,0.037280445605427204,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,ADX 18-25,pullback,CAT,IN-SAMPLE,2023,4-5
3,Long,2024-04-29,signal bar close,2024-04-30,347.0199890136719,9.655587646755588,332.5366075435385,1,1,2024-05-01,333.3800048828125,TREND_EXIT,2,True,False,-0.03930604738253851,2024-05-01,OPEN,,False,True,0.0021612587855002197,-0.040055311902902346,0.0021612587855002197,0.0021612587855002197,-0.040055311902902346,-0.040055311902902346,2024-04-30,0,-18.1866455078128,0.04146730616803873,20,True,19,0.05017003116043406,-0.040055311902902346,0.0021612587855002197,,-0.040055311902902346,False,,,,,,,,,,,ADX 25-40,pullback,CAT,IN-SAMPLE,2024,1-3
4,Long,2025-01-16,signal bar close,2025-01-17,384.70001220703125,7.97604102030558,372.7359506765729,1,1,2025-01-27,397.19000244140625,ATR_STOP,6,True,False,0.032466830876140884,2025-01-27,OPEN,TRAILING_STOP,False,True,0.06469972274777192,-0.0070184874482879245,0.06469972274777192,0.06469972274777192,-0.0070184874482879245,-0.0070184874482879245,2025-01-23,3,0.5018078825887852,0.03223289187163103,20,True,15,0.03857550264361387,-0.0070184874482879245,0.04647770677899543,1.0,0.0,False,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ADX 25-40,pullback,CAT,IN-SAMPLE,2025,6-10
5,Long,2026-03-23,signal bar close,2026-03-24,693.7999877929688,25.340501044261007,655.7892362265773,1,1,2026-03-27,692.6306141978611,ATR_STOP,4,True,False,-0.001685462115425418,2026-03-27,INTRABAR_STOP,TRAILING_STOP,True,True,0.051239533609759746,,0.051239533609759746,0.051239533609759746,-0.0021187240256389517,-0.001685462115425418,2026-03-25,1,-0.03289378330922948,0.052924995725185164,20,True,16,0.18218510613721794,-0.0011097701205545762,0.051239533609759746,1.0,0.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,ADX 18-25,pullback,CAT,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
