filter,horizon,a_observations,a_complete,a_censored,a_symbols,a_years,a_mean,a_median,a_q10,a_q90,a_positive,a_negative,a_positive_rate,a_trimmed_mean,a_mean_mfe,a_median_mfe,a_mean_mae,a_median_mae,a_mean_without_top_1,a_mean_without_bottom_1,a_top_1_influence,a_mean_without_top_3,a_mean_without_bottom_3,a_top_3_influence,a_mean_without_top_5,a_mean_without_bottom_5,a_top_5_influence,a_target_3_stop_2_resolved,a_target_3_stop_2_target_before_stop_count,a_target_3_stop_2_stop_before_target_count,a_target_3_stop_2_neither_count,a_target_3_stop_2_ambiguous_count,a_target_3_stop_2_censored_count,a_target_3_stop_2_rate,a_target_5_stop_3_resolved,a_target_5_stop_3_target_before_stop_count,a_target_5_stop_3_stop_before_target_count,a_target_5_stop_3_neither_count,a_target_5_stop_3_ambiguous_count,a_target_5_stop_3_censored_count,a_target_5_stop_3_rate,b_observations,b_complete,b_censored,b_symbols,b_years,b_mean,b_median,b_q10,b_q90,b_positive,b_negative,b_positive_rate,b_trimmed_mean,b_mean_mfe,b_median_mfe,b_mean_mae,b_median_mae,b_mean_without_top_1,b_mean_without_bottom_1,b_top_1_influence,b_mean_without_top_3,b_mean_without_bottom_3,b_top_3_influence,b_mean_without_top_5,b_mean_without_bottom_5,b_top_5_influence,b_target_3_stop_2_resolved,b_target_3_stop_2_target_before_stop_count,b_target_3_stop_2_stop_before_target_count,b_target_3_stop_2_neither_count,b_target_3_stop_2_ambiguous_count,b_target_3_stop_2_censored_count,b_target_3_stop_2_rate,b_target_5_stop_3_resolved,b_target_5_stop_3_target_before_stop_count,b_target_5_stop_3_stop_before_target_count,b_target_5_stop_3_neither_count,b_target_5_stop_3_ambiguous_count,b_target_5_stop_3_censored_count,b_target_5_stop_3_rate,delta_mean,delta_median,delta_trimmed,delta_positive_rate,delta_without_winner_top_1,delta_without_winner_top_3,delta_without_winner_top_5,informative_years,year_agreement,one_year_dependent,informative_symbols,symbol_agreement,one_symbol_dependent,tail_dependent,low_sample
bo_long_fail_volume,1,797,792,5,50,5,0.0004915627060500641,0.0017986944848653597,-0.023516325319748864,0.02394755672952526,426,364,0.5378787878787878,0.0005957634249210658,0.015351614108355371,0.011212810526258221,-0.01341568876289496,-0.009761253288723126,0.00024236548200365251,0.0006358559078459354,0.00024919722404641157,-2.473752835581108e-05,0.0008757043265785336,0.0005163002344058752,-0.00022928462691712749,0.0010787319443155232,0.0007208473329671915,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,581,581,0,50,5,-0.0003991569803325551,-0.000685827946919848,-0.018431979093206596,0.017456275481163575,272,308,0.46815834767641995,-0.0005814960359291126,0.010904912129300075,0.00808411143117449,-0.011060642200720136,-0.008815095575958054,-0.0005764687549894454,-0.00022607547506300302,0.00017731177465689032,-0.0008468882777582544,-4.345601035858861e-05,0.0004477312974256993,-0.0010533213734129068,0.00011994247409972264,0.0006541643930803517,573,215,356,2,3,5,0.37521815008726006,575,189,339,47,0,6,0.32869565217391306,-0.0008907196863826192,-0.0024845224317852077,-0.0011772594608501783,-0.0697204402023679,-0.0006415224623362076,-0.00037441945197674403,-0.00016987235341542762,5,0.8,False,40,0.575,False,False,False
bo_long_fail_volume,3,797,787,10,50,5,0.0027678637122094734,0.0020756519846010235,-0.04159017882410456,0.045478656956431565,419,368,0.5324015247776366,0.002207569263506317,0.029620438860333,0.01995510408822554,-0.02552608636532565,-0.018587688297680094,0.0024238361649222984,0.0030456878195019607,0.000344027547287175,0.0018739573338966981,0.0034539684837964577,0.0008939063783127753,0.0014209521054769378,0.00384388417792741,0.0013469116067325356,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,581,577,4,50,5,-0.0024509306680160887,-0.00112474732444523,-0.034174761901026154,0.028353725399029715,270,307,0.4679376083188908,-0.0020254467187311924,0.020220002514264344,0.015150597437880942,-0.023222853314497558,-0.01768586564644936,-0.0026715661889995922,-0.0021310057521085383,0.00022063552098350358,-0.0030573632528761233,-0.0017160577330661139,0.0006064325848600346,-0.0033929387159192664,-0.0013345904475459897,0.0009420080479031778,573,215,356,2,3,5,0.37521815008726006,575,189,339,47,0,6,0.32869565217391306,-0.005218794380225562,-0.0032003993090462535,-0.00423301598223751,-0.06446391645874577,-0.0048747668329383875,-0.004324888001912787,-0.0038718827734930267,5,1.0,False,40,0.7,False,False,False
bo_long_fail_volume,5,797,787,10,50,5,0.0039660712373217385,0.002829064240385426,-0.05255271417017819,0.06246183183067176,420,367,0.5336721728081322,0.003403032939049235,0.039857683690405335,0.027240893242112874,-0.03326096654006544,-0.023332666962516457,0.0036211886181136375,0.004375371243099715,0.00034488261920810094,0.0029586362993287534,0.004974153137378508,0.0010074349379929851,0.0024129145024498738,0.005481808964490846,0.0015531567348718647,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,581,576,5,50,5,-0.0016737059891191936,0.0010289254724884511,-0.04561779673800731,0.042822610901127156,296,280,0.5138888888888888,-0.00047101671419347003,0.027359138806032916,0.020795259181634163,-0.03141741874464384,-0.024430221066424673,-0.001983452776322284,-0.0011633345872546232,0.0003097467872030903,-0.0024736046813962037,-0.0006339632792089536,0.0007998986922770101,-0.0029023764960094682,-0.00014036558916612711,0.0012286705068902746,573,215,356,2,3,5,0.37521815008726006,575,189,339,47,0,6,0.32869565217391306,-0.005639777226440932,-0.001800138767896975,-0.003874049653242705,-0.019783283919243333,-0.005294894607232831,-0.004632342288447947,-0.004086620491569068,5,0.8,False,40,0.6,False,False,False
bo_long_fail_volume,10,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,581,572,9,50,5,-0.0014369084417562162,0.0014029860257626092,-0.0715129339619869,0.06756789262114522,294,278,0.513986013986014,7.9192363238821e-05,0.043671112977481066,0.030869665055441753,-0.04717671935200409,-0.033864426812534765,-0.0021556494712799182,-0.0008687962055095031,0.000718741029523702,-0.0031548287238180005,0.00022095596400876046,0.0017179202820617843,-0.003852763522898569,0.001092224256135523,0.002415855081142353,573,215,356,2,3,5,0.37521815008726006,575,189,339,47,0,6,0.32869565217391306,-0.011468613112134485,-0.006526061710183995,-0.0077329831732752576,-0.05909090909090908,-0.01079395931255322,-0.00962733770623147,-0.00872383881106569,5,0.8,False,40,0.625,False,False,False
bo_long_fail_volume,20,797,773,24,49,5,0.020033626751504642,0.018039615449802815,-0.09879159875238146,0.1415768243134026,447,326,0.5782664941785253,0.01464414338461434,0.08776608238451256,0.060987302883824146,-0.0647831770784946,-0.04560879109500193,0.018598299120265338,0.020558220755578165,0.001435327631239304,0.016454805218206258,0.021567485087080004,0.003578821533298384,0.015175811346050514,0.022539309446350478,0.004857815405454128,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,581,564,17,50,5,0.00482156208946434,0.010536525798675034,-0.10937958758550237,0.10814073904282069,315,249,0.5585106382978723,0.0051756621551153365,0.06800433313887591,0.04696482426167303,-0.06831096677919903,-0.04681853487963278,0.003517901829716651,0.00554416389628988,0.001303660259747689,0.0023125311242756857,0.006688923302824959,0.0025090309651886545,0.0013030975612714497,0.007702205650884403,0.0035184645281928903,573,215,356,2,3,5,0.37521815008726006,575,189,339,47,0,6,0.32869565217391306,-0.015212064662040302,-0.007503089651127781,-0.009468481229499004,-0.019755855880652984,-0.013776737030800998,-0.011633243128741918,-0.010354249256586174,5,0.8,False,40,0.525,False,False,False
bo_long_fail_rsi,1,797,792,5,50,5,0.0004915627060500641,0.0017986944848653597,-0.023516325319748864,0.02394755672952526,426,364,0.5378787878787878,0.0005957634249210658,0.015351614108355371,0.011212810526258221,-0.01341568876289496,-0.009761253288723126,0.00024236548200365251,0.0006358559078459354,0.00024919722404641157,-2.473752835581108e-05,0.0008757043265785336,0.0005163002344058752,-0.00022928462691712749,0.0010787319443155232,0.0007208473329671915,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,494,492,2,50,5,0.001029553371959224,0.0002380282635625619,-0.023739615069097462,0.02821179661682499,248,242,0.5040650406504065,0.0004551014184536466,0.016628670032000286,0.01027159484058815,-0.013457963745848244,-0.00985999722290476,0.0007461176731371554,0.0014387387819893344,0.00028343569882206853,0.00022166950773753493,0.0019591220389542424,0.000807883864221689,-0.00019970528285220658,0.00228536059873376,0.0012292586548114306,479,220,258,1,10,5,0.4592901878914405,479,202,250,27,4,11,0.42171189979123175,0.0005379906659091599,-0.0015606662213027978,-0.00014066200646741921,-0.033813747228381374,0.00025455496708709133,-0.00026989319831252916,-0.0006912679889022707,5,0.6,True,42,0.42857142857142855,True,True,False
bo_long_fail_rsi,3,797,787,10,50,5,0.0027678637122094734,0.0020756519846010235,-0.04159017882410456,0.045478656956431565,419,368,0.5324015247776366,0.002207569263506317,0.029620438860333,0.01995510408822554,-0.02552608636532565,-0.018587688297680094,0.0024238361649222984,0.0030456878195019607,0.000344027547287175,0.0018739573338966981,0.0034539684837964577,0.0008939063783127753,0.0014209521054769378,0.00384388417792741,0.0013469116067325356,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,494,485,9,50,5,0.001711395296718754,0.000722425713311825,-0.054007795074011676,0.05074841857837689,249,233,0.51340206185567,0.0012258600475122676,0.033193272133383155,0.01929272305824714,-0.028639235170647103,-0.017726086891062143,0.0010975368563729958,0.0022702101486064006,0.0006138584403457582,0.0002460125723372375,0.003011536417449062,0.0014653827243815165,-0.0004658839925115991,0.0035458987348621833,0.002177279289230353,479,220,258,1,10,5,0.4592901878914405,479,202,250,27,4,11,0.42171189979123175,-0.0010564684154907194,-0.0013532262712891985,-0.0009817092159940493,-0.018999462921966526,-0.0007124408682035444,-0.0001625620371779441,0.00029044319124181626,5,0.2,True,41,0.5365853658536586,True,True,False
bo_long_fail_rsi,5,797,787,10,50,5,0.0039660712373217385,0.002829064240385426,-0.05255271417017819,0.06246183183067176,420,367,0.5336721728081322,0.003403032939049235,0.039857683690405335,0.027240893242112874,-0.03326096654006544,-0.023332666962516457,0.0036211886181136375,0.004375371243099715,0.00034488261920810094,0.0029586362993287534,0.004974153137378508,0.0010074349379929851,0.0024129145024498738,0.005481808964490846,0.0015531567348718647,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,494,481,13,50,5,0.006277974481628222,0.004023555981206739,-0.063815848932258,0.07585008551972816,256,225,0.5322245322245323,0.003575378234646663,0.045255565408935335,0.027539905880335613,-0.03749940082788455,-0.024310445011505588,0.005574805127014622,0.006806572008784325,0.0007031693546135998,0.004471307612372644,0.00746382547850893,0.0018066668692555783,0.0036306602288221474,0.008082131761929718,0.0026473142528060747,479,220,258,1,10,5,0.4592901878914405,479,202,250,27,4,11,0.42171189979123175,0.0023119032443064836,0.001194491740821313,0.000172345295597428,-0.0014476405835999184,0.0016087338896928838,0.0005052363750509053,-0.0003354110084995911,5,0.8,True,41,0.4878048780487805,True,True,False
bo_long_fail_rsi,10,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,494,474,20,50,5,0.012106644692602895,0.010435258715306817,-0.09441154060790498,0.10302081741025985,272,202,0.5738396624472574,0.010237479870325675,0.06516767882482254,0.04322456055708801,-0.0523937593882143,-0.034095498175623795,0.01060866441996907,0.012723423344444314,0.0014979802726338247,0.008557120413237116,0.013935178388508114,0.003549524279365779,0.007334778500109508,0.0150549949104453,0.004771866192493387,479,220,258,1,10,5,0.4592901878914405,479,202,250,27,4,11,0.42171189979123175,0.0020749400222246257,0.0025062109793602128,0.002425304333811597,0.000762739370334331,0.000576959749590801,-0.0014745842571411531,-0.0026969261702687614,5,0.8,True,41,0.4634146341463415,True,True,False
bo_long_fail_rsi,20,797,773,24,49,5,0.020033626751504642,0.018039615449802815,-0.09879159875238146,0.1415768243134026,447,326,0.5782664941785253,0.01464414338461434,0.08776608238451256,0.060987302883824146,-0.0647831770784946,-0.04560879109500193,0.018598299120265338,0.020558220755578165,0.001435327631239304,0.016454805218206258,0.021567485087080004,0.003578821533298384,0.015175811346050514,0.022539309446350478,0.004857815405454128,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,494,468,26,50,5,0.028593414024001534,0.01503081523028127,-0.1293370992355946,0.17897104587590498,271,197,0.5790598290598291,0.01915783737146322,0.10216610058882299,0.06509754475758844,-0.06916939835882309,-0.04509819889717048,0.027262538383324923,0.029363216618286517,0.0013308756406766112,0.024862108607050078,0.030786408829007402,0.0037313054169514567,0.02261563810159735,0.03195719702687013,0.005977775922404185,479,220,258,1,10,5,0.4592901878914405,479,202,250,27,4,11,0.42171189979123175,0.008559787272496892,-0.0030088002195215457,0.004513693986848878,0.0007933348813038421,0.007228911631820281,0.004828481855545436,0.002582011350092707,5,1.0,False,41,0.5365853658536586,False,False,False
