hypothesis_id,group,group_value,a_n,b_n,a_mean,b_mean,delta,expected_direction
breakout:filter:bo_long_fail_volume,symbol,ABNB,4,3,0.02460656219723026,-0.00529627807870466,-0.029902840275934917,-1
breakout:filter:bo_long_fail_volume,symbol,AMD,15,8,0.036763612681743954,-0.00713965492863089,-0.043903267610374844,-1
breakout:filter:bo_long_fail_volume,symbol,AMZN,17,10,-0.01745228337349917,-0.0008805083671310831,0.016571775006368087,-1
breakout:filter:bo_long_fail_volume,symbol,ARM,6,2,-0.0589758953657365,-0.08742336531847122,-0.028447469952734727,-1
breakout:filter:bo_long_fail_volume,symbol,ASML,16,6,0.04518263043384202,-0.08990389733050907,-0.1350865277643511,-1
breakout:filter:bo_long_fail_volume,symbol,AVGO,30,18,0.026478422750125408,-0.004177812045455451,-0.03065623479558086,-1
breakout:filter:bo_long_fail_volume,symbol,BAC,10,5,-0.0036864802139834453,-0.03089681635688817,-0.027210336142904724,-1
breakout:filter:bo_long_fail_volume,symbol,CAT,24,18,0.013123210854599951,-0.02193214546682381,-0.03505535632142376,-1
breakout:filter:bo_long_fail_volume,symbol,COIN,12,3,-0.006623572947853752,0.08812651217287264,0.09475008512072639,-1
breakout:filter:bo_long_fail_volume,symbol,COP,10,8,-0.009149425795658195,-0.004570408789924443,0.0045790170057337515,-1
breakout:filter:bo_long_fail_volume,symbol,COST,30,23,0.0027358122387317867,0.0006613741280260217,-0.002074438110705765,-1
breakout:filter:bo_long_fail_volume,symbol,CRM,11,6,0.010050994693053917,0.002365495784307281,-0.007685498908746636,-1
breakout:filter:bo_long_fail_volume,symbol,CRWD,12,2,0.023612080038382676,0.004365499012019214,-0.019246581026363462,-1
breakout:filter:bo_long_fail_volume,symbol,CVX,14,10,0.012694677648036294,-0.0013651649892113538,-0.014059842637247648,-1
breakout:filter:bo_long_fail_volume,symbol,DDOG,9,4,-0.007492933329502639,-0.04678639838241186,-0.03929346505290922,-1
breakout:filter:bo_long_fail_volume,symbol,DE,12,2,-0.015428882331818336,-0.040459570123910105,-0.02503068779209177,-1
breakout:filter:bo_long_fail_volume,symbol,ETN,25,22,0.016536377455338095,-0.01171364879310119,-0.028250026248439288,-1
breakout:filter:bo_long_fail_volume,symbol,GE,26,30,0.021792521129542948,0.0053092876438822845,-0.016483233485660664,-1
breakout:filter:bo_long_fail_volume,symbol,GOOGL,9,13,0.03088918301614248,-0.010818381052703496,-0.04170756406884597,-1
breakout:filter:bo_long_fail_volume,symbol,GS,15,8,0.033275388212796,-0.017143493816345196,-0.050418882029141195,-1
breakout:filter:bo_long_fail_volume,symbol,HD,12,8,0.0032181614144089765,-0.036721837566145846,-0.03993999898055482,-1
breakout:filter:bo_long_fail_volume,symbol,HON,9,9,-0.006438363116159529,-0.020218101029722338,-0.013779737913562809,-1
breakout:filter:bo_long_fail_volume,symbol,HOOD,21,10,0.00625559860111962,0.044148098367667345,0.037892499766547724,-1
breakout:filter:bo_long_fail_volume,symbol,JPM,23,19,0.014429290762868334,0.01200960424847798,-0.002419686514390354,-1
breakout:filter:bo_long_fail_volume,symbol,LLY,29,10,-0.01470109366915228,-0.014945444914361939,-0.0002443512452096584,-1
breakout:filter:bo_long_fail_volume,symbol,MA,11,14,0.00014813790857020665,0.00042101172312562573,0.0002728738145554191,-1
breakout:filter:bo_long_fail_volume,symbol,META,22,9,0.02779355547280695,0.04711859891321827,0.01932504344041132,-1
breakout:filter:bo_long_fail_volume,symbol,MRVL,17,8,-0.012202691743580078,-0.0025219752383623673,0.00968071650521771,-1
breakout:filter:bo_long_fail_volume,symbol,MS,11,8,0.023806845675450963,0.016321909808688542,-0.00748493586676242,-1
breakout:filter:bo_long_fail_volume,symbol,MSFT,14,20,0.007215313951118867,0.0007271979105083371,-0.00648811604061053,-1
breakout:filter:bo_long_fail_volume,symbol,MU,13,4,0.020209542743597063,0.029330832498341536,0.009121289754744473,-1
breakout:filter:bo_long_fail_volume,symbol,NFLX,22,37,0.012492379510876334,0.007895232994388372,-0.004597146516487962,-1
breakout:filter:bo_long_fail_volume,symbol,NKE,1,2,-0.07035493019638683,-0.0394205268053055,0.030934403391081333,-1
breakout:filter:bo_long_fail_volume,symbol,NOW,9,16,-0.004057095166243147,0.019777494095903583,0.02383458926214673,-1
breakout:filter:bo_long_fail_volume,symbol,NVDA,30,20,0.050322045613174236,-0.00012429322329435277,-0.05044633883646859,-1
breakout:filter:bo_long_fail_volume,symbol,ORCL,14,11,0.02255089159130488,0.00540986058454099,-0.01714103100676389,-1
breakout:filter:bo_long_fail_volume,symbol,PANW,17,18,-0.024715574308249028,-0.01869132293732155,0.0060242513709274775,-1
breakout:filter:bo_long_fail_volume,symbol,PLTR,21,13,0.018061277974083422,0.025223804093856383,0.007162526119772961,-1
breakout:filter:bo_long_fail_volume,symbol,QCOM,9,8,-0.0273706260669589,0.01716925176579337,0.04453987783275227,-1
breakout:filter:bo_long_fail_volume,symbol,ROKU,4,8,-0.18694232316801168,-0.042637090714768025,0.14430523245324367,-1
breakout:filter:bo_long_fail_volume,symbol,RTX,12,6,0.0035449145779863724,0.01254674962472685,0.009001835046740478,-1
breakout:filter:bo_long_fail_volume,symbol,SHOP,13,10,-0.022781872102702157,-0.0488096523232905,-0.026027780220588343,-1
breakout:filter:bo_long_fail_volume,symbol,SMCI,20,4,0.05903441633666764,-0.03394928528059349,-0.09298370161726113,-1
breakout:filter:bo_long_fail_volume,symbol,TSLA,11,8,0.058171133512623645,-0.003858224944328692,-0.06202935845695234,-1
breakout:filter:bo_long_fail_volume,symbol,TSM,26,8,0.0029921162003503535,0.03349161153496971,0.030499495334619358,-1
breakout:filter:bo_long_fail_volume,symbol,UBER,15,8,0.003352201615408745,0.006596818957923065,0.0032446173425143194,-1
breakout:filter:bo_long_fail_volume,symbol,V,18,13,-0.007171793864115156,0.007215646457980973,0.014387440322096129,-1
breakout:filter:bo_long_fail_volume,symbol,WMT,15,31,0.029914265167369967,0.005175015619685482,-0.024739249547684486,-1
breakout:filter:bo_long_fail_volume,symbol,XOM,9,8,-0.012111875615746991,0.0033179102106320746,0.015429785826379066,-1
breakout:filter:bo_long_fail_rsi,year,2021,42,20,-0.004697286463519158,0.023870363815069982,0.02856765027858914,1
breakout:filter:bo_long_fail_rsi,year,2022,53,56,-0.008621527636765403,0.003371668717978875,0.011993196354744278,1
breakout:filter:bo_long_fail_rsi,year,2023,224,143,0.011497848713654129,0.020600579988012957,0.009102731274358828,1
breakout:filter:bo_long_fail_rsi,year,2024,311,169,0.01888031397803563,0.011871955014980264,-0.007008358963055367,1
breakout:filter:bo_long_fail_rsi,year,2025,150,86,0.00021107253389210712,0.0013963433019539414,0.0011852707680618344,1
breakout:filter:bo_long_fail_rsi,symbol,AAPL,25,11,0.005196059465230523,-0.008522273845763569,-0.01371833331099409,1
breakout:filter:bo_long_fail_rsi,symbol,ABNB,4,7,0.02460656219723026,-0.04897004095450768,-0.07357660315173795,1
breakout:filter:bo_long_fail_rsi,symbol,AMD,15,10,0.036763612681743954,0.00017075457128644665,-0.03659285811045751,1
breakout:filter:bo_long_fail_rsi,symbol,AMZN,17,7,-0.01745228337349917,-0.018577669333721687,-0.0011253859602225157,1
breakout:filter:bo_long_fail_rsi,symbol,ARM,6,4,-0.0589758953657365,0.008829776720345961,0.06780567208608246,1
breakout:filter:bo_long_fail_rsi,symbol,ASML,16,2,0.04518263043384202,0.04234973453555868,-0.0028328958982833385,1
breakout:filter:bo_long_fail_rsi,symbol,AVGO,30,12,0.026478422750125408,-0.009957658875766023,-0.03643608162589143,1
breakout:filter:bo_long_fail_rsi,symbol,BAC,10,7,-0.0036864802139834453,-0.024697474689963195,-0.02101099447597975,1
breakout:filter:bo_long_fail_rsi,symbol,CAT,24,13,0.013123210854599951,-0.02185544281623667,-0.03497865367083662,1
breakout:filter:bo_long_fail_rsi,symbol,COIN,12,14,-0.006623572947853752,0.0715183078756529,0.07814188082350665,1
breakout:filter:bo_long_fail_rsi,symbol,COP,10,9,-0.009149425795658195,0.00537989514246943,0.014529320938127626,1
breakout:filter:bo_long_fail_rsi,symbol,COST,30,18,0.0027358122387317867,0.013794161143074678,0.011058348904342891,1
breakout:filter:bo_long_fail_rsi,symbol,CRM,11,10,0.010050994693053917,-0.000424811787235202,-0.010475806480289118,1
breakout:filter:bo_long_fail_rsi,symbol,CRWD,12,6,0.023612080038382676,0.017168431704523923,-0.006443648333858753,1
breakout:filter:bo_long_fail_rsi,symbol,CVX,14,8,0.012694677648036294,-0.008257294669607937,-0.02095197231764423,1
breakout:filter:bo_long_fail_rsi,symbol,DDOG,9,5,-0.007492933329502639,-0.0368928464781171,-0.02939991314861446,1
breakout:filter:bo_long_fail_rsi,symbol,DE,12,4,-0.015428882331818336,-0.022105462498551803,-0.006676580166733467,1
breakout:filter:bo_long_fail_rsi,symbol,ETN,25,7,0.016536377455338095,-0.02055673449671553,-0.03709311195205363,1
breakout:filter:bo_long_fail_rsi,symbol,GE,26,20,0.021792521129542948,0.07650302296211428,0.05471050183257133,1
breakout:filter:bo_long_fail_rsi,symbol,GOOGL,9,14,0.03088918301614248,0.012535406813942718,-0.018353776202199763,1
breakout:filter:bo_long_fail_rsi,symbol,GS,15,9,0.033275388212796,-0.014817469283915684,-0.04809285749671168,1
breakout:filter:bo_long_fail_rsi,symbol,HD,12,15,0.0032181614144089765,-0.002458882264362535,-0.005677043678771511,1
breakout:filter:bo_long_fail_rsi,symbol,HON,9,2,-0.006438363116159529,-0.040228413645293504,-0.033790050529133975,1
breakout:filter:bo_long_fail_rsi,symbol,HOOD,21,6,0.00625559860111962,0.07589220956205738,0.06963661096093776,1
breakout:filter:bo_long_fail_rsi,symbol,JPM,23,12,0.014429290762868334,0.011071313981380013,-0.0033579767814883206,1
breakout:filter:bo_long_fail_rsi,symbol,LLY,29,10,-0.01470109366915228,0.0013649666138749628,0.016066060283027244,1
breakout:filter:bo_long_fail_rsi,symbol,MA,11,9,0.00014813790857020665,0.012096276008945892,0.011948138100375686,1
