feature,bin,group,group_value,observations,complete,median_feature,mean,median,positive_rate,mean_mfe,mean_mae
distance_to_upper_band_atr,4,year,2025,33,32,0.2375820409714473,0.0030501456409872847,0.01519830160664104,0.59375,0.051109378725975985,-0.04759338429664375
distance_to_upper_band_atr,4,symbol,AAPL,6,6,0.21217150523323836,0.025411758825989544,0.024953534591180104,0.8333333333333334,0.04353596997924177,-0.0240668807981864
distance_to_upper_band_atr,4,symbol,ABNB,1,1,0.2865512971848358,-0.01131342951000136,-0.01131342951000136,0.0,0.029063726475992757,-0.07301687584336303
distance_to_upper_band_atr,4,symbol,AMD,6,6,0.2688927426178403,-0.0029354396436157746,-0.02478822245093698,0.5,0.06796266191061107,-0.07077130946544191
distance_to_upper_band_atr,4,symbol,AMZN,4,4,0.34742662329564583,0.009637806113943742,0.006431636048104039,0.75,0.02299639973417844,-0.028977865680406584
distance_to_upper_band_atr,4,symbol,ARM,1,1,0.16319552237732302,-0.01031278729015328,-0.01031278729015328,0.0,0.12710102119339806,-0.026317604542833606
distance_to_upper_band_atr,4,symbol,ASML,1,1,0.37073633138993245,0.16251493161449937,0.16251493161449937,1.0,0.16363261696607778,0.061807043315286636
distance_to_upper_band_atr,4,symbol,AVGO,3,3,0.4088600699208033,0.047026203618208896,0.0401377390624702,1.0,0.1245029126858505,-0.01604576156669742
distance_to_upper_band_atr,4,symbol,BAC,2,1,0.22180992385107573,-0.056170816357326125,-0.056170816357326125,0.0,0.011339671042704058,-0.06302741310799254
distance_to_upper_band_atr,4,symbol,CAT,3,3,0.47110730235063303,0.027225592032623796,0.0483326770460617,0.6666666666666666,0.041636558217342357,-0.019951732618520828
distance_to_upper_band_atr,4,symbol,COIN,2,2,0.2953510506274366,0.0356059311497437,0.0356059311497437,0.5,0.15980282627889753,-0.0663172939193793
distance_to_upper_band_atr,4,symbol,COP,1,1,0.48943163237701953,-0.02031899269990134,-0.02031899269990134,0.0,0.03703298400419186,-0.041621122137737276
distance_to_upper_band_atr,4,symbol,COST,10,10,0.22156449830108646,0.022626883389471074,0.012421669409234615,0.7,0.04823672555932488,-0.02367421639855888
distance_to_upper_band_atr,4,symbol,CRM,5,5,0.25907960095197474,-0.0011212820073436935,-0.0018758356660244502,0.4,0.03500958845537596,-0.03604291798835444
distance_to_upper_band_atr,4,symbol,CRWD,4,4,0.2646451712520857,0.04671075552577769,0.04961218762615516,0.75,0.07309245292298877,-0.03460575805513749
distance_to_upper_band_atr,4,symbol,CVX,2,2,0.30137677310415584,0.015409866278244366,0.015409866278244366,1.0,0.029528036419513626,-0.04197426244862262
distance_to_upper_band_atr,4,symbol,DE,1,1,0.25856404139095635,0.057830796233625525,0.057830796233625525,1.0,0.07643555916194766,0.02957558910222957
