cohort,group,group_value,horizon,observations,complete,censored,symbols,years,mean,median,q10,q90,positive,negative,positive_rate,trimmed_mean,mean_mfe,median_mfe,mean_mae,median_mae,mean_without_top_1,mean_without_bottom_1,top_1_influence,mean_without_top_3,mean_without_bottom_3,top_3_influence,mean_without_top_5,mean_without_bottom_5,top_5_influence,target_3_stop_2_resolved,target_3_stop_2_target_before_stop_count,target_3_stop_2_stop_before_target_count,target_3_stop_2_neither_count,target_3_stop_2_ambiguous_count,target_3_stop_2_censored_count,target_3_stop_2_rate,target_5_stop_3_resolved,target_5_stop_3_target_before_stop_count,target_5_stop_3_stop_before_target_count,target_5_stop_3_neither_count,target_5_stop_3_ambiguous_count,target_5_stop_3_censored_count,target_5_stop_3_rate
bo_long_fail_rsi,symbol,META,3,6,6,0,1,3,0.0002204517374717052,0.0007468471345567496,-0.019738444544554146,0.01965295262241251,3,3,0.5,0.0002204517374717052,0.021318065372466388,0.018990246271779698,-0.02301574194962369,-0.022659466937302974,-0.0047398254380052185,0.005047860451725139,0.004960277175476924,-0.014980845712458613,0.015421749187402023,0.015201297449930318,-0.023916591833795464,0.025021837614856324,0.02413704357126717,6,2,4,0,0,0,0.3333333333333333,6,2,4,0,0,0,0.3333333333333333
bo_long_fail_rsi,symbol,META,5,6,6,0,1,3,0.01995814172136301,-0.0019594837752363037,-0.02915573240651198,0.09098964134583731,3,3,0.5,0.01995814172136301,0.05711507779326893,0.029899509834739324,-0.032785074962475624,-0.03146351501584116,-0.005170980145370363,0.029840969369242364,0.025129121866733373,-0.02126477507449076,0.06118105851721678,0.04122291679585377,-0.029455996518033767,0.14560375105502987,0.049414138239396777,6,2,4,0,0,0,0.3333333333333333,6,2,4,0,0,0,0.3333333333333333
bo_long_fail_rsi,symbol,META,10,6,6,0,1,3,0.031228800822021768,0.019170444677989673,-0.040365684368331545,0.11488164215640717,4,2,0.6666666666666666,0.031228800822021768,0.06410172362095508,0.03904474589990703,-0.041578955715275125,-0.04253818269326193,0.0036208844902660964,0.04982527305181104,0.02760791633175567,-0.025403898487582104,0.08786150013162564,0.05663269930960387,-0.061753560326924584,0.16926838248080012,0.09298236114894635,6,2,4,0,0,0,0.3333333333333333,6,2,4,0,0,0,0.3333333333333333
bo_long_fail_rsi,symbol,META,20,6,6,0,1,3,0.06450317261410053,0.05540229697291732,-0.0183959489201993,0.15650316978958356,4,2,0.6666666666666666,0.06450317261410053,0.09684823023386772,0.07950830897741501,-0.04967939595021873,-0.050623372969881286,0.034498215826676074,0.08287687490779945,0.030004956787424458,0.0053069551577396385,0.12369939007046142,0.059196217456360896,-0.027365338854394072,0.2145279565512228,0.0918685114684946,6,2,4,0,0,0,0.3333333333333333,6,2,4,0,0,0,0.3333333333333333
bo_long_fail_rsi,symbol,MRVL,1,12,12,0,1,4,0.00014448787338711133,0.0008164766557000602,-0.03144122268124364,0.03814210612051428,6,6,0.5,0.0001695689035703385,0.015507786334173268,0.01909885305695902,-0.016207273629008246,-0.013483737409488106,-0.0036674662086056864,0.003979242891910115,0.0038119540819927977,-0.010792261667590545,0.010860775411700337,0.010936749540977656,-0.01678107778473275,0.01726205032645353,0.01692556565811986,12,5,7,0,0,0,0.4166666666666667,12,5,7,0,0,0,0.4166666666666667
bo_long_fail_rsi,symbol,MRVL,3,12,12,0,1,4,-0.006633402307870258,0.01131787112473115,-0.1048504033571524,0.045521448442903206,7,5,0.5833333333333334,-0.004455629657760562,0.033800394205205614,0.03050164022048696,-0.04377325337277943,-0.031849110799681,-0.015099403178677206,0.0038123918812182304,0.008466000870806949,-0.02753538439707142,0.022278386705044242,0.020901982089201163,-0.04218298749360467,0.0340451181443217,0.03554958518573441,12,5,7,0,0,0,0.4166666666666667,12,5,7,0,0,0,0.4166666666666667
bo_long_fail_rsi,symbol,MRVL,5,12,12,0,1,4,-0.0024597558444517573,0.020059953091148164,-0.04261248645391767,0.043141394499734136,7,5,0.5833333333333334,0.006179542773377178,0.04707541830350573,0.03591195270242431,-0.04778891650795785,-0.036097397642627316,-0.008251300957377472,0.0111856971028639,0.005791545112925714,-0.019494100159554502,0.02300197199479163,0.017034344315102746,-0.03256690966762484,0.03408160053174988,0.030107153823173086,12,5,7,0,0,0,0.4166666666666667,12,5,7,0,0,0,0.4166666666666667
bo_long_fail_rsi,symbol,MRVL,10,12,12,0,1,4,-0.012385649832832626,-0.009865934983869284,-0.09610889359055556,0.055382221592495416,5,7,0.4166666666666667,-0.006338941546614518,0.05234245683778313,0.05327438224617265,-0.05812554265267555,-0.03965629939475357,-0.019642650728860237,0.00036835859612053976,0.007257000896027611,-0.03582882647394322,0.017248229298033824,0.02344317664111059,-0.05482078855517669,0.030769407417786682,0.042435138722344064,12,5,7,0,0,0,0.4166666666666667,12,5,7,0,0,0,0.4166666666666667
bo_long_fail_rsi,symbol,MRVL,20,12,12,0,1,4,0.02467883652159535,0.001369330647940703,-0.12232684114149012,0.18679918087839098,6,6,0.5,0.01726496847449619,0.10302022268873749,0.08341145078547396,-0.07805890279167645,-0.06443069586951272,0.003871305923645152,0.03874648707672813,0.020807530597950197,-0.03496580119102093,0.06911458743415835,0.059644637712616286,-0.04814262259885534,0.09084043682100186,0.0728214591204507,12,5,7,0,0,0,0.4166666666666667,12,5,7,0,0,0,0.4166666666666667
bo_long_fail_rsi,symbol,MS,1,9,9,0,1,2,-0.0015084341704742796,-0.002490392006149089,-0.010585992054558013,0.012472202094663355,2,7,0.2222222222222222,-0.0015084341704742796,0.011467600880806648,0.00975079164456183,-0.006161062040119236,-0.00640288773751263,-0.003756557188285631,0.00024359581135875719,0.0022481230178113512,-0.006831536004974381,0.003180174767760983,0.005323101834500101,-0.009478275385949031,0.006706896503919174,0.007969841215474751,9,4,5,0,0,0,0.4444444444444444,9,2,7,0,0,0,0.2222222222222222
bo_long_fail_rsi,symbol,MS,3,9,9,0,1,2,0.009294362921678425,-0.0018901195618455935,-0.0252728452477158,0.06740137324387226,4,5,0.4444444444444444,0.009294362921678425,0.03059521281649211,0.013471680876687708,-0.014998818732328235,-0.01363906663606651,0.0002148909426379353,0.013644587239552128,0.00907947197904049,-0.012858243381854225,0.026178166401952235,0.02215260630353265,-0.02092794644842097,0.042312792912658825,0.030222309370099395,9,4,5,0,0,0,0.4444444444444444,9,2,7,0,0,0,0.2222222222222222
