filter,research_label,ablation_status,a_observations,a_complete,a_censored,a_symbols,a_years,a_mean,a_median,a_q10,a_q90,a_positive,a_negative,a_positive_rate,a_trimmed_mean,a_mean_mfe,a_median_mfe,a_mean_mae,a_median_mae,a_mean_without_top_1,a_mean_without_bottom_1,a_top_1_influence,a_mean_without_top_3,a_mean_without_bottom_3,a_top_3_influence,a_mean_without_top_5,a_mean_without_bottom_5,a_top_5_influence,a_target_3_stop_2_resolved,a_target_3_stop_2_target_before_stop_count,a_target_3_stop_2_stop_before_target_count,a_target_3_stop_2_neither_count,a_target_3_stop_2_ambiguous_count,a_target_3_stop_2_censored_count,a_target_3_stop_2_rate,a_target_5_stop_3_resolved,a_target_5_stop_3_target_before_stop_count,a_target_5_stop_3_stop_before_target_count,a_target_5_stop_3_neither_count,a_target_5_stop_3_ambiguous_count,a_target_5_stop_3_censored_count,a_target_5_stop_3_rate,b_observations,b_complete,b_censored,b_symbols,b_years,b_mean,b_median,b_q10,b_q90,b_positive,b_negative,b_positive_rate,b_trimmed_mean,b_mean_mfe,b_median_mfe,b_mean_mae,b_median_mae,b_mean_without_top_1,b_mean_without_bottom_1,b_top_1_influence,b_mean_without_top_3,b_mean_without_bottom_3,b_top_3_influence,b_mean_without_top_5,b_mean_without_bottom_5,b_top_5_influence,b_target_3_stop_2_resolved,b_target_3_stop_2_target_before_stop_count,b_target_3_stop_2_stop_before_target_count,b_target_3_stop_2_neither_count,b_target_3_stop_2_ambiguous_count,b_target_3_stop_2_censored_count,b_target_3_stop_2_rate,b_target_5_stop_3_resolved,b_target_5_stop_3_target_before_stop_count,b_target_5_stop_3_stop_before_target_count,b_target_5_stop_3_neither_count,b_target_5_stop_3_ambiguous_count,b_target_5_stop_3_censored_count,b_target_5_stop_3_rate,delta_mean,delta_median,delta_trimmed,delta_positive_rate,delta_without_winner_top_1,delta_without_winner_top_3,delta_without_winner_top_5,informative_years,year_agreement,one_year_dependent,informative_symbols,symbol_agreement,one_symbol_dependent,tail_dependent,low_sample
bo_long_fail_trend,MIXED,NOT SAFE FOR ABLATION,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,1026,1007,19,50,5,0.013683947538488212,0.010006974801620494,-0.09531497431413802,0.11127221463430177,566,440,0.5620655412115194,0.010834045856508242,0.07206453722411267,0.04934486099418911,-0.056062076944331816,-0.03932583847670057,0.013221282922319893,0.014018343302460125,0.0004626646161683193,0.0123497118716163,0.014584924504776586,0.0013342356668719132,0.01160832567027426,0.01511376295631729,0.002075621868213952,1001,431,568,2,21,4,0.4305694305694306,1015,418,580,17,0,11,0.41182266009852214,0.0036522428681099433,0.00207792706567389,0.0030218703199941634,-0.011011381865403624,0.003189578251941624,0.00231800720123803,0.0015766209998959915,5,0.6,True,47,0.6808510638297872,False,False,False
bo_long_fail_price,POTENTIALLY TOO STRICT,NOT SAFE FOR ABLATION,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,3044,2992,52,50,5,0.017601404151639927,0.012199719932918573,-0.07462929507227889,0.11373557730959542,1705,1285,0.5698529411764706,0.013782690416327733,0.06717664326947424,0.04673875623847823,-0.04990469178959701,-0.03567026722336697,0.017357546322992343,0.017717379892732355,0.00024385782864758468,0.016913106666018158,0.01794333752329427,0.0006882974856217694,0.016478853874567417,0.018157160332167074,0.0011225502770725107,2947,1316,1625,6,76,21,0.44655581947743467,2989,1215,1653,121,20,35,0.4064904650384744,0.007569699481261658,0.00427067219697197,0.005970514879813655,-0.0032239819004524772,0.0073258416526140735,0.006881401995639889,0.0064471492041891475,5,1.0,False,47,0.6170212765957447,False,False,False
bo_long_fail_volume,SUPPORTED,NOT SAFE FOR ABLATION,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,581,572,9,50,5,-0.0014369084417562162,0.0014029860257626092,-0.0715129339619869,0.06756789262114522,294,278,0.513986013986014,7.9192363238821e-05,0.043671112977481066,0.030869665055441753,-0.04717671935200409,-0.033864426812534765,-0.0021556494712799182,-0.0008687962055095031,0.000718741029523702,-0.0031548287238180005,0.00022095596400876046,0.0017179202820617843,-0.003852763522898569,0.001092224256135523,0.002415855081142353,573,215,356,2,3,5,0.37521815008726006,575,189,339,47,0,6,0.32869565217391306,-0.011468613112134485,-0.006526061710183995,-0.0077329831732752576,-0.05909090909090908,-0.01079395931255322,-0.00962733770623147,-0.00872383881106569,5,0.8,False,40,0.625,False,False,False
bo_long_fail_rsi,MIXED,NOT SAFE FOR ABLATION,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,494,474,20,50,5,0.012106644692602895,0.010435258715306817,-0.09441154060790498,0.10302081741025985,272,202,0.5738396624472574,0.010237479870325675,0.06516767882482254,0.04322456055708801,-0.0523937593882143,-0.034095498175623795,0.01060866441996907,0.012723423344444314,0.0014979802726338247,0.008557120413237116,0.013935178388508114,0.003549524279365779,0.007334778500109508,0.0150549949104453,0.004771866192493387,479,220,258,1,10,5,0.4592901878914405,479,202,250,27,4,11,0.42171189979123175,0.0020749400222246257,0.0025062109793602128,0.002425304333811597,0.000762739370334331,0.000576959749590801,-0.0014745842571411531,-0.0026969261702687614,5,0.8,True,41,0.4634146341463415,True,True,False
long_fail_direction,LOW SAMPLE,SAFE FINAL GATE,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,,False,0,,False,False,True
long_fail_volatility,LOW SAMPLE,SAFE FINAL GATE,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,,False,0,,False,False,True
long_fail_candle,MIXED,SAFE FINAL GATE,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,53,52,1,32,5,0.042152839727659604,0.019473215089852003,-0.05311314729508488,0.11723098546000285,34,18,0.6538461538461539,0.023605941392611483,0.08991747594302671,0.05206131810824488,-0.04535824151594659,-0.03078282047793862,0.032771368308393,0.044623003210947414,0.009381471419266603,0.020237985408468863,0.049564616043562576,0.02191485431919074,0.013033553772004233,0.05469830163922942,0.02911928595565537,48,26,22,0,5,0,0.5416666666666666,51,24,25,2,2,0,0.47058823529411764,0.032121135057281335,0.011544167353905399,0.015793765856097406,0.08076923076923082,0.02273966363801473,0.010206280738090594,0.0030018491016259637,4,0.75,False,0,,False,False,False
long_fail_session,LOW SAMPLE,SAFE FINAL GATE,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,,False,0,,False,False,True
long_fail_confirmed,LOW SAMPLE,SAFE FINAL GATE,797,780,17,50,5,0.01003170467037827,0.007929047735946604,-0.07357158496175933,0.08378106362285871,447,333,0.573076923076923,0.007812175536514078,0.058853989405082095,0.039463227416669744,-0.046079684451275846,-0.031614682933610416,0.009357050870797004,0.010497008360394341,0.0006746537995812648,0.008190429264475255,0.011232050129400623,0.0018412754059030142,0.007286930369309474,0.01186060906036595,0.002744774301068795,768,353,410,5,18,11,0.4596354166666667,781,318,422,41,3,13,0.40717029449423814,0,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,0,,False,0,,False,False,True
