signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2022-03-02,Long,1,1,FLAT,,FILLED,1,2022-03-03,True,False,pullback,MU,skip_bb_width_5
2023-11-01,Long,1,1,FLAT,,FILLED,2,2023-11-02,True,False,pullback,MU,skip_bb_width_5
2024-02-22,Long,1,1,FLAT,,FILLED,3,2024-02-23,True,False,pullback,MU,skip_bb_width_5
2025-08-07,Long,1,1,FLAT,,FILLED,4,2025-08-08,True,False,pullback,MU,skip_bb_width_5
