signal_time,direction,active_module_mask,module_score,position_state_at_signal_close,active_trade_id_at_signal_close,resolution,trade_id,entry_time,closed,censored_at_end,module,symbol,scenario
2022-02-02,Long,1,1,FLAT,,FILLED,1,2022-02-03,True,False,pullback,SMCI,lock25_2
2022-10-20,Long,1,1,FLAT,,FILLED,2,2022-10-21,True,False,pullback,SMCI,lock25_2
2023-08-10,Long,1,1,FLAT,,FILLED,3,2023-08-11,True,False,pullback,SMCI,lock25_2
2023-08-23,Long,1,1,FLAT,,FILLED,4,2023-08-24,True,False,pullback,SMCI,lock25_2
2023-09-08,Long,1,1,FLAT,,FILLED,5,2023-09-11,True,False,pullback,SMCI,lock25_2
2023-09-13,Long,1,1,FLAT,,FILLED,6,2023-09-14,True,False,pullback,SMCI,lock25_2
2024-04-29,Long,1,1,FLAT,,FILLED,7,2024-04-30,True,False,pullback,SMCI,lock25_2
2024-06-27,Long,1,1,FLAT,,FILLED,8,2024-06-28,True,False,pullback,SMCI,lock25_2
2024-07-03,Long,1,1,FLAT,,FILLED,9,2024-07-05,True,False,pullback,SMCI,lock25_2
